Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
97,1156550674,abragmania (5/10),0,124.35,P Jameson Taillon P Sonny Gray 3B Matt Carpenter OF Charlie Blackmon OF Nelson Cruz 1B José Martínez C Yadier Molina OF Matt Adams SS Marwin González 2B Greg Garcia,,Manny Piña,C,3.16%,0
97,1156550722,abragmania (6/10),0,124.35,P Jameson Taillon P Sonny Gray 3B Matt Carpenter OF Charlie Blackmon OF Nelson Cruz 1B José Martínez C Yadier Molina OF Matt Adams SS Marwin González 2B Greg Garcia,,Josh Bell,1B,2.95%,5
97,1156550723,abragmania (7/10),0,124.35,P Jameson Taillon P Sonny Gray 3B Matt Carpenter OF Charlie Blackmon OF Nelson Cruz 1B José Martínez C Yadier Molina OF Matt Adams SS Marwin González 2B Greg Garcia,,Freddie Freeman,1B,2.95%,5
97,1156550724,abragmania (8/10),0,124.35,P Jameson Taillon P Sonny Gray 3B Matt Carpenter OF Charlie Blackmon OF Nelson Cruz 1B José Martínez C Yadier Molina OF Matt Adams SS Marwin González 2B Greg Garcia,,DJ LeMahieu,2B,2.95%,12
97,1156550725,abragmania (9/10),0,124.35,P Jameson Taillon P Sonny Gray 3B Matt Carpenter OF Charlie Blackmon OF Nelson Cruz 1B José Martínez C Yadier Molina OF Matt Adams SS Marwin González 2B Greg Garcia,,Robinson Canó,2B,2.95%,6
97,1156550726,abragmania (10/10),0,124.35,P Jameson Taillon P Sonny Gray 3B Matt Carpenter OF Charlie Blackmon OF Nelson Cruz 1B José Martínez C Yadier Molina OF Matt Adams SS Marwin González 2B Greg Garcia,,Ryon Healy,1B,2.95%,2
97,1156560103,nyo420 (6/10),0,124.35,P Clayton Kershaw P Mike Fiers 3B Nolan Arenado OF Steven Souza Jr. 1B Tyler White SS Marwin González 2B Chad Pinder C Mike Zunino OF Mark Canha OF Craig Gentry,,Jean Segura,SS,2.95%,19
109,1156414193,chester7200,0,123.95,P Clayton Kershaw P Andrew Cashner OF Michael Brantley 3B Justin Turner OF Lorenzo Cain 2B Jose Altuve 1B Yuli Gurriel OF Chris Taylor SS Marwin González C John Ryan Murphy,,Kyle Seager,3B,2.95%,9
110,1156383143,CmRnCRaZiE22,0,123.25,P Mike Fiers P Wei-Yin Chen OF Khris Davis SS Manny Machado 3B Max Muncy 1B Cody Bellinger C Yasmani Grandal 2B Brian Dozier OF Ramón Laureano OF Mark Canha,,Caleb Joseph,C,2.95%,0
111,1156221294,BRLYNT1 (6/10),0,123.15,P Clayton Kershaw P German Márquez 1B Max Muncy OF Cody Bellinger 2B Whit Merrifield 3B Mike Moustakas OF Austin Dean SS Andrelton Simmons OF Mark Canha C John Ryan Murphy,,Yasmani Grandal,C,2.95%,0
111,1156221317,BRLYNT1 (7/10),0,123.15,P Clayton Kershaw P German Márquez 1B Max Muncy OF Cody Bellinger 2B Whit Merrifield 3B Mike Moustakas OF Austin Dean SS Andrelton Simmons OF Mark Canha C John Ryan Murphy,,Nick Ahmed,SS,2.95%,8
111,1156221340,BRLYNT1 (8/10),0,123.15,P Clayton Kershaw P German Márquez 1B Max Muncy OF Cody Bellinger 2B Whit Merrifield 3B Mike Moustakas OF Austin Dean SS Andrelton Simmons OF Mark Canha C John Ryan Murphy,,Kole Calhoun,OF,2.95%,0
111,1156221348,BRLYNT1 (9/10),0,123.15,P Clayton Kershaw P German Márquez 1B Max Muncy OF Cody Bellinger 2B Whit Merrifield 3B Mike Moustakas OF Austin Dean SS Andrelton Simmons OF Mark Canha C John Ryan Murphy,,Gregory Polanco,OF,2.74%,19
111,1156221354,BRLYNT1 (10/10),0,123.15,P Clayton Kershaw P German Márquez 1B Max Muncy OF Cody Bellinger 2B Whit Merrifield 3B Mike Moustakas OF Austin Dean SS Andrelton Simmons OF Mark Canha C John Ryan Murphy,,J.T. Realmuto,C,2.74%,12
116,1156216992,kressmichael,0,123,P Aníbal Sánchez P Sonny Gray 3B Justin Turner SS Manny Machado 1B Max Muncy OF Nelson Cruz OF Cody Bellinger 2B Jason Kipnis C Yan Gomes OF Franmil Reyes,,David Peralta,OF,2.74%,3
117,1156552292,nyo420 (1/10),0,122.35,P Clayton Kershaw P Mike Fiers 3B Nolan Arenado OF Matt Adams 1B Tyler White SS Marwin González 2B Chad Pinder C Mike Zunino OF Mark Canha OF Craig Gentry,,Eric Thames,OF,2.74%,3
118,1156429893,penninop (3/10),0,122.25,P Clayton Kershaw P Brett Kennedy 3B Matt Carpenter OF Khris Davis SS Alex Bregman 2B Jose Altuve OF Josh Reddick 1B Tyler White OF Marwin González C Mike Zunino,,Wade LeBlanc,P,2.74%,19.9
119,1156580268,slapperden (2/3),0,122.05,P German Márquez P Wei-Yin Chen OF Giancarlo Stanton 3B Miguel Andújar OF Nelson Cruz C J.T. Realmuto 1B Yuli Gurriel SS Chris Taylor 2B Starlin Castro OF Wil Myers,,Aaron Hicks,OF,2.53%,8
120,1156543693,superhero4life (3/10),0,121.85,P Aníbal Sánchez P Wei-Yin Chen OF Charlie Blackmon OF Giancarlo Stanton 3B Alex Bregman 2B Jose Altuve SS Carlos Correa C Yadier Molina 1B Tyler White OF Marwin González,,Greg Bird,1B,2.53%,0
121,1156429897,penninop (7/10),0,121.65,P Clayton Kershaw P Sonny Gray OF Gregory Polanco OF Corey Dickerson SS Johan Camargo OF Hernán Pérez 1B Josh Bell 2B Josh Harrison 3B Colin Moran C Tony Wolters,,Lucas Duda,1B,2.53%,26
122,1156354944,johnnyaces83,0,121.05,P Justin Verlander P German Márquez 2B Jose Altuve OF Mitch Haniger 1B Tyler White C Martín Maldonado OF Rafael Ortega SS Marwin González 3B Tim Beckham OF Jake Cave,,Martín Maldonado,C,2.53%,2
123,1156133123,BigShotRobTX (3/10),0,120.95,P Clayton Kershaw P Aníbal Sánchez OF Gregory Polanco 3B Matt Chapman OF Corey Dickerson 1B Josh Bell SS Marwin González 2B Chad Pinder C Mike Zunino OF Mark Canha,,Heath Fillmyer,P,2.53%,18.5
124,1156490440,scadams174,0,120.65,P Justin Verlander P John Gant OF Nelson Cruz OF Ryan Braun OF Cedric Mullins 2B Robinson Canó C Austin Romine 3B Miguel Sanó 1B Lucas Duda SS Miguel Rojas,,Starling Marte,OF,2.53%,9
125,1156293604,t5662jp (1/10),0,120.55,P Justin Verlander P Robbie Ray SS Alex Bregman 3B Matt Chapman OF Whit Merrifield C Salvador Perez 1B Lucas Duda OF Alex Gordon 2B Logan Forsythe OF Rosell Herrera,,Taylor Ward,3B,2.53%,2
126,1156189862,elindy4 (6/10),0,120.35,P Clayton Kershaw P Mike Fiers OF Khris Davis 3B Matt Chapman SS Johan Camargo OF Ramón Laureano 2B Chad Pinder 1B Chris Davis OF Craig Gentry C Jonathan Lucroy,,Hunter Dozier,3B,2.53%,5
127,1156133125,BigShotRobTX (5/10),0,120,P Aníbal Sánchez P Robbie Ray OF Giancarlo Stanton OF Aaron Hicks 3B Miguel Andújar OF Brett Gardner 1B Tyler White SS Marwin González 2B Chad Pinder C Jonathan Lucroy,,Eric Hosmer,1B,2.53%,2
128,1156409632,packmanmatt (2/6),0,119.5,P Clayton Kershaw P Wei-Yin Chen OF Nelson Cruz SS Jean Segura OF Mitch Haniger 1B Ryon Healy 3B Mike Moustakas 2B Hernán Pérez C Mike Zunino OF Mark Canha,,Kurt Suzuki,C,2.32%,6
128,1156409645,packmanmatt (5/6),0,119.5,P Clayton Kershaw P Wei-Yin Chen OF Nelson Cruz SS Jean Segura OF Mitch Haniger 1B Ryon Healy 3B Mike Moustakas 2B Hernán Pérez C Mike Zunino OF Mark Canha,,Austin Romine,C,2.32%,24
130,1156445977,jay23728 (2/2),0,119.35,P Clayton Kershaw P Mike Fiers OF A.J. Pollock 2B Jose Altuve 3B Johan Camargo OF Tony Kemp 1B Tyler White OF Mark Canha SS Greg Garcia C Jonathan Lucroy,,Francisco Cervelli,C,2.32%,12
131,1156571675,slapperden (1/3),0,119.05,P German Márquez P Wei-Yin Chen OF Giancarlo Stanton 3B Miguel Andújar OF Nelson Cruz C J.T. Realmuto 1B Yuli Gurriel OF Cedric Mullins SS Chris Taylor 2B Starlin Castro,,Colin Moran,3B,2.32%,20
131,1156580276,slapperden (3/3),0,119.05,P German Márquez P Wei-Yin Chen OF Giancarlo Stanton 3B Miguel Andújar OF Nelson Cruz C J.T. Realmuto 1B Yuli Gurriel OF Cedric Mullins SS Chris Taylor 2B Starlin Castro,,Stephen Gonsalves,P,2.11%,0.65
133,1156401409,flacoent87 (5/7),0,119,P Aníbal Sánchez P Sonny Gray 3B Justin Turner SS Manny Machado OF Cody Bellinger OF Joc Pederson OF Yasiel Puig 1B Yuli Gurriel C Salvador Perez 2B David Fletcher,,Starlin Castro,2B,2.11%,3
134,1156281999,BobandJoeyCrook (1/2),0,118.5,P Clayton Kershaw P Wei-Yin Chen OF Khris Davis 3B Miguel Andújar OF Gregory Polanco 1B Yonder Alonso C Yan Gomes OF Rafael Ortega 2B Logan Forsythe SS Greg Garcia,,Mike Trout,OF,1.89%,10
134,1156574079,Mikedun1 (1/2),0,118.5,P Aníbal Sánchez P German Márquez 3B Justin Turner OF Nelson Cruz OF Cody Bellinger OF Mitch Haniger 1B Yonder Alonso 2B Neil Walker C Yan Gomes SS Marwin González,,Max Kepler,OF,1.68%,0
136,1156429895,penninop (5/10),0,118.3,P Clayton Kershaw P Heath Fillmyer 3B Matt Carpenter OF Charlie Blackmon OF Gregory Polanco C Francisco Cervelli OF Corey Dickerson 1B Josh Bell 2B Josh Harrison SS Greg Garcia,,Jesús Aguilar,1B,1.68%,3
137,1156446424,ziggypool (1/10),0,118.25,P Mike Fiers P Wei-Yin Chen 1B Paul Goldschmidt OF Khris Davis 2B Jed Lowrie SS Alex Bregman 3B Matt Chapman OF Derek Dietrich OF Stephen Piscotty C Jonathan Lucroy,,Freddy Galvis,SS,1.68%,10
138,1156348620,joestyx22 (7/10),0,118.2,P Jhoulys Chacín P Wade LeBlanc OF Giancarlo Stanton 3B Miguel Andújar OF Mitch Haniger 1B Ryon Healy 2B Gleyber Torres SS Johan Camargo C Austin Romine OF Trey Mancini,,Ryan O'Hearn,1B,1.68%,16
139,1156467577,botobrody (8/10),0,118,P Aníbal Sánchez P Robbie Ray 3B Justin Turner SS Manny Machado OF Yasiel Puig C Yasmani Grandal 2B Brian Dozier OF Josh Reddick 1B Tyler White OF Marwin González,,Miguel Rojas,SS,1.68%,5
140,1156578171,tcoker002,0,117.95,P Clayton Kershaw P Andrew Cashner OF Charlie Blackmon OF Khris Davis 1B Edwin Encarnacion OF Cody Bellinger 3B Matt Chapman SS Marwin González 2B Logan Forsythe C Jonathan Lucroy,,Eric Young Jr.,OF,1.68%,0
141,1156556290,jwdc1 (1/2),0,117.65,P Jameson Taillon P Aníbal Sánchez 1B Paul Goldschmidt OF Khris Davis OF Nelson Cruz OF Matt Adams 3B Miguel Sanó SS Marwin González 2B Logan Forsythe C Jonathan Lucroy,,David Dahl,OF,1.68%,7
141,1156564515,jwdc1 (2/2),0,117.65,P Jameson Taillon P Aníbal Sánchez 1B Paul Goldschmidt OF Khris Davis OF Nelson Cruz OF Matt Adams 3B Miguel Sanó SS Marwin González 2B Logan Forsythe C Jonathan Lucroy,,Yuli Gurriel,1B,1.68%,16
143,1156557690,melmarco (6/6),0,117.55,P Robbie Ray P Wei-Yin Chen OF Giancarlo Stanton OF Khris Davis 3B Justin Turner 1B Max Muncy OF Cody Bellinger 2B Jose Altuve C Francisco Arcia SS Ronald Torreyes,,Willians Astudillo,3B,1.47%,5
144,1156274082,tampayardie,0,117.4,P Justin Verlander P Wei-Yin Chen OF Christian Yelich OF Brett Gardner 1B Greg Bird 3B Mike Moustakas 2B Neil Walker SS Freddy Galvis OF Craig Gentry C Jonathan Lucroy,,Jace Peterson,OF,1.47%,5
145,1156392336,flacoent87 (1/7),0,117.25,P Mike Fiers P Wei-Yin Chen OF Michael Brantley OF A.J. Pollock 1B Freddie Freeman SS Jean Segura 3B Charlie Culberson 2B Travis Shaw OF Corey Dickerson C Jonathan Lucroy,,Lorenzo Cain,OF,1.47%,3
145,1156427992,bradhunter (1/3),0,117.25,P Corey Kluber P Robbie Ray 3B Justin Turner OF Melky Cabrera OF Greg Allen 1B Yonder Alonso 2B Jason Kipnis OF Ramón Laureano SS Marwin González C Jonathan Lucroy,,Josh Harrison,2B,1.47%,9
147,1156440315,bradhunter (3/3),0,117.2,P Robbie Ray P German Márquez OF Charlie Blackmon OF David Dahl 1B Ryan McMahon OF Melky Cabrera SS Marcus Semien 3B Matt Chapman 2B Chad Pinder C Tony Wolters,,Kolten Wong,2B,1.47%,0
148,1156460090,eraguy23,0,117.15,P Clayton Kershaw P German Márquez OF Cedric Mullins OF Chris Taylor 3B Mike Moustakas OF Stephen Piscotty C Yan Gomes 2B Ketel Marte 1B Ryan O'Hearn SS Marwin González,,Franmil Reyes,OF,1.47%,14
149,1156563984,MerMer3,0,116.15,P Clayton Kershaw P German Márquez SS Manny Machado 1B Derek Dietrich 2B Neil Walker OF Ramón Laureano OF Josh Reddick OF Kole Calhoun 3B Miguel Rojas C Mike Zunino,,Joe Mauer,1B,1.47%,6
150,1156492664,erice724,0,115.9,P Mike Fiers P German Márquez OF Khris Davis 1B Cody Bellinger OF Mitch Haniger 2B Brian Dozier 3B Matt Chapman OF Stephen Piscotty C Manny Piña SS Marwin González,,Adam Duvall,OF,1.26%,0
151,1156395523,Keogh777 (1/10),0,115.4,P Mike Fiers P Sonny Gray 3B Justin Turner OF Gregory Polanco OF Starling Marte SS Marcus Semien C Yadier Molina OF Corey Dickerson 1B Josh Bell 2B Josh Harrison,,Yasiel Puig,OF,1.26%,15
152,1156291024,Iwannawin,0,115.3,P Corey Kluber P Wade LeBlanc 3B Max Muncy 1B Cody Bellinger OF Yasiel Puig 2B Brian Dozier SS Chris Taylor OF Ramón Laureano OF Mark Canha C Jonathan Lucroy,,Dee Gordon,OF,1.05%,3
153,1156406001,melmarco (3/6),0,115.1,P Justin Verlander P Corey Kluber OF Rafael Ortega SS Marwin González 1B Lucas Duda OF Austin Dean 3B Tim Beckham 2B José Pirela OF Mark Canha C Jonathan Lucroy,,Ryan McMahon,1B,1.05%,5
154,1156433487,bradhunter (2/3),0,114.9,P Mike Fiers P German Márquez OF Charlie Blackmon OF Khris Davis 1B Ryan McMahon SS Marcus Semien 3B Matt Chapman OF Stephen Piscotty 2B Josh Harrison C Jonathan Lucroy,,Tim Beckham,3B,1.05%,0
155,1156253352,SkeletonB (1/3),0,114.65,P Clayton Kershaw P Robbie Ray 1B Edwin Encarnacion OF Eddie Rosario 3B Matt Chapman OF Matt Adams OF Stephen Piscotty SS Marwin González 2B Logan Forsythe C Jonathan Lucroy,,Renato Núñez,3B,0.84%,2
155,1156253354,SkeletonB (2/3),0,114.65,P Clayton Kershaw P Robbie Ray 1B Edwin Encarnacion OF Eddie Rosario 3B Matt Chapman OF Matt Adams OF Stephen Piscotty SS Marwin González 2B Logan Forsythe C Jonathan Lucroy,,José Pirela,2B,0.84%,0
155,1156260226,SkeletonB (3/3),0,114.65,P Clayton Kershaw P Robbie Ray 1B Edwin Encarnacion OF Eddie Rosario 3B Matt Chapman OF Matt Adams OF Stephen Piscotty SS Marwin González 2B Logan Forsythe C Jonathan Lucroy,,Tyler Flowers,C,0.84%,0
158,1156560091,nyo420 (3/10),0,114.35,P Clayton Kershaw P Mike Fiers 3B Nolan Arenado OF Matt Adams OF Stephen Piscotty 1B Tyler White 2B Chad Pinder OF Mark Canha SS Ronald Torreyes C Jonathan Lucroy,,Adalberto Mondesi,2B,0.63%,15
159,1156319824,Anderson2015,0,114.2,P Clayton Kershaw P Corey Kluber 3B Matt Chapman 1B Tyler White OF Rafael Ortega SS Marwin González OF Mark Canha OF Jake Cave 2B Logan Forsythe C Jonathan Lucroy,,Francisco Arcia,C,0.63%,3
160,1156342962,myron17,0,114.15,P Clayton Kershaw P German Márquez OF Charlie Blackmon 3B Justin Turner OF Ramón Laureano 1B Tyler White C Mike Zunino OF Mark Canha SS Freddy Galvis 2B David Fletcher,,Manuel Margot,OF,0.63%,10
160,1156388423,fbtmayhem (2/3),0,114.15,P Wei-Yin Chen P Brett Kennedy 1B Matt Carpenter OF Charlie Blackmon 3B Nolan Arenado SS Trevor Story OF Carlos González 2B DJ LeMahieu C Yadier Molina OF Matt Adams,,Jorge Bonifacio,OF,0.63%,8
162,1156259547,grs12,0,114.1,P Corey Kluber P Wei-Yin Chen 3B Matt Carpenter OF Charlie Blackmon 1B Edwin Encarnacion 2B Jed Lowrie OF Ramón Laureano OF Craig Gentry SS Greg Garcia C Jonathan Lucroy,,Tony Kemp,OF,0.63%,5
163,1156133126,BigShotRobTX (6/10),0,114,P Aníbal Sánchez P Robbie Ray OF Giancarlo Stanton OF Aaron Hicks 3B Miguel Andújar OF Brett Gardner 1B Matt Adams SS Marwin González 2B Logan Forsythe C Jonathan Lucroy,,Matt Olson,1B,0.42%,9
164,1156392870,flacoent87 (2/7),0,113.95,P Clayton Kershaw P Aníbal Sánchez OF Melky Cabrera OF Whit Merrifield OF Greg Allen C Yan Gomes SS Adalberto Mondesi 2B Ketel Marte 1B Lucas Duda 3B Hunter Dozier,,Evan Gattis,C,0.42%,0
165,1156483689,melmarco (5/6),0,113.85,P Wei-Yin Chen P Andrew Cashner 1B Paul Goldschmidt 3B Nolan Arenado OF Giancarlo Stanton OF Khris Davis SS Manny Machado OF Mitch Haniger 2B Ozzie Albies C Martín Maldonado,,Harrison Bader,OF,0.42%,7
166,1156186141,elindy4 (4/10),0,113.7,P Mike Fiers P Aníbal Sánchez OF Christian Yelich OF Khris Davis 1B Jesús Aguilar 2B Travis Shaw 3B Mike Moustakas SS Marwin González OF Craig Gentry C Jonathan Lucroy,,Luis Valbuena,3B,0.42%,0
167,1156323299,dluzier131,0,113.6,P Wade LeBlanc P Wei-Yin Chen OF Ronald Acuña Jr. 3B Miguel Andújar SS Manny Machado 1B Freddie Freeman 2B Jose Altuve OF Eddie Rosario C Yadier Molina OF Austin Dean,,Wil Myers,OF,0.42%,3
168,1156319807,jamesberg (2/2),0,113.35,P Clayton Kershaw P Mike Fiers SS Marcus Semien 3B Matt Chapman OF Cedric Mullins 2B Jonathan Villar OF Trey Mancini 1B Chris Davis OF Craig Gentry C Jonathan Lucroy,,Denard Span,OF,0.42%,17
169,1156338619,xtremeballer (3/3),0,112.7,P Mike Fiers P Aníbal Sánchez OF Khris Davis 3B Justin Turner OF Mitch Haniger 2B Brian Dozier OF Ramón Laureano 1B Tyler White SS Marwin González C Mike Zunino,,JT Riddle,SS,0.42%,2
170,1156207583,syobwoc2018 (4/8),0,112.55,P Justin Verlander P Sonny Gray OF Matt Adams OF Nick Markakis 1B Neil Walker 3B Kyle Seager 2B Ketel Marte OF Trey Mancini SS Marwin González C Mike Zunino,,Ryan Braun,OF,0.42%,0
171,1156500887,cdodson50,0,112.5,P Clayton Kershaw P Wei-Yin Chen 2B Jed Lowrie OF Eric Thames SS Marcus Semien 3B Matt Chapman 1B Yonder Alonso OF Derek Dietrich OF Stephen Piscotty C Jonathan Lucroy,,Tyler Austin,1B,0.21%,17
172,1156409631,packmanmatt (1/6),0,111.95,P Clayton Kershaw P Aníbal Sánchez 3B Nolan Arenado SS Eduardo Escobar 1B José Martínez OF Matt Adams OF Mark Canha OF Craig Gentry 2B Logan Forsythe C Jonathan Lucroy,,Yandy Díaz,3B,0.21%,0
172,1156409644,packmanmatt (4/6),0,111.95,P Clayton Kershaw P Aníbal Sánchez 3B Nolan Arenado SS Eduardo Escobar 1B José Martínez OF Matt Adams OF Mark Canha OF Craig Gentry 2B Logan Forsythe C Jonathan Lucroy,,Alcides Escobar,SS,0.21%,0
174,1156431912,swoosh1,0,111.65,P Jhoulys Chacín P German Márquez OF Christian Yelich OF Mitch Haniger OF Eddie Rosario 2B Ozzie Albies 1B José Martínez 3B Matt Chapman SS Carlos Correa C Austin Hedges,,Brian Anderson,3B,0.21%,16
175,1156318253,Emac (2/10),0,111.45,P Clayton Kershaw P Stephen Gonsalves 3B Justin Turner 1B Max Muncy OF Cody Bellinger 2B Brian Dozier OF Matt Adams SS Ketel Marte OF Marwin González C Tony Wolters,,Ender Inciarte,OF,0.21%,0
176,1156429358,hardhatman (10/10),0,110.95,P Clayton Kershaw P Andrew Cashner 3B Nolan Arenado OF David Dahl 1B José Martínez C Yadier Molina OF Corey Dickerson OF Ramón Laureano SS Marwin González 2B Logan Forsythe,,Paul DeJong,SS,0.21%,0
176,1156509786,cptnjsmith,0,110.95,P Clayton Kershaw P Aníbal Sánchez OF David Peralta 3B Eduardo Escobar OF Steven Souza Jr. 1B Matt Adams 2B Chad Pinder OF Mark Canha SS Greg Garcia C Jonathan Lucroy,,Brett Phillips,OF,0.21%,0
178,1156385823,drumsolo,0,110.75,P Corey Kluber P German Márquez 2B Ozzie Albies 1B Yuli Gurriel 3B Matt Chapman C Yadier Molina OF Denard Span OF Kole Calhoun OF Rafael Ortega SS Andrelton Simmons,,Chris Herrmann,C,0.21%,0
179,1156567199,gomezju47 (2/3),0,110.25,P Mike Fiers P Wei-Yin Chen OF Charlie Blackmon 1B Jesús Aguilar OF Nelson Cruz OF Mitch Haniger SS Marcus Semien 3B Matt Chapman 2B Hernán Pérez C Mike Zunino,,Charlie Culberson,3B,0.21%,0
180,1156417114,Jjustin329 (1/4),0,109.95,P Clayton Kershaw P Aníbal Sánchez OF Max Kepler OF Matt Adams SS Nick Ahmed OF Josh Reddick 1B Trey Mancini C Manny Piña 3B Colin Moran 2B Chad Pinder,,Joc Pederson,OF,0.21%,0
181,1156435540,learj7,0,109.15,P Jhoulys Chacín P Sonny Gray OF Charlie Blackmon OF David Dahl 2B Brian Dozier 3B Matt Chapman SS Carlos Correa C Austin Romine OF Josh Reddick 1B Tyler White,,Ian Desmond,1B,0.21%,11
182,1156447997,ziggypool (2/10),0,108.65,P Jhoulys Chacín P German Márquez OF Christian Yelich 1B Freddie Freeman 2B DJ LeMahieu OF Greg Allen SS Jorge Polanco 3B Miguel Sanó OF Ramón Laureano C Manny Piña,,Adam Jones,OF,0.21%,0
183,1156402497,Bill3333,0,108.5,P German Márquez P Andrew Cashner OF Charlie Blackmon OF Christian Yelich OF Khris Davis 3B Justin Turner 2B Jed Lowrie SS Alex Bregman C Yan Gomes 1B Josh Bell,,Elias Díaz,C,0.21%,0
184,1156565600,debo81,0,108.4,P Mike Fiers P Sonny Gray OF Christian Yelich OF Ronald Acuña Jr. OF Khris Davis 3B Matt Chapman 1B Yonder Alonso 2B Ketel Marte C Caleb Joseph SS Greg Garcia,,Luke Voit,1B,0.21%,0
185,1156293606,t5662jp (3/10),0,108.25,P Clayton Kershaw P Brett Kennedy OF Charlie Blackmon SS Trevor Story OF Carlos González 2B DJ LeMahieu 3B Matt Chapman C Tony Wolters 1B Chris Davis OF Craig Gentry,,Chris Iannetta,C,0.21%,0
185,1156425365,melmarco (4/6),0,108.25,P Corey Kluber P Robbie Ray 3B Nolan Arenado OF Giancarlo Stanton OF Khris Davis OF Marwin González 2B Logan Forsythe SS Greg Garcia C Austin Hedges 1B Hunter Dozier,,Adam Frazier,OF,0.21%,22
187,1156206008,cheetah917 (1/3),0,108.2,P German Márquez P Sonny Gray OF Charlie Blackmon OF Christian Yelich 2B Jose Altuve 3B Travis Shaw C Yasmani Grandal SS Marcus Semien OF Alex Gordon 1B Chris Davis,,Erik Kratz,C,0.21%,0
188,1156293605,t5662jp (2/10),0,108.05,P German Márquez P Wei-Yin Chen 3B Nolan Arenado SS Francisco Lindor OF Michael Brantley OF Brett Gardner 1B Edwin Encarnacion OF Melky Cabrera 2B Jason Kipnis C John Ryan Murphy,,Austin Hays,OF,0.21%,0
189,1156301568,mullaner,0,107.95,P Clayton Kershaw P Andrew Cashner OF Christian Yelich 3B Nolan Arenado OF Khris Davis 1B Edwin Encarnacion OF Chris Taylor SS Ronald Torreyes 2B Logan Forsythe C Jonathan Lucroy,,Rey Fuentes,OF,0.21%,0
190,1156294035,notantswon,0,107.9,P Mike Fiers P German Márquez OF Aaron Hicks OF Brett Gardner OF A.J. Pollock SS Eduardo Escobar 1B Greg Bird 2B Neil Walker 3B Jace Peterson C John Ryan Murphy,,Jedd Gyorko,2B,0.21%,0
191,1156217584,jgAllDay (10/10),0,107.55,P Sonny Gray P Wei-Yin Chen OF Giancarlo Stanton SS Francisco Lindor 3B Miguel Andújar OF Brett Gardner OF Melky Cabrera 2B Gleyber Torres 1B Neil Walker C Yan Gomes,,David Freese,3B,0.21%,0
192,1156436223,jay23728 (1/2),0,107.35,P Clayton Kershaw P Mike Fiers 2B Jose Altuve OF Eric Thames 3B Johan Camargo OF Stephen Piscotty OF Tony Kemp 1B Tyler White SS Greg Garcia C Jonathan Lucroy,,,
193,1156501626,nader64,0,107.25,P Jhoulys Chacín P John Gant OF Mike Trout OF Christian Yelich OF David Peralta SS Manny Machado 1B Max Muncy C Yadier Molina 2B Hernán Pérez 3B David Fletcher,,,
194,1156146260,cptnspaulding (5/10),0,106.95,P Clayton Kershaw P Aníbal Sánchez 3B Matt Carpenter OF Tyler O'Neill 2B Whit Merrifield C Salvador Perez 1B Lucas Duda OF Alex Gordon SS Greg Garcia OF Rosell Herrera,,,
195,1156333917,Rollintr (1/2),0,106.85,P Justin Verlander P Andrew Cashner 3B Matt Carpenter SS Francisco Lindor 1B Edwin Encarnacion 2B Jose Altuve OF Marwin González OF Austin Dean OF Jake Cave C Jonathan Lucroy,,,
196,1156146256,cptnspaulding (1/10),0,106.5,P Clayton Kershaw P Wei-Yin Chen OF Nelson Cruz OF Mitch Haniger 2B Robinson Canó OF Max Kepler 1B Ryon Healy SS Jorge Polanco C Mike Zunino 3B Willians Astudillo,,,
197,1156558521,vego07 (3/4),0,106.1,P Corey Kluber P Wei-Yin Chen OF Michael Brantley 3B Justin Turner 1B Max Muncy OF Melky Cabrera SS Chris Taylor C Yan Gomes OF Mark Canha 2B Greg Garcia,,,
198,1156429356,hardhatman (8/10),0,105.95,P Clayton Kershaw P Andrew Cashner 1B Matt Carpenter OF Khris Davis 3B Matt Chapman C Yadier Molina OF Stephen Piscotty OF Ramón Laureano SS Marwin González 2B Logan Forsythe,,,
199,1156379856,bentleythepit (2/3),0,105.8,P Sonny Gray P John Gant OF Christian Yelich OF Ronald Acuña Jr. OF David Peralta SS Francisco Lindor 3B Justin Turner 1B Yonder Alonso C Yan Gomes 2B Ketel Marte,,,
200,1156146259,cptnspaulding (4/10),0,105.55,P Robbie Ray P Wei-Yin Chen OF Michael Brantley SS Manny Machado 3B Max Muncy 1B Edwin Encarnacion OF Melky Cabrera C Yasmani Grandal OF Greg Allen 2B Jason Kipnis,,,
201,1156567829,AJSuperman,0,105.35,P Clayton Kershaw P Mike Fiers 3B Max Muncy OF Cody Bellinger 2B Hernán Pérez C Manny Piña OF Chad Pinder OF Mark Canha 1B Chris Davis SS Greg Garcia,,,
202,1156173047,syobwoc2018 (2/8),0,105.2,P Wei-Yin Chen P Heath Fillmyer OF Mike Trout 3B Matt Carpenter OF Ronald Acuña Jr. 1B Jesús Aguilar 2B Jose Altuve C Yadier Molina OF Matt Adams SS Johan Camargo,,,
203,1156340760,Christopher580 (6/10),0,105.15,P Jhoulys Chacín P Sonny Gray SS Francisco Lindor OF Gregory Polanco OF Starling Marte 2B Jose Altuve C Yadier Molina OF Corey Dickerson 3B Kyle Seager 1B Josh Bell,,,
204,1156146262,cptnspaulding (7/10),0,104.95,P Clayton Kershaw P Aníbal Sánchez SS Alex Bregman OF Eddie Rosario OF Josh Reddick 1B Tyler White C Martín Maldonado OF Marwin González 3B Willians Astudillo 2B Logan Forsythe,,,
