Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
103,1143718911,koryb7 (1/4),0,109.2,P Trevor Williams SS Francisco Lindor OF Christian Yelich OF Rhys Hoskins 1B Joey Gallo 3B Eugenio Suárez 2B Whit Merrifield OF Mark Trumbo C Kurt Suzuki P Hunter Wood,,Travis Shaw,2B,2.95%,17
103,1143887253,SANDKICKER (10/10),0,109.2,P Aaron Nola P Danny Duffy OF Mallex Smith 1B Ryan Braun 3B Mike Moustakas OF Marcell Ozuna 2B Jonathan Schoop OF Albert Almora Jr. C Matt Wieters SS Greg Garcia,,Matt Wieters,C,2.95%,14
105,1143823405,lmerv05,0,109.05,P Aaron Nola P Ervin Santana SS Javier Báez OF Rhys Hoskins 2B Jonathan Villar OF Robbie Grossman 3B Logan Forsythe C Austin Hedges 1B Pat Valaika OF Franmil Reyes,,Pat Valaika,1B,2.74%,0
106,1143879091,KingJeffreyU,0,108.55,P Aaron Nola P Wade Miley SS Trevor Story OF Odúbel Herrera OF Nick Williams OF Joey Wendle 1B Ronald Guzmán 2B David Bote 3B Renato Núñez C Austin Hedges,,Drew Robinson,2B,2.74%,11
107,1143836731,Kevdav (3/4),0,108.45,P Danny Duffy P Julio Teheran SS Javier Báez 2B Whit Merrifield C Salvador Perez OF Leonys Martin 3B Tim Beckham OF Melky Cabrera 1B Lucas Duda OF Alex Gordon,,Mitch Garver,C,2.74%,0
107,1143839740,srfish,0,108.45,P Julio Teheran P James Shields OF Rhys Hoskins SS Trevor Story 1B Freddie Freeman OF Whit Merrifield OF Michael Brantley C Francisco Cervelli 2B Adam Frazier 3B Wilmer Difo,,Joey Wendle,2B,2.74%,24
109,1143727400,chester7200,0,108.35,P Aaron Nola P Jon Lester 1B José Abreu 3B Miguel Sanó OF Avisaíl García OF Joey Wendle OF Adam Frazier SS José Peraza 2B Kolten Wong C Erik Kratz,,Jorge Polanco,SS,2.74%,8
110,1143799682,penninop (8/10),0,107.75,P Jon Gray P Julio Teheran 3B Eugenio Suárez OF Kole Calhoun OF Nick Markakis 2B Scooter Gennett 1B Jake Bauers C Tucker Barnhart SS José Peraza OF Mason Williams,,Ronald Guzmán,1B,2.74%,2
111,1143837263,Killerclown007 (3/3),0,107.45,P Aaron Nola P Julio Teheran C Willson Contreras OF Michael Brantley OF Hunter Renfroe 3B Christian Villanueva SS Addison Russell 2B David Bote 1B Eric Hosmer OF Franmil Reyes,,Victor Caratini,C,2.53%,0
111,1143906711,HammerDFS (1/2),0,107.45,P Julio Teheran P James Shields SS Javier Báez 3B José Ramírez 1B Edwin Encarnacion OF Shohei Ohtani 2B Daniel Murphy OF Manuel Margot OF Eric Young Jr. C Austin Hedges,,Phillip Ervin,OF,2.53%,5
113,1143866314,nyo420 (2/10),0,106.7,P Julio Teheran 2B Javier Báez OF Rhys Hoskins 1B Matt Carpenter SS Jurickson Profar OF Nick Markakis 3B Anthony Rendon OF Nick Williams C Tom Murphy P Hunter Wood,,Robbie Grossman,OF,2.53%,10
114,1143875885,nyo420 (9/10),0,106.45,P Danny Duffy SS Javier Báez 2B Rougned Odor 3B Matt Carpenter OF Juan Soto OF Ronald Acuña Jr. OF Nick Markakis 1B Justin Bour C Tucker Barnhart P Hunter Wood,,Ehire Adrianza,SS,2.53%,11
115,1143823583,jmsolano (2/10),0,106.35,P Jon Gray P Shane Bieber SS Francisco Lindor 3B Nolan Arenado OF Carlos González 1B Ian Desmond OF Michael Brantley C Tom Murphy 2B Jason Kipnis OF Brandon Dixon,,Freddy Galvis,SS,2.53%,16
115,1143823587,jmsolano (3/10),0,106.35,P Jon Gray P Shane Bieber SS Francisco Lindor 3B Nolan Arenado OF Carlos González 1B Ian Desmond OF Michael Brantley C Tom Murphy 2B Jason Kipnis OF Brandon Dixon,,Luis Castillo,P,2.53%,9.2
115,1143823589,jmsolano (4/10),0,106.35,P Jon Gray P Shane Bieber SS Francisco Lindor 3B Nolan Arenado OF Carlos González 1B Ian Desmond OF Michael Brantley C Tom Murphy 2B Jason Kipnis OF Brandon Dixon,,Eric Thames,1B,2.53%,0
115,1143823591,jmsolano (5/10),0,106.35,P Jon Gray P Shane Bieber SS Francisco Lindor 3B Nolan Arenado OF Carlos González 1B Ian Desmond OF Michael Brantley C Tom Murphy 2B Jason Kipnis OF Brandon Dixon,,Kolten Wong,2B,2.53%,3
115,1143831881,jmsolano (10/10),0,106.35,P Jon Gray P Shane Bieber SS Francisco Lindor 3B Nolan Arenado OF Carlos González 1B Ian Desmond OF Michael Brantley C Tom Murphy 2B Jason Kipnis OF Brandon Dixon,,Jedd Gyorko,3B,2.53%,5
115,1143910574,MannyDC (2/2),0,106.35,P Jon Lester P James Shields 2B Javier Báez 3B José Ramírez OF Ronald Acuña Jr. 1B José Abreu OF Max Kepler C Mitch Garver SS Dansby Swanson OF Jake Cave,,Scooter Gennett,2B,2.32%,3
121,1143706226,jgAllDay (4/10),0,106.05,P Aaron Nola P Ervin Santana OF Daniel Palka SS Asdrúbal Cabrera 1B Carlos Santana OF Nick Williams 2B Yoán Moncada OF Avisaíl García 3B Yolmer Sánchez C Dustin Garneau,,Tucker Barnhart,C,2.32%,3
122,1143777438,baceballchamp2004 (8/10),0,105.5,P Jon Gray P Danny Duffy SS Francisco Lindor OF Juan Soto OF Kole Calhoun OF Shohei Ohtani 3B David Bote 1B Ji-Man Choi 2B Jason Kipnis C Michael Pérez,,Danny Valencia,OF,2.11%,0
123,1143732913,scoffman46 (2/2),0,105.4,P Shane Bieber P Wade Miley 3B José Ramírez SS Francisco Lindor OF Nick Markakis OF Eddie Rosario OF Michael Brantley 2B César Hernández C Yadier Molina 1B Victor Caratini,,Justin Bour,1B,2.11%,14
124,1143834022,b5050,0,105.3,P Danny Duffy P Luis Castillo OF Joey Gallo 1B José Abreu C Salvador Perez 2B Asdrúbal Cabrera OF Odúbel Herrera 3B Travis Shaw OF Nick Williams SS Tim Anderson,,Yoán Moncada,2B,2.11%,2
125,1143720992,koryb7 (3/4),0,105.25,P Jon Gray P Trevor Williams OF Starling Marte OF Juan Soto 1B Freddie Freeman 3B Johan Camargo OF Nick Williams 2B Joey Wendle SS Tim Anderson C Austin Hedges,,Adam Frazier,OF,2.11%,19
126,1143764959,tampayardie (1/2),0,105.2,P Jon Lester P Shane Bieber OF Eric Thames OF Joey Gallo SS Elvis Andrus C Robinson Chirinos OF Mallex Smith 1B Jake Bauers 2B Joey Wendle 3B Matt Duffy,,Willie Calhoun,OF,2.11%,4
127,1143826249,Bthrane23 (1/2),0,105.05,P Aaron Nola P Shane Bieber 3B Matt Carpenter OF Michael Brantley 1B Ryan Braun OF Hunter Renfroe OF Kyle Schwarber SS Addison Russell C Austin Hedges 2B Drew Robinson,,Corey Oswalt,P,2.11%,10.7
127,1143833980,Bthrane23 (2/2),0,105.05,P Aaron Nola P Shane Bieber 3B Matt Carpenter OF Michael Brantley 1B Ryan Braun OF Hunter Renfroe OF Kyle Schwarber SS Addison Russell C Austin Hedges 2B Drew Robinson,,Billy Hamilton,OF,2.11%,0
129,1143875884,nyo420 (8/10),0,104.85,P Jack Flaherty SS Javier Báez OF Rhys Hoskins 1B Matt Carpenter 2B Ozzie Albies OF Adam Eaton 3B Travis Shaw OF Willie Calhoun C Austin Hedges P Hunter Wood,,Dustin Garneau,C,1.89%,7
130,1143777439,baceballchamp2004 (9/10),0,104.5,P Jon Gray P Danny Duffy SS Francisco Lindor OF Juan Soto OF Kole Calhoun OF Adam Eaton 3B David Bote 1B Ji-Man Choi C Jorge Alfaro 2B Jason Kipnis,,Ji-Man Choi,1B,1.89%,9
130,1143798272,E.Subia69 (2/4),0,104.5,P Tanner Roark P Shane Bieber OF Bryce Harper OF Joey Gallo OF Ronald Acuña Jr. SS Asdrúbal Cabrera 1B Wilmer Flores 2B Jedd Gyorko 3B Jeff McNeil C Michael Pérez,,Harrison Bader,OF,1.89%,0
130,1143798360,dsiznuts18,0,104.5,P Jon Gray P Danny Duffy OF Brandon Nimmo OF Jake Bauers SS Asdrúbal Cabrera 1B Carlos Santana 2B César Hernández OF Nick Williams C Yadier Molina 3B Jedd Gyorko,,Dansby Swanson,SS,1.89%,3
133,1143809998,whoisjohngalt420 (3/10),0,104.45,P Julio Teheran P James Shields SS Francisco Lindor OF Ronald Acuña Jr. 1B Edwin Encarnacion OF Kole Calhoun OF Shohei Ohtani 2B DJ LeMahieu 3B Christian Villanueva C Austin Hedges,,Gregory Polanco,OF,1.89%,0
134,1143851900,CAS1962 (3/5),0,104.2,P Jon Lester P Shane Bieber 2B Ozzie Albies OF Corey Dickerson OF Whit Merrifield OF Nick Markakis 1B Jake Bauers C Yadier Molina 3B Mike Moustakas SS Dansby Swanson,,Avisaíl García,OF,1.68%,37
135,1143866315,nyo420 (3/10),0,103.7,P Julio Teheran 2B Javier Báez OF Rhys Hoskins 1B Matt Carpenter OF Nick Markakis SS Elvis Andrus C Salvador Perez 3B Anthony Rendon OF Nick Williams P Hunter Wood,,Matt Duffy,3B,1.68%,7
136,1143841970,fast_enough,0,103.65,P Shane Bieber P Corey Oswalt 2B Javier Báez OF Bryce Harper SS Trevor Story OF Juan Soto 1B Daniel Murphy OF Matt Adams 3B David Bote C Mitch Garver,,Amed Rosario,SS,1.68%,13
137,1143808664,javimente15 (1/2),0,103.45,P Aaron Nola P Julio Teheran OF Shohei Ohtani OF Mark Trumbo 2B Jonathan Schoop OF Kyle Schwarber 1B José Martínez SS Tim Anderson 3B Yolmer Sánchez C Dustin Garneau,,Logan Forsythe,3B,1.68%,8
138,1143872695,Zalesky3 (7/10),0,103.35,P Jon Gray P Shane Bieber 3B José Ramírez C Willson Contreras 1B Yonder Alonso OF Michael Brantley OF Kyle Schwarber OF Albert Almora Jr. SS Addison Russell 2B David Bote,,Melky Cabrera,OF,1.68%,3
139,1143771083,Emac (6/10),0,103.3,P Aaron Nola P Luis Castillo 2B Asdrúbal Cabrera OF Willie Calhoun OF Hunter Renfroe OF Albert Almora Jr. SS Addison Russell 3B David Bote 1B Eric Hosmer C Austin Hedges,,Eric Young Jr.,OF,1.47%,3
140,1143887248,SANDKICKER (5/10),0,103.2,P Aaron Nola P Danny Duffy OF Whit Merrifield 1B Ryan Braun 3B Mike Moustakas OF Marcell Ozuna 2B Jonathan Schoop OF Albert Almora Jr. C Roberto Pérez SS Greg Garcia,,Alcides Escobar,SS,1.47%,12
141,1143762794,Ciena,0,102.9,P Jon Gray P Jack Flaherty 3B Matt Carpenter OF Michael Brantley 2B César Hernández C Yadier Molina SS Jorge Polanco OF Kyle Schwarber 1B José Martínez OF Harrison Bader,,Kevin Kiermaier,OF,1.47%,9
142,1143897204,icehole3 (1/3),0,102.8,P Aaron Nola P Corey Oswalt 2B Javier Báez OF Hunter Renfroe OF Kyle Schwarber OF Ian Happ 3B Christian Villanueva SS Addison Russell 1B Eric Hosmer C Austin Hedges,,Ender Inciarte,OF,1.47%,24
143,1143836729,Kevdav (1/4),0,102.3,P Julio Teheran P Shane Bieber 2B Rougned Odor OF Shin-soo Choo OF Joey Gallo C Willson Contreras OF Albert Almora Jr. 1B Lucas Duda SS Addison Russell 3B David Bote,,Colin Moran,3B,1.26%,0
144,1143887252,SANDKICKER (9/10),0,102.2,P Aaron Nola P Danny Duffy OF Shohei Ohtani 1B Ryan Braun 3B Mike Moustakas OF Marcell Ozuna 2B Jonathan Schoop OF Albert Almora Jr. C Matt Wieters SS Greg Garcia,,Yolmer Sánchez,3B,1.26%,0
145,1143797613,penninop (5/10),0,102.1,P Jon Lester P Trevor Williams 3B Nolan Arenado SS Trevor Story OF Carlos González 1B Ian Desmond 2B DJ LeMahieu OF Kevin Kiermaier OF Ryan Braun C Francisco Arcia,,David Fletcher,2B,1.26%,3
146,1143777440,baceballchamp2004 (10/10),0,101.5,P Jon Gray P Danny Duffy SS Francisco Lindor OF Juan Soto OF Kole Calhoun OF Adam Eaton 3B David Bote 1B Ji-Man Choi 2B Jason Kipnis C Michael Pérez,,Austin Jackson,OF,1.26%,16
147,1143866416,Mets6666 (1/3),0,101.4,P Shane Bieber P Wade Miley 2B Javier Báez OF Joey Gallo 1B Freddie Freeman SS Elvis Andrus C Salvador Perez OF Ian Happ 3B Christian Villanueva OF Manuel Margot,,Starling Marte,OF,1.26%,0
148,1143757251,KenneBellGT (3/4),0,101.3,P Julio Teheran P Shane Bieber 3B José Ramírez SS Francisco Lindor 1B José Abreu OF Leonys Martin OF Odúbel Herrera OF Michael Brantley 2B Jason Kipnis C Michael Pérez,,Erik Kratz,C,1.26%,2
149,1143746824,syobwoc2018 (4/7),0,101.25,P Tanner Roark P Corey Oswalt OF Carlos González 1B José Abreu SS Andrelton Simmons OF Nick Markakis OF Shohei Ohtani C Salvador Perez 3B Maikel Franco 2B Yoán Moncada,,Willy Adames,2B,1.26%,2
150,1143887250,SANDKICKER (7/10),0,101.2,P Aaron Nola P Danny Duffy OF Nick Markakis 1B Ryan Braun 3B Mike Moustakas OF Marcell Ozuna 2B Jonathan Schoop OF Albert Almora Jr. C Roberto Pérez SS Greg Garcia,,Chris Davis,1B,1.26%,0
151,1143834906,dkcuse,0,100.8,P Aaron Nola P Corey Oswalt OF Shohei Ohtani C Robinson Chirinos SS Asdrúbal Cabrera 1B Carlos Santana OF Nick Williams OF Ryan Braun 2B Jedd Gyorko 3B Jeff McNeil,,Trey Mancini,OF,1.26%,4
152,1143779921,Mbedard20 (4/5),0,100.5,P Aaron Nola P Jon Gray 3B Anthony Rendon SS Asdrúbal Cabrera 1B Lucas Duda OF Alex Gordon OF Jorge Bonifacio OF Rosell Herrera C Austin Hedges 2B Pat Valaika,,Orlando Arcia,SS,1.26%,9
153,1143746273,syobwoc2018 (3/7),0,100.35,P Jon Gray P Shane Bieber OF Joey Gallo 3B Eugenio Suárez OF Kole Calhoun OF Daniel Palka 1B Matt Adams 2B Jonathan Schoop C Kurt Suzuki SS Dansby Swanson,,Bryan Holaday,C,1.05%,3
153,1143788285,mylcoc,0,100.35,P Jon Gray P Ervin Santana SS Javier Báez OF Rhys Hoskins OF Bryce Harper OF Kole Calhoun 1B Ronald Guzmán 3B David Bote C Francisco Arcia 2B Drew Robinson,,Daniel Palka,OF,1.05%,16
155,1143810346,mirandatx (9/10),0,100.3,P Julio Teheran P Shane Bieber 2B Rougned Odor 3B Matt Carpenter OF Daniel Palka OF Corey Dickerson 1B Miguel Sanó OF Nick Williams SS Addison Russell C Austin Hedges,,Jake Cave,OF,1.05%,20
156,1143771080,Emac (3/10),0,100.2,P Aaron Nola P Danny Duffy OF Hunter Renfroe 3B Christian Villanueva OF Albert Almora Jr. OF Manuel Margot SS Addison Russell 2B David Bote 1B Eric Hosmer C Austin Hedges,,Wilmer Flores,3B,1.05%,13
156,1143771081,Emac (4/10),0,100.2,P Aaron Nola P Danny Duffy 2B Asdrúbal Cabrera 1B Carlos Santana 3B Maikel Franco OF Hunter Renfroe OF Manuel Margot OF José Pirela C Austin Hedges SS Freddy Galvis,,Joey Lucchesi,P,1.05%,22.55
158,1143794228,timnara,0,99.75,P Jack Flaherty P Jon Lester OF Shin-soo Choo 1B Joey Gallo SS Asdrúbal Cabrera OF Matt Adams 2B Jonathan Villar OF Danny Valencia 3B Adrián Beltré C Matt Wieters,,Max Kepler,OF,1.05%,12
159,1143802310,mirandatx (3/10),0,99.5,P Aaron Nola P Jon Gray OF Corey Dickerson OF Michael Brantley OF Nick Williams 2B David Bote 1B Ji-Man Choi 3B Jeff McNeil C Matt Wieters SS Greg Garcia,,Wilmer Difo,2B,1.05%,3
160,1143879333,phillipscott (1/4),0,99.45,P Julio Teheran P James Shields SS Francisco Lindor 2B Ozzie Albies OF Ronald Acuña Jr. 1B José Abreu 3B Johan Camargo OF Melky Cabrera OF Avisaíl García C Kurt Suzuki,,Renato Núñez,OF,1.05%,6
160,1143879765,phillipscott (2/4),0,99.45,P Julio Teheran P James Shields SS Francisco Lindor 2B Ozzie Albies OF Ronald Acuña Jr. 1B José Abreu 3B Johan Camargo OF Melky Cabrera OF Avisaíl García C Kurt Suzuki,,José Osuna,1B,0.84%,3
160,1143879776,phillipscott (3/4),0,99.45,P Julio Teheran P James Shields SS Francisco Lindor 2B Ozzie Albies OF Ronald Acuña Jr. 1B José Abreu 3B Johan Camargo OF Melky Cabrera OF Avisaíl García C Kurt Suzuki,,Michael Conforto,OF,0.84%,6
160,1143879838,phillipscott (4/4),0,99.45,P Julio Teheran P James Shields SS Francisco Lindor 2B Ozzie Albies OF Ronald Acuña Jr. 1B José Abreu 3B Johan Camargo OF Melky Cabrera OF Avisaíl García C Kurt Suzuki,,Jorge Bonifacio,OF,0.84%,0
164,1143771085,Emac (8/10),0,99.3,P Aaron Nola P Luis Castillo OF Hunter Renfroe 3B Christian Villanueva OF Albert Almora Jr. OF Manuel Margot SS Addison Russell 2B David Bote 1B Eric Hosmer C Jorge Alfaro,,Jordy Mercer,SS,0.84%,7
164,1143782323,rondelt,0,99.3,P Julio Teheran P Shane Bieber OF Rhys Hoskins 3B Matt Carpenter OF Nick Markakis 1B Jake Bauers OF Kevin Kiermaier C Francisco Cervelli 2B David Bote SS Willy Adames,,Leury García,OF,0.84%,5
164,1143853151,Teammjl,0,99.3,P Julio Teheran P Ervin Santana 2B Javier Báez 3B José Ramírez SS Francisco Lindor 1B Carlos Santana OF Michael Brantley C Kurt Suzuki OF Robbie Grossman OF Mason Williams,,Dan Straily,P,0.63%,17.8
164,1143913808,sparkie286 (2/4),0,99.3,P Shane Bieber 3B José Ramírez SS Francisco Lindor OF Rhys Hoskins OF Bryce Harper 2B Whit Merrifield 1B Yonder Alonso OF Leonys Martin C Roberto Pérez P Hunter Wood,,Brian Anderson,3B,0.63%,9
168,1143914919,ELICRSMJROB (2/2),0,99.2,P Aaron Nola P James Shields 2B Rougned Odor 1B Joey Gallo 3B Jurickson Profar C Francisco Cervelli OF Austin Jackson OF Franmil Reyes SS Greg Garcia OF Brandon Dixon,,Starlin Castro,2B,0.63%,2
169,1143777951,Mbedard20 (1/5),0,98.85,P Aaron Nola P Yefry Ramírez 3B Nolan Arenado OF Carlos González OF Whit Merrifield OF Adam Eaton 2B DJ LeMahieu C Austin Hedges SS Freddy Galvis 1B Pat Valaika,,Anthony Rizzo,1B,0.63%,5
170,1143777435,baceballchamp2004 (5/10),0,98.5,P Jon Gray P Danny Duffy SS Francisco Lindor OF Juan Soto OF Ronald Acuña Jr. OF Kole Calhoun 3B David Bote 1B Ji-Man Choi 2B Jason Kipnis C Michael Pérez,,Miguel Rojas,3B,0.63%,0
171,1143873542,barbaramay (4/6),0,97.85,P Jon Gray P Wade Miley 2B Javier Báez OF Ronald Acuña Jr. 1B Edwin Encarnacion 3B Mike Moustakas OF Ian Happ OF Albert Almora Jr. SS Addison Russell C Kurt Suzuki,,Adam Jones,OF,0.63%,0
172,1143871878,joker1980,0,97.45,P Aaron Nola 1B Freddie Freeman OF Whit Merrifield OF Nick Markakis OF Shohei Ohtani C Yadier Molina 2B Jonathan Schoop 3B Christian Villanueva SS Miguel Rojas P Hunter Wood,,José Bautista,3B,0.63%,0
173,1143706223,jgAllDay (1/10),0,97.35,P Jon Gray P Ervin Santana 3B José Ramírez OF Rhys Hoskins 1B Edwin Encarnacion SS Asdrúbal Cabrera OF Michael Brantley OF Nick Williams 2B Jason Kipnis C Roberto Pérez,,José Reyes,SS,0.63%,2
173,1143713707,cptnspaulding (8/10),0,97.35,P Jon Gray P Ervin Santana 3B José Ramírez OF Rhys Hoskins 1B Edwin Encarnacion SS Asdrúbal Cabrera OF Michael Brantley OF Nick Williams 2B Jason Kipnis C Roberto Pérez,,Ben Zobrist,2B,0.63%,19
175,1143713708,cptnspaulding (9/10),0,96.95,P Jack Flaherty P Wade Miley OF Shin-soo Choo OF Joey Gallo 1B Freddie Freeman 3B Jurickson Profar OF Ronald Acuña Jr. SS Elvis Andrus C Kurt Suzuki 2B Drew Robinson,,Derek Dietrich,OF,0.42%,19
175,1143718926,koryb7 (2/4),0,96.95,P Julio Teheran 2B Javier Báez OF Christian Yelich C Robinson Chirinos OF Mallex Smith 1B Jake Bauers OF Michael Brantley 3B Yolmer Sánchez SS Dansby Swanson P Ryan Yarbrough,,Jefry Marte,3B,0.42%,0
177,1143722389,ejwilson1977 (3/4),0,96.9,P Jon Gray P Jack Flaherty OF Juan Soto 3B Eugenio Suárez OF Adam Eaton 2B Daniel Murphy 1B Matt Adams OF Phillip Ervin SS José Peraza C Matt Wieters,,Ryan Yarbrough,P,0.42%,8.6
178,1143875886,nyo420 (10/10),0,96.85,P Jack Flaherty SS Javier Báez OF Rhys Hoskins 1B Matt Carpenter 2B Ozzie Albies OF Adam Eaton 3B Maikel Franco OF Ian Happ C Austin Hedges P Hunter Wood,,Brandon Nimmo,OF,0.42%,10
179,1143906291,split482 (2/3),0,96.8,P Shane Bieber P Trevor Williams 3B José Ramírez SS Francisco Lindor 1B José Abreu OF Michael Brantley 2B Yoán Moncada OF Nicky Delmonico OF Leury García C Tucker Barnhart,,Charlie Culberson,OF,0.42%,0
180,1143859619,jkrnar (2/3),0,96.45,P Julio Teheran P James Shields 3B José Ramírez SS Francisco Lindor 1B Edwin Encarnacion 2B Daniel Murphy OF Matt Adams OF Michael Brantley OF Alex Gordon C Matt Wieters,,Jace Peterson,OF,0.42%,5
181,1143893708,darrellq23 (1/5),0,95.6,P Jon Gray P Luis Castillo OF Whit Merrifield 2B Daniel Murphy OF Jake Bauers SS Asdrúbal Cabrera OF Eddie Rosario 3B Tim Beckham C Francisco Cervelli 1B José Martínez,,José Briceño,C,0.21%,10
182,1143787968,rummie9 (3/3),0,95.45,P Julio Teheran P James Shields SS Javier Báez 2B Rougned Odor OF Shin-soo Choo OF Joey Gallo C Willson Contreras 3B David Bote 1B Victor Caratini OF Drew Robinson,,Pedro Álvarez,3B,0.21%,0
183,1143802292,mirandatx (1/10),0,95.05,P Corey Oswalt OF Christian Yelich OF Rhys Hoskins OF Bryce Harper 2B Rougned Odor 3B Matt Carpenter SS Trevor Story 1B Freddie Freeman C Austin Hedges P Hunter Wood,,Wei-Yin Chen,P,0.21%,0
184,1143917041,NEXTEL8,0,94.95,P Jack Flaherty P Wade Miley 2B Javier Báez 1B Matt Carpenter OF Ronald Acuña Jr. C Yadier Molina OF Marcell Ozuna 3B Jedd Gyorko OF Harrison Bader SS Addison Russell,,Andrew Knapp,C,0.21%,0
185,1143863723,Zalesky3 (1/10),0,94.85,P Jack Flaherty P Julio Teheran 3B José Ramírez C Willson Contreras 1B Yonder Alonso OF Michael Brantley OF Kyle Schwarber OF Albert Almora Jr. SS Addison Russell 2B David Bote,,Austin Riley,3B,0.21%,0
186,1143797608,penninop (4/10),0,94.35,P Aaron Nola P Jon Lester C Salvador Perez 2B Yoán Moncada OF Mark Trumbo 3B Danny Valencia 1B Lucas Duda OF Alex Gordon OF Jorge Bonifacio SS Alcides Escobar,,Andrelton Simmons,SS,0.21%,8
187,1143771084,Emac (7/10),0,94.3,P Aaron Nola P Luis Castillo OF Hunter Renfroe 3B Christian Villanueva OF Albert Almora Jr. OF Manuel Margot SS Addison Russell 2B David Bote C Victor Caratini 1B Eric Hosmer,,Deck McGuire,P,0.21%,-6.85
187,1143833990,bhodgman (7/7),0,94.3,P Julio Teheran P Ervin Santana OF Rhys Hoskins SS Jurickson Profar 1B Edwin Encarnacion OF Eddie Rosario 2B Jonathan Villar OF Albert Almora Jr. 3B David Bote C Austin Hedges,,Brett Phillips,OF,0.21%,0
187,1143837659,Immaculate11 (2/3),0,94.3,P Tanner Roark P Yefry Ramírez 2B Javier Báez 3B Matt Carpenter 1B Daniel Murphy C Yadier Molina OF Mark Trumbo SS Tim Beckham OF Trey Mancini OF Danny Valencia,,Rosell Herrera,OF,0.21%,3
190,1143887245,SANDKICKER (2/10),0,94.2,P Aaron Nola P Danny Duffy OF Daniel Palka 1B Ryan Braun 3B Mike Moustakas OF Marcell Ozuna 2B Jonathan Schoop OF Albert Almora Jr. C Roberto Pérez SS Greg Garcia,,Adrián Beltré,3B,0.21%,0
191,1143904025,vern215 (1/4),0,94.1,P Julio Teheran P Yefry Ramírez 3B José Ramírez SS Trevor Story OF Juan Soto OF Ronald Acuña Jr. 1B Edwin Encarnacion OF Nick Markakis 2B Daniel Murphy C Austin Hedges,,Johnny Field,OF,0.21%,0
191,1143904035,vern215 (2/4),0,94.1,P Julio Teheran P Yefry Ramírez 3B José Ramírez SS Trevor Story OF Juan Soto OF Ronald Acuña Jr. 1B Edwin Encarnacion OF Nick Markakis 2B Daniel Murphy C Austin Hedges,,Adalberto Mondesi,SS,0.21%,10
191,1143914399,vern215 (3/4),0,94.1,P Julio Teheran P Yefry Ramírez 3B José Ramírez SS Trevor Story OF Juan Soto OF Ronald Acuña Jr. 1B Edwin Encarnacion OF Nick Markakis 2B Daniel Murphy C Austin Hedges,,Isiah Kiner-Falefa,3B,0.21%,0
191,1143914418,vern215 (4/4),0,94.1,P Julio Teheran P Yefry Ramírez 3B José Ramírez SS Trevor Story OF Juan Soto OF Ronald Acuña Jr. 1B Edwin Encarnacion OF Nick Markakis 2B Daniel Murphy C Austin Hedges,,Jason Heyward,OF,0.21%,2
195,1143790467,botobrody (2/10),0,93.85,P Jack Flaherty P Julio Teheran OF Rhys Hoskins 1B Matt Carpenter 3B Maikel Franco 2B César Hernández OF Nick Williams OF Albert Almora Jr. SS Addison Russell C Jorge Alfaro,,Devin Mesoraco,C,0.21%,14
196,1143784960,Christopher580 (6/10),0,93.8,P Tanner Roark P Jon Lester OF Ronald Acuña Jr. OF Nick Markakis 1B Carlos Santana 3B Maikel Franco 2B César Hernández OF Ender Inciarte SS Willy Adames C Jorge Alfaro,,Hunter Dozier,1B,0.21%,8
196,1143793117,Christopher580 (10/10),0,93.8,P Tanner Roark P Jon Lester OF Ronald Acuña Jr. OF Nick Markakis 1B Carlos Santana 3B Maikel Franco 2B César Hernández OF Ender Inciarte SS Willy Adames C Jorge Alfaro,,Trea Turner,SS,0.21%,2
198,1143777437,baceballchamp2004 (7/10),0,93.5,P Jon Gray P Danny Duffy SS Francisco Lindor OF Joey Gallo OF Juan Soto OF Adam Eaton 3B David Bote 1B Ji-Man Choi 2B Jason Kipnis C Michael Pérez,,Ryan Zimmerman,1B,0.21%,0
199,1143861922,jsr2424 (1/2),0,93.45,P Danny Duffy P Julio Teheran SS Javier Báez 1B Freddie Freeman OF Shohei Ohtani OF Jake Bauers OF Kevin Kiermaier 3B Christian Villanueva 2B Jeff McNeil C Michael Pérez,,Yan Gomes,C,0.21%,0
200,1143913120,capnbucko (9/10),0,93.35,P Jon Gray P Ervin Santana OF Bryce Harper OF Ronald Acuña Jr. SS Asdrúbal Cabrera 1B Carlos Santana 3B Maikel Franco 2B César Hernández OF Nick Williams C Kurt Suzuki,,Kaleb Cowart,3B,0.21%,10
201,1143867368,Detonator44 (1/3),0,93.2,P Jon Lester P Shane Bieber 1B Matt Carpenter OF Shin-soo Choo C Willson Contreras 2B DJ LeMahieu SS Asdrúbal Cabrera OF Leonys Martin 3B David Bote OF Alex Gordon,,Nicky Delmonico,OF,0.21%,11
201,1143887244,SANDKICKER (1/10),0,93.2,P Aaron Nola P Danny Duffy OF Kole Calhoun 1B Ryan Braun 3B Mike Moustakas OF Marcell Ozuna 2B Jonathan Schoop OF Albert Almora Jr. C Roberto Pérez SS Greg Garcia,,Austin Wynns,C,0.21%,21
203,1143904600,ELICRSMJROB (1/2),0,92.85,P Jon Gray P Wade Miley OF Shin-soo Choo SS Trevor Story OF Joey Gallo 1B Daniel Murphy 3B Anthony Rendon 2B Jedd Gyorko OF José Bautista C Austin Hedges,,,
