Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
363,1155566723,Stouts01,0,138.3,P Tyler Glasnow P Danny Duffy OF Khris Davis 1B Anthony Rizzo SS Javier Báez 3B Matt Chapman 2B Ben Zobrist OF Stephen Piscotty OF Nick Martini C Victor Caratini,,,
367,1155445616,Luntcicker,0,138.2,P Cole Hamels P Tyler Glasnow SS Javier Báez OF Ben Zobrist 1B C.J. Cron 2B Willy Adames OF Ian Happ OF Ramón Laureano 3B Matt Duffy C Jonathan Lucroy,,,
368,1155520880,Phantom1075,0,138,P Anthony DeSclafani P Sean Newcomb OF Khris Davis 2B Jed Lowrie 1B C.J. Cron SS José Peraza OF Whit Merrifield OF Mallex Smith 3B Johan Camargo C Bobby Wilson,,,
369,1155177595,miguelon11,0,137.65,P Cole Hamels P Sean Newcomb OF Ronald Acuña Jr. 1B C.J. Cron OF Nick Markakis OF Charlie Culberson 3B Johan Camargo SS Jorge Polanco 2B Logan Forsythe C Jesús Sucre,,,
369,1155536009,slippman,0,137.65,P Cole Hamels P Sean Newcomb SS Javier Báez 3B Matt Chapman 1B Matt Olson OF Nick Markakis 2B Daniel Murphy OF Stephen Piscotty OF Carlos Gómez C Jonathan Lucroy,,,
371,1155447772,djpop10,0,137.6,P Cole Hamels P Danny Duffy 1B Anthony Rizzo SS Javier Báez 3B Matt Chapman OF Ben Zobrist OF Kyle Schwarber 2B Daniel Murphy OF Nick Martini C Jesús Sucre,,,
371,1155511024,damnlazymofos,0,137.6,P Cole Hamels P Danny Duffy OF Khris Davis 1B Anthony Rizzo SS Javier Báez OF Eddie Rosario OF Kyle Schwarber 3B Brian Anderson C Jonathan Lucroy 2B Logan Forsythe,,,
371,1155550643,leewalker1975,0,137.6,P Cole Hamels P Danny Duffy OF Ronald Acuña Jr. 2B Jed Lowrie SS Javier Báez OF Whit Merrifield C Salvador Perez 1B Ryan O'Hearn OF Austin Dean 3B Logan Forsythe,,,
374,1155118881,mikeyytee24,0,137.35,P Tyler Glasnow P Sean Newcomb OF Khris Davis OF Ronald Acuña Jr. SS Javier Báez 3B Matt Chapman 1B Jake Bauers OF Ramón Laureano C Jonathan Lucroy 2B Logan Forsythe,,,
374,1155142818,jcallaghan16,0,137.35,P Tyler Glasnow P Sean Newcomb OF Khris Davis SS Javier Báez 1B C.J. Cron OF Kyle Schwarber 2B Daniel Murphy 3B Johan Camargo OF Ian Happ C Jesús Sucre,,,
374,1155151426,Alphawarrior43,0,137.35,P Tyler Glasnow P Sean Newcomb OF Ronald Acuña Jr. SS Javier Báez 3B Matt Chapman 1B Matt Olson 2B Daniel Murphy OF Nick Martini OF Billy Hamilton C Jonathan Lucroy,,,
374,1155234775,martin1808,0,137.35,P Tyler Glasnow P Sean Newcomb OF Khris Davis SS Javier Báez 2B Ozzie Albies 1B Matt Olson 3B Johan Camargo OF Billy Hamilton C Tucker Barnhart OF Carlos Gómez,,,
374,1155370333,killak1975,0,137.35,P Tyler Glasnow P Sean Newcomb OF Khris Davis 2B Jed Lowrie SS Javier Báez 1B Matt Olson OF Stephen Piscotty OF Ian Happ 3B David Bote C Jonathan Lucroy,,,
374,1155371959,Syv37,0,137.35,P Tyler Glasnow P Sean Newcomb OF Khris Davis 1B Anthony Rizzo SS Javier Báez OF Ben Zobrist OF Kyle Schwarber 2B Daniel Murphy C Jonathan Lucroy 3B Logan Forsythe,,,
374,1155377901,jstiggs27,0,137.35,P Tyler Glasnow P Sean Newcomb OF Ronald Acuña Jr. 3B Eugenio Suárez SS Javier Báez OF Nick Markakis 2B Joey Wendle OF Mallex Smith 1B Jake Bauers C Jonathan Lucroy,,,
374,1155387648,yourkarma,0,137.35,P Tyler Glasnow P Sean Newcomb OF Khris Davis 1B Anthony Rizzo 3B Matt Chapman 2B Daniel Murphy SS Jorge Polanco OF Ian Happ OF Jake Bauers C Curt Casali,,,
374,1155400348,peningtoma11,0,137.35,P Tyler Glasnow P Sean Newcomb 1B Anthony Rizzo SS Javier Báez OF Ben Zobrist OF Eddie Rosario OF Kyle Schwarber 2B Daniel Murphy C Salvador Perez 3B Logan Forsythe,,,
374,1155411191,MrPopeye,0,137.35,P Tyler Glasnow P Sean Newcomb OF Khris Davis 2B Javier Báez 3B Matt Chapman SS José Peraza OF Mallex Smith C Curt Casali OF Brian Anderson 1B Ryan O'Hearn,,,
374,1155481195,gurubre,0,137.35,P Tyler Glasnow P Sean Newcomb OF Khris Davis 3B Eugenio Suárez 1B Anthony Rizzo SS Javier Báez OF Kyle Schwarber OF Ian Happ 2B Logan Forsythe C Bobby Wilson,,,
374,1155489061,jdd1811,0,137.35,P Tyler Glasnow P Sean Newcomb OF Ronald Acuña Jr. 2B Jed Lowrie 3B Matt Chapman 1B Matt Olson SS Johan Camargo OF Ender Inciarte OF Ramón Laureano C Jonathan Lucroy,,,
374,1155492901,IndyPhinFan13,0,137.35,P Tyler Glasnow P Sean Newcomb 1B Anthony Rizzo 2B Javier Báez 3B Matt Chapman OF Ben Zobrist SS José Peraza OF Kyle Schwarber OF Stephen Piscotty C Jonathan Lucroy,,,
374,1155557513,ccubs16,0,137.35,P Tyler Glasnow P Sean Newcomb OF Khris Davis OF Ronald Acuña Jr. SS Javier Báez 3B Matt Chapman 1B Jake Bauers OF Ramón Laureano C Jonathan Lucroy 2B Logan Forsythe,,,
388,1155145309,kpolo72,0,137.3,P Tyler Glasnow P Danny Duffy OF Khris Davis 1B Anthony Rizzo SS Javier Báez 3B Matt Chapman OF Kyle Schwarber 2B Daniel Murphy OF Ian Happ C Curt Casali,,,
388,1155363496,therealone0541,0,137.3,P Tyler Glasnow P Danny Duffy OF Khris Davis 1B Anthony Rizzo SS Javier Báez 3B Matt Chapman OF Kyle Schwarber 2B Daniel Murphy OF Ian Happ C Curt Casali,,,
388,1155422365,Howie_Pheltersnatch,0,137.3,P Tyler Glasnow P Danny Duffy OF Khris Davis 1B Anthony Rizzo SS Javier Báez 3B Matt Chapman OF Kyle Schwarber 2B Daniel Murphy OF Ian Happ C Curt Casali,,,
388,1155430658,btown86,0,137.3,P Tyler Glasnow P Danny Duffy OF Khris Davis 1B Anthony Rizzo SS Javier Báez 3B Matt Chapman OF Kyle Schwarber 2B Daniel Murphy OF Ian Happ C Curt Casali,,,
388,1155492217,Chunkyblue,0,137.3,P Tyler Glasnow P Danny Duffy OF Khris Davis 1B Anthony Rizzo SS Javier Báez 3B Matt Chapman OF Kyle Schwarber 2B Daniel Murphy OF Ian Happ C Curt Casali,,,
388,1155513195,hlee15,0,137.3,P Tyler Glasnow P Danny Duffy OF Khris Davis 1B Anthony Rizzo SS Javier Báez 3B Matt Chapman OF Kyle Schwarber 2B Daniel Murphy OF Ian Happ C Curt Casali,,,
394,1155332671,bridgecp,0,137.2,P Cole Hamels P Tyler Glasnow 1B Anthony Rizzo SS Javier Báez OF Kyle Schwarber 2B Daniel Murphy OF Stephen Piscotty OF Ian Happ 3B Logan Forsythe C Jesús Sucre,,,
395,1155443077,dukiepond,0,137.15,P Trevor Cahill P Sean Newcomb OF Ronald Acuña Jr. SS José Peraza 1B Daniel Murphy 2B Whit Merrifield OF Mallex Smith 3B Johan Camargo C Tucker Barnhart OF Alex Gordon,,,
395,1155537309,bigwill1982,0,137.15,P Trevor Cahill P Sean Newcomb OF Ronald Acuña Jr. SS Javier Báez 1B C.J. Cron 2B Daniel Murphy 3B Charlie Culberson OF Mallex Smith OF Rafael Ortega C Jesús Sucre,,,
397,1155431468,camelman84,0,137,P Anthony DeSclafani P Sean Newcomb OF Ronald Acuña Jr. 1B Freddie Freeman 2B Ozzie Albies SS José Peraza OF Ender Inciarte C Salvador Perez 3B Matt Duffy OF Alex Gordon,,,
397,1155539638,melmarco,0,137,P Cole Hamels P Trevor Cahill 1B Anthony Rizzo SS Javier Báez 2B Daniel Murphy C Salvador Perez OF Ramón Laureano OF Austin Dean OF Alex Gordon 3B Hunter Dozier,,,
399,1155189152,gemcityhobo,0,136.75,P Sean Newcomb P Danny Duffy 1B Freddie Freeman 3B Eugenio Suárez SS Javier Báez C J.T. Realmuto 2B Ozzie Albies OF Eddie Rosario OF Whit Merrifield OF Ender Inciarte,,,
399,1155312032,jwa8297,0,136.75,P Sean Newcomb P Danny Duffy OF Khris Davis SS Javier Báez 3B Matt Chapman 1B Matt Olson OF Kyle Schwarber 2B Daniel Murphy OF Stephen Piscotty C Victor Caratini,,,
399,1155399560,Jdns,0,136.75,P Sean Newcomb P Danny Duffy OF Khris Davis OF Ronald Acuña Jr. 2B Javier Báez 3B Matt Chapman 1B Matt Olson OF Kyle Schwarber SS Miguel Rojas C Tyler Flowers,,,
399,1155541815,sicklefty2016,0,136.75,P Sean Newcomb P Danny Duffy OF Khris Davis OF Ronald Acuña Jr. 1B Freddie Freeman SS Javier Báez 2B Daniel Murphy OF Whit Merrifield 3B David Bote C Jonathan Lucroy,,,
399,1155549989,ErikSolo,0,136.75,P Sean Newcomb P Danny Duffy OF Khris Davis OF Ronald Acuña Jr. SS Javier Báez C J.T. Realmuto 1B C.J. Cron 2B Willy Adames 3B Johan Camargo OF Rosell Herrera,,,
404,1155276225,wvfan83,0,136.65,P Cole Hamels P Sean Newcomb 2B Javier Báez SS Marcus Semien 3B Matt Chapman OF Whit Merrifield OF Stephen Piscotty OF Rafael Ortega 1B Ryan O'Hearn C Jonathan Lucroy,,,
404,1155302355,Aclev13,0,136.65,P Cole Hamels P Sean Newcomb 1B Anthony Rizzo 3B Matt Chapman 2B Daniel Murphy SS Johan Camargo OF Stephen Piscotty C Salvador Perez OF Austin Dean OF Jake Cave,,,
404,1155303232,Macmagic13,0,136.65,P Cole Hamels P Sean Newcomb 1B Anthony Rizzo 3B Matt Chapman OF Nick Markakis 2B Daniel Murphy SS Johan Camargo OF Ramón Laureano OF Rafael Ortega C Josh Phegley,,,
404,1155370159,djwagner92,0,136.65,P Cole Hamels P Sean Newcomb 2B Jed Lowrie 3B Matt Chapman 1B Matt Olson OF Kyle Schwarber OF Ender Inciarte OF Nick Martini C Victor Caratini SS Ehire Adrianza,,,
404,1155397812,gcurry_50,0,136.65,P Cole Hamels P Sean Newcomb 2B Javier Báez OF Nick Markakis OF Whit Merrifield 1B Joe Mauer OF Stephen Piscotty SS Jorge Polanco 3B David Bote C Tyler Flowers,,,
404,1155406629,dubberyj,0,136.65,P Cole Hamels P Sean Newcomb OF Khris Davis 3B Matt Chapman 1B Matt Olson SS Willy Adames OF Max Kepler C Victor Caratini 2B Logan Forsythe OF Rosell Herrera,,,
404,1155497293,Susannah23,0,136.65,P Cole Hamels P Sean Newcomb OF Ronald Acuña Jr. 2B Ben Zobrist OF Ender Inciarte SS Jorge Polanco OF Nick Martini 1B Lucas Duda 3B Matt Duffy C Tyler Flowers,,,
404,1155516792,rmblnwrk85,0,136.65,P Cole Hamels P Sean Newcomb OF Khris Davis 3B Matt Chapman 1B Matt Olson SS Johan Camargo OF Jake Bauers C Tyler Flowers OF Jake Cave 2B Logan Forsythe,,,
404,1155557425,dave300800,0,136.65,P Cole Hamels P Sean Newcomb OF Eddie Rosario 1B C.J. Cron 2B Whit Merrifield OF Max Kepler C Salvador Perez SS Jorge Polanco 3B Matt Duffy OF Jake Cave,,,
404,1155558512,PrisonMiiike,0,136.65,P Cole Hamels P Sean Newcomb 1B Freddie Freeman SS Javier Báez 3B Matt Chapman 2B Daniel Murphy OF Ian Happ OF Ramón Laureano OF Carlos Gómez C Jonathan Lucroy,,,
414,1155426392,joecrull,0,136.5,P Cole Hamels OF Khris Davis 1B Anthony Rizzo SS Javier Báez OF Ben Zobrist OF Eddie Rosario 2B Daniel Murphy C Salvador Perez 3B David Bote P Elieser Hernandez,,,
415,1155398870,nalstradamus,0,136.35,P Tyler Glasnow P Sean Newcomb OF Khris Davis 1B Anthony Rizzo SS Marcus Semien 2B Ben Zobrist OF Stephen Piscotty OF Ian Happ 3B Matt Duffy C Tyler Flowers,,,
415,1155420335,capnbucko,0,136.35,P Tyler Glasnow P Sean Newcomb SS Javier Báez 3B Matt Chapman OF Ben Zobrist 1B Matt Olson OF Kyle Schwarber 2B Daniel Murphy OF Ian Happ C Curt Casali,,,
415,1155423881,jay3512,0,136.35,P Tyler Glasnow P Sean Newcomb 1B Anthony Rizzo SS Javier Báez 3B Matt Chapman OF Ben Zobrist 2B Daniel Murphy OF Stephen Piscotty OF Nick Martini C Jonathan Lucroy,,,
415,1155424373,SBS404714,0,136.35,P Tyler Glasnow P Sean Newcomb OF Ronald Acuña Jr. 1B Freddie Freeman SS Javier Báez 2B Ozzie Albies OF Nick Markakis OF Ender Inciarte C Jonathan Lucroy 3B Logan Forsythe,,,
415,1155541732,GrizzChase,0,136.35,P Tyler Glasnow P Sean Newcomb OF Khris Davis 1B Freddie Freeman 2B Javier Báez OF Charlie Culberson SS Johan Camargo OF Stephen Piscotty 3B David Bote C Jesús Sucre,,,
415,1155556601,pippinainteasy0813,0,136.35,P Tyler Glasnow P Sean Newcomb OF Ronald Acuña Jr. 2B Javier Báez 3B Matt Chapman 1B Matt Olson OF Kyle Schwarber OF Ian Happ C Jonathan Lucroy SS Ehire Adrianza,,,
421,1155234568,CappersPicks,0,136.3,P Tyler Glasnow P Danny Duffy OF Ronald Acuña Jr. 1B Anthony Rizzo SS Javier Báez 3B Matt Chapman 2B Daniel Murphy OF Nick Martini OF Billy Hamilton C Tucker Barnhart,,,
421,1155455239,jimip1979,0,136.3,P Tyler Glasnow P Danny Duffy OF Khris Davis 1B Anthony Rizzo SS Javier Báez 3B Matt Chapman 2B Ben Zobrist OF Kyle Schwarber OF Ian Happ C Jonathan Lucroy,,,
423,1155337580,Necreezy,0,136.2,P Cole Hamels P Tyler Glasnow 2B Jed Lowrie 1B Matt Olson OF Nick Markakis SS Johan Camargo OF Ender Inciarte OF Stephen Piscotty 3B Matt Duffy C Jesús Sucre,,,
423,1155431361,19murphy82,0,136.2,P Cole Hamels P Tyler Glasnow 1B Freddie Freeman 2B Daniel Murphy SS Johan Camargo OF Ian Happ OF Kevin Kiermaier 3B Matt Duffy OF Alex Gordon C Victor Caratini,,,
423,1155548527,love2lyns,0,136.2,P Cole Hamels P Tyler Glasnow SS Javier Báez 1B Daniel Murphy 2B Whit Merrifield 3B Johan Camargo OF Nick Martini OF Billy Hamilton OF Brian Anderson C Tyler Flowers,,,
426,1155361030,matauer,0,136,P Anthony DeSclafani P Sean Newcomb OF Khris Davis 2B Javier Báez OF Nick Markakis OF Whit Merrifield 3B Johan Camargo 1B Joe Mauer C Salvador Perez SS Jorge Polanco,,,
427,1155469584,KGoetsch,0,135.85,P Cole Hamels P Anthony DeSclafani OF Ronald Acuña Jr. 1B Anthony Rizzo 2B Whit Merrifield SS Johan Camargo OF Brian Anderson OF Austin Dean 3B Matt Duffy C Jonathan Lucroy,,,
427,1155484817,dwman34,0,135.85,P Cole Hamels P Anthony DeSclafani 1B Anthony Rizzo OF Kyle Schwarber 2B Willy Adames 3B Johan Camargo OF Max Kepler SS Jorge Polanco OF Alex Gordon C Tyler Flowers,,,
429,1155041415,Tbakez91,0,135.75,P Sean Newcomb P Danny Duffy OF Khris Davis OF Ronald Acuña Jr. 1B Freddie Freeman 2B Javier Báez 3B Johan Camargo OF Stephen Piscotty C Salvador Perez SS Alcides Escobar,,,
429,1155401775,Bobm702,0,135.75,P Sean Newcomb P Danny Duffy OF Ronald Acuña Jr. 3B Eugenio Suárez 1B Anthony Rizzo 2B Javier Báez SS José Peraza C Tucker Barnhart OF Brett Phillips OF Jake Cave,,,
429,1155428785,gpaniner,0,135.75,P Sean Newcomb P Danny Duffy OF Khris Davis OF Ronald Acuña Jr. 1B Anthony Rizzo 3B Matt Chapman OF Eddie Rosario 2B Daniel Murphy SS Jorge Polanco C Jonathan Lucroy,,,
429,1155437341,jawish1963,0,135.75,P Sean Newcomb P Danny Duffy OF Khris Davis OF Ronald Acuña Jr. 3B Eugenio Suárez SS Javier Báez 1B C.J. Cron OF Whit Merrifield C Tucker Barnhart 2B Logan Forsythe,,,
429,1155442302,gtang001,0,135.75,P Sean Newcomb P Danny Duffy OF Khris Davis 3B Eugenio Suárez 1B Anthony Rizzo SS Javier Báez OF Kyle Schwarber 2B Daniel Murphy C Salvador Perez OF Billy Hamilton,,,
429,1155497911,cpwade0131,0,135.75,P Sean Newcomb P Danny Duffy OF Khris Davis 1B Anthony Rizzo SS Javier Báez 3B Matt Chapman OF Kyle Schwarber 2B Daniel Murphy OF Nick Martini C Jonathan Lucroy,,,
429,1155505282,kkrieter,0,135.75,P Sean Newcomb P Danny Duffy OF Khris Davis 3B Eugenio Suárez 1B Anthony Rizzo SS Javier Báez OF Nick Markakis 2B Daniel Murphy C Salvador Perez OF Nick Martini,,,
429,1155528769,doodledad,0,135.75,P Sean Newcomb P Danny Duffy OF Ronald Acuña Jr. 1B Freddie Freeman 3B Eugenio Suárez 2B Javier Báez OF Ben Zobrist SS José Peraza OF Whit Merrifield C Jonathan Lucroy,,,
437,1155152256,bullet1964,0,135.65,P Cole Hamels P Sean Newcomb OF Ben Zobrist 1B C.J. Cron OF Nick Markakis 2B Whit Merrifield C Salvador Perez SS Jorge Polanco OF Jake Bauers 3B Matt Duffy,,,
437,1155364233,sportsguy14,0,135.65,P Cole Hamels P Sean Newcomb 2B Jed Lowrie SS Javier Báez 3B Matt Chapman OF Ben Zobrist 1B Daniel Murphy OF Carlos Gómez C Jonathan Lucroy OF Rosell Herrera,,,
437,1155396974,gene86,0,135.65,P Cole Hamels P Sean Newcomb 2B Ozzie Albies OF Eddie Rosario OF Nick Markakis 1B Daniel Murphy OF Mallex Smith SS Jorge Polanco 3B Matt Duffy C Tyler Flowers,,,
437,1155428397,JGrawe55,0,135.65,P Cole Hamels P Sean Newcomb OF Khris Davis OF Ronald Acuña Jr. 2B Javier Báez C Tucker Barnhart 3B Miguel Rojas OF Carlos Gómez SS Alcides Escobar 1B Hunter Dozier,,,
437,1155504485,Vandyman74,0,135.65,P Cole Hamels P Sean Newcomb OF Khris Davis OF Ben Zobrist 2B Joey Wendle SS Johan Camargo OF Nick Martini 1B Jake Bauers 3B Matt Duffy C Bobby Wilson,,,
437,1155546960,jrusty29,0,135.65,P Cole Hamels P Sean Newcomb OF Ronald Acuña Jr. 2B Whit Merrifield OF Ender Inciarte OF Max Kepler SS Jorge Polanco 3B David Bote 1B Ryan O'Hearn C Tyler Flowers,,,
443,1155371933,jrhowell92,0,135.55,P Tyler Glasnow P Kohl Stewart OF Ronald Acuña Jr. 3B Eugenio Suárez 1B Anthony Rizzo SS Javier Báez C J.T. Realmuto OF Ben Zobrist 2B Daniel Murphy OF Mallex Smith,,,
444,1155100430,jsttrustme11,0,135.35,P Tyler Glasnow P Sean Newcomb OF Khris Davis SS Javier Báez 3B Matt Chapman 1B Matt Olson 2B Daniel Murphy OF Nick Martini OF Billy Hamilton C Jonathan Lucroy,,,
444,1155123987,629buc,0,135.35,P Tyler Glasnow P Sean Newcomb OF Khris Davis 2B Jed Lowrie SS Javier Báez OF Nick Markakis 1B Daniel Murphy C Tucker Barnhart 3B Matt Duffy OF Carlos Gómez,,,
444,1155181857,din_dawg15,0,135.35,P Tyler Glasnow P Sean Newcomb OF Ronald Acuña Jr. 1B Freddie Freeman 2B Ozzie Albies OF Whit Merrifield SS Johan Camargo OF Ender Inciarte 3B Matt Duffy C Jonathan Lucroy,,,
444,1155202767,aj16ross,0,135.35,P Tyler Glasnow P Sean Newcomb OF Khris Davis SS Javier Báez 3B Matt Chapman 1B Matt Olson 2B Daniel Murphy OF Nick Martini OF Billy Hamilton C Jonathan Lucroy,,,
444,1155257345,ncjonyoung,0,135.35,P Tyler Glasnow P Sean Newcomb OF Khris Davis SS Javier Báez 3B Matt Chapman 1B Matt Olson 2B Daniel Murphy OF Nick Martini OF Billy Hamilton C Jonathan Lucroy,,,
444,1155291388,sam24go,0,135.35,P Tyler Glasnow P Sean Newcomb OF Khris Davis 1B Freddie Freeman SS Javier Báez 2B Joey Wendle OF Mallex Smith C Tucker Barnhart 3B Matt Duffy OF Carlos Gómez,,,
444,1155312262,8EIGHT8,0,135.35,P Tyler Glasnow P Sean Newcomb OF Khris Davis SS Javier Báez 3B Matt Chapman 1B Matt Olson 2B Daniel Murphy OF Nick Martini OF Billy Hamilton C Jonathan Lucroy,,,
444,1155355753,bobalty,0,135.35,P Tyler Glasnow P Sean Newcomb OF Khris Davis SS Javier Báez 3B Matt Chapman 1B Matt Olson 2B Daniel Murphy OF Nick Martini OF Billy Hamilton C Jonathan Lucroy,,,
444,1155374862,Biznob_23,0,135.35,P Tyler Glasnow P Sean Newcomb 2B Javier Báez 3B Matt Chapman OF Eddie Rosario 1B Matt Olson SS José Peraza OF Kyle Schwarber OF Nick Markakis C Tyler Flowers,,,
444,1155431801,ricosauve3,0,135.35,P Tyler Glasnow P Sean Newcomb OF Khris Davis SS Javier Báez 3B Matt Chapman 1B Matt Olson 2B Daniel Murphy OF Nick Martini OF Billy Hamilton C Jonathan Lucroy,,,
444,1155435596,gochiefs75,0,135.35,P Tyler Glasnow P Sean Newcomb OF Khris Davis SS Javier Báez 3B Matt Chapman 1B Matt Olson 2B Daniel Murphy OF Nick Martini OF Billy Hamilton C Jonathan Lucroy,,,
444,1155442374,bobloblaw85,0,135.35,P Tyler Glasnow P Sean Newcomb OF Khris Davis 2B Javier Báez 1B C.J. Cron OF Kyle Schwarber OF Nick Markakis SS Johan Camargo 3B Matt Duffy C Tyler Flowers,,,
444,1155457666,Skthefuture,0,135.35,P Tyler Glasnow P Sean Newcomb OF Khris Davis SS Javier Báez 3B Matt Chapman 1B Matt Olson 2B Daniel Murphy OF Nick Martini OF Billy Hamilton C Jonathan Lucroy,,,
444,1155478639,kandw,0,135.35,P Tyler Glasnow P Sean Newcomb OF Khris Davis SS Javier Báez 3B Matt Chapman 1B Matt Olson 2B Daniel Murphy OF Nick Martini OF Billy Hamilton C Jonathan Lucroy,,,
444,1155487671,flyingillini0806,0,135.35,P Tyler Glasnow P Sean Newcomb OF Khris Davis SS Javier Báez 3B Matt Chapman 1B Matt Olson 2B Daniel Murphy OF Nick Martini OF Billy Hamilton C Jonathan Lucroy,,,
444,1155490866,PeterBrownwater,0,135.35,P Tyler Glasnow P Sean Newcomb OF Khris Davis SS Javier Báez 3B Matt Chapman 1B Matt Olson 2B Daniel Murphy OF Nick Martini OF Billy Hamilton C Jonathan Lucroy,,,
444,1155494048,mws316,0,135.35,P Tyler Glasnow P Sean Newcomb OF Khris Davis SS Javier Báez 3B Matt Chapman 1B Matt Olson 2B Daniel Murphy OF Nick Martini OF Billy Hamilton C Jonathan Lucroy,,,
444,1155495097,CDK1987,0,135.35,P Tyler Glasnow P Sean Newcomb OF Khris Davis SS Javier Báez 3B Matt Chapman 1B Matt Olson 2B Daniel Murphy OF Nick Martini OF Billy Hamilton C Jonathan Lucroy,,,
444,1155495534,Rolzs,0,135.35,P Tyler Glasnow P Sean Newcomb OF Khris Davis SS Javier Báez 3B Matt Chapman 1B Matt Olson 2B Daniel Murphy OF Nick Martini OF Billy Hamilton C Jonathan Lucroy,,,
444,1155513824,wunwun2016,0,135.35,P Tyler Glasnow P Sean Newcomb OF Khris Davis SS Javier Báez 3B Matt Chapman 1B Matt Olson 2B Daniel Murphy OF Nick Martini OF Billy Hamilton C Jonathan Lucroy,,,
444,1155521646,glw1182,0,135.35,P Tyler Glasnow P Sean Newcomb OF Khris Davis SS Javier Báez 3B Matt Chapman 1B Matt Olson 2B Daniel Murphy OF Nick Martini OF Billy Hamilton C Jonathan Lucroy,,,
444,1155522886,mackman1995,0,135.35,P Tyler Glasnow P Sean Newcomb OF Khris Davis 2B Jed Lowrie 1B C.J. Cron SS Willy Adames OF Mallex Smith C Tucker Barnhart OF Jake Bauers 3B Matt Duffy,,,
444,1155535497,Imabucki,0,135.35,P Tyler Glasnow P Sean Newcomb OF Khris Davis SS Javier Báez 3B Matt Chapman 1B Matt Olson 2B Daniel Murphy OF Nick Martini OF Billy Hamilton C Jonathan Lucroy,,,
444,1155535943,neech74,0,135.35,P Tyler Glasnow P Sean Newcomb OF Khris Davis SS Javier Báez 3B Matt Chapman 1B Matt Olson 2B Daniel Murphy OF Nick Martini OF Billy Hamilton C Jonathan Lucroy,,,
444,1155537756,TolledoSteveo,0,135.35,P Tyler Glasnow P Sean Newcomb OF Khris Davis SS Javier Báez 3B Matt Chapman 1B Matt Olson 2B Daniel Murphy OF Nick Martini OF Billy Hamilton C Jonathan Lucroy,,,
444,1155542437,lofty35,0,135.35,P Tyler Glasnow P Sean Newcomb OF Khris Davis SS Javier Báez 3B Matt Chapman 1B Matt Olson 2B Daniel Murphy OF Nick Martini OF Billy Hamilton C Jonathan Lucroy,,,
444,1155550216,middman7,0,135.35,P Tyler Glasnow P Sean Newcomb 1B Anthony Rizzo 2B Javier Báez SS Marcus Semien OF Kyle Schwarber OF Nick Markakis 3B Johan Camargo OF Nick Martini C Tucker Barnhart,,,
444,1155557266,Mrkvs,0,135.35,P Tyler Glasnow P Sean Newcomb OF Khris Davis SS Javier Báez 3B Matt Chapman 1B Matt Olson 2B Daniel Murphy OF Nick Martini OF Billy Hamilton C Jonathan Lucroy,,,
472,1155460105,ChiliD22,0,135.2,P Cole Hamels P Tyler Glasnow 1B Anthony Rizzo SS Javier Báez OF Kyle Schwarber 2B Daniel Murphy OF Ian Happ OF Rafael Ortega C Jonathan Lucroy 3B Logan Forsythe,,,
472,1155465529,jpligon75,0,135.2,P Cole Hamels P Tyler Glasnow 1B Anthony Rizzo OF Nick Markakis 2B Daniel Murphy 3B Johan Camargo SS Jorge Polanco OF Ian Happ OF Robbie Grossman C Victor Caratini,,,
472,1155484071,BDH23,0,135.2,P Cole Hamels P Tyler Glasnow 1B Anthony Rizzo SS Javier Báez OF Kyle Schwarber 2B Daniel Murphy OF Nick Martini OF Austin Dean C Victor Caratini 3B Logan Forsythe,,,
472,1155539180,Roscoe8815,0,135.2,P Cole Hamels P Tyler Glasnow OF Eddie Rosario 1B C.J. Cron 2B Willy Adames OF Mallex Smith SS Jorge Polanco OF Jake Bauers 3B Matt Duffy C Victor Caratini,,,
476,1155408776,kdr2350,0,135.15,P Trevor Cahill P Sean Newcomb 2B Jed Lowrie SS Javier Báez 3B Matt Chapman 1B Matt Olson OF Ender Inciarte OF Stephen Piscotty OF Ian Happ C Jonathan Lucroy,,,
476,1155490645,bradarabia,0,135.15,P Trevor Cahill P Sean Newcomb OF Ronald Acuña Jr. 1B Anthony Rizzo SS Javier Báez OF Nick Markakis 2B Whit Merrifield OF Austin Dean 3B Miguel Rojas C Jonathan Lucroy,,,
478,1155356334,Luistro,0,134.75,P Sean Newcomb P Danny Duffy OF Khris Davis 1B Freddie Freeman 3B Eugenio Suárez SS Javier Báez 2B Ozzie Albies OF Max Kepler OF Ian Happ C Curt Casali,,,
478,1155415923,Cricksus,0,134.75,P Sean Newcomb P Danny Duffy OF Ronald Acuña Jr. 1B Freddie Freeman SS Javier Báez OF Ben Zobrist OF Nick Markakis 2B Whit Merrifield C Salvador Perez 3B David Bote,,,
480,1155125777,ejwilson1977,0,134.65,P Cole Hamels P Sean Newcomb SS Javier Báez 2B Ben Zobrist OF Kyle Schwarber 1B Daniel Murphy OF Phillip Ervin 3B David Bote C Curt Casali OF Austin Dean,,,
480,1155193886,zagnuts,0,134.65,P Cole Hamels P Sean Newcomb SS Marcus Semien 3B Matt Chapman 1B Matt Olson OF Kyle Schwarber 2B Daniel Murphy OF Ramón Laureano OF Alex Gordon C Tyler Flowers,,,
