Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
89,1141696503,Fatguyballer,0,103.1,P Rich Hill P Luke Weaver OF Mike Trout SS Manny Machado OF Daniel Palka 1B José Abreu 2B Yoán Moncada 3B Yolmer Sánchez OF Alex Gordon C Michael Pérez,,Leury García,OF,0.44%,12
89,1141698952,dcantrell365,0,103.1,P Rich Hill P Luke Weaver SS Manny Machado C Salvador Perez OF Joc Pederson OF Daniel Palka 1B José Abreu 2B Yoán Moncada 3B Yolmer Sánchez OF Alex Gordon,,Pablo López,P,0.44%,0
108,1141350378,jhogan16,0,102.1,P Rich Hill P Luke Weaver OF Mike Trout SS Manny Machado OF Joc Pederson 1B José Abreu 2B Yoán Moncada 3B Yolmer Sánchez OF Alex Gordon C Michael Pérez,,,
108,1141391235,lilcharney81,0,102.1,P Rich Hill P Luke Weaver OF Mike Trout SS Manny Machado OF Joc Pederson 1B José Abreu 2B Yoán Moncada 3B Yolmer Sánchez OF Alex Gordon C Michael Pérez,,,
108,1141457258,bighitfrom20,0,102.1,P Rich Hill P Luke Weaver OF Mike Trout SS Manny Machado OF Joc Pederson 1B José Abreu 2B Yoán Moncada 3B Yolmer Sánchez OF Alex Gordon C Michael Pérez,,,
108,1141686384,GO_IRISH13,0,102.1,P Rich Hill P Luke Weaver OF Mike Trout SS Manny Machado OF Joc Pederson 1B José Abreu 2B Yoán Moncada 3B Yolmer Sánchez OF Alex Gordon C Michael Pérez,,,
108,1141744507,dwalke16,0,102.1,P Rich Hill P Luke Weaver OF Mike Trout SS Manny Machado OF Joc Pederson 1B José Abreu 2B Yoán Moncada 3B Yolmer Sánchez OF Alex Gordon C Michael Pérez,,,
113,1141641745,Wiggy8544,0,101.1,P Rich Hill P Luke Weaver OF Mike Trout 1B Matt Carpenter OF Daniel Palka 2B Yoán Moncada OF Kevin Kiermaier SS Willy Adames 3B David Fletcher C Michael Pérez,,,
114,1141671174,walton75,0,100.65,P Rich Hill P Jakob Junis 3B Nolan Arenado SS Manny Machado OF Daniel Palka OF Cody Bellinger 1B Jake Bauers 2B Joey Wendle OF Rosell Herrera C Francisco Arcia,,,
115,1141354264,mholt01,0,100.45,P Cole Hamels P Luke Weaver OF Mike Trout SS Manny Machado C Salvador Perez 1B Lucas Duda 2B Yoán Moncada OF Ryan Braun OF Hernán Pérez 3B Mike Moustakas,,,
115,1141400713,carlosgee16,0,100.45,P Cole Hamels P Luke Weaver 1B Anthony Rizzo SS Manny Machado C Salvador Perez OF Joc Pederson OF Kyle Schwarber OF Ian Happ 3B Mike Moustakas 2B Brian Dozier,,,
117,1141382951,mrcse13,0,100.1,P Rich Hill P Luke Weaver SS Manny Machado C Salvador Perez OF Charlie Blackmon 1B José Abreu OF Avisaíl García 2B Yoán Moncada 3B Yolmer Sánchez OF Alex Gordon,,,
118,1141637505,kingben247,0,99.85,P Rich Hill P Nick Tropeano 2B Ben Zobrist OF Charlie Blackmon OF Daniel Palka 1B José Abreu SS Yairo Muñoz OF Kole Calhoun 3B Yolmer Sánchez C Francisco Cervelli,,,
119,1141593863,collects10,0,99.75,P Kyle Freeland P Dylan Covey 2B Javier Báez 1B Anthony Rizzo 3B Nolan Arenado OF Carlos González OF Charlie Blackmon SS Trevor Story C Francisco Cervelli OF Alex Gordon,,,
120,1141596468,Dearth,0,99.1,P Rich Hill P Luke Weaver SS Javier Báez 1B Anthony Rizzo OF Ian Happ OF Jason Heyward OF Avisaíl García 2B Yoán Moncada 3B Yolmer Sánchez C Kevan Smith,,,
121,1141648050,tosaer,0,98.85,P Rich Hill P Nick Tropeano OF Mike Trout OF Daniel Palka 1B José Abreu 2B Yoán Moncada SS Paul DeJong OF Kole Calhoun 3B Yolmer Sánchez C Kevan Smith,,,
122,1141734316,Straw801,0,98.8,P Aníbal Sánchez P Luke Weaver OF Mike Trout SS Manny Machado C Salvador Perez 2B Whit Merrifield OF Lorenzo Cain 1B José Abreu 3B Mike Moustakas OF Alex Gordon,,,
123,1141396728,Corbin93,0,98.3,P Rich Hill P Aníbal Sánchez 2B Whit Merrifield 1B José Abreu OF Avisaíl García OF Mallex Smith OF Kole Calhoun SS Tim Anderson 3B Mike Moustakas C Tyler Flowers,,,
124,1141401810,blilly74,0,98.1,P Rich Hill P Luke Weaver SS Manny Machado C Salvador Perez OF Daniel Palka 1B Lucas Duda OF Avisaíl García 2B Yoán Moncada 3B Yolmer Sánchez OF Alex Gordon,,,
124,1141405765,jryan409,0,98.1,P Rich Hill P Luke Weaver SS Manny Machado C Salvador Perez OF Daniel Palka 1B Lucas Duda OF Avisaíl García 2B Yoán Moncada 3B Yolmer Sánchez OF Alex Gordon,,,
124,1141439354,redspecial,0,98.1,P Rich Hill P Luke Weaver SS Manny Machado C Salvador Perez OF Daniel Palka 1B Lucas Duda OF Avisaíl García 2B Yoán Moncada 3B Yolmer Sánchez OF Alex Gordon,,,
124,1141658939,squinn34,0,98.1,P Rich Hill P Luke Weaver OF Mike Trout SS Manny Machado OF Charlie Blackmon 1B José Abreu 2B Yoán Moncada 3B David Fletcher OF Alex Gordon C Michael Pérez,,,
124,1141752724,Blitz247,0,98.1,P Rich Hill P Luke Weaver SS Manny Machado C Salvador Perez OF Daniel Palka 1B Lucas Duda OF Avisaíl García 2B Yoán Moncada 3B Yolmer Sánchez OF Alex Gordon,,,
129,1141769360,ewokinla,0,97.3,P Kyle Freeland P Chase Anderson 3B Nolan Arenado 1B Matt Carpenter OF Christian Yelich OF Daniel Palka C Willson Contreras OF Jordan Luplow SS Addison Russell 2B Sean Rodríguez,,,
130,1141543302,Gfunkera86,0,97.1,P Rich Hill P Luke Weaver OF Mike Trout OF Daniel Palka 1B José Abreu 2B Yoán Moncada SS Paul DeJong OF Jake Bauers 3B Yolmer Sánchez C Michael Pérez,,,
131,1141751572,gilson-ghost,0,96.85,P Rich Hill P Nick Tropeano SS Javier Báez OF Daniel Palka OF Justin Upton 1B José Abreu 2B Yoán Moncada OF Leury García 3B Yolmer Sánchez C Tyler Flowers,,,
132,1141385345,WinkyChrist,0,96.35,P Nick Tropeano P Luke Weaver OF Mike Trout SS Manny Machado C Salvador Perez OF Whit Merrifield OF Lorenzo Cain 1B Lucas Duda 2B Yoán Moncada 3B Mike Moustakas,,,
133,1141710523,scaquatics,0,96.1,P Rich Hill P Luke Weaver 2B Ben Zobrist 1B Anthony Rizzo SS Paul DeJong OF Kole Calhoun OF Joey Wendle OF Jordan Luplow C Francisco Cervelli 3B Mike Moustakas,,,
134,1141615914,PROBOUND,0,95.3,P Rich Hill P Aníbal Sánchez SS Manny Machado OF Charlie Blackmon 3B David Freese OF Kole Calhoun 1B Cody Bellinger OF Jake Bauers C Michael Pérez 2B Brian Dozier,,,
135,1141709819,dkorbelik,0,95.25,P Rich Hill P Dylan Covey 1B Freddie Freeman 3B Nolan Arenado OF Charlie Blackmon 2B Yoán Moncada C Yadier Molina OF Marcell Ozuna SS Paul DeJong OF Gerardo Parra,,,
136,1141451229,cwoycik17,0,95.1,P Rich Hill P Luke Weaver 1B Anthony Rizzo SS Manny Machado OF Whit Merrifield 2B Yoán Moncada C Yadier Molina OF Marcell Ozuna OF Jordan Luplow 3B Yolmer Sánchez,,,
137,1141730974,matt972,0,94.05,P Nick Kingham P Luke Weaver OF Mike Trout SS Manny Machado C Yasmani Grandal OF Joc Pederson 1B José Abreu 2B Yoán Moncada OF Cody Bellinger 3B Yolmer Sánchez,,,
138,1141705101,MnBigD23,0,93.75,P Kyle Freeland P Dylan Covey OF Mike Trout OF Starling Marte OF Daniel Palka 2B Yoán Moncada C Yadier Molina 1B Jake Bauers 3B Yolmer Sánchez SS Jordy Mercer,,,
139,1141397265,sportsfanatic89,0,93.25,P Rich Hill P Dylan Covey 1B Anthony Rizzo SS Manny Machado C Yasmani Grandal OF Daniel Palka OF Avisaíl García OF Matt Kemp 3B Yolmer Sánchez 2B Brian Dozier,,,
139,1141414586,CruzxxControl,0,93.25,P Rich Hill P Dylan Covey 1B Anthony Rizzo SS Manny Machado C Yasmani Grandal OF Daniel Palka OF Avisaíl García OF Matt Kemp 3B Yolmer Sánchez 2B Brian Dozier,,,
139,1141727553,twillhog,0,93.25,P Rich Hill P Dylan Covey 1B Anthony Rizzo SS Manny Machado C Yasmani Grandal OF Daniel Palka OF Avisaíl García OF Matt Kemp 3B Yolmer Sánchez 2B Brian Dozier,,,
142,1141421952,Immaculate11,0,92.85,P Rich Hill P Nick Tropeano OF Mike Trout OF Justin Upton 1B Albert Pujols SS Yairo Muñoz OF Kole Calhoun 3B Yolmer Sánchez C Francisco Arcia 2B Brian Dozier,,,
143,1141757902,HaZeBeTs,0,92.3,P Rich Hill P Aníbal Sánchez SS Javier Báez 2B Ben Zobrist 1B Anthony Rizzo OF Jason Heyward OF Kole Calhoun C Francisco Arcia 3B David Fletcher OF Eric Young Jr.,,,
144,1141713339,wexsuvslim,0,92.1,P Rich Hill P Luke Weaver OF Mike Trout OF Starling Marte SS Manny Machado 2B Yoán Moncada 1B Jake Bauers C Francisco Cervelli 3B David Fletcher OF Eric Young Jr.,,,
145,1141598878,buffalo18,0,91.1,P Rich Hill P Luke Weaver OF Mike Trout SS Manny Machado 2B Whit Merrifield 1B José Abreu OF Marcell Ozuna OF Jake Bauers 3B David Fletcher C Manny Piña,,,
146,1141647014,JJ2482,0,90.35,P Nick Tropeano P Luke Weaver OF Ronald Acuña Jr. SS Manny Machado C Yasmani Grandal OF Joc Pederson OF Daniel Palka 1B José Abreu 2B Yoán Moncada 3B Yolmer Sánchez,,,
147,1141424241,scrickman,0,90.15,P Jakob Junis P Luke Weaver OF Mike Trout 3B Matt Carpenter C Salvador Perez 1B Albert Pujols 2B Yairo Muñoz SS Paul DeJong OF Kole Calhoun OF Rosell Herrera,,,
148,1141398255,SugarBush2000,0,90.1,P Rich Hill P Luke Weaver C Salvador Perez OF Joc Pederson OF Daniel Palka OF Kyle Schwarber 1B José Abreu 2B Yoán Moncada SS Tim Anderson 3B Yolmer Sánchez,,,
148,1141682930,Bookit6754,0,90.1,P Rich Hill P Luke Weaver SS Manny Machado OF Charlie Blackmon OF Daniel Palka 1B Jesús Aguilar C Yadier Molina OF Cody Bellinger 3B David Fletcher 2B Brian Dozier,,,
150,1141489005,philsgoood,0,89.1,P Rich Hill P Luke Weaver C Salvador Perez OF Joc Pederson OF Justin Upton OF Tommy Pham 1B José Abreu 2B Yoán Moncada SS Andrelton Simmons 3B Yolmer Sánchez,,,
150,1141701783,Jimbobwae42,0,89.1,P Rich Hill P Luke Weaver OF Mike Trout SS Manny Machado OF Justin Upton 1B José Abreu OF Kole Calhoun 3B David Fletcher C Michael Pérez 2B Brian Dozier,,,
150,1141769390,teamnitwit,0,89.1,P Rich Hill P Luke Weaver OF Mike Trout 3B Matt Carpenter OF Marcell Ozuna SS Paul DeJong 1B José Martínez OF Kevin Kiermaier 2B Joey Wendle C Manny Piña,,,
153,1141248258,DasKommisar,0,88.95,P Aníbal Sánchez P Dylan Covey 2B Javier Báez 1B Matt Carpenter OF Christian Yelich C Willson Contreras SS Johan Camargo 3B Jedd Gyorko OF Cody Bellinger OF Jake Bauers,,,
154,1141744266,dano6489,0,88.75,P Kyle Freeland P Dylan Covey OF Mike Trout SS Javier Báez 1B Anthony Rizzo OF Charlie Blackmon 2B Yoán Moncada 3B Yolmer Sánchez C Francisco Cervelli OF Gerardo Parra,,,
155,1141587939,IamBadatDFS,0,88.45,P Cole Hamels P Luke Weaver OF Mike Trout 1B Anthony Rizzo SS Manny Machado OF Daniel Palka OF Whit Merrifield 2B Yoán Moncada 3B David Fletcher C Michael Pérez,,,
156,1141654412,BentleyScrub,0,87.8,P Aníbal Sánchez P Luke Weaver OF Mike Trout 1B Anthony Rizzo SS Manny Machado C Yadier Molina OF Kole Calhoun OF Jake Bauers 2B Joey Wendle 3B Yolmer Sánchez,,,
157,1141535240,WillPower23,0,87.1,P Rich Hill P Luke Weaver OF Mike Trout 1B Freddie Freeman OF Tommy Pham OF Ian Happ 2B Yoán Moncada SS Willy Adames 3B David Fletcher C Michael Pérez,,,
157,1141721159,kjmathews1007,0,87.1,P Rich Hill P Luke Weaver OF Mike Trout OF Justin Upton 1B José Abreu 2B Yoán Moncada SS Paul DeJong OF Kevin Kiermaier 3B Yolmer Sánchez C Francisco Arcia,,,
159,1141727512,storm0812,0,86.3,P Rich Hill P Aníbal Sánchez OF Joc Pederson 2B Whit Merrifield 1B Lucas Duda C Yadier Molina SS Paul DeJong OF Kole Calhoun OF Cody Bellinger 3B David Fletcher,,,
160,1141517051,Fat_Monkeys,0,86.1,P Rich Hill P Luke Weaver C Yasmani Grandal OF Joc Pederson 2B Whit Merrifield 1B José Abreu OF Avisaíl García OF Matt Kemp SS Paul DeJong 3B David Fletcher,,,
161,1141752838,bigdaddy8787,0,84.45,P Cole Hamels P Luke Weaver OF Starling Marte 1B Anthony Rizzo OF Christian Yelich OF Lorenzo Cain SS Paul DeJong 3B Mike Moustakas C Francisco Arcia 2B Jonathan Schoop,,,
162,1141504635,dt2224,0,84.35,P Nick Tropeano P Luke Weaver OF Mike Trout OF Starling Marte 1B Anthony Rizzo SS Manny Machado 2B Whit Merrifield 3B David Freese C Francisco Cervelli OF Alex Gordon,,,
163,1141512053,3WildDogs,0,83.35,P Nick Tropeano P Luke Weaver OF Mike Trout 1B Anthony Rizzo SS Manny Machado OF Joc Pederson 2B Yoán Moncada C Yadier Molina OF Marcell Ozuna 3B Yolmer Sánchez,,,
164,1141481792,thisteamsucks,0,82.8,P Aníbal Sánchez P Luke Weaver OF Mike Trout 1B Freddie Freeman OF Whit Merrifield C Yadier Molina SS Paul DeJong OF Cody Bellinger 3B Mike Moustakas 2B Brian Dozier,,,
165,1141768196,spinlenox,0,82.25,P Rich Hill P Dylan Covey OF Mike Trout SS Javier Báez 1B Anthony Rizzo OF Ian Happ 2B Yoán Moncada 3B Yolmer Sánchez C Francisco Arcia OF Sean Rodríguez,,,
166,1141569549,xpcoolbreeze8,0,82.1,P Rich Hill P Luke Weaver SS Manny Machado C Salvador Perez OF Daniel Palka 1B José Abreu OF Avisaíl García 2B Yoán Moncada 3B Yolmer Sánchez OF Rosell Herrera,,,
167,1141662856,barbfrontline,0,81.35,P Nick Tropeano P Luke Weaver OF Mike Trout C Salvador Perez OF Charlie Blackmon OF Whit Merrifield 1B José Abreu 2B Yoán Moncada SS Paul DeJong 3B Yolmer Sánchez,,,
168,1141408222,Yungbuckk,0,81.25,P Aníbal Sánchez P Nick Kingham 1B Freddie Freeman 3B Nolan Arenado OF Nick Markakis OF Charlie Blackmon 2B Whit Merrifield C Yadier Molina SS Andrelton Simmons OF Alex Gordon,,,
168,1141774324,itnastyy,0,81.25,P Rich Hill P Dylan Covey OF Mike Trout OF Starling Marte OF Charlie Blackmon 1B José Abreu SS Andrelton Simmons C Francisco Arcia 3B David Fletcher 2B Brian Dozier,,,
170,1141351605,Fifty280,0,80.1,P Rich Hill P Kyle Freeland OF Carlos González OF Gregory Polanco 1B David Freese SS Trevor Story 3B Yolmer Sánchez C Francisco Cervelli OF Gerardo Parra 2B Willy Adames,,,
170,1141408951,fudas2001,0,80.1,P Rich Hill P Luke Weaver 2B Ben Zobrist OF Carlos González OF Daniel Palka 3B David Freese 1B José Abreu SS Paul DeJong OF Kole Calhoun C Francisco Arcia,,,
170,1141484401,johnson0652,0,80.1,P Rich Hill P Luke Weaver 2B Ben Zobrist OF Carlos González OF Daniel Palka 3B David Freese 1B José Abreu SS Paul DeJong OF Kole Calhoun C Francisco Arcia,,,
170,1141704323,mwheidel13,0,80.1,P Rich Hill P Kyle Freeland OF Joc Pederson OF Daniel Palka SS Chris Taylor OF Matt Kemp 1B Cody Bellinger 3B Yolmer Sánchez C Chris Iannetta 2B Brian Dozier,,,
170,1141771419,Djabber,0,80.1,P Rich Hill P Luke Weaver 2B Ben Zobrist OF Carlos González OF Daniel Palka 3B David Freese 1B José Abreu SS Paul DeJong OF Kole Calhoun C Francisco Arcia,,,
170,1141804621,xxxtheizxxx,0,80.1,P Rich Hill P Luke Weaver OF Mike Trout 1B Anthony Rizzo SS Manny Machado 2B Whit Merrifield OF Kole Calhoun 3B Yolmer Sánchez C Francisco Cervelli OF Eric Young Jr.,,,
176,1141570386,f-porcino,0,77.85,P Rich Hill P Nick Tropeano SS Javier Báez OF Starling Marte 1B Anthony Rizzo OF Daniel Palka 2B Whit Merrifield C Francisco Cervelli 3B David Fletcher OF Eric Young Jr.,,,
177,1141464134,outfortheseason,0,77.6,P Kyle Freeland P Luke Weaver OF Starling Marte SS Manny Machado C Salvador Perez 1B José Abreu OF Avisaíl García 2B Yoán Moncada OF Kevin Kiermaier 3B Yolmer Sánchez,,,
177,1141775108,Marshallg8,0,77.6,P Kyle Freeland P Luke Weaver OF Starling Marte SS Manny Machado C Salvador Perez 1B José Abreu OF Avisaíl García 2B Yoán Moncada OF Kevin Kiermaier 3B Yolmer Sánchez,,,
179,1141393012,fplesz,0,76.1,P Rich Hill P Luke Weaver OF Mike Trout 2B Javier Báez SS Manny Machado OF Daniel Palka 1B Jake Bauers 3B Yolmer Sánchez C Michael Pérez OF Eric Young Jr.,,,
179,1141561313,bwills187,0,76.1,P Rich Hill P Luke Weaver OF Charlie Blackmon OF Gregory Polanco SS Adalberto Mondesi 2B Yairo Muñoz OF Kevin Kiermaier 1B Jake Bauers 3B Yolmer Sánchez C Kevan Smith,,,
181,1141528308,nnikkel,0,75.2,P Cole Hamels P Nick Tropeano OF Mike Trout C Salvador Perez OF Derek Dietrich 2B Whit Merrifield 1B José Abreu OF Avisaíl García SS Paul DeJong 3B David Fletcher,,,
182,1141614222,timetofly,0,75.1,P Rich Hill P Luke Weaver SS Manny Machado C Salvador Perez OF Joc Pederson 1B José Abreu OF Avisaíl García OF Cody Bellinger 3B David Fletcher 2B Brian Dozier,,,
183,1141367282,butchismyhomie,0,74.85,P Rich Hill P Nick Tropeano 1B Anthony Rizzo OF Carlos González OF Charlie Blackmon OF Avisaíl García 2B Yoán Moncada SS Paul DeJong C Francisco Cervelli 3B David Fletcher,,,
184,1141511017,jmikeyc24,0,74.1,P Rich Hill P Luke Weaver SS Manny Machado C Salvador Perez OF Joc Pederson OF Daniel Palka 1B José Abreu 2B Yoán Moncada 3B Yolmer Sánchez OF Eric Young Jr.,,,
184,1141650416,jjlonghorn11,0,74.1,P Rich Hill P Luke Weaver SS Manny Machado C Salvador Perez OF Gregory Polanco 2B Whit Merrifield 3B David Freese 1B Ryan O'Hearn OF Kole Calhoun OF Rosell Herrera,,,
186,1141717304,chraxis,0,73.9,P Jakob Junis P Nick Tropeano OF Starling Marte 3B Nolan Arenado OF Christian Yelich SS Manny Machado OF Charlie Blackmon 1B Justin Bour C Francisco Arcia 2B Brian Dozier,,,
187,1141431345,dragonheart7,0,73.35,P Nick Tropeano P Luke Weaver OF Starling Marte SS Manny Machado C Salvador Perez 3B Max Muncy OF Kyle Schwarber 1B Lucas Duda 2B Yoán Moncada OF Matt Kemp,,,
188,1141463460,bobford,0,73.3,P Jakob Junis P Dylan Covey 2B Javier Báez OF Starling Marte 3B Nolan Arenado OF Carlos González OF Gregory Polanco 1B David Freese SS Trevor Story C Francisco Cervelli,,,
189,1141518558,Dodgerboy1023,0,73.25,P Aníbal Sánchez P Nick Kingham 1B Freddie Freeman 3B Nolan Arenado OF Nick Markakis 2B Whit Merrifield SS Adalberto Mondesi OF Lorenzo Cain OF Jake Bauers C Francisco Arcia,,,
190,1141723291,jbizzy33,0,72.5,P Aníbal Sánchez P Chase Anderson 1B Freddie Freeman 3B Nolan Arenado OF Ronald Acuña Jr. 2B Ozzie Albies OF Lorenzo Cain OF Kole Calhoun SS Dansby Swanson C Tyler Flowers,,,
191,1141567735,eric.morris,0,72.35,P Nick Tropeano P Luke Weaver OF Starling Marte OF Christian Yelich SS Manny Machado C Salvador Perez 1B Lucas Duda 2B Yoán Moncada OF Ryan Braun 3B Mike Moustakas,,,
192,1141491906,Lepitre20,0,72.1,P Rich Hill P Luke Weaver OF Mike Trout 2B Ben Zobrist 1B Anthony Rizzo SS Manny Machado OF Kole Calhoun 3B David Fletcher C Michael Pérez OF Eric Young Jr.,,,
192,1141652211,Townconn,0,72.1,P Rich Hill P Luke Weaver SS Manny Machado OF Charlie Blackmon 2B Whit Merrifield 1B José Abreu OF Avisaíl García C Yadier Molina OF Kevin Kiermaier 3B David Fletcher,,,
192,1141676107,gomezju47,0,72.1,P Rich Hill P Kyle Freeland 1B Anthony Rizzo OF Carlos González OF Kyle Schwarber SS Adalberto Mondesi 2B Joey Wendle 3B Matt Duffy C Michael Pérez OF Sean Rodríguez,,,
192,1141699441,TheBIGVrchota,0,72.1,P Rich Hill P Luke Weaver OF Mike Trout 2B Ben Zobrist 1B Anthony Rizzo SS Manny Machado OF Kole Calhoun 3B David Fletcher C Michael Pérez OF Eric Young Jr.,,,
196,1141644375,dhokc,0,71.15,P Jakob Junis P Luke Weaver OF Mike Trout 1B Anthony Rizzo C Salvador Perez OF Kyle Schwarber 2B Whit Merrifield SS Paul DeJong OF Kevin Kiermaier 3B David Fletcher,,,
197,1141653732,Chowzor,0,70.1,P Rich Hill P Luke Weaver C Salvador Perez OF Charlie Blackmon 2B Whit Merrifield 1B José Abreu OF Avisaíl García SS Paul DeJong OF Kevin Kiermaier 3B Yolmer Sánchez,,,
197,1141704553,remtrigger,0,70.1,P Rich Hill P Luke Weaver OF Ronald Acuña Jr. SS Manny Machado 2B Ozzie Albies OF Daniel Palka 1B José Abreu 3B Yolmer Sánchez C Tyler Flowers OF Alex Gordon,,,
199,1141649595,daysha10,0,69.1,P Rich Hill P Luke Weaver SS Manny Machado C Salvador Perez OF Joc Pederson OF Daniel Palka 3B Max Muncy 1B José Abreu 2B Yoán Moncada OF Eric Young Jr.,,,
199,1141681022,skinsfan2881,0,69.1,P Rich Hill P Luke Weaver OF Mike Trout OF Joc Pederson 3B David Freese 1B José Abreu OF Marcell Ozuna SS Paul DeJong C Francisco Cervelli 2B Sean Rodríguez,,,
201,1141725373,unc_kid123,0,68.35,P Kyle Freeland P Nick Tropeano OF Mike Trout SS Manny Machado OF Charlie Blackmon 1B José Abreu OF Avisaíl García 2B Yoán Moncada 3B Yolmer Sánchez C Chris Iannetta,,,
202,1141635874,Zooloo,0,68.1,P Rich Hill P Luke Weaver 1B Freddie Freeman OF Charlie Blackmon 2B Whit Merrifield SS Paul DeJong OF Ryan Braun OF Kole Calhoun 3B Yolmer Sánchez C Tyler Flowers,,,
203,1141463556,islandersjets88,0,67.1,P Rich Hill P Luke Weaver SS Manny Machado OF Daniel Palka 1B José Abreu OF Avisaíl García C Yadier Molina OF Cody Bellinger 2B Travis Shaw 3B Yolmer Sánchez,,,
203,1141592804,tooflyarod,0,67.1,P Rich Hill P Luke Weaver 1B Anthony Rizzo SS Manny Machado OF Daniel Palka OF Avisaíl García 2B Yoán Moncada OF Matt Kemp 3B Yolmer Sánchez C Michael Pérez,,,
203,1141631464,Elye007,0,67.1,P Rich Hill P Luke Weaver 1B Anthony Rizzo SS Manny Machado OF Daniel Palka OF Avisaíl García 2B Yoán Moncada OF Matt Kemp 3B Yolmer Sánchez C Michael Pérez,,,
206,1141759677,Luckylois1,0,66.8,P Rich Hill P Chase Anderson 1B Freddie Freeman 2B Ben Zobrist OF Ronald Acuña Jr. OF Derek Dietrich OF Kevin Kiermaier 3B Yolmer Sánchez SS Dansby Swanson C Chris Iannetta,,,
207,1141532399,IHateTebow,0,65.6,P Jakob Junis P Nick Kingham OF Mike Trout 1B Anthony Rizzo 3B Matt Carpenter 2B Ozzie Albies OF Justin Upton C Yadier Molina SS Paul DeJong OF Eric Young Jr.,,,
208,1141484644,brett_moser,0,65.55,P Aníbal Sánchez P Nick Tropeano OF Mike Trout OF Ronald Acuña Jr. OF Charlie Blackmon 3B David Freese 1B José Abreu 2B Yoán Moncada C Francisco Cervelli SS Jordy Mercer,,,
209,1141586761,ozona1987,0,64.1,P Rich Hill P Luke Weaver SS Manny Machado C Salvador Perez OF Charlie Blackmon OF Daniel Palka 1B José Abreu 2B Yairo Muñoz 3B Matt Duffy OF Eric Young Jr.,,,
209,1141721176,TheBigTicket,0,64.1,P Rich Hill P Luke Weaver OF Mike Trout 2B Whit Merrifield 1B José Abreu OF Avisaíl García OF Matt Kemp SS Paul DeJong 3B Yolmer Sánchez C Chris Iannetta,,,
211,1141711138,redraiderbt,0,63.95,P Aníbal Sánchez P Dylan Covey OF Mike Trout 1B Anthony Rizzo SS Manny Machado OF Daniel Palka 3B David Freese 2B Yoán Moncada OF Jake Bauers C Michael Pérez,,,
212,1141710374,jpadre69,0,62.95,P Aníbal Sánchez P Dylan Covey 2B Javier Báez OF Starling Marte 1B Anthony Rizzo OF Gregory Polanco 3B David Freese OF Jason Heyward SS Chris Taylor C Francisco Cervelli,,,
213,1141538584,jjordan449,0,60.3,P Rich Hill P Aníbal Sánchez C Salvador Perez OF Daniel Palka 3B Johan Camargo OF Avisaíl García OF Nicky Delmonico SS Tim Anderson 1B Ji-Man Choi 2B Brian Dozier,,,
214,1141667075,eastaplet,0,59.8,P Kyle Freeland P Aníbal Sánchez OF Mike Trout OF Charlie Blackmon 3B David Freese SS Trevor Story OF Gerardo Parra C Tyler Flowers 1B José Osuna 2B Brian Dozier,,,
215,1141366655,rocadre30,0,57.1,P Rich Hill P Luke Weaver 1B Freddie Freeman 2B Ozzie Albies OF Gregory Polanco OF Matt Kemp SS Yairo Muñoz OF Kole Calhoun 3B Yolmer Sánchez C Francisco Arcia,,,
215,1141464501,zacsmith1,0,57.1,P Rich Hill P Luke Weaver OF Starling Marte OF Gregory Polanco OF Joc Pederson 2B Whit Merrifield 1B Lucas Duda SS Paul DeJong C Francisco Arcia 3B David Fletcher,,,
217,1141506927,jruiz36,0,55.75,P Chase Anderson P Nick Kingham OF Mike Trout SS Javier Báez C Salvador Perez OF Nick Markakis OF Whit Merrifield 1B David Freese 3B Martín Prado 2B Sean Rodríguez,,,
218,1141378285,GreenAndGoldMind,0,54.3,P Rich Hill P Aníbal Sánchez OF Gregory Polanco OF Kyle Schwarber 2B Whit Merrifield SS Johan Camargo 1B Ian Desmond OF Jordan Luplow 3B Mike Moustakas C Francisco Arcia,,,
219,1141445021,ikeyser21,0,52.8,P Aníbal Sánchez P Luke Weaver OF Mike Trout C Salvador Perez 2B Whit Merrifield 1B José Abreu OF Avisaíl García SS Paul DeJong OF Kevin Kiermaier 3B David Fletcher,,,
220,1141531184,SDPadres73,0,51.25,P Aníbal Sánchez P Nick Kingham 1B Freddie Freeman OF Starling Marte SS Manny Machado 3B David Freese OF Avisaíl García 2B Yoán Moncada OF Kole Calhoun C Francisco Arcia,,,
221,1141497294,smiths0417,0,46.3,P Rich Hill P Aníbal Sánchez OF Christian Yelich OF Carlos González OF Charlie Blackmon 1B José Abreu SS Andrelton Simmons C Francisco Arcia 3B David Fletcher 2B Sean Rodríguez,,,
222,1141686825,GoldenAce1970,0,43.1,P Rich Hill P Luke Weaver 1B Freddie Freeman OF Ronald Acuña Jr. 2B Whit Merrifield OF Avisaíl García SS Paul DeJong OF Kevin Kiermaier C Tyler Flowers 3B David Fletcher,,,
223,1141396137,berok666,0,42.8,P Aníbal Sánchez P Luke Weaver OF Starling Marte SS Manny Machado 2B Ozzie Albies 3B Johan Camargo 1B José Abreu OF Avisaíl García OF Kole Calhoun C Tyler Flowers,,,
224,1141762832,1saxmaniac,0,41.05,P Nick Kingham P Luke Weaver OF Starling Marte SS Manny Machado OF Gregory Polanco 1B Albert Pujols 2B Whit Merrifield 3B David Freese OF Chris Taylor C Francisco Cervelli,,,
