"Name","Team","Game","Pos","PA","H","1B","2B","3B","HR","R","RBI","SB","CS","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Rajai Davis","Indians","DET @ CLE","CF","3.80",".88",".58",".21",".02",".07",".47",".40",".21",".08",".32",".74","5.88","9.12","7.05","3708"
"Jonathan Schoop","Orioles","BAL @ ATL","2B","4.19","1.03",".65",".22",".01",".15",".43",".54",".01",".01",".20",".79","5.84","9.11","7.04","11265"
"Dexter Fowler","Cardinals","STL @ MIL","RF","4.21",".80",".50",".16",".03",".11",".42",".47",".06",".03",".61",".96","5.93","9.21","6.93","4062"
"Ketel Marte","Diamondbacks","ARI @ PIT","2B","4.55","1.08",".76",".22",".04",".06",".52",".36",".07",".04",".35",".50","5.84","9.04","7.08","13613"
"Yolmer Sanchez","White Sox","OAK @ CWS","3B","4.06",".99",".68",".17",".07",".09",".44",".46",".08",".05",".32",".58","5.83","9.06","7.05","11602"
"Jonathan Villar","Brewers","STL @ MIL","2B","4.01",".91",".62",".17",".02",".09",".40",".40",".17",".07",".37","1.21","5.84","9.04","7.03","10071"
"Hunter Pence","Giants","SD @ SF","LF","4.13","1.02",".72",".18",".04",".08",".45",".53",".02",".01",".37",".92","5.79","9.03","6.94","8252"
"Daniel Descalso","Diamondbacks","ARI @ PIT","2B","4.25",".89",".57",".20",".02",".10",".42",".47",".03",".02",".53",".84","5.80","9.02","6.85","8392"
"Logan Forsythe","Dodgers","LAD @ NYM","2B","4.27",".87",".57",".19",".01",".10",".44",".43",".03",".02",".59",".83","5.81","9.02","6.82","7185"
"Rafael Devers","Red Sox","SEA @ BOS","3B","3.98",".96",".60",".21",".02",".13",".45",".55",".02",".02",".24",".91","5.74","8.97","6.86","17350"
"Hernan Perez","Brewers","STL @ MIL","2B","4.12",".99",".68",".19",".02",".10",".42",".48",".11",".05",".18",".83","5.67","8.83","6.89","5751"
"Erik Kratz","Brewers","STL @ MIL","C","3.90",".85",".51",".17",".01",".17",".42",".51",".03",".02",".34",".91","5.71","8.90","6.76","4403"
"Johan Camargo","Braves","BAL @ ATL","3B","3.85",".90",".53",".22",".03",".12",".40",".48",".02",".01",".38",".59","5.69","8.85","6.76","14950"
"Carlos Gomez","Rays","NYY @ TB","RF","4.12",".76",".45",".16",".01",".14",".41",".46",".08",".05",".41","1.37","5.66","8.81","6.67","4881"
"Russell Martin","Blue Jays","TOR @ LAA","C","4.23",".66",".39",".11",".00",".15",".48",".41",".02",".01",".70","1.22","5.72","8.88","6.55","4616"
"Austin Barnes","Dodgers","LAD @ NYM","C","4.04",".71",".46",".14",".01",".10",".37",".43",".06",".03",".74",".90","5.67","8.79","6.55","12158"
"Pablo Sandoval","Giants","SD @ SF","DH","4.01",".93",".63",".19",".01",".10",".42",".51",".02",".01",".35",".76","5.56","8.68","6.63","5409"
"Leury Garcia","White Sox","OAK @ CWS","LF","3.84",".94",".68",".15",".05",".07",".40",".44",".12",".07",".27",".69","5.51","8.57","6.70","5913"
"Trey Mancini","Orioles","BAL @ ATL","LF","4.07",".98",".66",".19",".02",".12",".38",".47",".02",".01",".29",".88","5.48","8.54","6.62","15149"
"Mike Zunino","Mariners","SEA @ BOS","C","4.02",".71",".35",".16",".00",".20",".42",".49",".01",".01",".39","1.79","5.56","8.67","6.47","13265"
"Freddy Galvis","Padres","SD @ SF","SS","4.19",".99",".69",".19",".06",".06",".39",".46",".07",".04",".27",".75","5.46","8.49","6.63","6609"
"Tony Kemp","Astros","KC @ HOU","CF","3.73",".96",".70",".15",".06",".05",".46",".41",".11",".06",".27",".39","5.46","8.48","6.63","14894"
"Manuel Margot","Padres","SD @ SF","CF","4.09",".97",".67",".19",".08",".04",".33",".44",".12",".07",".27",".75","5.45","8.46","6.65","14712"
"Josh Bell","Pirates","ARI @ PIT","1B","3.85",".87",".54",".19",".03",".11",".39",".46",".02",".02",".41",".59","5.50","8.55","6.53","13145"
"Greg Garcia","Cardinals","STL @ MIL","DH","4.31",".85",".62",".16",".02",".06",".41",".37",".06",".03",".64",".96","5.49","8.50","6.47","10951"
"Wilmer Difo","Nationals","PHI @ WSH","2B","4.04",".95",".70",".14",".04",".07",".35",".48",".09",".04",".30",".78","5.38","8.38","6.53","14320"
"Jason Kipnis","Indians","DET @ CLE","2B","3.93",".84",".51",".22",".01",".10",".45",".44",".04",".02",".36",".81","5.44","8.47","6.43","9776"
"Neil Walker","Yankees","NYY @ TB","1B","4.06",".85",".57",".16",".01",".12",".45",".44",".01",".01",".41",".87","5.42","8.43","6.41","7539"
"Ronald Guzman","Rangers","TEX @ MIN","1B","4.02",".86",".56",".17",".02",".11",".43",".42",".03",".02",".38","1.10","5.37","8.36","6.39","14388"
"Kolten Wong","Cardinals","STL @ MIL","2B","4.09",".80",".53",".17",".03",".07",".37",".44",".06",".03",".50",".81","5.37","8.34","6.33","12532"
"Jonathan Lucroy","Athletics","OAK @ CWS","C","4.07",".88",".60",".18",".01",".09",".41",".42",".01",".01",".48",".66","5.36","8.33","6.34","7870"
"Kole Calhoun","Angels","TOR @ LAA","RF","3.92",".86",".56",".15",".02",".13",".39",".45",".03",".02",".33",".78","5.32","8.28","6.35","11200"
"Joey Wendle","Rays","NYY @ TB","2B","4.22",".91",".62",".17",".05",".07",".36",".45",".06",".03",".31","1.15","5.28","8.22","6.37","13853"
"Mallex Smith","Rays","NYY @ TB","LF","4.02",".86",".63",".14",".06",".03",".34",".32",".19",".10",".40","1.06","5.29","8.16","6.42","13608"
"Andrelton Simmons","Angels","TOR @ LAA","SS","4.03","1.01",".74",".19",".01",".07",".39",".37",".07",".05",".29",".32","5.26","8.15","6.42","10847"
"Franklin Barreto","Athletics","OAK @ CWS","2B","3.95",".72",".47",".10",".02",".13",".41",".42",".08",".05",".40","1.51","5.29","8.23","6.24","15519"
"James McCann","Tigers","DET @ CLE","C","4.09",".91",".59",".20",".01",".12",".41",".43",".01",".01",".26",".91","5.23","8.15","6.29","12859"
"Billy Hamilton","Reds","CHC @ CIN","CF","3.76",".74",".55",".12",".04",".03",".38",".26",".26",".09",".43",".89","5.25","8.09","6.32","10199"
"Delino DeShields","Rangers","TEX @ MIN","CF","3.89",".83",".63",".14",".02",".04",".42",".32",".17",".08",".40",".99","5.23","8.08","6.29","11379"
"Sandy Leon","Red Sox","SEA @ BOS","C","3.85",".90",".62",".18",".01",".09",".44",".44",".02",".01",".30",".90","5.21","8.13","6.23","5273"
"Kyle Seager","Mariners","SEA @ BOS","3B","4.24",".84",".53",".19",".01",".12",".40",".41",".02",".01",".37","1.16","5.23","8.12","6.21","9785"
"Aledmys Diaz","Blue Jays","TOR @ LAA","SS","4.00",".89",".60",".17",".01",".12",".39",".43",".05",".03",".24",".73","5.18","8.06","6.25","15937"
"Jose Iglesias","Tigers","DET @ CLE","SS","3.98","1.00",".65",".29",".01",".05",".39",".37",".08",".05",".21",".47","5.15","8.00","6.29","10231"
"Andrew Knapp","Phillies","PHI @ WSH","C","4.10",".79",".52",".17",".01",".08",".38",".35",".03",".02",".59","1.18","5.24","8.12","6.16","14942"
"Jose Reyes","Mets","LAD @ NYM","3B","3.82",".76",".51",".15",".02",".08",".33",".41",".13",".06",".41",".63","5.20","8.08","6.19","1736"
"Jose Peraza","Reds","CHC @ CIN","SS","4.00",".96",".75",".15",".02",".04",".30",".41",".15",".07",".25",".44","5.06","7.86","6.23","13593"
"JaCoby Jones","Tigers","DET @ CLE","LF","3.86",".83",".52",".19",".02",".10",".41",".38",".08",".05",".22","1.15","5.09","7.91","6.13","14818"
"Bobby Wilson","Twins","TEX @ MIN","C","3.77",".79",".50",".16",".00",".13",".46",".49",".02",".01",".23",".77","5.10","7.98","6.03","6564"
"Omar Narvaez","White Sox","OAK @ CWS","C","3.95",".89",".67",".17",".01",".05",".41",".39",".02",".02",".47",".49","5.09","7.90","6.06","13338"
"Adam Engel","White Sox","OAK @ CWS","CF","3.72",".73",".49",".13",".03",".08",".40",".39",".12",".06",".33",".88","5.06","7.87","6.02","15082"
"Elias Diaz","Pirates","ARI @ PIT","C","3.99",".94",".66",".18",".00",".09",".38",".46",".02",".01",".22",".55","4.99","7.80","6.05","11680"
"Devon Travis","Blue Jays","TOR @ LAA","2B","3.88",".87",".58",".17",".01",".11",".41",".39",".05",".03",".21",".85","4.97","7.73","6.01","13862"
"Alex Gordon","Royals","KC @ HOU","LF","4.35",".82",".55",".15",".01",".11",".41",".32",".04",".03",".37","1.41","4.98","7.71","5.96","5209"
"Jackie Bradley Jr.","Red Sox","SEA @ BOS","CF","3.74",".77",".52",".16",".02",".08",".44",".37",".05",".03",".39",".90","4.99","7.76","5.90","12984"
"Rosell Herrera","Royals","KC @ HOU","2B","4.45",".84",".54",".18",".05",".07",".37",".26",".12",".07",".28","1.39","4.93","7.59","6.00","11611"
"Isiah Kiner-Falefa","Rangers","TEX @ MIN","3B","4.14",".93",".67",".20",".02",".03",".37",".33",".07",".05",".34",".76","4.92","7.61","5.97","16512"
"Austin Hedges","Padres","SD @ SF","C","3.96",".79",".50",".18",".01",".11",".34",".46",".03",".02",".28","1.08","4.88","7.62","5.82","12976"
"Kevin Plawecki","Mets","LAD @ NYM","C","3.93",".72",".48",".15",".01",".08",".34",".37",".01",".01",".59",".93","4.93","7.65","5.76","13807"
"Sean Rodriguez","Pirates","ARI @ PIT","SS","3.73",".64",".39",".12",".01",".13",".35",".41",".03",".02",".47","1.08","4.91","7.64","5.72","6589"
"Orlando Arcia","Brewers","STL @ MIL","SS","3.77",".88",".63",".14",".02",".08",".34",".39",".08",".05",".20",".80","4.79","7.44","5.85","13185"
"Charlie Culberson","Braves","BAL @ ATL","DH","3.96",".87",".62",".15",".03",".06",".35",".42",".05",".03",".26",".74","4.79","7.46","5.79","3298"
"Guillermo Heredia","Mariners","SEA @ BOS","CF","4.13",".81",".58",".17",".02",".04",".37",".30",".05",".04",".50","1.03","4.83","7.47","5.76","18721"
"Chris Owings","Diamondbacks","ARI @ PIT","CF","4.02",".85",".59",".20",".02",".06",".31",".36",".10",".05",".26",".85","4.77","7.39","5.80","10030"
"Denard Span","Mariners","SEA @ BOS","LF","3.90",".80",".57",".15",".02",".06",".33",".33",".08",".04",".38",".98","4.77","7.39","5.74","8347"
"Nick Ahmed","Diamondbacks","ARI @ PIT","SS","3.90",".77",".50",".16",".02",".09",".32",".38",".05",".04",".29",".71","4.69","7.29","5.62","12147"
"John Ryan Murphy","Diamondbacks","ARI @ PIT","C","4.14",".80",".54",".16",".00",".10",".33",".43",".02",".01",".27",".81","4.66","7.27","5.58","10346"
"Dominic Smith","Mets","LAD @ NYM","1B","4.07",".73",".49",".14",".01",".09",".34",".41",".01",".01",".41","1.23","4.67","7.27","5.50","15653"
"Michael Hermosillo","Angels","TOR @ LAA","CF","3.68",".66",".45",".11",".02",".08",".36",".32",".10",".06",".36","1.16","4.57","7.09","5.43","16285"
"Martin Maldonado","Angels","TOR @ LAA","C","3.80",".77",".50",".16",".00",".10",".36",".37",".02",".01",".27",".95","4.55","7.08","5.44","6887"
"Adeiny Hechavarria","Rays","NYY @ TB","SS","3.90",".87",".65",".12",".03",".06",".31",".38",".02",".01",".23",".84","4.42","6.88","5.41","10459"
"Adalberto Mondesi","Royals","KC @ HOU","SS","3.56",".69",".41",".13",".06",".10",".29",".30",".13",".07",".12","1.31","4.40","6.81","5.38","13769"
"Austin Wynns","Orioles","BAL @ ATL","C","3.95",".78",".54",".15",".01",".09",".32",".36",".02",".01",".28",".94","4.35","6.77","5.23","15271"
"Willy Adames","Rays","NYY @ TB","SS","3.64",".68",".48",".11",".02",".08",".34",".29",".05",".03",".37","1.31","4.32","6.70","5.15","15986"
"Abraham Almonte","Royals","KC @ HOU","CF","3.82",".71",".45",".14",".04",".08",".28",".30",".06",".03",".26","1.18","4.20","6.50","5.07","5486"
"Pedro Severino","Nationals","PHI @ WSH","C","3.93",".74",".56",".14",".00",".04",".30",".36",".03",".02",".37",".94","4.20","6.54","5.02","14523"
"Jesus Sucre","Rays","NYY @ TB","C","3.77",".77",".58",".12",".00",".07",".32",".34",".05",".03",".22",".77","4.16","6.48","5.05","5942"
"Hunter Dozier","Royals","KC @ HOU","1B","4.06",".69",".42",".18",".01",".08",".29",".29",".02",".01",".27","1.79","4.07","6.31","4.88","15117"
"Andrew Romine","Mariners","SEA @ BOS","2B","3.79",".68",".49",".14",".01",".04",".28",".29",".06",".04",".26","1.24","3.82","5.94","4.62","1159"
"Alcides Escobar","Royals","KC @ HOU","SS","3.95",".77",".55",".16",".03",".04",".24",".26",".05",".02",".14",".87","3.65","5.66","4.54","6310"
"Drew Butera","Royals","KC @ HOU","C","3.68",".61",".40",".12",".01",".08",".27",".27",".03",".01",".24","1.25","3.62","5.63","4.34","3411"
