"Name","Team","Game","Pos","PA","H","1B","2B","3B","HR","R","RBI","SB","CS","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Chris Taylor","Dodgers","PIT @ LAD","SS","4.02",".91",".60",".20",".03",".07",".43",".44",".09",".04",".54",".96","5.94","9.22","7.04","13757"
"Stephen Piscotty","Athletics","SD @ OAK","RF","4.05",".93",".58",".22",".02",".11",".49",".48",".03",".03",".40",".73","5.92","9.21","7.01","13367"
"Tim Beckham","Orioles","BAL @ PHI","3B","4.67","1.06",".72",".18",".03",".13",".47",".41",".05",".03",".26","1.38","5.86","9.09","7.13","7949"
"Jurickson Profar","Rangers","HOU @ TEX","SS","4.14",".90",".54",".23",".04",".09",".47",".47",".04",".03",".46",".73","5.92","9.20","6.99","10815"
"Victor Caratini","Cubs","DET @ CHC","C","3.98",".90",".58",".22",".01",".09",".44",".53",".02",".01",".56",".80","5.93","9.24","6.94","14968"
"Jake Cave","Twins","MIN @ MIL","CF","4.02",".86",".50",".17",".03",".16",".42",".51",".04",".03",".36","1.24","5.88","9.16","6.97","14477"
"Nick Markakis","Braves","ATL @ NYY","RF","4.42","1.06",".77",".19",".00",".09",".48",".49",".01",".01",".39",".70","5.85","9.11","7.01","5930"
"Mitch Garver","Twins","MIN @ MIL","C","4.14",".87",".52",".19",".01",".15",".44",".49",".02",".01",".43","1.19","5.85","9.11","6.90","15161"
"Kevan Smith","White Sox","CWS @ CIN","C","4.34","1.15",".85",".21",".00",".08",".47",".52",".01",".01",".25",".57","5.76","8.99","7.00","12284"
"Todd Frazier","Mets","NYM @ TOR","3B","4.19",".81",".46",".18",".01",".16",".44",".48",".05",".02",".40","1.03","5.82","9.07","6.85","785"
"Johan Camargo","Braves","ATL @ NYY","3B","4.12",".93",".58",".20",".01",".13",".43",".49",".02",".01",".38",".96","5.78","9.01","6.88","14950"
"Mark Trumbo","Orioles","BAL @ PHI","DH","4.36",".92",".59",".16",".01",".17",".46",".51",".01",".01",".28","1.24","5.71","8.91","6.82","6876"
"Josh Bell","Pirates","PIT @ LAD","1B","4.50",".91",".59",".19",".01",".11",".48",".37",".03",".02",".48","1.01","5.73","8.87","6.79","13145"
"Maikel Franco","Phillies","BAL @ PHI","3B","3.83",".89",".53",".18",".01",".17",".44",".53",".01",".01",".26",".60","5.69","8.88","6.77","12179"
"Salvador Perez","Royals","CLE @ KC","C","4.17",".92",".55",".19",".01",".17",".45",".51",".01",".01",".21",".95","5.63","8.80","6.74","7304"
"Ryon Healy","Mariners","LAA @ SEA","1B","4.08",".97",".63",".18",".01",".16",".43",".52",".01",".01",".22","1.08","5.61","8.76","6.75","15447"
"Josh Harrison","Pirates","PIT @ LAD","2B","4.40","1.00",".68",".21",".01",".09",".41",".42",".07",".03",".33",".85","5.61","8.70","6.78","8202"
"Brad Miller","Brewers","MIN @ MIL","1B","4.02",".78",".44",".18",".03",".13",".42",".44",".03",".02",".51","1.31","5.67","8.81","6.64","12775"
"Adam Engel","White Sox","CWS @ CIN","CF","3.98",".85",".55",".19",".02",".09",".37",".44",".14",".07",".34","1.00","5.61","8.70","6.72","15082"
"Daniel Descalso","Diamondbacks","STL @ ARI","2B","4.01",".87",".53",".18",".06",".10",".41",".47",".03",".01",".39",".86","5.62","8.74","6.68","8392"
"Yairo Munoz","Cardinals","STL @ ARI","3B","3.95",".96",".63",".18",".03",".12",".36",".47",".09",".05",".21",".99","5.55","8.63","6.75","16313"
"Luis Valbuena","Angels","LAA @ SEA","1B","4.12",".84",".50",".16",".00",".18",".44",".50",".01",".01",".28","1.08","5.58","8.71","6.62","4969"
"Kyle Higashioka","Yankees","ATL @ NYY","C","3.96",".73",".41",".13",".00",".18",".47",".52",".02",".02",".36",".96","5.60","8.75","6.54","5517"
"Harrison Bader","Cardinals","STL @ ARI","RF","4.07",".88",".57",".15",".04",".12",".38",".43",".09",".05",".29","1.30","5.54","8.59","6.68","18030"
"Starlin Castro","Marlins","TB @ MIA","2B","4.22","1.10",".82",".19",".02",".08",".39",".50",".02",".01",".25",".81","5.45","8.50","6.66","4579"
"Robinson Chirinos","Rangers","HOU @ TEX","C","3.92",".68",".37",".15",".01",".15",".46",".44",".02",".01",".54","1.53","5.59","8.69","6.45","3142"
"Aledmys Diaz","Blue Jays","NYM @ TOR","SS","3.84",".92",".58",".21",".01",".12",".43",".47",".05",".03",".23",".59","5.45","8.50","6.55","15937"
"Devon Travis","Blue Jays","NYM @ TOR","2B","3.72",".94",".59",".21",".02",".11",".46",".44",".05",".03",".19",".63","5.41","8.43","6.53","13862"
"Willy Adames","Rays","TB @ MIA","SS","4.12",".96",".68",".18",".03",".07",".37",".45",".06",".03",".36","1.04","5.39","8.39","6.51","15986"
"Jonathan Schoop","Orioles","BAL @ PHI","2B","4.13",".94",".60",".18",".00",".15",".42",".45",".01",".01",".22",".99","5.39","8.39","6.49","11265"
"JaCoby Jones","Tigers","DET @ CHC","LF","4.15",".83",".50",".20",".03",".10",".40",".41",".09",".05",".35","1.30","5.42","8.41","6.46","14818"
"Marcus Semien","Athletics","SD @ OAK","SS","3.82",".87",".58",".17",".02",".10",".42",".44",".07",".04",".31",".66","5.35","8.33","6.41","12533"
"Greg Allen","Indians","CLE @ KC","CF","3.97",".92",".65",".20",".04",".03",".45",".39",".12",".06",".29",".77","5.33","8.28","6.44","16623"
"Jonathan Villar","Brewers","MIN @ MIL","2B","3.90",".83",".56",".15",".02",".10",".32",".40",".15",".07",".33","1.29","5.34","8.27","6.43","10071"
"Christian Vazquez","Red Sox","BOS @ WSH","C","4.11","1.05",".76",".21",".00",".07",".42",".47",".05",".03",".16",".53","5.26","8.21","6.44","9774"
"Rosell Herrera","Royals","CLE @ KC","2B","4.37",".88",".58",".18",".06",".05",".43",".33",".12",".07",".31","1.08","5.29","8.19","6.40","11611"
"David Freese","Pirates","PIT @ LAD","3B","4.30",".86",".58",".17",".00",".10",".38",".41",".01",".01",".51","1.19","5.32","8.27","6.29","9549"
"Jose Pirela","Padres","SD @ OAK","2B","4.14",".97",".64",".22",".04",".07",".41",".37",".05",".04",".26",".79","5.25","8.14","6.39","5485"
"Trey Mancini","Orioles","BAL @ PHI","LF","4.02",".91",".61",".16",".01",".13",".40",".42",".02",".01",".27","1.15","5.21","8.10","6.28","15149"
"Delino DeShields","Rangers","HOU @ TEX","CF","3.80",".79",".59",".14",".04",".03",".43",".31",".16",".09",".45","1.01","5.25","8.11","6.27","11379"
"Jorge Alfaro","Phillies","BAL @ PHI","C","3.95",".88",".58",".17",".01",".12",".40",".44",".01",".01",".30","1.35","5.20","8.10","6.22","12180"
"Jose Iglesias","Tigers","DET @ CHC","SS","3.91",".96",".65",".24",".01",".05",".35",".38",".09",".05",".27",".46","5.13","7.96","6.25","10231"
"Elias Diaz","Pirates","PIT @ LAD","C","4.20",".93",".64",".19",".00",".10",".37",".46",".03",".02",".25",".79","5.11","7.97","6.17","11680"
"Austin Meadows","Pirates","PIT @ LAD","CF","4.09",".90",".61",".19",".02",".09",".33",".38",".11",".07",".24",".98","5.10","7.91","6.22","15672"
"James McCann","Tigers","DET @ CHC","C","4.04",".86",".56",".18",".01",".11",".38",".42",".01",".01",".34",".93","5.12","7.96","6.11","12859"
"Nick Ahmed","Diamondbacks","STL @ ARI","SS","3.91",".85",".52",".19",".05",".09",".35",".46",".05",".03",".20",".74","5.08","7.92","6.13","12147"
"Jorge Bonifacio","Royals","CLE @ KC","RF","3.97",".87",".56",".17",".03",".12",".39",".38",".02",".01",".30","1.18","5.10","7.92","6.13","12174"
"Ben Gamel","Mariners","LAA @ SEA","LF","3.96",".91",".64",".18",".04",".05",".38",".35",".06",".04",".37",".94","5.08","7.86","6.14","12160"
"J.T. Riddle","Marlins","TB @ MIA","SS","4.12",".95",".67",".18",".03",".07",".34",".46",".03",".02",".24",".88","5.04","7.86","6.13","17642"
"A.J. Ellis","Padres","SD @ OAK","C","4.02",".81",".55",".17",".00",".09",".38",".38",".02",".02",".49",".70","5.10","7.91","6.03","5677"
"Roberto Perez","Indians","CLE @ KC","C","4.22",".80",".53",".17",".01",".09",".42",".43",".01",".01",".37",".98","5.04","7.87","5.96","2900"
"Dominic Smith","Mets","NYM @ TOR","1B","4.07",".84",".52",".21",".01",".10",".39",".39",".01",".01",".30","1.11","4.93","7.67","5.89","15653"
"Adalberto Mondesi","Royals","CLE @ KC","SS","3.60",".76",".46",".15",".06",".09",".35",".37",".14",".06",".15","1.15","4.89","7.58","5.93","13769"
"Wilmer Difo","Nationals","BOS @ WSH","2B","3.96",".92",".69",".14",".03",".05",".30",".39",".09",".04",".27",".75","4.84","7.51","5.92","14320"
"Chance Sisco","Orioles","BAL @ PHI","C","3.90",".75",".48",".16",".01",".10",".39",".34",".03",".02",".43","1.43","4.89","7.59","5.78","15694"
"Josh Phegley","Athletics","SD @ OAK","C","3.69",".74",".43",".19",".02",".10",".40",".41",".02",".01",".31",".78","4.87","7.58","5.74","9308"
"David Fletcher","Angels","LAA @ SEA","SS","3.88",".98",".73",".20",".02",".04",".37",".34",".08",".05",".16",".49","4.77","7.39","5.90","17992"
"Dansby Swanson","Braves","ATL @ NYY","SS","3.87",".81",".55",".15",".01",".09",".39",".37",".04",".02",".33","1.03","4.82","7.50","5.77","18314"
"Charlie Culberson","Braves","ATL @ NYY","DH","4.00",".85",".62",".14",".01",".08",".37",".38",".05",".03",".25","1.09","4.73","7.35","5.72","3298"
"Jesus Sucre","Rays","TB @ MIA","C","4.00",".96",".74",".15",".01",".06",".32",".43",".05",".03",".21",".48","4.69","7.31","5.76","5942"
"Chris Herrmann","Mariners","LAA @ SEA","C","3.85",".59",".40",".09",".01",".09",".39",".35",".04",".02",".63","1.24","4.83","7.50","5.56","9284"
"Manny Pina","Brewers","MIN @ MIL","C","3.78",".79",".52",".17",".01",".10",".33",".40",".02",".01",".34",".90","4.73","7.36","5.65","2829"
"Kevin Plawecki","Mets","NYM @ TOR","C","3.95",".81",".52",".20",".01",".08",".37",".37",".01",".01",".34",".95","4.72","7.34","5.63","13807"
"Gregory Polanco","Pirates","PIT @ LAD","RF","3.97",".70",".43",".17",".01",".09",".31",".35",".06",".03",".43","1.14","4.73","7.32","5.58","12907"
"Amed Rosario","Mets","NYM @ TOR","SS","3.84",".90",".64",".18",".03",".05",".35",".35",".09",".05",".14",".90","4.62","7.17","5.69","15518"
"Alex Gordon","Royals","CLE @ KC","LF","3.84",".76",".52",".14",".01",".08",".33",".34",".03",".02",".43","1.01","4.66","7.23","5.55","5209"
"Martin Maldonado","Angels","LAA @ SEA","C","4.00",".84",".58",".16",".00",".09",".37",".37",".02",".01",".24",".90","4.58","7.13","5.53","6887"
"Freddy Galvis","Padres","SD @ OAK","SS","3.91",".83",".57",".17",".03",".06",".33",".36",".06",".04",".23",".79","4.54","7.06","5.52","6609"
"Jordy Mercer","Pirates","PIT @ LAD","SS","3.85",".77",".51",".17",".01",".08",".31",".34",".01",".01",".39",".87","4.54","7.04","5.41","6547"
"J.B. Shuck","Marlins","TB @ MIA","LF","4.01",".85",".63",".16",".03",".02",".29",".34",".05",".03",".33",".53","4.44","6.88","5.40","6677"
"Guillermo Heredia","Mariners","LAA @ SEA","CF","3.73",".73",".56",".13",".01",".04",".37",".31",".04",".03",".47",".78","4.43","6.88","5.26","18721"
"Travis Jankowski","Padres","SD @ OAK","RF","3.78",".75",".59",".11",".02",".02",".30",".29",".12",".06",".31",".95","4.25","6.58","5.17","13768"
"Bryan Holaday","Marlins","TB @ MIA","C","3.76",".78",".54",".15",".01",".08",".30",".37",".02",".01",".22",".68","4.23","6.59","5.12","11287"
"Alcides Escobar","Royals","CLE @ KC","SS","3.72",".80",".57",".16",".03",".04",".32",".33",".05",".02",".19",".68","4.12","6.41","5.04","6310"
"Pedro Severino","Nationals","BOS @ WSH","C","3.85",".73",".54",".14",".00",".04",".28",".31",".02",".02",".37",".90","4.03","6.25","4.83","14523"
"Jeff Mathis","Diamondbacks","STL @ ARI","C","3.78",".73",".52",".15",".03",".03",".29",".31",".02",".01",".30",".99","3.96","6.15","4.77","3448"
"Yadiel Rivera","Marlins","TB @ MIA","DH","3.89",".64",".48",".11",".02",".03",".26",".26",".04",".03",".37","1.27","3.71","5.75","4.44","11863"
