"Name","Team","Game","Pos","PA","H","1B","2B","3B","HR","R","RBI","SB","CS","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Mitch Garver","Twins","CLE @ MIN","C","3.92",".87",".55",".19",".01",".13",".42",".41",".02",".01",".29","1.16","5.24","8.16","6.27","15161"
"Gerardo Parra","Rockies","COL @ STL","LF","4.18","1.00",".73",".21",".01",".06",".36",".42",".06",".05",".30",".75","5.19","8.07","6.31","8553"
"Aledmys Diaz","Blue Jays","TOR @ OAK","SS","4.04",".96",".63",".22",".01",".11",".38",".43",".05",".03",".15",".55","5.18","8.06","6.31","15937"
"Daniel Robertson","Rays","LAA @ TB","2B","3.95",".77",".52",".14",".01",".10",".41",".38",".02",".02",".56","1.12","5.23","8.13","6.13","14145"
"Russell Martin","Blue Jays","TOR @ OAK","C","4.15",".75",".49",".14",".00",".12",".40",".38",".02",".01",".52",".98","5.18","8.05","6.07","4616"
"J.T. Riddle","Marlins","MIA @ ATL","SS","4.04",".93",".62",".18",".03",".10",".34",".46",".03",".02",".21",".85","5.09","7.94","6.18","17642"
"Dansby Swanson","Braves","MIA @ ATL","SS","3.86",".85",".56",".19",".03",".07",".36",".46",".04",".02",".35",".81","5.12","7.98","6.10","18314"
"Manny Pina","Brewers","MIL @ LAD","C","4.06",".88",".58",".18",".01",".11",".37",".38",".02",".01",".35",".88","5.10","7.91","6.11","2829"
"Martin Prado","Marlins","MIA @ ATL","3B","4.15","1.02",".74",".21",".01",".06",".37",".42",".02",".01",".24",".62","5.03","7.83","6.15","3312"
"Ryan McMahon","Rockies","COL @ STL","1B","4.06",".90",".60",".21",".02",".08",".35",".42",".05",".03",".28","1.06","5.05","7.86","6.10","15112"
"Luis Valbuena","Angels","LAA @ TB","1B","4.18",".69",".41",".15",".00",".13",".38",".42",".01",".01",".45","1.52","5.02","7.81","5.85","4969"
"Jordy Mercer","Pirates","CHC @ PIT","SS","3.85",".85",".56",".20",".02",".07",".36",".40",".01",".01",".41",".76","4.96","7.72","5.90","6547"
"David Fletcher","Angels","LAA @ TB","SS","3.93",".91",".65",".20",".02",".04",".36",".36",".09",".05",".27",".71","4.89","7.59","5.96","17992"
"Marcus Semien","Athletics","TOR @ OAK","SS","3.90",".91",".64",".19",".02",".06",".35",".37",".07",".04",".26",".72","4.85","7.53","5.91","12533"
"Darnell Sweeney","Blue Jays","TOR @ OAK","2b","3.80",".75",".48",".17",".02",".09",".38",".35",".09",".07",".29","1.23","4.88","7.58","5.84","13284"
"Renato Nunez","Orioles","BAL @ NYY","3B","3.90",".74",".45",".13",".00",".15",".37",".40",".01",".01",".33","1.36","4.90","7.62","5.80","14503"
"Chris Iannetta","Rockies","COL @ STL","C","3.94",".71",".46",".15",".00",".10",".34",".40",".01",".01",".50","1.07","4.89","7.61","5.72","8267"
"Brandon Drury","Blue Jays","TOR @ OAK","2B","3.91",".85",".53",".22",".01",".08",".38",".37",".01",".01",".30","1.00","4.84","7.53","5.79","11615"
"Victor Reyes","Tigers","CIN @ DET","LF","3.72",".91",".66",".15",".07",".02",".36",".39",".09",".06",".17",".60","4.78","7.43","5.87","15487"
"Breyvic Valera","Orioles","BAL @ NYY","SS","3.78",".81",".60",".14",".01",".06",".35",".30",".09",".06",".42",".57","4.79","7.41","5.76","12758"
"Ehire Adrianza","Twins","CLE @ MIN","SS","3.68",".82",".54",".19",".02",".07",".38",".36",".06",".03",".27",".90","4.77","7.41","5.75","8418"
"Willy Adames","Rays","LAA @ TB","SS","3.72",".77",".54",".13",".02",".08",".37",".40",".05",".03",".34","1.15","4.78","7.45","5.70","15986"
"Shane Robinson","Yankees","BAL @ NYY","OF","3.75",".91",".71",".15",".02",".03",".40",".36",".09",".04",".23",".48","4.69","7.30","5.74","4249"
"Orlando Arcia","Brewers","MIL @ LAD","SS","3.94",".84",".61",".15",".01",".07",".32",".33",".09",".05",".29",".92","4.72","7.30","5.73","13185"
"Franklin Barreto","Athletics","TOR @ OAK","2B","3.65",".74",".50",".12",".02",".10",".35",".36",".07",".05",".27","1.27","4.60","7.14","5.52","15519"
"Francisco Arcia","Angels","LAA @ TB","C","4.06",".77",".57",".12",".01",".07",".33",".36",".03",".02",".31","1.00","4.37","6.80","5.25","10286"
"Jonathan Lucroy","Athletics","TOR @ OAK","C","3.77",".85",".63",".16",".02",".05",".34",".35",".01",".01",".27",".52","4.35","6.77","5.28","7870"
"Guillermo Heredia","Mariners","HOU @ SEA","CF","3.67",".79",".59",".15",".02",".04",".35",".29",".04",".03",".35",".66","4.34","6.72","5.23","18721"
"Caleb Joseph","Orioles","BAL @ NYY","C","4.02",".81",".56",".17",".01",".07",".32",".33",".03",".02",".24","1.21","4.31","6.69","5.22","7087"
"Magneuris Sierra","Marlins","MIA @ ATL","RF","3.92",".85",".64",".16",".02",".03",".26",".32",".10",".08",".15",".98","4.15","6.43","5.14","17023"
"Spencer Kieboom","Nationals","NYM @ WSH","C","3.86",".82",".65",".13",".01",".04",".29",".37",".02",".01",".24",".90","4.05","6.33","4.94","13300"
"Andrew Romine","Mariners","HOU @ SEA","2B","3.81",".77",".59",".13",".01",".03",".30",".28",".07",".03",".22",".97","3.92","6.08","4.80","1159"
