"Name","Team","Game","Pos","PA","H","1B","2B","3B","HR","R","RBI","SB","CS","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Lonnie Chisenhall","Indians","CLE @ OAK","RF","4.30","1.02",".67",".24",".02",".09",".45",".46",".05",".03",".37",".69","5.90","9.17","7.08","7571"
"Kevan Smith","White Sox","CWS @ TEX","C","4.39","1.14",".84",".21",".01",".08",".47",".52",".01",".01",".29",".55","5.81","9.07","7.05","12284"
"Max Stassi","Astros","HOU @ TB","C","4.17",".78",".43",".15",".00",".20",".45",".51",".02",".01",".41","1.39","5.86","9.13","6.86","10059"
"Chris Owings","Diamondbacks","SF @ ARI","CF","4.06",".91",".57",".21",".05",".08",".41",".49",".11",".05",".31",".91","5.80","9.02","6.95","10030"
"Jason Kipnis","Indians","CLE @ OAK","2B","4.19",".91",".56",".23",".02",".10",".44",".50",".05",".02",".36",".61","5.80","9.03","6.88","9776"
"Jake Lamb","Diamondbacks","SF @ ARI","3B","3.95",".80",".45",".18",".04",".13",".41",".50",".03",".02",".49","1.05","5.83","9.08","6.83","13329"
"Jed Lowrie","Athletics","CLE @ OAK","2B","4.31",".96",".60",".26",".02",".09",".46",".42",".01",".00",".47",".92","5.77","8.96","6.85","4418"
"Starlin Castro","Marlins","NYM @ MIA","2B","4.19","1.08",".80",".20",".02",".08",".43",".55",".02",".01",".27",".75","5.67","8.86","6.86","4579"
"Billy Hamilton","Reds","MIL @ CIN","CF","3.85",".78",".57",".11",".05",".05",".45",".31",".27",".08",".46",".99","5.74","8.85","6.87","10199"
"Matt Duffy","Rays","HOU @ TB","3B","4.38","1.13",".83",".21",".02",".07",".42",".38",".08",".04",".25",".96","5.63","8.72","6.94","13836"
"Christian Villanueva","Padres","PIT @ SD","3B","3.91",".80",".44",".15",".01",".21",".42",".52",".02",".02",".29","1.10","5.71","8.91","6.74","11738"
"Victor Martinez","Tigers","DET @ TOR","DH","4.35","1.02",".70",".21",".00",".12",".41",".52",".00",".00",".30",".55","5.65","8.81","6.80","393"
"Devin Mesoraco","Mets","NYM @ MIA","C","4.22",".81",".52",".15",".01",".13",".42",".49",".02",".01",".52",".78","5.70","8.89","6.67","5666"
"DJ LeMahieu","Rockies","COL @ LAD","2B","4.58","1.05",".75",".20",".01",".09",".46",".28",".07",".04",".42",".84","5.64","8.69","6.86","9874"
"Johan Camargo","Braves","ATL @ STL","3B","4.08",".98",".61",".22",".03",".12",".41",".50",".02",".01",".27",".70","5.63","8.78","6.77","14950"
"Tyler Naquin","Indians","CLE @ OAK","RF","3.95",".99",".65",".21",".03",".09",".48",".44",".04",".03",".27",".78","5.62","8.74","6.77","13359"
"Rafael Devers","Red Sox","BOS @ NYY","3B","4.14",".87",".54",".14",".01",".18",".42",".51",".03",".02",".25","1.18","5.63","8.78","6.71","17350"
"Jake Bauers","Rays","HOU @ TB","LF","4.29",".84",".52",".19",".02",".10",".40",".40",".09",".06",".47","1.33","5.66","8.76","6.71","15194"
"Cory Spangenberg","Padres","PIT @ SD","3B","4.03",".94",".62",".15",".04",".12",".41",".46",".06",".05",".25","1.16","5.59","8.71","6.77","12294"
"Kolten Wong","Cardinals","ATL @ STL","2B","3.99",".85",".56",".16",".03",".09",".41",".43",".06",".03",".51",".61","5.61","8.71","6.63","12532"
"Jose Peraza","Reds","MIL @ CIN","SS","4.09","1.01",".78",".15",".02",".05",".35",".48",".14",".07",".27",".53","5.52","8.58","6.74","13593"
"Elias Diaz","Pirates","PIT @ SD","C","4.29",".98",".66",".20",".01",".11",".43",".51",".03",".02",".25",".75","5.53","8.63","6.65","11680"
"Manuel Margot","Padres","PIT @ SD","CF","4.33",".97",".67",".19",".05",".06",".45",".30",".15",".09",".26",".85","5.50","8.49","6.73","14712"
"Greg Bird","Yankees","BOS @ NYY","1B","3.99",".70",".38",".13",".01",".18",".44",".45",".01",".01",".49","1.27","5.56","8.66","6.46","14131"
"J.T. Riddle","Marlins","NYM @ MIA","SS","4.09",".97",".65",".18",".04",".09",".40",".49",".03",".02",".28",".78","5.45","8.50","6.58","17642"
"Orlando Arcia","Brewers","MIL @ CIN","SS","4.09",".95",".66",".18",".02",".09",".38",".45",".09",".05",".27",".78","5.44","8.46","6.59","13185"
"Travis Jankowski","Padres","PIT @ SD","RF","4.43",".98",".75",".16",".04",".04",".41",".21",".18",".10",".40","1.06","5.43","8.33","6.67","13768"
"Logan Forsythe","Dodgers","COL @ LAD","2B","4.00",".89",".58",".21",".01",".10",".43",".40",".03",".02",".44",".74","5.47","8.50","6.50","7185"
"Amed Rosario","Mets","NYM @ MIA","SS","4.10","1.02",".75",".16",".05",".06",".34",".45",".11",".07",".20",".79","5.37","8.35","6.62","15518"
"Adam Engel","White Sox","CWS @ TEX","CF","3.94",".76",".49",".14",".05",".08",".44",".40",".13",".07",".37","1.01","5.46","8.47","6.48","15082"
"Ian Desmond","Rockies","COL @ LAD","1B","4.18",".76",".48",".13",".01",".14",".38",".44",".09",".05",".40","1.34","5.46","8.48","6.46","6885"
"Wilson Ramos","Rays","HOU @ TB","C","4.19",".94",".65",".15",".00",".14",".41",".51",".01",".00",".24","1.03","5.38","8.41","6.47","1433"
"Tony Kemp","Astros","HOU @ TB","CF","4.05",".95",".72",".14",".04",".05",".40",".34",".14",".07",".34",".57","5.37","8.31","6.55","14894"
"Jorge Bonifacio","Royals","KC @ SEA","RF","3.83",".86",".53",".16",".01",".15",".41",".45",".02",".01",".28","1.09","5.35","8.33","6.39","12174"
"Chance Sisco","Orioles","LAA @ BAL","C","3.75",".75",".46",".16",".01",".13",".47",".38",".03",".02",".47","1.32","5.38","8.36","6.30","15694"
"Rosell Herrera","Royals","KC @ SEA","2B","4.47",".90",".63",".18",".03",".07",".42",".34",".13",".08",".30","1.08","5.31","8.21","6.43","11611"
"David Fletcher","Angels","LAA @ BAL","SS","3.97",".99",".71",".19",".02",".07",".45",".38",".10",".05",".20",".51","5.27","8.19","6.44","17992"
"Martin Maldonado","Angels","LAA @ BAL","C","4.08",".87",".57",".15",".00",".14",".45",".44",".02",".01",".29",".95","5.31","8.28","6.34","6887"
"Jake Marisnick","Astros","HOU @ TB","CF","3.94",".72",".43",".13",".01",".16",".44",".43",".10",".05",".26","1.58","5.31","8.28","6.30","11339"
"Joe Panik","Giants","SF @ ARI","2B","4.12",".94",".66",".18",".04",".07",".38",".44",".03",".01",".36",".50","5.25","8.18","6.33","11936"
"Lewis Brinson","Marlins","NYM @ MIA","CF","3.86",".81",".52",".15",".03",".12",".37",".45",".06",".04",".29","1.02","5.23","8.14","6.26","14352"
"John Hicks","Tigers","DET @ TOR","C","4.25",".94",".61",".22",".01",".10",".38",".44",".04",".03",".21","1.22","5.16","8.03","6.24","12547"
"Gregory Polanco","Pirates","PIT @ SD","RF","4.07",".78",".48",".18",".01",".10",".37",".40",".06",".03",".40","1.05","5.15","8.00","6.10","12907"
"Charlie Tilson","White Sox","CWS @ TEX","LF","4.07",".92",".70",".14",".06",".02",".38",".38",".10",".06",".31",".59","5.02","7.79","6.12","12983"
"Hunter Dozier","Royals","KC @ SEA","1B","4.17",".84",".51",".21",".00",".10",".38",".35",".04",".02",".36","1.42","5.07","7.86","6.05","15117"
"Austin Romine","Yankees","BOS @ NYY","C","3.87",".84",".56",".17",".00",".10",".42",".38",".02",".01",".35",".83","5.04","7.84","6.01","5491"
"Adalberto Mondesi","Royals","KC @ SEA","SS","3.70",".79",".50",".14",".03",".11",".36",".37",".14",".07",".14","1.13","4.97","7.71","6.04","13769"
"Roberto Perez","Indians","CLE @ OAK","C","4.08",".73",".46",".16",".01",".10",".43",".41",".02",".01",".41","1.04","5.01","7.81","5.87","2900"
"Wilmer Difo","Nationals","WSH @ PHI","2B","4.16",".88",".65",".13",".05",".07",".33",".37",".08",".04",".29",".90","4.91","7.62","5.99","14320"
"Jordy Mercer","Pirates","PIT @ SD","SS","3.96",".85",".55",".19",".02",".09",".34",".38",".01",".01",".40",".76","4.95","7.68","5.92","6547"
"Marcus Semien","Athletics","CLE @ OAK","SS","3.89",".82",".53",".18",".02",".09",".35",".38",".06",".03",".29",".93","4.94","7.66","5.93","12533"
"Stephen Piscotty","Athletics","CLE @ OAK","RF","4.00",".79",".50",".19",".01",".09",".37",".36",".03",".02",".39","1.05","4.95","7.67","5.87","13367"
"Brett Gardner","Yankees","BOS @ NYY","LF","3.75",".79",".60",".10",".01",".07",".42",".33",".08",".03",".43",".84","4.93","7.65","5.88","9927"
"Christian Vazquez","Red Sox","BOS @ NYY","C","4.03",".89",".64",".16",".01",".09",".38",".39",".05",".03",".23",".73","4.88","7.60","5.92","9774"
"Austin Barnes","Dodgers","COL @ LAD","C","3.77",".69",".45",".15",".01",".09",".33",".37",".05",".03",".57",".82","4.96","7.70","5.80","12158"
"Miguel Rojas","Marlins","NYM @ MIA","SS","3.97",".95",".74",".15",".02",".05",".35",".42",".02",".02",".31",".43","4.86","7.57","5.91","7802"
"Jose Iglesias","Tigers","DET @ TOR","SS","3.89",".95",".64",".25",".01",".04",".37",".34",".07",".05",".22",".49","4.86","7.53","5.93","10231"
"Andrew Knapp","Phillies","WSH @ PHI","C","3.80",".77",".52",".14",".02",".09",".36",".32",".03",".02",".47","1.10","4.86","7.52","5.77","14942"
"Tom Murphy","Rockies","COL @ LAD","C","3.96",".69",".37",".15",".01",".16",".34",".41",".02",".01",".29","1.56","4.84","7.54","5.72","13499"
"Mallex Smith","Rays","HOU @ TB","LF","3.72",".81",".60",".13",".06",".03",".32",".28",".18",".10",".30","1.01","4.76","7.34","5.82","13608"
"Dansby Swanson","Braves","ATL @ STL","SS","3.96",".90",".62",".19",".02",".07",".33",".39",".04",".02",".24",".83","4.73","7.36","5.76","18314"
"James McCann","Tigers","DET @ TOR","C","4.13",".87",".60",".18",".01",".09",".37",".37",".01",".01",".27",".97","4.73","7.35","5.71","12859"
"JaCoby Jones","Tigers","DET @ TOR","LF","4.01",".82",".53",".20",".02",".07",".34",".35",".08",".05",".24","1.28","4.70","7.29","5.69","14818"
"Jackie Bradley Jr.","Red Sox","BOS @ NYY","CF","3.90",".66",".44",".10",".01",".11",".42",".32",".05",".02",".41","1.20","4.73","7.34","5.56","12984"
"Daniel Robertson","Rays","HOU @ TB","2B","4.09",".73",".51",".13",".01",".08",".36",".34",".02",".02",".49","1.36","4.71","7.31","5.56","14145"
"Joey Wendle","Rays","HOU @ TB","2B","3.98",".88",".61",".17",".04",".06",".32",".35",".05",".04",".23","1.12","4.61","7.15","5.65","13853"
"Guillermo Heredia","Mariners","KC @ SEA","CF","3.70",".76",".54",".15",".02",".05",".38",".31",".04",".02",".45",".65","4.67","7.24","5.54","18721"
"Spencer Kieboom","Nationals","WSH @ PHI","C","4.04",".82",".59",".15",".01",".08",".33",".38",".02",".01",".35",".93","4.63","7.21","5.56","13300"
"Austin Hedges","Padres","PIT @ SD","C","3.66",".70",".40",".15",".00",".15",".32",".39",".02",".02",".23","1.11","4.58","7.13","5.46","12976"
"Freddy Galvis","Padres","PIT @ SD","SS","3.79",".82",".56",".16",".03",".08",".31",".33",".07",".04",".23",".78","4.54","7.04","5.54","6609"
"Chris Gimenez","Cubs","MIN @ CHC","C","3.88",".68",".46",".13",".00",".09",".35",".34",".02",".02",".44","1.24","4.53","7.03","5.32","7324"
"Alex Gordon","Royals","KC @ SEA","LF","4.06",".78",".57",".12",".00",".08",".34",".31",".04",".02",".36","1.05","4.49","6.95","5.39","5209"
"Noel Cuevas","Rockies","COL @ LAD","RF","3.82",".82",".59",".13",".02",".07",".29",".30",".09",".05",".23",".92","4.38","6.77","5.37","11894"
"Jonathan Lucroy","Athletics","CLE @ OAK","C","3.76",".79",".54",".18",".01",".06",".33",".34",".01",".01",".32",".69","4.41","6.85","5.29","7870"
"Franklin Barreto","Athletics","CLE @ OAK","2B","3.64",".67",".43",".11",".03",".10",".33",".35",".07",".04",".27","1.41","4.41","6.86","5.27","15519"
"Jeff Mathis","Diamondbacks","SF @ ARI","C","3.84",".74",".50",".17",".03",".03",".31",".33",".02",".01",".46","1.05","4.42","6.85","5.23","3448"
"Alcides Escobar","Royals","KC @ SEA","SS","3.95",".85",".62",".17",".02",".05",".33",".32",".05",".03",".18",".64","4.28","6.65","5.25","6310"
"Adeiny Hechavarria","Rays","HOU @ TB","SS","3.86",".86",".66",".13",".03",".05",".29",".34",".02",".01",".16",".84","4.04","6.28","5.00","10459"
"Willy Adames","Rays","HOU @ TB","SS","3.61",".68",".47",".12",".02",".06",".31",".31",".05",".03",".28","1.35","4.09","6.36","4.91","15986"
"Dixon Machado","Tigers","DET @ TOR","2B","3.78",".79",".58",".19",".01",".02",".33",".28",".05",".02",".24",".72","4.02","6.24","4.90","11472"
