"Name","Team","Game","Pos","PA","H","1B","2B","3B","HR","R","RBI","SB","CS","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Miguel Rojas","Marlins","WSH @ MIA","SS","3.96",".99",".74",".17",".02",".06",".34",".44",".03",".02",".27",".46","4.92","7.67","6.01","7802"
"Caleb Joseph","Orioles","TB @ BAL","C","3.83",".90",".59",".20",".01",".10",".39",".39",".03",".02",".20",".90","4.91","7.63","5.94","7087"
"Jace Peterson","Orioles","TB @ BAL","3B","3.71",".71",".48",".14",".01",".07",".43",".30",".07",".05",".51",".81","4.93","7.63","5.79","12325"
"Kelby Tomlinson","Giants","MIL @ SF","2B","3.92",".85",".70",".11",".04",".01",".31",".36",".10",".05",".49",".79","4.85","7.52","5.85","13005"
"Steven Duggar","Giants","MIL @ SF","CF","4.03",".79",".56",".17",".03",".03",".31",".39",".07",".05",".41","1.31","4.72","7.34","5.64","17719"
"Alex Gordon","Royals","KC @ NYY","LF","3.97",".74",".51",".13",".00",".09",".33",".32",".04",".03",".43","1.17","4.64","7.19","5.52","5209"
"Manny Pina","Brewers","MIL @ SF","C","3.99",".86",".59",".20",".01",".06",".33",".39",".02",".01",".27",".70","4.58","7.13","5.53","2829"
"Adam Engel","White Sox","CWS @ LAA","CF","3.84",".70",".48",".13",".02",".07",".34",".32",".13",".06",".28","1.17","4.53","7.03","5.45","15082"
"Carlos Tocci","Rangers","OAK @ TEX","CF","3.88",".80",".61",".13",".04",".03",".39",".34",".06",".04",".32","1.07","4.51","7.01","5.44","14558"
"Hunter Dozier","Royals","KC @ NYY","1B","4.09",".68",".43",".15",".00",".09",".32",".30",".03",".02",".41","1.64","4.40","6.82","5.21","15117"
"Bobby Wilson","Twins","MIN @ BOS","C","3.90",".69",".45",".16",".00",".09",".36",".39",".02",".02",".27",".98","4.31","6.73","5.11","6564"
"Yadiel Rivera","Marlins","WSH @ MIA","DH","3.85",".72",".52",".12",".03",".05",".30",".32",".04",".03",".36","1.02","4.19","6.50","5.02","11863"
"Alcides Escobar","Royals","KC @ NYY","SS","3.85",".76",".58",".13",".01",".04",".30",".28",".05",".03",".20",".79","3.85","5.98","4.73","6310"
