,Name,ID,Position,Link,Start Year,End Year
3668,Callix Crabbe,4448,2B/SS/OF,statss.aspx?playerid=4448&position=2B/SS/OF,2008,2008
3677,Allen Craig,3433,1B/OF,statss.aspx?playerid=3433&position=1B/OF,2010,2015
3699,Carl Crawford,1201,OF,statss.aspx?playerid=1201&position=OF,2002,2016
3716,Joe Crede,227,3B,statss.aspx?playerid=227&position=3B,2000,2009
3729,Cesar Crespo,1024,2B/OF,statss.aspx?playerid=1024&position=2B/OF,2001,2004
3745,Coco Crisp,1572,OF,statss.aspx?playerid=1572&position=OF,2002,2016
3760,Tripp Cromer,1719,SS,statss.aspx?playerid=1719&position=SS,1993,2003
3773,Bobby Crosby,1818,SS,statss.aspx?playerid=1818&position=SS,2003,2010
3778,Bubba Crosby,1722,OF,statss.aspx?playerid=1722&position=OF,2003,2006
3803,Trevor Crowe,3402,OF,statss.aspx?playerid=3402&position=OF,2009,2013
3812,Eric Crozier,3011,1B/DH,statss.aspx?playerid=3011&position=1B/DH,2004,2004
3822,Deivi Cruz,1025,SS,statss.aspx?playerid=1025&position=SS,1997,2005
3823,Jose Cruz,1296,OF,statss.aspx?playerid=1296&position=OF,1997,2008
3826,Ivan Cruz,1596,1B,statss.aspx?playerid=1596&position=1B,1997,2002
3835,Luis Cruz,3188,3B/SS,statss.aspx?playerid=3188&position=3B/SS,2008,2013
3837,Enrique Cruz,1673,2B/SS,statss.aspx?playerid=1673&position=2B/SS,2003,2007
3839,Jacob Cruz,463,OF,statss.aspx?playerid=463&position=OF,1996,2005
3846,Michael Cuddyer,1534,OF,statss.aspx?playerid=1534&position=OF,2001,2015
3877,Midre Cummings,1927,OF,statss.aspx?playerid=1927&position=OF,1993,2005
3881,Todd Cunningham,10822,OF,statss.aspx?playerid=10822&position=OF,2013,2016
3890,Aaron Cunningham,4087,OF,statss.aspx?playerid=4087&position=OF,2008,2012
3906,Jermaine Curtis,7765,OF,statss.aspx?playerid=7765&position=OF,2013,2013
3907,Colin Curtis,6288,OF,statss.aspx?playerid=6288&position=OF,2010,2010
3923,Jack Cust,1564,DH/OF,statss.aspx?playerid=1564&position=DH/OF,2001,2011
3936,Jamie D'Antona,5851,1B,statss.aspx?playerid=5851&position=1B,2008,2008
3971,Brian Dallimore,1920,2B/3B,statss.aspx?playerid=1920&position=2B/3B,2004,2005
3986,Johnny Damon,185,OF,statss.aspx?playerid=185&position=OF,1995,2012
4003,Jordan Danks,9187,OF,statss.aspx?playerid=9187&position=OF,2012,2015
4018,James Darnell,9060,3B/OF,statss.aspx?playerid=9060&position=3B/OF,2011,2012
4035,Brian Daubach,186,1B,statss.aspx?playerid=186&position=1B,1998,2005
4047,Jeff DaVanon,1440,OF,statss.aspx?playerid=1440&position=OF,1999,2007
4098,Ben Davis,1074,C,statss.aspx?playerid=1074&position=C,1998,2004
4108,Brad Davis,8250,C,statss.aspx?playerid=8250&position=C,2010,2010
4112,J.J. Davis,1597,OF,statss.aspx?playerid=1597&position=OF,2002,2005
4138,Blake Davis,5812,2B,statss.aspx?playerid=5812&position=2B,2011,2011
4142,Taylor Davis,12782,1B/3B,statss.aspx?playerid=12782&position=1B/3B,2017,2017
4143,Ike Davis,8433,1B,statss.aspx?playerid=8433&position=1B,2010,2016
4146,Gookie Dawkins,316,SS,statss.aspx?playerid=316&position=SS,1999,2003
4160,Alejandro De Aza,3371,OF,statss.aspx?playerid=3371&position=OF,2007,2017
4162,Ivan De Jesus,9886,2B,statss.aspx?playerid=9886&position=2B,2011,2016
4171,Tomas de la Rosa,7227,SS,statss.aspx?playerid=7227&position=SS,2000,2006
4203,Austin Dean,18288,OF,statss.aspx?playerid=18288&position=OF,2018,2018
4214,Yurendell DeCaster,2329,DH,statss.aspx?playerid=2329&position=DH,2006,2006
4217,Jaff Decker,7945,OF,statss.aspx?playerid=7945&position=OF,2013,2017
4224,Cody Decker,9665,1B,statss.aspx?playerid=9665&position=1B,2015,2015
4241,Kory DeHaan,1027,OF,statss.aspx?playerid=1027&position=OF,2000,2002
4250,David DeJesus,1825,OF,statss.aspx?playerid=1825&position=OF,2003,2015
4273,Carlos Delgado,1297,1B,statss.aspx?playerid=1297&position=1B,1993,2009
4275,Wilson Delgado,1150,2B/SS,statss.aspx?playerid=1150&position=2B/SS,1996,2004
4284,David Dellucci,1402,OF,statss.aspx?playerid=1402&position=OF,1997,2009
4311,Matt den Dekker,11385,OF,statss.aspx?playerid=11385&position=OF,2013,2018
4313,Travis Denker,6155,2B,statss.aspx?playerid=6155&position=2B,2008,2008
4322,Chris Denorfia,4400,OF,statss.aspx?playerid=4400&position=OF,2005,2015
4329,Joe DePastino,1792,C,statss.aspx?playerid=1792&position=C,2003,2003
4338,Mark DeRosa,1392,2B/3B,statss.aspx?playerid=1392&position=2B/3B,1998,2013
4350,Delino DeShields,275,2B,statss.aspx?playerid=275&position=2B,1990,2002
4383,Doug DeVore,1923,OF,statss.aspx?playerid=1923&position=OF,2004,2004
4392,Blake DeWitt,7485,2B/3B,statss.aspx?playerid=7485&position=2B/3B,2008,2013
4399,Argenis Diaz,6403,SS,statss.aspx?playerid=6403&position=SS,2010,2010
4403,Juan Diaz,9235,SS,statss.aspx?playerid=9235&position=SS,2012,2012
4405,Jonathan Diaz,4142,SS,statss.aspx?playerid=4142&position=SS,2013,2015
4408,Victor Diaz,3424,OF,statss.aspx?playerid=3424&position=OF,2004,2007
4410,Einar Diaz,378,C,statss.aspx?playerid=378&position=C,1996,2006
4414,Robinzon Diaz,3248,C,statss.aspx?playerid=3248&position=C,2008,2009
4415,Juan Diaz,187,1B/DH,statss.aspx?playerid=187&position=1B/DH,2002,2002
4418,Matt Diaz,1771,OF,statss.aspx?playerid=1771&position=OF,2003,2013
4430,Alex Dickerson,12649,OF,statss.aspx?playerid=12649&position=OF,2015,2016
4431,Chris Dickerson,7095,OF,statss.aspx?playerid=7095&position=OF,2008,2014
4443,O'Koyea Dickson,12677,OF,statss.aspx?playerid=12677&position=OF,2017,2017
4456,Mike DiFelice,1151,C,statss.aspx?playerid=1151&position=C,1996,2008
4476,Joe Dillon,2384,2B/OF,statss.aspx?playerid=2384&position=2B/OF,2005,2009
4488,Brian Dinkelman,3814,2B/OF,statss.aspx?playerid=3814&position=2B/OF,2011,2011
4493,Andy Dirks,6453,OF,statss.aspx?playerid=6453&position=OF,2011,2013
4509,Brent Dlugach,8273,3B/SS,statss.aspx?playerid=8273&position=3B/SS,2009,2009
4515,Greg Dobbs,2158,3B,statss.aspx?playerid=2158&position=3B,2004,2014
4547,Matt Dominguez,4903,3B,statss.aspx?playerid=4903&position=3B,2011,2016
4550,Chris Dominguez,9718,OF,statss.aspx?playerid=9718&position=OF,2014,2015
4551,Andy Dominique,1948,C/1B,statss.aspx?playerid=1948&position=C/1B,2004,2005
4561,Jason Donald,9331,2B/SS,statss.aspx?playerid=9331&position=2B/SS,2010,2012
4575,Chris Donnels,1396,3B,statss.aspx?playerid=1396&position=3B,1991,2002
4603,Daniel Dorn,1050,1B/OF,statss.aspx?playerid=1050&position=1B/OF,2015,2015
4611,Melvin Dorta,2562,3B/SS,statss.aspx?playerid=2562&position=3B/SS,2006,2006
4632,Ryan Doumit,2113,C,statss.aspx?playerid=2113&position=C,2005,2014
4651,Matt Downs,957,2B,statss.aspx?playerid=957&position=2B,2009,2012
4688,Kelly Dransfeldt,1248,SS,statss.aspx?playerid=1248&position=SS,1999,2004
4704,J.D. Drew,1152,OF,statss.aspx?playerid=1152&position=OF,1998,2011
4705,Stephen Drew,4251,SS,statss.aspx?playerid=4251&position=SS,2006,2017
4730,Jason Dubois,1941,OF,statss.aspx?playerid=1941&position=OF,2004,2005
4755,Chris Duffy,3605,OF,statss.aspx?playerid=3605&position=OF,2005,2009
4756,Matt Duffy,12181,1B/3B,statss.aspx?playerid=12181&position=1B/3B,2015,2016
4772,Elijah Dukes,4946,OF,statss.aspx?playerid=4946&position=OF,2007,2009
4786,Shelley Duncan,3620,DH/OF,statss.aspx?playerid=3620&position=DH/OF,2007,2013
4789,Chris Duncan,2722,OF,statss.aspx?playerid=2722&position=OF,2005,2009
4790,Jeff Duncan,1715,OF,statss.aspx?playerid=1715&position=OF,2003,2004
4810,Adam Dunn,319,1B/OF,statss.aspx?playerid=319&position=1B/OF,2001,2014
4817,Shawon Dunston,1401,SS,statss.aspx?playerid=1401&position=SS,1985,2002
4818,Todd Dunwoody,381,OF,statss.aspx?playerid=381&position=OF,1997,2002
4823,German Duran,3919,2B/3B,statss.aspx?playerid=3919&position=2B/3B,2008,2008
4824,Luis Durango,6533,OF,statss.aspx?playerid=6533&position=OF,2009,2011
4826,Erubiel Durazo,1413,1B/DH,statss.aspx?playerid=1413&position=1B/DH,1999,2005
4837,Ray Durham,230,2B,statss.aspx?playerid=230&position=2B,1995,2008
4844,Trent Durrington,1805,2B,statss.aspx?playerid=1805&position=2B,1999,2005
4861,Jermaine Dye,911,OF,statss.aspx?playerid=911&position=OF,1996,2009
4870,Allan Dykstra,9113,1B,statss.aspx?playerid=9113&position=1B,2015,2015
4889,Edward Easley,2487,C,statss.aspx?playerid=2487&position=C,2015,2015
4890,Damion Easley,464,2B,statss.aspx?playerid=464&position=2B,1992,2008
4914,Angel Echevarria,1498,1B/OF,statss.aspx?playerid=1498&position=1B/OF,1996,2002
4921,David Eckstein,10,SS,statss.aspx?playerid=10&position=SS,2001,2010
4938,Jim Edmonds,1153,OF,statss.aspx?playerid=1153&position=OF,1993,2010
4945,Mike Edwards,1850,3B/OF,statss.aspx?playerid=1850&position=3B/OF,2003,2006
4980,Brett Eibner,11369,OF,statss.aspx?playerid=11369&position=OF,2016,2017
5002,Brad Eldred,4328,1B,statss.aspx?playerid=4328&position=1B,2005,2012
5027,Mark Ellis,1443,2B,statss.aspx?playerid=1443&position=2B,2002,2014
5035,Jason Ellison,1704,OF,statss.aspx?playerid=1704&position=OF,2003,2008
5038,Jacoby Ellsbury,4727,OF,statss.aspx?playerid=4727&position=OF,2007,2017
5041,Jake Elmore,7290,SS,statss.aspx?playerid=7290&position=SS,2012,2016
5050,Brad Emaus,2020,2B,statss.aspx?playerid=2020&position=2B,2011,2011
5062,Juan Encarnacion,320,OF,statss.aspx?playerid=320&position=OF,1997,2007
5064,Mario Encarnacion,1444,OF,statss.aspx?playerid=1444&position=OF,2001,2002
5089,Morgan Ensberg,556,3B,statss.aspx?playerid=556&position=3B,2000,2008
5113,Matt Erickson,2363,2B/SS,statss.aspx?playerid=2363&position=2B/SS,2004,2004
5120,Darin Erstad,11,1B/OF,statss.aspx?playerid=11&position=1B/OF,1996,2009
5126,Felix Escalona,1204,2B/SS,statss.aspx?playerid=1204&position=2B/SS,2002,2005
5136,Yunel Escobar,4191,3B/SS,statss.aspx?playerid=4191&position=3B/SS,2007,2017
5138,Alex Escobar,383,OF,statss.aspx?playerid=383&position=OF,2001,2006
5146,Danny Espinosa,9219,2B/SS,statss.aspx?playerid=9219&position=2B/SS,2010,2017
5149,Brian Esposito,3085,C,statss.aspx?playerid=3085&position=C,2007,2010
5158,Bobby Estalella,428,C,statss.aspx?playerid=428&position=C,1996,2004
5169,Johnny Estrada,955,C,statss.aspx?playerid=955&position=C,2001,2008
5175,Andre Ethier,6265,OF,statss.aspx?playerid=6265&position=OF,2006,2017
5201,Nick Evans,7595,1B/OF,statss.aspx?playerid=7595&position=1B/OF,2008,2014
5202,Terry Evans,4295,OF,statss.aspx?playerid=4295&position=OF,2007,2010
5204,Adam Everett,1430,SS,statss.aspx?playerid=1430&position=SS,2001,2011
5205,Carl Everett,1249,OF,statss.aspx?playerid=1249&position=OF,1993,2006
5206,Tommy Everidge,7596,1B,statss.aspx?playerid=7596&position=1B,2009,2009
5221,Luis Exposito,4398,C,statss.aspx?playerid=4398&position=C,2012,2012
5228,Jorge Fabregas,12,C,statss.aspx?playerid=12&position=C,1994,2002
5239,Brandon Fahey,4746,SS/OF,statss.aspx?playerid=4746&position=SS/OF,2006,2008
5261,Irving Falu,6165,2B,statss.aspx?playerid=6165&position=2B,2012,2014
5303,Eric Farris,2066,2B/OF,statss.aspx?playerid=2066&position=2B/OF,2011,2012
5305,Sal Fasano,1205,C,statss.aspx?playerid=1205&position=C,1996,2008
5319,Taylor Featherston,12590,2B/3B,statss.aspx?playerid=12590&position=2B/3B,2015,2017
5320,Carlos Febles,598,2B,statss.aspx?playerid=598&position=2B,1998,2003
5333,Jesus Feliciano,2448,OF,statss.aspx?playerid=2448&position=OF,2010,2010
5338,Pedro Feliz,1112,3B,statss.aspx?playerid=1112&position=3B,2000,2010
5396,Robert Fick,466,1B/OF,statss.aspx?playerid=466&position=1B/OF,1998,2007
5401,Tommy Field,6262,2B/SS,statss.aspx?playerid=6262&position=2B/SS,2011,2015
5405,Prince Fielder,4613,1B,statss.aspx?playerid=4613&position=1B,2005,2016
5407,Josh Fields,7490,3B,statss.aspx?playerid=7490&position=3B,2006,2010
5408,Daniel Fields,10390,OF,statss.aspx?playerid=10390&position=OF,2015,2015
5422,Chone Figgins,1580,3B/OF,statss.aspx?playerid=1580&position=3B/OF,2002,2014
5426,Luis Figueroa,776,2B/SS,statss.aspx?playerid=776&position=2B/SS,2001,2007
5427,Cole Figueroa,8790,2B,statss.aspx?playerid=8790&position=2B,2014,2016
5450,Steve Finley,54,OF,statss.aspx?playerid=54&position=OF,1989,2007
5460,Jeff Fiorentino,8024,OF,statss.aspx?playerid=8024&position=OF,2005,2009
5533,John Flaherty,1206,C,statss.aspx?playerid=1206&position=C,1992,2005
5555,Darrin Fletcher,1302,C,statss.aspx?playerid=1302&position=C,1989,2002
5579,Jose Flores,1602,2B,statss.aspx?playerid=1602&position=2B,2002,2004
5580,Jesus Flores,4166,C,statss.aspx?playerid=4166&position=C,2007,2012
5585,Ramon Flores,11165,OF,statss.aspx?playerid=11165&position=OF,2015,2017
5596,Cliff Floyd,518,OF,statss.aspx?playerid=518&position=OF,1993,2009
5632,Mike Fontenot,3912,2B,statss.aspx?playerid=3912&position=2B,2005,2012
5643,Darren Ford,109,OF,statss.aspx?playerid=109&position=OF,2010,2011
5651,Lew Ford,1724,OF,statss.aspx?playerid=1724&position=OF,2003,2012
5660,Brook Fordyce,138,C,statss.aspx?playerid=138&position=C,1995,2004
5714,Andy Fox,1379,2B/SS,statss.aspx?playerid=1379&position=2B/SS,1996,2004
5715,Jake Fox,6267,OF,statss.aspx?playerid=6267&position=OF,2007,2011
5738,Juan Francisco,6978,1B/3B,statss.aspx?playerid=6978&position=1B/3B,2009,2014
5739,Ben Francisco,4677,OF,statss.aspx?playerid=4677&position=OF,2007,2013
5741,Julio Franco,87,2B/SS,statss.aspx?playerid=87&position=2B/SS,1982,2007
5744,Matt Franco,1499,1B/3B,statss.aspx?playerid=1499&position=1B/3B,1995,2003
5745,Jeff Francoeur,4792,OF,statss.aspx?playerid=4792&position=OF,2005,2016
5748,Kevin Frandsen,7528,2B/3B,statss.aspx?playerid=7528&position=2B/3B,2006,2015
5760,Nick Franklin,10166,2B,statss.aspx?playerid=10166&position=2B,2013,2018
5774,Jeff Frazier,8056,DH/OF,statss.aspx?playerid=8056&position=DH/OF,2010,2010
5781,Ryan Freel,1207,OF,statss.aspx?playerid=1207&position=OF,2001,2009
5794,Choo Freeman,1872,OF,statss.aspx?playerid=1872&position=OF,2004,2006
5797,Mike Freeman,11241,2B/SS,statss.aspx?playerid=11241&position=2B/SS,2016,2017
5806,Nate Freiman,6582,1B,statss.aspx?playerid=6582&position=1B,2013,2014
5807,Alejandro Freire,8588,1B/DH,statss.aspx?playerid=8588&position=1B/DH,2005,2005
5865,Eric Fryer,8145,C,statss.aspx?playerid=8145&position=C,2011,2017
5867,Travis Fryman,385,3B,statss.aspx?playerid=385&position=3B,1990,2002
5869,Rey Fuentes,10329,OF,statss.aspx?playerid=10329&position=OF,2013,2017
5877,Kosuke Fukudome,3263,OF,statss.aspx?playerid=3263&position=OF,2008,2012
5880,Sam Fuld,8254,OF,statss.aspx?playerid=8254&position=OF,2007,2015
5893,Brad Fullmer,13,1B/DH,statss.aspx?playerid=13&position=1B/DH,1997,2004
5907,Rafael Furcal,88,SS,statss.aspx?playerid=88&position=SS,2000,2014
5909,J.J. Furmaniak,3054,2B,statss.aspx?playerid=3054&position=2B,2005,2007
5945,Andres Galarraga,1390,1B,statss.aspx?playerid=1390&position=1B,1985,2004
5949,Rocky Gale,10533,C,statss.aspx?playerid=10533&position=C,2015,2017
5952,John Gall,2142,OF,statss.aspx?playerid=2142&position=OF,2005,2007
5992,Mat Gamel,4034,1B/3B,statss.aspx?playerid=4034&position=1B/3B,2008,2012
6001,Ron Gant,1032,OF,statss.aspx?playerid=1032&position=OF,1987,2003
6008,Eddy Garabito,7022,2B,statss.aspx?playerid=7022&position=2B,2005,2005
6020,Karim Garcia,1537,OF,statss.aspx?playerid=1537&position=OF,1995,2004
6023,Danny Garcia,1819,2B,statss.aspx?playerid=1819&position=2B,1981,2004
6034,Jesse Garcia,1418,2B/SS,statss.aspx?playerid=1418&position=2B/SS,1999,2005
6035,Luis Garcia,140,OF,statss.aspx?playerid=140&position=OF,2002,2002
6038,Willy Garcia,12956,OF,statss.aspx?playerid=12956&position=OF,2017,2017
6043,Adonis Garcia,13777,3B,statss.aspx?playerid=13777&position=3B,2015,2017
6060,Nomar Garciaparra,190,SS,statss.aspx?playerid=190&position=SS,1996,2009
6089,Ryan Garko,6319,1B,statss.aspx?playerid=6319&position=1B,2005,2010
6096,Cole Garner,616,OF,statss.aspx?playerid=616&position=OF,2011,2011
6138,Joey Gathright,3913,OF,statss.aspx?playerid=3913&position=OF,2004,2011
6217,Esteban German,1449,2B/3B,statss.aspx?playerid=1449&position=2B/3B,2002,2011
6225,Jody Gerut,1696,OF,statss.aspx?playerid=1696&position=OF,2003,2010
6233,Byron Gettis,2220,OF,statss.aspx?playerid=2220&position=OF,2004,2004
6235,Chris Getz,3388,2B,statss.aspx?playerid=3388&position=2B,2008,2014
6243,Jason Giambi,818,1B/DH,statss.aspx?playerid=818&position=1B/DH,1995,2014
6244,Jeremy Giambi,913,DH/OF,statss.aspx?playerid=913&position=DH/OF,1998,2003
6248,Tony Giarratano,6270,SS,statss.aspx?playerid=6270&position=SS,2005,2005
6249,Johnny Giavotella,6740,2B,statss.aspx?playerid=6740&position=2B,2011,2017
6252,Jay Gibbons,141,OF,statss.aspx?playerid=141&position=OF,2001,2011
6279,Benji Gil,14,SS,statss.aspx?playerid=14&position=SS,1993,2003
6280,Geronimo Gil,142,C,statss.aspx?playerid=142&position=C,2001,2007
6281,Jerry Gil,2207,SS,statss.aspx?playerid=2207&position=SS,2004,2007
6301,Marcus Giles,89,2B,statss.aspx?playerid=89&position=2B,2001,2007
6304,Brian Giles,990,OF,statss.aspx?playerid=990&position=OF,1995,2009
6316,Conor Gillaspie,9009,3B,statss.aspx?playerid=9009&position=3B,2008,2017
6322,Cole Gillespie,5888,OF,statss.aspx?playerid=5888&position=OF,2010,2016
6344,Hector Gimenez,2172,C,statss.aspx?playerid=2172&position=C,2006,2013
6346,Caleb Gindl,5002,OF,statss.aspx?playerid=5002&position=OF,2013,2014
6351,Keith Ginter,1500,2B/3B,statss.aspx?playerid=1500&position=2B/3B,2000,2005
6357,Charles Gipson,1078,OF,statss.aspx?playerid=1078&position=OF,1998,2005
6359,Joe Girardi,280,C,statss.aspx?playerid=280&position=C,1989,2003
6373,Doug Glanville,956,OF,statss.aspx?playerid=956&position=OF,1996,2004
6379,Troy Glaus,15,3B,statss.aspx?playerid=15&position=3B,1998,2010
6382,Mike Glavine,1847,1B,statss.aspx?playerid=1847&position=1B,2003,2003
6399,Brad Glenn,7392,OF,statss.aspx?playerid=7392&position=OF,2014,2014
6409,Ross Gload,1538,1B,statss.aspx?playerid=1538&position=1B,2000,2011
6425,Tyrell Godwin,3725,PH/PR,statss.aspx?playerid=3725&position=PH/PR,2005,2005
6427,Jake Goebbert,9431,1B,statss.aspx?playerid=9431&position=1B,2014,2014
6430,Tyler Goeddel,13180,OF,statss.aspx?playerid=13180&position=OF,2016,2016
6457,Greg Golson,8074,OF,statss.aspx?playerid=8074&position=OF,2008,2011
6461,Jonny Gomes,1845,DH/OF,statss.aspx?playerid=1845&position=DH/OF,2003,2015
6477,Chris Gomez,1208,SS,statss.aspx?playerid=1208&position=SS,1993,2008
6478,Hector Gomez,2264,2B/3B/SS,statss.aspx?playerid=2264&position=2B/3B/SS,2011,2015
6479,Alexis Gomez,1501,OF,statss.aspx?playerid=1501&position=OF,2002,2006
6480,Mauro Gomez,5342,1B/3B,statss.aspx?playerid=5342&position=1B/3B,2012,2012
6489,Alex Gonzalez,520,SS,statss.aspx?playerid=520&position=SS,1998,2014
6492,Wiki Gonzalez,1033,C,statss.aspx?playerid=1033&position=C,1999,2006
6493,Raul Gonzalez,1553,OF,statss.aspx?playerid=1553&position=OF,2000,2004
6495,Alex Gonzalez,281,SS,statss.aspx?playerid=281&position=SS,1994,2006
6506,Alberto Gonzalez,4906,2B/SS,statss.aspx?playerid=4906&position=2B/SS,2007,2013
6510,Luis Gonzalez,55,OF,statss.aspx?playerid=55&position=OF,1990,2008
6513,Luis Gonzalez,1860,2B,statss.aspx?playerid=1860&position=2B,2004,2006
6515,Andy Gonzalez,3669,3B/OF,statss.aspx?playerid=3669&position=3B/OF,2007,2009
6521,Edgar Gonzalez,2963,2B,statss.aspx?playerid=2963&position=2B,2008,2009
6526,Miguel Gonzalez,4049,C,statss.aspx?playerid=4049&position=C,2013,2013
6527,Juan Gonzalez,1251,OF,statss.aspx?playerid=1251&position=OF,1989,2005
6553,Tom Goodwin,1114,OF,statss.aspx?playerid=1114&position=OF,1991,2004
6569,Terrance Gore,13658,DH/OF,statss.aspx?playerid=13658&position=DH/OF,2014,2017
6571,Reid Gorecki,4603,OF,statss.aspx?playerid=4603&position=OF,2009,2009
6582,Nick Gorneault,3528,OF,statss.aspx?playerid=3528&position=OF,2007,2007
6587,Anthony Gose,5097,OF,statss.aspx?playerid=5097&position=OF,2012,2016
6588,Tuffy Gosewisch,5277,C,statss.aspx?playerid=5277&position=C,2013,2017
6597,Ruben Gotay,3417,2B,statss.aspx?playerid=3417&position=2B,2004,2008
6612,Jason Grabowski,1604,OF,statss.aspx?playerid=1604&position=OF,2002,2005
6616,Mark Grace,56,1B,statss.aspx?playerid=56&position=1B,1988,2003
6629,Tony Graffanino,235,2B,statss.aspx?playerid=235&position=2B,1996,2009
6631,Tyler Graham,6220,OF,statss.aspx?playerid=6220&position=OF,2012,2012
6659,Zack Granite,15343,OF,statss.aspx?playerid=15343&position=OF,2017,2017
6705,Grant Green,10053,2B,statss.aspx?playerid=10053&position=2B,2013,2017
6706,Shawn Green,651,OF,statss.aspx?playerid=651&position=OF,1993,2007
6707,Andy Green,2991,2B/3B,statss.aspx?playerid=2991&position=2B/3B,2004,2009
6710,Taylor Green,9147,1B/3B,statss.aspx?playerid=9147&position=1B/3B,2011,2012
6729,Nick Green,1502,2B/SS,statss.aspx?playerid=1502&position=2B/SS,2004,2013
6730,Adam Greenberg,4647,PH/PR,statss.aspx?playerid=4647&position=PH/PR,2005,2012
6733,Khalil Greene,1826,SS,statss.aspx?playerid=1826&position=SS,2003,2009
6734,Tyler Greene,4675,2B/SS,statss.aspx?playerid=4675&position=2B/SS,2009,2013
6735,Todd Greene,1450,C,statss.aspx?playerid=1450&position=C,1996,2006
6754,Rusty Greer,1252,OF,statss.aspx?playerid=1252&position=OF,1994,2002
6761,Tom Gregorio,1831,C,statss.aspx?playerid=1831&position=C,2003,2003
6778,Ben Grieve,1209,OF,statss.aspx?playerid=1209&position=OF,1997,2005
6782,Ken Griffey Jr.,327,OF,statss.aspx?playerid=327&position=OF,1989,2010
6784,John-Ford Griffin,2182,DH/OF,statss.aspx?playerid=2182&position=DH/OF,2005,2007
6826,Marquis Grissom,652,OF,statss.aspx?playerid=652&position=OF,1989,2005
6844,Gabe Gross,2184,OF,statss.aspx?playerid=2184&position=OF,2004,2010
6865,Mark Grudzielanek,653,2B/SS,statss.aspx?playerid=653&position=2B/SS,1995,2010
6882,Javier Guerra,17292,PH/PR,statss.aspx?playerid=17292&position=PH/PR,2018,2018
6885,Vladimir Guerrero,778,OF,statss.aspx?playerid=778&position=OF,1996,2011
6886,Alex Guerrero,15670,3B/OF,statss.aspx?playerid=15670&position=3B/OF,2014,2015
6890,Wilton Guerrero,1378,2B/OF,statss.aspx?playerid=1378&position=2B/OF,1996,2004
6898,Aaron Guiel,1503,OF,statss.aspx?playerid=1503&position=OF,2002,2006
6899,Carlos Guillen,1079,SS,statss.aspx?playerid=1079&position=SS,1998,2011
6900,Jose Guillen,57,OF,statss.aspx?playerid=57&position=OF,1997,2010
6941,Ricky Gutierrez,387,SS,statss.aspx?playerid=387&position=SS,1994,2004
6942,Franklin Gutierrez,3255,OF,statss.aspx?playerid=3255&position=OF,2005,2017
6946,Jesus Guzman,3118,1B/OF,statss.aspx?playerid=3118&position=1B/OF,2009,2014
6948,Edwards Guzman,1115,C/3B,statss.aspx?playerid=1115&position=C/3B,1999,2003
6956,Freddy Guzman,2162,OF,statss.aspx?playerid=2162&position=OF,2004,2013
6957,Joel Guzman,3728,3B,statss.aspx?playerid=3728&position=3B,2006,2007
6958,Cristian Guzman,728,SS,statss.aspx?playerid=728&position=SS,1999,2010
6963,Tony Gwynn,6141,OF,statss.aspx?playerid=6141&position=OF,2006,2014
6966,Yamid Haad,2006,C,statss.aspx?playerid=2006&position=C,1999,2005
6997,Travis Hafner,1573,DH,statss.aspx?playerid=1573&position=DH,2002,2013
7005,Matt Hague,7772,1B,statss.aspx?playerid=7772&position=1B,2012,2015
7018,Scott Hairston,1926,OF,statss.aspx?playerid=1926&position=OF,2004,2014
7019,Jerry Hairston,144,2B/OF,statss.aspx?playerid=144&position=2B/OF,1998,2013
7042,Bill Hall,1605,3B/SS,statss.aspx?playerid=1605&position=3B/SS,2002,2012
7054,Toby Hall,1210,C,statss.aspx?playerid=1210&position=C,2000,2008
7081,Greg Halman,6617,OF,statss.aspx?playerid=6617&position=OF,2010,2011
7085,Shane Halter,468,3B/SS,statss.aspx?playerid=468&position=3B/SS,1997,2004
7086,Sean Halton,9853,1B,statss.aspx?playerid=9853&position=1B,2013,2013
7097,Josh Hamilton,1875,OF,statss.aspx?playerid=1875&position=OF,2007,2015
7098,Mark Hamilton,9334,1B,statss.aspx?playerid=9334&position=1B,2010,2011
7113,Robby Hammock,1686,C,statss.aspx?playerid=1686&position=C,2003,2011
7117,Jeffrey Hammonds,687,OF,statss.aspx?playerid=687&position=OF,1993,2005
7151,Ryan Hanigan,4952,C,statss.aspx?playerid=4952&position=C,2007,2017
7162,Jack Hannahan,3692,3B,statss.aspx?playerid=3692&position=3B,2006,2014
7165,Jacob Hannemann,15644,OF,statss.aspx?playerid=15644&position=OF,2017,2017
7179,Dave Hansen,1403,1B/3B,statss.aspx?playerid=1403&position=1B/3B,1990,2005
7212,J.J. Hardy,3797,SS,statss.aspx?playerid=3797&position=SS,2005,2017
7231,Brad Harman,5312,2B/3B,statss.aspx?playerid=5312&position=2B/3B,2008,2008
7246,Brandon Harper,2387,C,statss.aspx?playerid=2387&position=C,2006,2006
7288,Lenny Harris,1394,3B,statss.aspx?playerid=1394&position=3B,1988,2005
7295,Brendan Harris,2178,SS,statss.aspx?playerid=2178&position=SS,2004,2013
7297,Willie Harris,236,2B/OF,statss.aspx?playerid=236&position=2B/OF,2001,2012
7320,Corey Hart,1945,OF,statss.aspx?playerid=1945&position=OF,2004,2015
7323,Bo Hart,1743,2B,statss.aspx?playerid=1743&position=2B,2003,2004
7324,Jason Hart,1253,OF,statss.aspx?playerid=1253&position=OF,2002,2002
