,Name,ID,Position,Link,Start Year,End Year
17188,Yoshinori Tateyama,11651,P,statss.aspx?playerid=11651&position=P,2011,2012
17196,Ty Taubenheim,5561,P,statss.aspx?playerid=5561&position=P,2006,2008
17202,Julian Tavarez,541,P,statss.aspx?playerid=541&position=P,1993,2009
17210,Aaron Taylor,1627,P,statss.aspx?playerid=1627&position=P,2002,2004
17230,Graham Taylor,3719,P,statss.aspx?playerid=3719&position=P,2009,2009
17259,Andrew Taylor,7896,P,statss.aspx?playerid=7896&position=P,2012,2012
17263,Everett Teaford,3732,P,statss.aspx?playerid=3732&position=P,2011,2015
17277,Robinson Tejeda,2575,P,statss.aspx?playerid=2575&position=P,2005,2011
17278,Michael Tejera,542,P,statss.aspx?playerid=542&position=P,1999,2005
17281,Amaury Telemaco,1802,P,statss.aspx?playerid=1802&position=P,1996,2005
17282,Anthony Telford,1282,P,statss.aspx?playerid=1282&position=P,1990,2002
17297,Nick Tepesch,11716,P,statss.aspx?playerid=11716&position=P,2013,2017
17319,Jay Tessmer,851,P,statss.aspx?playerid=851&position=P,1998,2002
17324,Nate Teut,1487,P,statss.aspx?playerid=1487&position=P,2002,2002
17326,Kanekoa Texeira,334,P,statss.aspx?playerid=334&position=P,2010,2011
17332,Joe Thatcher,4620,P,statss.aspx?playerid=4620&position=P,2007,2015
17334,Dale Thayer,5032,P,statss.aspx?playerid=5032&position=P,2009,2015
17341,Jesen Therrien,15853,P,statss.aspx?playerid=15853&position=P,2017,2017
17345,Caleb Thielbar,10078,P,statss.aspx?playerid=10078&position=P,2013,2015
17364,Ian Thomas,13881,P,statss.aspx?playerid=13881&position=P,2014,2015
17366,Justin Thomas,9910,P,statss.aspx?playerid=9910&position=P,2008,2012
17383,Brad Thomas,757,P,statss.aspx?playerid=757&position=P,2001,2011
17415,Rich Thompson,6422,P,statss.aspx?playerid=6422&position=P,2007,2012
17419,Justin Thompson,8217,P,statss.aspx?playerid=8217&position=P,1996,2005
17430,Taylor Thompson,10019,P,statss.aspx?playerid=10019&position=P,2014,2014
17437,Brad Thompson,4911,P,statss.aspx?playerid=4911&position=P,2005,2010
17438,Derek Thompson,2126,P,statss.aspx?playerid=2126&position=P,2005,2005
17441,Mike Thompson,2735,P,statss.aspx?playerid=2735&position=P,2006,2007
17443,Daryl Thompson,6603,P,statss.aspx?playerid=6603&position=P,2008,2011
17445,Aaron Thompson,999,P,statss.aspx?playerid=999&position=P,2011,2015
17447,John Thomson,453,P,statss.aspx?playerid=453&position=P,1997,2007
17459,Matt Thornton,1918,P,statss.aspx?playerid=1918&position=P,2004,2016
17464,Erick Threets,3158,P,statss.aspx?playerid=3158&position=P,2007,2010
17469,Corey Thurman,1324,P,statss.aspx?playerid=1324&position=P,2002,2003
17472,Mike Thurman,852,P,statss.aspx?playerid=852&position=P,1997,2002
17496,Mike Timlin,1187,P,statss.aspx?playerid=1187&position=P,1991,2008
17520,Mason Tobin,2534,P,statss.aspx?playerid=2534&position=P,2011,2011
17527,Jess Todd,3805,P,statss.aspx?playerid=3805&position=P,2009,2010
17531,Kevin Tolar,1009,P,statss.aspx?playerid=1009&position=P,2000,2003
17536,Brian Tollberg,1055,P,statss.aspx?playerid=1055&position=P,2000,2003
17539,Shawn Tolleson,10481,P,statss.aspx?playerid=10481&position=P,2012,2016
17540,Ashur Tolliver,10044,P,statss.aspx?playerid=10044&position=P,2016,2017
17548,Brett Tomko,1056,P,statss.aspx?playerid=1056&position=P,1997,2011
17559,Michael Tonkin,10315,P,statss.aspx?playerid=10315&position=P,2013,2017
17580,Salomon Torres,1628,P,statss.aspx?playerid=1628&position=P,1993,2008
17582,Jose Torres,14957,P,statss.aspx?playerid=14957&position=P,2016,2017
17583,Alex Torres,7038,P,statss.aspx?playerid=7038&position=P,2011,2015
17603,Josh Towers,1489,P,statss.aspx?playerid=1489&position=P,2001,2009
17612,Billy Traber,410,P,statss.aspx?playerid=410&position=P,2003,2009
17615,Sean Tracey,4621,P,statss.aspx?playerid=4621&position=P,2006,2006
17616,Steve Trachsel,898,P,statss.aspx?playerid=898&position=P,1993,2008
17619,Matthew Tracy,12240,P,statss.aspx?playerid=12240&position=P,2015,2015
17668,Mike Trombley,758,P,statss.aspx?playerid=758&position=P,1992,2002
17669,Ramon Troncoso,4685,P,statss.aspx?playerid=4685&position=P,2008,2013
17689,J.J. Trujillo,1524,P,statss.aspx?playerid=1524&position=P,2002,2002
17693,Chin-hui Tsao,1776,P,statss.aspx?playerid=1776&position=P,2003,2016
17694,Jen-Ho Tseng,15524,P,statss.aspx?playerid=15524&position=P,2017,2018
17697,T.J. Tucker,800,P,statss.aspx?playerid=800&position=P,2000,2005
17698,Ryan Tucker,1062,P,statss.aspx?playerid=1062&position=P,2008,2011
17721,Nik Turley,5530,P,statss.aspx?playerid=5530&position=P,2017,2017
17723,Derrick Turnbow,1694,P,statss.aspx?playerid=1694&position=P,2000,2008
17766,Koji Uehara,9227,P,statss.aspx?playerid=9227&position=P,2009,2017
17809,Ugueth Urbina,216,P,statss.aspx?playerid=216&position=P,1995,2005
17810,Lino Urdaneta,1862,P,statss.aspx?playerid=1862&position=P,2004,2007
17813,Julio Urias,14765,P,statss.aspx?playerid=14765&position=P,2016,2017
17835,Raul Valdes,1953,P,statss.aspx?playerid=1953&position=P,2010,2014
17838,Ismael Valdez,1283,P,statss.aspx?playerid=1283&position=P,1994,2005
17839,Cesar Valdez,9013,P,statss.aspx?playerid=9013&position=P,2010,2017
17848,Merkin Valdez,7019,P,statss.aspx?playerid=7019&position=P,2004,2011
17850,Jose Valdez,3217,P,statss.aspx?playerid=3217&position=P,2011,2012
17858,Joe Valentine,1810,P,statss.aspx?playerid=1810&position=P,2003,2005
17874,Jose Valverde,1726,P,statss.aspx?playerid=1726&position=P,2003,2014
17877,John Van Benschoten,2228,P,statss.aspx?playerid=2228&position=P,2004,2008
17880,Jermaine Van Buren,2492,P,statss.aspx?playerid=2492&position=P,2005,2006
17892,Andy Van Hekken,1630,P,statss.aspx?playerid=1630&position=P,2002,2002
17895,Todd Van Poppel,1284,P,statss.aspx?playerid=1284&position=P,1991,2004
17905,Cory Vance,1647,P,statss.aspx?playerid=1647&position=P,2002,2003
17909,Rick VandenHurk,5099,P,statss.aspx?playerid=5099&position=P,2007,2012
17916,Cesar Vargas,14099,P,statss.aspx?playerid=14099&position=P,2016,2016
17921,Claudio Vargas,1695,P,statss.aspx?playerid=1695&position=P,2003,2010
17928,Anthony Varvaro,2385,P,statss.aspx?playerid=2385&position=P,2010,2015
17931,Esmerling Vasquez,5280,P,statss.aspx?playerid=5280&position=P,2009,2012
17932,Jorge Vasquez,2221,P,statss.aspx?playerid=2221&position=P,2004,2005
17933,Anthony Vasquez,6577,P,statss.aspx?playerid=6577&position=P,2011,2011
17934,Virgil Vasquez,6124,P,statss.aspx?playerid=6124&position=P,2007,2009
17949,Javier Vazquez,801,P,statss.aspx?playerid=801&position=P,1998,2011
17956,Donnie Veal,4741,P,statss.aspx?playerid=4741&position=P,2009,2015
17976,Mike Venafro,943,P,statss.aspx?playerid=943&position=P,1999,2006
17980,Yordano Ventura,11855,P,statss.aspx?playerid=11855&position=P,2013,2016
17983,Jose Veras,2063,P,statss.aspx?playerid=2063&position=P,2006,2014
17993,Ryan Verdugo,9154,P,statss.aspx?playerid=9154&position=P,2012,2012
17995,Dave Veres,1188,P,statss.aspx?playerid=1188&position=P,1994,2003
18001,Jamie Vermilyea,5660,P,statss.aspx?playerid=5660&position=P,2007,2007
18004,Logan Verrett,12905,P,statss.aspx?playerid=12905&position=P,2015,2017
18020,Eduardo Villacis,1922,P,statss.aspx?playerid=1922&position=P,2004,2004
18021,Brandon Villafuerte,1059,P,statss.aspx?playerid=1059&position=P,2000,2004
18022,Carlos Villanueva,4138,P,statss.aspx?playerid=4138&position=P,2006,2016
18023,Elih Villanueva,8796,P,statss.aspx?playerid=8796&position=P,2011,2011
18027,Henry Villar,5360,P,statss.aspx?playerid=5360&position=P,2010,2010
18028,Brayan Villarreal,5180,P,statss.aspx?playerid=5180&position=P,2011,2013
18029,Oscar Villarreal,1654,P,statss.aspx?playerid=1654&position=P,2003,2008
18030,Pedro Villarreal,9904,P,statss.aspx?playerid=9904&position=P,2012,2015
18032,Ron Villone,1010,P,statss.aspx?playerid=1010&position=P,1995,2009
18042,Pedro Viola,5971,P,statss.aspx?playerid=5971&position=P,2009,2011
18057,Luis Vizcaino,714,P,statss.aspx?playerid=714&position=P,1999,2009
18061,Ryan Vogelsong,1011,P,statss.aspx?playerid=1011&position=P,2000,2016
18068,Edinson Volquez,3990,P,statss.aspx?playerid=3990&position=P,2005,2017
18076,Ed Vosberg,1426,P,statss.aspx?playerid=1426&position=P,1986,2002
18083,Brad Voyles,1490,P,statss.aspx?playerid=1490&position=P,2001,2003
18091,Tsuyoshi Wada,13046,P,statss.aspx?playerid=13046&position=P,2014,2015
18092,Jason Waddell,3474,P,statss.aspx?playerid=3474&position=P,2009,2009
18097,Cory Wade,7570,P,statss.aspx?playerid=7570&position=P,2008,2012
18105,Doug Waechter,1814,P,statss.aspx?playerid=1814&position=P,2003,2009
18107,Billy Wagner,578,P,statss.aspx?playerid=578&position=P,1995,2010
18108,Neil Wagner,8162,P,statss.aspx?playerid=8162&position=P,2011,2014
18109,Tyler Wagner,13796,P,statss.aspx?playerid=13796&position=P,2015,2016
18115,Ryan Wagner,1770,P,statss.aspx?playerid=1770&position=P,2003,2007
18133,Tim Wakefield,219,P,statss.aspx?playerid=219&position=P,1992,2011
18144,Jordan Walden,3271,P,statss.aspx?playerid=3271&position=P,2010,2015
18147,Kyle Waldrop,7513,P,statss.aspx?playerid=7513&position=P,2011,2012
18183,Kevin Walker,1060,P,statss.aspx?playerid=1060&position=P,2000,2005
18184,Pete Walker,1325,P,statss.aspx?playerid=1325&position=P,1995,2006
18189,Tyler Walker,901,P,statss.aspx?playerid=901&position=P,2002,2010
18191,Jamie Walker,502,P,statss.aspx?playerid=502&position=P,1997,2009
18194,Donne Wall,39,P,statss.aspx?playerid=39&position=P,1995,2002
18199,Josh Wall,4436,P,statss.aspx?playerid=4436&position=P,2012,2014
18221,Les Walrond,1735,P,statss.aspx?playerid=1735&position=P,2003,2008
18247,P.J. Walters,9557,P,statss.aspx?playerid=9557&position=P,2009,2013
18258,Chien-Ming Wang,2074,P,statss.aspx?playerid=2074&position=P,2005,2016
18259,Wei-Chung Wang,14382,P,statss.aspx?playerid=14382&position=P,2014,2017
18313,John Wasdin,1768,P,statss.aspx?playerid=1768&position=P,1995,2007
18315,Jarrod Washburn,40,P,statss.aspx?playerid=40&position=P,1998,2009
18331,Ehren Wassermann,6380,P,statss.aspx?playerid=6380&position=P,2007,2008
18335,Chris Waters,7015,P,statss.aspx?playerid=7015&position=P,2008,2009
18348,Steve Watkins,2029,P,statss.aspx?playerid=2029&position=P,2004,2004
18361,Mark Watson,1526,P,statss.aspx?playerid=1526&position=P,2000,2003
18369,Justin Wayne,803,P,statss.aspx?playerid=803&position=P,2002,2004
18373,David Weathers,902,P,statss.aspx?playerid=902&position=P,1991,2009
18375,Jered Weaver,4235,P,statss.aspx?playerid=4235&position=P,2006,2017
18389,Jeff Weaver,503,P,statss.aspx?playerid=503&position=P,1999,2010
18390,Ryan Webb,7474,P,statss.aspx?playerid=7474&position=P,2009,2016
18391,John Webb,7230,P,statss.aspx?playerid=7230&position=P,2004,2005
18392,Daniel Webb,10558,P,statss.aspx?playerid=10558&position=P,2013,2016
18394,Brandon Webb,1692,P,statss.aspx?playerid=1692&position=P,2003,2009
18403,Ben Weber,41,P,statss.aspx?playerid=41&position=P,2000,2005
18404,Thad Weber,8036,P,statss.aspx?playerid=8036&position=P,2012,2013
18410,Allen Webster,3993,P,statss.aspx?playerid=3993&position=P,2013,2015
18430,Kyle Weiland,7874,P,statss.aspx?playerid=7874&position=P,2011,2012
18437,Robbie Weinhardt,8479,P,statss.aspx?playerid=8479&position=P,2010,2011
18462,Duke Welker,792,P,statss.aspx?playerid=792&position=P,2013,2013
18463,Todd Wellemeyer,1709,P,statss.aspx?playerid=1709&position=P,2003,2010
18473,David Wells,855,P,statss.aspx?playerid=855&position=P,1987,2007
18474,Jared Wells,5538,P,statss.aspx?playerid=5538&position=P,2008,2008
18475,Randy Wells,4535,P,statss.aspx?playerid=4535&position=P,2008,2012
18477,Kip Wells,1012,P,statss.aspx?playerid=1012&position=P,1999,2012
18478,Bob Wells,760,P,statss.aspx?playerid=760&position=P,1994,2002
18485,Turk Wendell,975,P,statss.aspx?playerid=975&position=P,1993,2004
18498,Andrew Werner,11783,P,statss.aspx?playerid=11783&position=P,2012,2012
18514,Sean West,4393,P,statss.aspx?playerid=4393&position=P,2009,2010
18516,Matt West,7980,P,statss.aspx?playerid=7980&position=P,2014,2015
18522,Jake Westbrook,412,P,statss.aspx?playerid=412&position=P,2000,2013
18549,Jason Wheeler,13128,P,statss.aspx?playerid=13128&position=P,2017,2017
18558,Dan Wheeler,120,P,statss.aspx?playerid=120&position=P,1999,2012
18563,Kevin Whelan,3462,P,statss.aspx?playerid=3462&position=P,2011,2014
18568,Wes Whisler,8023,P,statss.aspx?playerid=8023&position=P,2009,2009
18575,Bill White,3089,P,statss.aspx?playerid=3089&position=P,2007,2008
18576,Alex White,10054,P,statss.aspx?playerid=10054&position=P,2011,2012
18589,Gabe White,360,P,statss.aspx?playerid=360&position=P,1994,2005
18613,Matt White,1720,P,statss.aspx?playerid=1720&position=P,2003,2005
18614,Sean White,5564,P,statss.aspx?playerid=5564&position=P,2007,2010
18615,Rick White,456,P,statss.aspx?playerid=456&position=P,1994,2007
18631,Matt Whiteside,1956,P,statss.aspx?playerid=1956&position=P,1992,2005
18637,Chase Whitley,10982,P,statss.aspx?playerid=10982&position=P,2014,2018
18657,Bob Wickman,413,P,statss.aspx?playerid=413&position=P,1992,2007
18666,Joe Wieland,6109,P,statss.aspx?playerid=6109&position=P,2012,2016
18671,Scott Wiggins,1631,P,statss.aspx?playerid=1631&position=P,2002,2002
18691,Tom Wilhelmsen,9975,P,statss.aspx?playerid=9975&position=P,2011,2017
18694,Adam Wilk,8421,P,statss.aspx?playerid=8421&position=P,2011,2017
18739,Todd Williams,805,P,statss.aspx?playerid=805&position=P,1995,2007
18741,Randy Williams,2362,P,statss.aspx?playerid=2362&position=P,2004,2011
18747,Jerome Williams,1137,P,statss.aspx?playerid=1137&position=P,2003,2016
18750,Jeff Williams,674,P,statss.aspx?playerid=674&position=P,1999,2002
18751,Woody Williams,1190,P,statss.aspx?playerid=1190&position=P,1993,2007
18784,Dave Williams,1013,P,statss.aspx?playerid=1013&position=P,2001,2007
18786,Mike Williams,1014,P,statss.aspx?playerid=1014&position=P,1992,2003
18798,Scott Williamson,361,P,statss.aspx?playerid=361&position=P,1999,2007
18810,Dontrelle Willis,1703,P,statss.aspx?playerid=1703&position=P,2003,2011
18876,Brian Wilson,6485,P,statss.aspx?playerid=6485&position=P,2006,2014
18892,Kris Wilson,636,P,statss.aspx?playerid=636&position=P,2000,2006
18894,Tyler Wilson,12691,P,statss.aspx?playerid=12691&position=P,2015,2017
18897,Paul Wilson,1234,P,statss.aspx?playerid=1234&position=P,1996,2005
18901,C.J. Wilson,3580,P,statss.aspx?playerid=3580&position=P,2005,2015
18905,Alex Wimmers,11394,P,statss.aspx?playerid=11394&position=P,2016,2017
18911,Jason Windsor,8373,P,statss.aspx?playerid=8373&position=P,2006,2006
18926,Joe Winkelsas,7988,P,statss.aspx?playerid=7988&position=P,1999,2006
18945,Matt Wise,42,P,statss.aspx?playerid=42&position=P,2000,2008
18960,Jay Witasick,1138,P,statss.aspx?playerid=1138&position=P,1996,2007
18967,Chris Withrow,7161,P,statss.aspx?playerid=7161&position=P,2013,2016
18980,Mark Wohlers,414,P,statss.aspx?playerid=414&position=P,1991,2002
18982,Asher Wojciechowski,10836,P,statss.aspx?playerid=10836&position=P,2015,2017
18992,Ross Wolf,4534,P,statss.aspx?playerid=4534&position=P,2007,2013
18994,Randy Wolf,976,P,statss.aspx?playerid=976&position=P,1999,2015
18995,Brian Wolfe,8515,P,statss.aspx?playerid=8515&position=P,2007,2009
19014,Mike Wood,1806,P,statss.aspx?playerid=1806&position=P,2003,2007
19015,Kerry Wood,304,P,statss.aspx?playerid=304&position=P,1998,2012
19017,Travis Wood,9884,P,statss.aspx?playerid=9884&position=P,2010,2017
19019,Tim Wood,3775,P,statss.aspx?playerid=3775&position=P,2009,2011
19043,Steve Woodard,1285,P,statss.aspx?playerid=1285&position=P,1997,2003
19056,Jake Woods,2196,P,statss.aspx?playerid=2196&position=P,2005,2008
19072,Mark Woodyard,3094,P,statss.aspx?playerid=3094&position=P,2005,2005
19075,Rob Wooten,8532,P,statss.aspx?playerid=8532&position=P,2013,2015
19084,Vance Worley,6435,P,statss.aspx?playerid=6435&position=P,2010,2017
19085,Mark Worrell,8045,P,statss.aspx?playerid=8045&position=P,2008,2011
19086,Tim Worrell,1139,P,statss.aspx?playerid=1139&position=P,1993,2006
19099,Dan Wright,258,P,statss.aspx?playerid=258&position=P,2001,2004
19107,Chase Wright,3593,P,statss.aspx?playerid=3593&position=P,2007,2007
19125,Wesley Wright,5960,P,statss.aspx?playerid=5960&position=P,2008,2015
19126,Daniel Wright,15179,P,statss.aspx?playerid=15179&position=P,2016,2017
19128,Jaret Wright,415,P,statss.aspx?playerid=415&position=P,1997,2007
19129,Jamey Wright,715,P,statss.aspx?playerid=715&position=P,1996,2014
19139,Michael Wuertz,1856,P,statss.aspx?playerid=1856&position=P,2004,2011
19141,Kelly Wunsch,259,P,statss.aspx?playerid=259&position=P,2000,2005
19159,Keiichi Yabu,8624,P,statss.aspx?playerid=8624&position=P,2005,2008
19160,Yasuhiko Yabuta,3277,P,statss.aspx?playerid=3277&position=P,2008,2009
19164,Esteban Yan,1236,P,statss.aspx?playerid=1236&position=P,1996,2006
19176,Tyler Yates,1527,P,statss.aspx?playerid=1527&position=P,2004,2009
19198,Michael Ynoa,14093,P,statss.aspx?playerid=14093&position=P,2016,2017
19200,Gabriel Ynoa,12938,P,statss.aspx?playerid=12938&position=P,2016,2017
19211,Masato Yoshii,807,P,statss.aspx?playerid=807&position=P,1998,2002
19217,Shane Youman,3888,P,statss.aspx?playerid=3888&position=P,2006,2007
19252,Chris Young,3196,P,statss.aspx?playerid=3196&position=P,2004,2017
19253,Jason Young,1707,P,statss.aspx?playerid=1707&position=P,2003,2004
19261,Madison Younginer,10636,P,statss.aspx?playerid=10636&position=P,2016,2016
19287,Carlos Zambrano,305,P,statss.aspx?playerid=305&position=P,2001,2012
19289,Victor Zambrano,1237,P,statss.aspx?playerid=1237&position=P,2001,2007
19294,Mauro Zarate,3621,P,statss.aspx?playerid=3621&position=P,2007,2007
19301,Clay Zavada,8577,P,statss.aspx?playerid=8577&position=P,2009,2009
19308,Josh Zeid,6527,P,statss.aspx?playerid=6527&position=P,2013,2014
19314,Chad Zerbe,1140,P,statss.aspx?playerid=1140&position=P,2000,2003
19336,Charlie Zink,4180,P,statss.aspx?playerid=4180&position=P,2008,2008
19345,Barry Zito,944,P,statss.aspx?playerid=944&position=P,2000,2015
19355,Joel Zumaya,4699,P,statss.aspx?playerid=4699&position=P,2006,2010
19362,Tony Zych,12876,P,statss.aspx?playerid=12876&position=P,2015,2017
