,Name,Team,Position,Salary,DKFG,DKRoto,Var
110,Mitch Moreland,Red Sox,1B,4100,8.38,7.68,47.280590977359196
111,Justin Smoak,Blue Jays,1B,4100,8.63,7.51,49.52532251560014
112,Randal Grichuk,Blue Jays,OF,4100,9.7,7.23,58.35968032641606
113,Kevin Pillar,Blue Jays,OF,4100,6.7,5.15,44.32651323259652
114,Miguel Andujar,Yankees,3B,4100,8.21,6.24,52.79286812764324
115,Tim Anderson,White Sox,SS,4100,8.24,7.97,51.8677770472641
116,Gleyber Torres,Yankees,2B,4100,9.05,8.2,55.580246913580226
117,Kyle Seager,Mariners,3B,4100,8.99,7.4,55.08718513843601
118,Kevin Kiermaier,Rays,OF,4100,7.59,7.7,51.96680466144023
119,Brandon Guyer,Indians,OF,4100,7.15,6.65,36.47514822286367
120,Gerardo Parra,Rockies,OF,4100,7.64,8.05,42.46789491512601
121,Willson Contreras,Cubs,C,4100,8.2,6.43,54.68928844589586
122,Adalberto Mondesi,Royals,2B/SS,4100,6.96,4.62,38.86620530565167
123,Kole Calhoun,Angels,OF,4100,10.04,7.75,53.78097996497068
126,Travis Jankowski,Padres,OF,4100,7.12,7.7,36.168912898195686
127,Phillip Ervin,Reds,OF,4100,8.8,7.29,37.6397586900316
128,Michael Conforto,Mets,OF,4100,8.48,9.18,57.830028024821914
129,Max Muncy,Dodgers,1B/3B,4100,6.55,6.96,46.68213294375453
130,Jose Martinez,Cardinals,1B,4100,7.59,7.41,56.22755471837185
131,Derek Dietrich,Marlins,OF,4100,7.49,7.6,40.835398230088494
132,Brian Anderson,Marlins,3B/OF,4100,7.09,5.92,39.50320987654324
133,Carlos Santana,Phillies,1B,4000,6.85,7.04,52.14606560219038
134,Nick Markakis,Braves,OF,4000,8.37,6.7,42.92855009233165
135,Nick Markakis,Braves,OF,4000,7.04,6.7,42.92855009233165
136,Ryan Zimmerman,Nationals,1B,4000,9.5,7.87,58.70435330180046
137,Ryan Zimmerman,Nationals,1B,4000,9.37,7.87,58.70435330180046
138,Freddie Freeman,Braves,1B,4000,10.83,9.67,59.4535777273873
139,Freddie Freeman,Braves,1B,4000,9.01,9.67,59.4535777273873
140,Jefry Rodriguez,Nationals,SP,4000,10.96,10.94,110.0
141,Aledmys Diaz,Blue Jays,SS,4000,7.34,6.33,50.4054320987654
142,Yoan Moncada,White Sox,2B,4000,7.36,7.82,61.45786442846926
143,Mark Trumbo,Orioles,OF,4000,6.84,6.74,60.385395116652404
144,Ian Desmond,Rockies,1B,4000,7.64,7.64,50.99332001339264
145,Salvador Perez,Royals,C,4000,7.45,7.64,45.9662913580245
146,Jason Heyward,Cubs,OF,4000,8.22,7.7,47.56954930555566
147,Andrelton Simmons,Angels,SS,4000,8.06,7.01,36.289874741735595
148,Jose Peraza,Reds,SS,4000,8.23,8.33,43.07391184573029
149,Justin Bour,Marlins,1B,4000,7.06,6.53,53.06515471843164
150,Marcell Ozuna,Cardinals,OF,4000,7.86,7.9,52.50844238917778
151,Jedd Gyorko,Cardinals,2B/3B,4000,6.96,6.8,50.18201896972857
152,Paul DeJong,Cardinals,SS,4000,7.65,7.63,53.20972969360821
153,Maikel Franco,Phillies,3B,3900,6.09,5.22,58.15359999999975
154,Daniel Murphy,Nationals,1B/2B,3900,7.94,6.93,49.943423382282894
155,Daniel Murphy,Nationals,1B/2B,3900,7.76,6.93,49.943423382282894
156,Kendrys Morales,Blue Jays,1B,3900,7.8,6.99,59.59311235182619
157,Willie Calhoun,Rangers,OF,3900,7.72,5.09,50.0
158,Ryon Healy,Mariners,1B,3900,8.8,7.87,62.31504766600914
159,Adam Jones,Orioles,OF,3900,7.34,6.86,56.81180550807965
160,Logan Morrison,Twins,1B,3900,7.22,6.87,47.49256173413824
161,Colin Moran,Pirates,3B,3900,8.61,9.16,33.905935727788304
162,Albert Pujols,Angels,1B,3900,8.95,7.08,71.99350524936695
163,Austin Hedges,Padres,C,3900,7.06,6.67,41.50896705383885
164,Marcus Semien,Athletics,SS,3900,7.55,8.25,43.2620269128927
165,Chris Taylor,Dodgers,OF/SS,3900,7.85,8.04,55.011714073780425
166,Starlin Castro,Marlins,2B,3900,6.39,5.74,46.590218340502
167,Ozzie Albies,Braves,2B,3800,9.87,8.3,67.08136545231599
168,Ozzie Albies,Braves,2B,3800,8.22,8.3,67.08136545231599
169,Russell Martin,Blue Jays,C,3800,7.4,6.02,47.18716067776085
170,Eduardo Nunez,Red Sox,2B/3B,3800,7.22,5.96,49.502666972877435
171,Devon Travis,Blue Jays,2B,3800,8.14,7.14,44.30587251934504
172,Jonathan Villar,Orioles,2B,3800,7.7,7.65,54.230884172605194
173,Matt Duffy,Rays,3B,3800,7.93,7.11,40.50163257646828
174,Jorge Polanco,Twins,SS,3800,6.66,7.44,38.32518889908899
175,Wilmer Flores,Mets,1B,3800,8.3,7.25,44.61478248188053
176,Jed Lowrie,Athletics,2B,3800,7.12,7.33,43.07431512437572
177,Justin Turner,Dodgers,3B,3800,8.07,8.19,43.00422040367067
178,Mark Canha,Athletics,OF,3800,7.4,5.91,49.619452139119815
179,Matt Olson,Athletics,1B,3800,6.86,5.24,64.48264704984591
180,Ronald Guzman,Rangers,1B,3700,6.95,6.04,42.88634054289446
181,Trey Mancini,Orioles,1B/OF,3700,6.52,5.15,56.56089782714844
182,Joe Mauer,Twins,1B,3700,6.91,6.26,45.414627453374656
183,Erik Gonzalez,Indians,2B/3B,3700,6.63,4.18,29.04065743944646
184,Jordy Mercer,Pirates,SS,3700,7.35,7.02,34.99002651180419
185,Ian Happ,Cubs,OF,3700,7.96,7.67,58.83018867924528
186,Jose Iglesias,Tigers,SS,3700,6.64,6.37,31.45738769252585
187,Hunter Renfroe,Padres,OF,3700,7.82,8.1,59.441599999999895
188,Manuel Margot,Padres,OF,3700,7.36,6.33,48.3440056444385
189,Todd Frazier,Mets,3B,3700,7.53,6.74,58.375322978719645
190,Harrison Bader,Cardinals,OF,3700,6.67,5.7,43.473427176098795
191,Yolmer Sanchez,White Sox,3B,3600,7.47,6.71,35.211597075206825
192,Adrian Beltre,Rangers,3B,3600,7.86,7.98,57.96307464686246
193,Mike Zunino,Mariners,C,3600,8.5,7.19,48.03811297037185
194,Niko Goodrum,Tigers,2B/OF,3600,8.1,6.76,48.593899999999984
195,Jeimer Candelario,Tigers,3B,3600,7.17,7.47,46.93328502665494
196,Billy Hamilton,Reds,OF,3600,6.3,6.09,59.394877711675996
197,Jorge Alfaro,Phillies,C,3500,4.94,5.5,35.065621284185504
198,Ender Inciarte,Braves,OF,3500,8.59,7.31,44.48764515257888
199,Ender Inciarte,Braves,OF,3500,6.17,7.31,44.48764515257888
200,Chris Davis,Orioles,1B,3500,6.16,6.8,65.80974084639253
201,Willy Adames,Rays,2B/SS,3500,6.11,3.62,50.0
202,Miguel Sano,Twins,1B/3B,3500,6.78,6.21,58.51129533179787
203,Mitch Garver,Twins,C,3500,5.52,4.49,42.124542936288094
204,Alex Gordon,Royals,OF,3500,6.53,6.62,45.671548010654575
205,Christian Villanueva,Padres,3B,3500,7.02,6.03,70.38919282888655
206,Austin Jackson,Mets,OF,3500,6.66,5.52,44.1799633155733
207,Kolten Wong,Cardinals,2B,3500,6.53,6.16,39.103850882411216
208,Johan Camargo,Braves,3B/SS,3400,8.15,6.71,40.12008274060098
209,Johan Camargo,Braves,3B/SS,3400,6.69,6.71,40.12008274060098
210,Neil Walker,Yankees,1B/2B,3400,6.84,5.9,48.000034993421096
211,Cameron Maybin,Mariners,OF,3400,7.28,6.48,45.40993844615628
212,Renato Nunez,Orioles,3B,3400,6.29,4.86,50.0
213,Jace Peterson,Orioles,3B/OF,3400,5.44,5.43,30.066204197619466
214,Freddy Galvis,Padres,SS,3400,5.97,6.41,39.617709120685134
215,Curt Casali,Reds,C,3400,7.07,6.86,41.18406752225695
216,Jeff McNeil,Mets,2B,3400,8.6,7.13,50.0
217,Matt Kemp,Dodgers,OF,3400,7.6,7.02,63.910570788992956
218,Stephen Piscotty,Athletics,OF,3400,6.73,5.28,49.24725813148793
219,Brandon Drury,Blue Jays,2B/3B,3300,6.13,5.87,43.955221307152385
220,Omar Narvaez,White Sox,C,3300,5.33,4.54,24.639883126369618
221,Adam Engel,White Sox,OF,3300,6.3,6.12,33.177409926666
222,Jorge Bonifacio,Royals,OF,3300,6.92,6.55,38.32325141776936
223,Addison Russell,Cubs,SS,3300,7.18,5.96,44.99863347157981
224,Hunter Dozier,Royals,1B,3300,6.53,6.34,24.53909556694141
225,Francisco Arcia,Angels,1B/C,3300,6.75,6.8,50.0
226,Kaleb Cowart,Angels,3B,3300,7.74,5.55,24.33670434265317
227,Brock Holt,Red Sox,2B/SS,3200,6.2,5.77,34.04295338736707
228,Jake Cave,Twins,OF,3200,6.03,5.95,50.0
229,John Hicks,Tigers,1B/C,3200,7.35,6.57,41.586352387520776
230,David Fletcher,Angels,2B/3B,3200,7.54,6.73,50.0
232,Austin Romine,Yankees,C,3100,6.29,5.24,28.728099390555826
233,Tim Beckham,Orioles,3B/SS,3100,6.83,6.4,45.148296576349495
234,Manny Pina,Brewers,C,3100,6.55,5.29,35.757836668469494
235,Michael Perez,Rays,C,3000,6.18,4.88,50.0
237,Victor Martinez,Tigers,1B,3000,7.13,7.0,49.06884126899662
238,JaCoby Jones,Tigers,OF,3000,6.04,5.63,39.36634515400342
239,Carlos Asuaje,Padres,2B,3000,5.34,5.41,28.727125803489443
240,Amed Rosario,Mets,SS,3000,7.59,7.74,37.55309532505478
241,Magneuris Sierra,Marlins,OF,3000,5.36,5.27,50.0
242,Logan Forsythe,Twins,2B/3B,2900,5.47,5.44,41.81315882355629
243,Brandon Dixon,Reds,1B/2B,2900,8.34,6.68,50.0
244,Jonathan Lucroy,Athletics,C,2900,5.66,4.63,44.46712264150976
245,Martin Prado,Marlins,3B,2900,5.46,5.14,41.91607294716898
246,Dansby Swanson,Braves,SS,2800,6.59,5.97,38.38664819649426
247,Dansby Swanson,Braves,SS,2800,5.21,5.97,38.38664819649426
248,Sandy Leon,Red Sox,C,2800,5.92,4.88,37.90457679670509
249,Caleb Joseph,Orioles,C,2800,5.09,4.59,36.29837987050529
250,Alcides Escobar,Royals,SS,2800,5.27,5.27,32.72131828359097
251,Ronny Rodriguez,Tigers,2B/3B,2800,8.41,7.52,50.0
252,Austin Barnes,Dodgers,C,2800,5.5,4.31,28.859586776859484
253,Tyler Flowers,Braves,C,2700,7.1,5.87,39.688565197428886
254,Spencer Kieboom,Nationals,C,2700,5.95,4.92,50.0
255,James McCann,Tigers,C,2700,6.12,6.42,39.249317370300396
256,Jeff Mathis,Diamondbacks,C,2600,4.96,3.44,30.02352061132289
257,Ryan LaMarre,White Sox,OF,2300,6.06,4.06,11.621018005540163
