,Name,Team,Position,Salary,DKFG,DKRoto,BATPred,Var
34,Aaron Hicks,Yankees,OF,5200,9.38,8.88,8.83,32.95247053553932
35,Aaron Hicks,Yankees,OF,5200,9.38,8.88,8.09,32.95247053553932
36,Aaron Hicks,Yankees,OF,5200,9.38,9.15,8.83,32.95247053553932
37,Aaron Hicks,Yankees,OF,5200,9.38,9.15,8.09,32.95247053553932
38,Francisco Lindor,Indians,SS,5200,10.43,9.69,10.38,65.19548275620052
39,Stephen Gonsalves,Twins,SP,5200,10.61,10.94,8.49,80.0
40,Miguel Andujar,Yankees,3B,5100,9.59,8.34,7.54,50.8805
41,Miguel Andujar,Yankees,3B,5100,9.59,8.34,7.36,50.8805
42,Miguel Andujar,Yankees,3B,5100,9.59,8.47,7.54,50.8805
43,Miguel Andujar,Yankees,3B,5100,9.59,8.47,7.36,50.8805
44,Miguel Andujar,Yankees,3B,5100,9.43,8.34,7.54,50.8805
45,Miguel Andujar,Yankees,3B,5100,9.43,8.34,7.36,50.8805
46,Miguel Andujar,Yankees,3B,5100,9.43,8.47,7.54,50.8805
47,Miguel Andujar,Yankees,3B,5100,9.43,8.47,7.36,50.8805
48,Khris Davis,Athletics,OF,5100,10.51,9.88,10.84,51.99660566255695
49,John Gant,Cardinals,SP,5000,10.06,6.59,6.39,58.96613451086956
50,Carlos Gonzalez,Rockies,OF,5000,9.48,9.78,10.17,57.85724446494627
51,Michael Brantley,Indians,OF,5000,10.1,8.78,9.22,49.28082962036133
52,Jesus Aguilar,Brewers,1B,5000,8.28,6.86,8.28,26.644723269192614
53,Manny Machado,Dodgers,SS,5000,8.95,9.02,9.05,56.48115284843855
54,David Dahl,Rockies,OF,4900,8.86,8.23,9.2,41.786776859504144
55,Justin Turner,Dodgers,3B,4900,8.9,7.23,8.53,32.66817370612731
56,A.J. Pollock,Diamondbacks,OF,4800,9.78,10.27,9.44,51.26338594255465
57,Brett Gardner,Yankees,OF,4800,9.23,9.13,8.5,44.36568237290383
58,Brett Gardner,Yankees,OF,4800,9.23,9.13,7.85,44.36568237290383
59,Brett Gardner,Yankees,OF,4800,9.23,8.99,8.5,44.36568237290383
60,Brett Gardner,Yankees,OF,4800,9.23,8.99,7.85,44.36568237290383
61,Brett Gardner,Yankees,OF,4800,9.15,9.13,8.5,44.36568237290383
62,Brett Gardner,Yankees,OF,4800,9.15,9.13,7.85,44.36568237290383
63,Brett Gardner,Yankees,OF,4800,9.15,8.99,8.5,44.36568237290383
64,Brett Gardner,Yankees,OF,4800,9.15,8.99,7.85,44.36568237290383
65,DJ LeMahieu,Rockies,2B,4700,8.53,8.09,8.81,37.15248571183749
66,Alex Bregman,Astros,3B/SS,4700,9.76,8.57,8.62,59.878971533516996
67,Max Muncy,Dodgers,1B/3B,4700,8.53,7.22,9.42,27.09792000000001
68,Cody Bellinger,Dodgers,1B/OF,4700,9.29,8.45,9.66,61.72388604821038
69,Nelson Cruz,Mariners,OF,4600,10.14,7.52,8.25,57.2394917136146
70,Jean Segura,Mariners,SS,4600,9.29,7.32,7.42,47.35027779377807
71,Andrew Cashner,Orioles,SP,4600,9.44,9.05,10.77,96.18049724099446
72,Edwin Encarnacion,Indians,1B,4600,9.78,8.99,10.39,54.9640453798393
73,Gregory Polanco,Pirates,OF,4600,7.92,9.59,8.71,42.85595291987325
74,Jed Lowrie,Athletics,2B,4600,8.77,8.17,8.42,36.119525711363856
75,Freddie Freeman,Braves,1B,4600,8.51,7.58,7.55,56.78595888382902
76,Eduardo Escobar,Diamondbacks,3B/SS,4500,9.07,7.12,8.18,27.74178938783325
77,Jose Altuve,Astros,2B,4500,9.87,9.81,8.54,61.57796077771233
78,Lorenzo Cain,Brewers,OF,4500,8.27,7.01,7.91,48.47952706576908
79,Starling Marte,Pirates,OF,4500,8.6,6.1,8.81,57.20834866329648
80,Mitch Haniger,Mariners,OF,4400,9.66,6.56,7.77,51.55197539407921
81,Harrison Bader,Cardinals,OF,4400,7.89,7.54,7.66,23.366133217993077
82,Heath Fillmyer,Royals,SP,4400,5.62,9.79,4.54,80.0
83,Carlos Correa,Astros,SS,4400,8.56,8.47,8.69,63.326592896215885
84,Travis Shaw,Brewers,2B/3B,4400,7.87,7.64,8.57,45.697418282548476
85,J.T. Realmuto,Marlins,C,4400,7.08,7.9,7.81,39.988360156853254
86,Brett Kennedy,Padres,SP,4300,9.62,10.23,7.73,80.0
87,Yasiel Puig,Dodgers,OF,4300,7.71,6.44,7.26,46.41445231011252
88,Yasmani Grandal,Dodgers,C,4300,8.01,7.79,8.55,33.957759412304874
89,Eddie Rosario,Twins,OF,4300,10.38,7.96,9.29,45.56272390772688
90,Marcus Semien,Athletics,SS,4300,9.1,9.1,8.82,38.851353399068714
91,Ozzie Albies,Braves,2B,4300,8.59,6.78,6.43,59.01520987654321
92,Jose Martinez,Cardinals,1B,4200,9.3,8.43,9.05,33.104455900007075
93,Kolten Wong,Cardinals,2B,4200,7.51,7.17,7.63,27.375038054798907
94,Adam Jones,Orioles,OF,4200,7.83,6.98,7.28,47.027154666267
95,Adam Jones,Orioles,OF,4200,7.83,7.07,7.28,47.027154666267
96,Adam Jones,Orioles,OF,4200,7.52,6.98,7.28,47.027154666267
97,Adam Jones,Orioles,OF,4200,7.52,7.07,7.28,47.027154666267
98,Melky Cabrera,Indians,OF,4200,8.23,6.53,6.62,39.70212006552299
99,Francisco Cervelli,Pirates,C,4200,7.29,6.19,7.27,27.297269554406963
100,Brian Dozier,Dodgers,2B,4200,8.33,6.85,7.86,56.23620308734809
101,Hunter Renfroe,Padres,OF,4200,6.93,6.36,6.63,39.612086524703315
102,Matt Chapman,Athletics,3B,4200,10.24,8.42,9.3,46.5436276551437
103,Dansby Swanson,Braves,SS,4200,6.16,5.5,5.36,29.29187838400666
104,Robinson Cano,Mariners,2B,4100,8.36,6.32,6.71,54.98167752491582
105,Ryon Healy,Mariners,1B,4100,8.39,7.57,6.69,40.16192742415229
106,Yadier Molina,Cardinals,C,4100,8.94,9.03,9.05,31.483623736007267
107,Gleyber Torres,Yankees,2B,4100,8.71,6.79,7.14,45.54710743801654
108,Gleyber Torres,Yankees,2B,4100,8.71,6.79,7.0,45.54710743801654
109,Gleyber Torres,Yankees,2B,4100,8.71,6.9,7.14,45.54710743801654
110,Gleyber Torres,Yankees,2B,4100,8.71,6.9,7.0,45.54710743801654
111,Gleyber Torres,Yankees,2B,4100,8.56,6.79,7.14,45.54710743801654
112,Gleyber Torres,Yankees,2B,4100,8.56,6.79,7.0,45.54710743801654
113,Gleyber Torres,Yankees,2B,4100,8.56,6.9,7.14,45.54710743801654
114,Gleyber Torres,Yankees,2B,4100,8.56,6.9,7.0,45.54710743801654
115,Jimmy Yacabonis,Orioles,RP,4100,8.57,10.3,9.88,80.0
116,Whit Merrifield,Royals,2B/OF,4100,7.84,5.85,7.09,55.329796674008115
117,Greg Allen,Indians,OF,4100,7.27,6.77,6.73,18.00584099513251
118,Shohei Ohtani,Angels,OF,4100,6.64,6.87,6.48,34.181558596073764
119,Corey Dickerson,Pirates,OF,4100,8.34,8.29,8.4,41.56805555555556
120,Max Kepler,Twins,OF,4100,8.31,7.23,8.23,37.3933313646004
121,Kurt Suzuki,Braves,C,4100,6.82,6.89,6.06,28.319224557794794
122,Nick Ahmed,Diamondbacks,SS,4000,7.53,7.32,6.91,22.526417702450342
123,Jonathan Villar,Orioles,2B,4000,8.02,7.71,7.27,38.43401943765426
124,Jonathan Villar,Orioles,2B,4000,8.02,7.71,6.86,38.43401943765426
125,Jonathan Villar,Orioles,2B,4000,8.02,7.71,7.27,38.43401943765426
126,Jonathan Villar,Orioles,2B,4000,8.02,7.71,6.86,38.43401943765426
127,Jonathan Villar,Orioles,2B,4000,8.01,7.71,7.27,38.43401943765426
128,Jonathan Villar,Orioles,2B,4000,8.01,7.71,6.86,38.43401943765426
129,Jonathan Villar,Orioles,2B,4000,8.01,7.71,7.27,38.43401943765426
130,Jonathan Villar,Orioles,2B,4000,8.01,7.71,6.86,38.43401943765426
131,Austin Romine,Yankees,C,4000,6.55,5.21,5.21,13.955714267876992
132,Yonder Alonso,Indians,1B,4000,9.16,7.39,8.56,28.75832127897614
133,Mike Moustakas,Brewers,3B,4000,8.59,7.62,8.32,35.252185051120975
134,Wil Myers,Padres,OF,4000,7.12,6.93,6.82,52.10142892578339
135,Starlin Castro,Marlins,2B,4000,6.77,6.95,6.78,39.84135205078125
136,Johan Camargo,Braves,3B/SS,4000,7.53,7.37,6.22,31.78417836124943
137,Kyle Higashioka,Yankees,C,3900,6.9,5.51,5.19,35.0
138,Kyle Higashioka,Yankees,C,3900,6.76,5.51,5.19,35.0
139,Luke Voit,Yankees,1B,3900,8.13,7.27,6.43,9.909394501602296
140,John Andreoli,Orioles,OF,3900,6.05,5.32,4.88,35.0
141,John Andreoli,Orioles,OF,3900,6.05,5.32,4.71,35.0
142,John Andreoli,Orioles,OF,3900,6.05,5.32,4.88,35.0
143,John Andreoli,Orioles,OF,3900,6.05,5.32,4.71,35.0
144,John Andreoli,Orioles,OF,3900,6.01,5.32,4.88,35.0
145,John Andreoli,Orioles,OF,3900,6.01,5.32,4.71,35.0
146,John Andreoli,Orioles,OF,3900,6.01,5.32,4.88,35.0
147,John Andreoli,Orioles,OF,3900,6.01,5.32,4.71,35.0
148,Joe Mauer,Twins,1B,3900,8.05,7.77,7.63,48.63236732652007
149,Stephen Piscotty,Athletics,OF,3900,8.68,7.0,8.18,41.23202163707509
150,Jorge Polanco,Twins,SS,3900,8.06,7.63,7.81,39.461914639131564
151,Miguel Sano,Twins,1B/3B,3900,8.45,7.21,8.52,53.33201460920382
152,Nick Markakis,Braves,OF,3900,7.04,6.76,5.51,46.075172515530504
153,Derek Dietrich,Marlins,1B/OF,3900,7.0,5.65,6.86,28.61853116918128
154,Neil Walker,Yankees,1B/2B,3800,8.51,7.79,7.57,40.02307466817553
155,Neil Walker,Yankees,1B/2B,3800,8.51,7.79,6.93,40.02307466817553
156,Neil Walker,Yankees,1B/2B,3800,8.51,7.7,7.57,40.02307466817553
157,Neil Walker,Yankees,1B/2B,3800,8.51,7.7,6.93,40.02307466817553
158,Neil Walker,Yankees,1B/2B,3800,8.13,7.79,7.57,40.02307466817553
159,Neil Walker,Yankees,1B/2B,3800,8.13,7.79,6.93,40.02307466817553
160,Neil Walker,Yankees,1B/2B,3800,8.13,7.7,7.57,40.02307466817553
161,Neil Walker,Yankees,1B/2B,3800,8.13,7.7,6.93,40.02307466817553
162,Renato Nunez,Orioles,3B,3800,6.79,6.08,5.75,14.539612188365655
163,Renato Nunez,Orioles,3B,3800,6.79,6.08,5.43,14.539612188365655
164,Renato Nunez,Orioles,3B,3800,6.79,6.08,5.75,14.539612188365655
165,Renato Nunez,Orioles,3B,3800,6.79,6.08,5.43,14.539612188365655
166,Renato Nunez,Orioles,3B,3800,6.74,6.08,5.75,14.539612188365655
167,Renato Nunez,Orioles,3B,3800,6.74,6.08,5.43,14.539612188365655
168,Renato Nunez,Orioles,3B,3800,6.74,6.08,5.75,14.539612188365655
169,Renato Nunez,Orioles,3B,3800,6.74,6.08,5.43,14.539612188365655
170,Jason Kipnis,Indians,2B,3800,8.15,5.7,7.81,49.10178411150061
171,Kyle Seager,Mariners,3B,3700,7.6,6.3,6.57,44.68028520408811
172,Yan Gomes,Indians,C,3700,7.69,6.42,7.85,30.18775510204082
173,Josh Bell,Pirates,1B,3700,7.13,6.64,8.18,37.106971181667376
174,Ramon Laureano,Athletics,OF,3700,8.23,7.0,7.41,35.0
175,Ketel Marte,Diamondbacks,2B/SS,3600,6.95,6.14,6.63,30.346916979679023
176,Trey Mancini,Orioles,1B/OF,3600,7.48,7.15,6.95,37.69674623300997
177,Trey Mancini,Orioles,1B/OF,3600,7.48,7.15,5.93,37.69674623300997
178,Trey Mancini,Orioles,1B/OF,3600,7.48,8.21,6.95,37.69674623300997
179,Trey Mancini,Orioles,1B/OF,3600,7.48,8.21,5.93,37.69674623300997
180,Trey Mancini,Orioles,1B/OF,3600,7.17,7.15,6.95,37.69674623300997
181,Trey Mancini,Orioles,1B/OF,3600,7.17,7.15,5.93,37.69674623300997
182,Trey Mancini,Orioles,1B/OF,3600,7.17,8.21,6.95,37.69674623300997
183,Trey Mancini,Orioles,1B/OF,3600,7.17,8.21,5.93,37.69674623300997
184,Salvador Perez,Royals,C,3600,6.89,6.06,7.14,35.803598792745575
185,Josh Reddick,Astros,OF,3600,7.54,5.87,6.27,36.70116432511665
186,Tony Kemp,Astros,OF,3600,6.76,4.45,5.41,16.897766935635204
187,Tyler White,Astros,1B,3600,8.65,7.03,7.43,24.923052160354104
188,Albert Pujols,Angels,1B,3600,6.34,6.35,6.6,74.11679374248558
189,Kole Calhoun,Angels,OF,3600,6.99,6.39,6.36,41.0986649747189
190,Adam Duvall,Braves,OF,3600,7.2,6.52,5.89,37.96037155931972
191,Ryan O'Hearn,Royals,1B,3500,5.82,6.09,5.5,35.0
192,Colin Moran,Pirates,3B,3500,6.71,6.23,6.26,20.808000000000003
193,Eric Hosmer,Padres,1B,3500,5.88,6.7,6.26,46.30118736079674
194,Chad Pinder,Athletics,2B/OF,3500,7.75,7.16,6.72,24.58911648634863
195,Rafael Ortega,Marlins,OF,3500,7.1,7.4,6.41,21.406614845297973
196,Lucas Duda,Royals,1B,3400,6.82,6.59,7.58,36.96769114571955
197,Francisco Arcia,Angels,C,3400,4.84,5.27,4.08,35.0
198,Marwin Gonzalez,Astros,OF/SS,3400,8.31,6.73,7.3,25.993189061838656
199,Andrelton Simmons,Angels,SS,3400,6.11,5.73,6.01,32.205860371492335
200,Austin Dean,Marlins,OF,3400,6.43,5.93,5.91,35.0
201,Mike Zunino,Mariners,C,3300,7.49,6.81,5.77,25.270405216048502
202,Alex Gordon,Royals,OF,3300,6.45,6.41,6.71,41.319147019526326
203,Tim Beckham,Orioles,3B/SS,3200,6.69,6.07,6.27,30.25800000000001
204,Tim Beckham,Orioles,3B/SS,3200,6.69,6.32,6.27,30.25800000000001
205,Tim Beckham,Orioles,3B/SS,3200,6.19,6.07,6.27,30.25800000000001
206,Tim Beckham,Orioles,3B/SS,3200,6.19,6.32,6.27,30.25800000000001
207,Jake Cave,Twins,OF,3200,7.68,7.15,6.17,27.329607609988123
208,Chris Davis,Orioles,1B,3100,6.57,6.18,6.53,46.22700195312501
209,Chris Davis,Orioles,1B,3100,6.57,6.18,6.07,46.22700195312501
210,Chris Davis,Orioles,1B,3100,6.57,7.36,6.53,46.22700195312501
211,Chris Davis,Orioles,1B,3100,6.57,7.36,6.07,46.22700195312501
212,Chris Davis,Orioles,1B,3100,5.81,6.18,6.53,46.22700195312501
213,Chris Davis,Orioles,1B,3100,5.81,6.18,6.07,46.22700195312501
214,Chris Davis,Orioles,1B,3100,5.81,7.36,6.53,46.22700195312501
215,Chris Davis,Orioles,1B,3100,5.81,7.36,6.07,46.22700195312501
216,Ronald Torreyes,Yankees,2B/SS,3100,6.43,5.5,4.52,13.888888888888893
217,Ronald Torreyes,Yankees,2B/SS,3100,6.44,5.5,4.52,13.888888888888893
218,Austin Wynns,Orioles,C,3100,5.36,6.99,4.46,35.0
219,David Fletcher,Angels,2B/3B,3100,5.23,3.47,5.48,25.429013079667072
220,Freddy Galvis,Padres,SS,3100,5.78,5.76,5.22,27.40340123790637
221,Logan Forsythe,Twins,2B,3100,6.69,8.54,7.52,26.950165879791626
222,Magneuris Sierra,Marlins,OF,3100,4.91,4.27,4.56,35.0
223,Manuel Margot,Padres,OF,3000,5.48,4.11,5.03,34.328364667508076
224,Taylor Ward,Angels,3B,2900,5.07,5.05,4.95,35.0
225,Shane Robinson,Yankees,OF,2800,6.02,3.82,3.83,5.533334627103184
226,Shane Robinson,Yankees,OF,2800,6.02,3.82,3.83,5.533334627103184
227,Caleb Joseph,Orioles,C,2800,5.32,5.37,4.23,17.272689893369154
228,Hunter Dozier,Royals,1B/3B,2800,5.05,4.98,4.89,17.766125000000006
229,Franmil Reyes,Padres,OF,2700,6.39,5.03,5.18,19.4224132231405
230,Jonathan Lucroy,Athletics,C,2700,6.73,5.29,6.51,34.849968340934694
