,Name,Team,Position,Salary,DKFG,DKRoto,Var
48,Joey Gallo,Rangers,1B/OF,4800,9.05,7.88,66.3770558308846
49,Edwin Encarnacion,Indians,1B,4800,9.71,8.86,64.64203922186535
50,Lorenzo Cain,Brewers,OF,4800,8.03,9.28,53.041261654433654
51,Yasmani Grandal,Dodgers,C,4800,7.92,6.1,54.933721729737904
52,Manny Machado,Dodgers,SS,4800,8.47,7.22,65.81726563265305
53,Nick Ahmed,Diamondbacks,SS,4700,7.67,7.97,41.902088096326864
54,Scooter Gennett,Reds,2B,4700,9.48,7.59,51.69223464095282
55,Scooter Gennett,Reds,2B,4700,7.78,7.59,51.69223464095282
56,Yonder Alonso,Indians,1B,4700,9.48,7.77,42.97883423721503
57,Joc Pederson,Dodgers,OF,4700,8.73,6.05,52.062446145656516
58,Yasiel Puig,Dodgers,OF,4700,7.18,6.25,58.79314328102761
59,Alex Bregman,Astros,3B,4700,9.02,6.97,53.66736987301718
60,Eddie Rosario,Twins,OF,4700,10.4,10.52,62.1782121810964
61,Freddie Freeman,Braves,1B,4600,10.32,8.13,59.4535777273873
62,Brandon Nimmo,Mets,OF,4600,8.21,7.82,48.01302997399046
63,Ozzie Albies,Braves,2B,4600,9.52,8.17,67.08136545231599
64,Adam Eaton,Nationals,OF,4500,9.32,8.05,46.13139047790634
65,Adam Eaton,Nationals,OF,4500,8.96,8.05,46.13139047790634
66,Joey Votto,Reds,1B,4500,9.31,9.13,58.735945619497954
67,Joey Votto,Reds,1B,4500,8.57,9.13,58.735945619497954
68,Max Muncy,Dodgers,1B/3B,4500,7.45,6.52,46.68213294375453
69,Burch Smith,Royals,SP,4500,11.08,9.48,110.0
70,Tyler O'Neill,Cardinals,OF,4500,8.71,7.14,50.0
71,Daniel Murphy,Nationals,1B/2B,4400,9.16,7.64,49.943423382282894
72,Daniel Murphy,Nationals,1B/2B,4400,8.82,7.64,49.943423382282894
73,Michael Brantley,Indians,OF,4400,10.19,9.26,46.181346315743895
74,Justin Upton,Angels,OF,4400,7.88,6.44,63.56326831849577
75,Denard Span,Mariners,OF,4400,8.06,6.7,46.71505452249751
76,Jean Segura,Mariners,SS,4400,8.18,8.51,54.09270416441301
77,Brian Dozier,Dodgers,2B,4400,7.28,7.39,57.65126843807683
78,Matt Chapman,Athletics,3B,4400,8.45,8.25,58.2967447957305
79,Eduardo Escobar,Diamondbacks,3B/SS,4300,8.54,8.32,46.051592698536346
80,Anthony Rendon,Nationals,3B,4300,9.98,9.24,57.2977869590676
81,Anthony Rendon,Nationals,3B,4300,9.84,9.24,57.2977869590676
82,Elvis Andrus,Rangers,SS,4300,8.16,8.05,43.80860726643621
83,Willie Calhoun,Rangers,OF,4300,7.46,6.69,50.0
84,Kole Calhoun,Angels,OF,4300,7.71,6.5,53.78097996497068
85,Ryan Braun,Brewers,1B/OF,4300,7.44,7.43,77.20172432211673
87,Nick Markakis,Braves,OF,4300,8.39,7.33,42.92855009233165
88,Mark Canha,Athletics,OF,4300,7.22,6.1,49.619452139119815
89,Odubel Herrera,Phillies,OF,4300,9.18,8.6,52.003284660634705
90,Gorkys Hernandez,Giants,OF,4200,7.35,7.22,31.745200682246928
91,David Peralta,Diamondbacks,OF,4200,8.28,4.23,55.63101967644461
92,Matt Adams,Nationals,1B/OF,4200,10.21,6.79,52.62635806231882
93,Albert Pujols,Angels,1B,4200,7.39,5.73,71.99350524936695
94,Shohei Ohtani,Angels,OF,4200,6.88,6.97,64.56226331031411
95,Mitch Haniger,Mariners,OF,4200,7.86,7.38,62.254482009649344
96,Ian Desmond,Rockies,1B,4200,5.78,6.43,50.99332001339264
97,DJ LeMahieu,Rockies,2B,4200,6.57,6.63,42.08151643722698
98,Trevor Story,Rockies,SS,4200,6.58,5.41,69.50711020408157
99,George Springer,Astros,OF,4200,8.64,7.15,65.87110610196564
100,Cody Bellinger,Dodgers,1B/OF,4200,8.49,7.09,77.08708421555895
101,Michael Conforto,Mets,OF,4200,8.46,8.05,57.830028024821914
102,Miguel Sano,Twins,1B/3B,4200,8.38,7.42,58.51129533179787
103,Yadier Molina,Cardinals,C,4200,7.93,6.68,39.37356606446666
104,David Freese,Pirates,1B/3B,4200,7.87,6.83,38.04346318455771
105,Jed Lowrie,Athletics,2B,4200,7.7,7.38,43.07431512437572
106,Matt Olson,Athletics,1B,4200,8.61,9.07,64.48264704984591
107,Andrew McCutchen,Giants,OF,4100,8.79,7.9,62.13919229795296
108,Ketel Marte,Diamondbacks,2B/SS,4100,7.12,6.7,37.32386431263645
109,Robinson Chirinos,Rangers,C,4100,7.24,8.01,50.50611407109782
110,Andrelton Simmons,Angels,SS,4100,6.7,5.5,36.289874741735595
111,Dee Gordon,Mariners,2B/OF,4100,7.7,7.61,54.29642660033635
112,Whit Merrifield,Royals,2B/OF,4100,8.14,7.47,50.65835598128758
113,Jorge Polanco,Twins,SS,4100,8.34,9.19,38.32518889908899
114,Max Kepler,Twins,OF,4100,8.26,7.52,54.919238835066146
115,Asdrubal Cabrera,Phillies,2B/SS,4100,8.88,8.55,49.58396524089152
116,Carlos Santana,Phillies,1B,4100,8.9,9.0,52.14606560219038
117,Brian Anderson,Marlins,3B/OF,4100,8.49,7.38,39.50320987654324
118,Nick Williams,Phillies,OF,4100,8.52,8.32,48.7412583236287
119,Adam Jones,Orioles,OF,4000,8.41,8.46,56.81180550807965
120,Gerardo Parra,Rockies,OF,4000,5.85,6.54,42.46789491512601
121,Justin Turner,Dodgers,3B,4000,7.99,7.55,43.00422040367067
122,Johan Camargo,Braves,3B/SS,4000,8.05,6.04,40.12008274060098
123,Francisco Cervelli,Pirates,C,4000,7.87,6.1,34.23239025923987
124,Marcell Ozuna,Cardinals,OF,4000,8.19,7.27,52.50844238917778
125,Paul DeJong,Cardinals,SS,4000,8.26,7.78,53.20972969360821
126,Derek Dietrich,Marlins,OF,4000,8.16,7.03,40.835398230088494
127,Maikel Franco,Phillies,3B,4000,7.92,7.65,58.15359999999975
128,Evan Longoria,Giants,3B,3900,8.05,7.21,57.81978694255476
129,Brandon Crawford,Giants,SS,3900,7.99,7.54,42.93781526392303
130,Austin Slater,Giants,1B/OF,3900,7.08,5.91,42.898463088939295
131,Steven Duggar,Giants,OF,3900,7.25,5.98,50.0
132,Preston Tucker,Reds,OF,3900,7.73,6.37,39.20229024943302
133,Jose Peraza,Reds,SS,3900,7.97,8.14,43.07391184573029
134,Jose Peraza,Reds,SS,3900,7.91,8.14,43.07391184573029
135,Mark Trumbo,Orioles,OF,3900,7.99,8.89,60.385395116652404
136,Tim Beckham,Orioles,3B/SS,3900,7.98,8.88,45.148296576349495
137,Jonathan Villar,Orioles,2B,3900,8.48,9.27,54.230884172605194
138,Trey Mancini,Orioles,OF,3900,7.63,6.17,56.56089782714844
139,Melky Cabrera,Indians,OF,3900,7.99,7.55,45.46955874132465
140,Leonys Martin,Indians,OF,3900,7.57,6.36,44.21507485739761
141,Ryon Healy,Mariners,1B,3900,7.36,6.47,62.31504766600914
142,Mike Moustakas,Brewers,3B,3900,6.34,6.86,48.237503781280566
143,Josh Reddick,Astros,OF,3900,8.53,6.81,55.18961904207795
144,Ender Inciarte,Braves,OF,3900,7.43,6.12,44.48764515257888
145,Joe Mauer,Twins,1B,3900,8.41,8.11,45.414627453374656
146,Logan Morrison,Twins,1B,3900,9.18,8.41,47.49256173413824
147,Salvador Perez,Royals,C,3900,7.49,6.69,45.9662913580245
148,Harrison Bader,Cardinals,OF,3900,7.05,6.53,43.473427176098795
149,Marcus Semien,Athletics,SS,3900,6.44,7.0,43.2620269128927
150,Jeimer Candelario,Tigers,3B,3900,6.71,6.68,46.93328502665494
151,Starlin Castro,Marlins,2B,3900,8.23,7.27,46.590218340502
152,Cesar Hernandez,Phillies,2B,3900,8.76,7.82,36.96295812987242
153,Tucker Barnhart,Reds,C,3800,6.31,5.82,29.257111187181106
154,Danny Valencia,Orioles,3B/OF,3800,7.75,7.14,47.02122754507168
155,Delino DeShields,Rangers,OF,3800,6.15,6.04,41.929267421691755
156,Lucas Duda,Royals,1B,3800,7.75,6.48,53.6322520661156
157,Jordan Luplow,Pirates,OF,3800,9.15,7.52,50.0
158,Nick Martini,Athletics,OF,3800,7.27,6.97,50.0
159,Justin Bour,Marlins,1B,3800,8.71,7.59,53.06515471843164
160,Adrian Beltre,Rangers,3B,3700,7.79,8.32,57.96307464686246
161,Joey Rickard,Orioles,OF,3700,6.45,5.61,38.86209757997607
162,Jason Kipnis,Indians,2B,3700,8.22,7.02,53.028119492460576
163,Tom Murphy,Rockies,C,3700,4.98,3.9,50.337774441733906
164,Jose Bautista,Mets,3B/OF,3700,7.79,7.66,62.88358519832142
165,Todd Frazier,Mets,3B,3700,7.67,6.88,58.375322978719645
166,Wilmer Flores,Mets,1B/3B,3700,8.69,7.77,44.61478248188053
167,Brett Phillips,Royals,OF,3700,5.94,6.15,33.114188981225
168,Josh Harrison,Pirates,2B,3700,7.08,6.66,44.857470455483025
169,Jedd Gyorko,Cardinals,2B/3B,3700,7.17,6.63,50.18201896972857
170,Jose Iglesias,Tigers,SS,3700,5.52,5.88,31.45738769252585
171,Niko Goodrum,Tigers,2B/OF,3700,7.53,7.35,48.593899999999984
172,Billy Hamilton,Reds,OF,3600,6.53,6.44,59.394877711675996
173,Billy Hamilton,Reds,OF,3600,6.43,6.44,59.394877711675996
174,Chris Davis,Orioles,1B,3600,6.19,6.59,65.80974084639253
175,Kyle Seager,Mariners,3B,3600,7.54,6.1,55.08718513843601
176,Tony Kemp,Astros,OF,3600,6.42,5.32,29.28558941786612
177,Stephen Piscotty,Athletics,OF,3600,7.11,7.5,49.24725813148793
178,Jorge Alfaro,Phillies,C,3600,6.71,6.24,35.065621284185504
179,Joe Panik,Giants,2B,3500,6.99,6.7,40.17154981789797
180,Ronald Guzman,Rangers,1B,3500,6.82,6.0,42.88634054289446
181,Yan Gomes,Indians,C,3500,7.22,5.81,45.09799796952203
182,Mike Zunino,Mariners,C,3500,6.82,6.7,48.03811297037185
183,Teoscar Hernandez,Blue Jays,OF,3500,7.45,6.39,62.692685301635024
184,Magneuris Sierra,Marlins,OF,3500,5.81,6.57,50.0
185,Mason Williams,Reds,OF,3400,6.89,7.22,50.0
186,David Fletcher,Angels,2B/3B,3400,5.5,4.65,50.0
187,Kendrys Morales,Blue Jays,1B,3400,6.69,6.34,59.59311235182619
188,Justin Smoak,Blue Jays,1B,3400,6.83,6.4,49.52532251560014
189,Randal Grichuk,Blue Jays,OF,3400,7.65,6.56,58.35968032641606
190,Ryan O'Hearn,Royals,1B,3400,6.07,6.37,50.0
191,Marwin Gonzalez,Astros,OF/SS,3300,7.59,6.83,41.092678913689866
192,Max Stassi,Astros,C,3300,6.57,5.17,38.82703476138376
193,Dansby Swanson,Braves,SS,3300,6.34,5.1,38.38664819649426
194,Jeff McNeil,Mets,2B/3B,3300,7.62,5.89,50.0
195,Jordy Mercer,Pirates,SS,3300,6.29,5.79,34.99002651180419
196,Jose Osuna,Pirates,1B/OF,3300,7.52,6.49,34.59842745638195
197,Jonathan Lucroy,Athletics,C,3300,5.63,5.41,44.46712264150976
198,Kevin Pillar,Blue Jays,OF,3200,6.12,4.96,44.32651323259652
199,Manny Pina,Brewers,C,3200,5.54,6.0,35.757836668469494
200,Alex Gordon,Royals,OF,3200,6.74,6.7,45.671548010654575
201,Rosell Herrera,Royals,OF,3200,6.58,6.51,50.0
202,Jake Cave,Twins,OF,3200,7.32,6.76,50.0
203,John Hicks,Tigers,1B/C,3200,6.27,6.55,41.586352387520776
204,Nick Hundley,Giants,C,3100,6.91,6.5,42.417940911582704
205,Francisco Arcia,Angels,C,3100,5.04,5.38,50.0
206,Russell Martin,Blue Jays,C,3100,5.82,5.3,47.18716067776085
207,Yangervis Solarte,Blue Jays,2B/3B,3100,6.19,5.59,49.02216703999986
208,JaCoby Jones,Tigers,OF,3100,6.7,7.86,39.36634515400342
209,John Ryan Murphy,Diamondbacks,C,3000,6.02,6.0,28.984580811676754
210,Aledmys Diaz,Blue Jays,SS,3000,6.11,5.95,50.4054320987654
211,Tyler Flowers,Braves,C,3000,7.23,5.51,39.688565197428886
212,Hunter Dozier,Royals,1B,3000,5.6,6.49,24.53909556694141
213,Victor Martinez,Tigers,1B,3000,6.55,6.98,49.06884126899662
214,Martin Prado,Marlins,3B,3000,6.83,6.36,41.91607294716898
215,Logan Forsythe,Twins,2B/3B,2900,7.46,8.35,41.81315882355629
216,Spencer Kieboom,Nationals,C,2800,6.09,5.65,50.0
217,Brandon Drury,Blue Jays,2B/3B,2800,4.77,4.59,43.955221307152385
