"Name","Team","Game","Pos","PA","H","1B","2B","3B","HR","R","RBI","SB","CS","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Russell Martin","Blue Jays","TOR @ CWS","C","4.30",".76",".48",".12",".00",".16",".57",".50",".02",".01",".82",".91","6.54","10.17","7.48","4616"
"Joe Mauer","Twins","MIN @ BOS","1B","4.76","1.21",".81",".32",".01",".08",".57",".41",".01",".01",".43",".76","6.41","9.93","7.72","1857"
"Jason Heyward","Cubs","CHC @ STL","RF","4.58","1.18",".86",".21",".03",".09",".54",".51",".04",".03",".33",".50","6.37","9.92","7.71","4940"
"Albert Almora Jr.","Cubs","CHC @ STL","CF","4.70","1.37","1.02",".26",".02",".08",".56",".46",".04",".03",".16",".64","6.31","9.81","7.82","14109"
"Mike Moustakas","Brewers","MIL @ SF","3B","4.29",".98",".58",".21",".01",".19",".50",".61",".01",".01",".31",".66","6.41","10.02","7.60","4892"
"Jesus Aguilar","Brewers","MIL @ SF","1B","4.39",".97",".59",".20",".01",".17",".50",".63",".01",".01",".37","1.16","6.42","10.04","7.57","11342"
"Eric Thames","Brewers","MIL @ SF","1B","4.71",".91",".51",".20",".05",".16",".56",".38",".06",".03",".50","1.46","6.45","9.98","7.63","3711"
"Gregory Polanco","Pirates","NYM @ PIT","RF","4.32",".95",".55",".22",".03",".15",".49",".50",".06",".04",".44","1.03","6.43","9.99","7.61","12907"
"Lucas Duda","Royals","","1B","4.33",".87",".50",".16",".00",".21",".49",".58",".01",".00",".48","1.27","6.45","10.06","7.53","2502"
"Amed Rosario","Mets","NYM @ PIT","SS","4.81","1.22",".89",".21",".06",".05",".52",".35",".15",".09",".24",".83","6.28","9.71","7.78","15518"
"Starlin Castro","Marlins","WSH @ MIA","2B","4.63","1.22",".88",".23",".02",".10",".57",".39",".02",".02",".36",".81","6.29","9.75","7.65","4579"
"Alen Hanson","Giants","MIL @ SF","2B","4.42","1.04",".69",".20",".09",".06",".49",".36",".21",".12",".28",".80","6.28","9.71","7.68","12926"
"Logan Morrison","Twins","MIN @ BOS","DH","4.33",".88",".48",".20",".01",".19",".51",".53",".01",".01",".42","1.10","6.34","9.88","7.44","9205"
"Jose Bautista","Mets","NYM @ PIT","DH","4.38",".81",".49",".19",".00",".13",".50",".50",".04",".02",".71",".89","6.38","9.92","7.36","1887"
"Tim Anderson","White Sox","TOR @ CWS","SS","4.14","1.06",".74",".16",".03",".13",".48",".50",".12",".05",".23","1.07","6.23","9.70","7.57","15172"
"Adam Jones","Orioles","TB @ BAL","CF","4.37","1.15",".78",".20",".00",".16",".49",".51",".01",".01",".25",".77","6.23","9.70","7.55","6368"
"Denard Span","Mariners","SEA @ LAA","LF","4.28","1.02",".69",".20",".02",".11",".48",".47",".09",".05",".41",".63","6.27","9.73","7.51","8347"
"Kyle Higashioka","Yankees","","C","3.86",".82",".46",".15",".00",".21",".56",".60",".03",".02",".35",".79","6.31","9.87","7.37","5517"
"Kyle Tucker","Astros","TEX @ HOU","LF","3.78",".97",".61",".19",".05",".13",".52",".54",".09",".06",".26",".69","6.24","9.73","7.47","18345"
"Hunter Renfroe","Padres","ARI @ SD","LF","4.28",".94",".50",".24",".02",".18",".47",".53",".02",".01",".35","1.23","6.26","9.75","7.41","15464"
"Johan Camargo","Braves","LAD @ ATL","3B","4.09","1.03",".66",".22",".03",".12",".47",".57",".02",".01",".34",".76","6.20","9.67","7.40","14950"
"Jeimer Candelario","Tigers","CLE @ DET","3B","4.45",".93",".55",".22",".05",".11",".55",".45",".01",".01",".53","1.19","6.23","9.68","7.32","13621"
"Tucker Barnhart","Reds","PHI @ CIN","C","4.24",".96",".64",".19",".02",".12",".49",".56",".02",".01",".48",".81","6.19","9.66","7.30","10200"
"Mark Trumbo","Orioles","TB @ BAL","DH","4.27",".93",".57",".17",".00",".18",".50",".53",".01",".01",".39","1.16","6.19","9.65","7.31","6876"
"Daniel Descalso","Diamondbacks","ARI @ SD","2B","4.40",".83",".53",".18",".03",".10",".47",".49",".03",".02",".74","1.00","6.25","9.72","7.24","8392"
"Mallex Smith","Rays","TB @ BAL","LF","4.20","1.04",".78",".18",".05",".04",".42",".43",".21",".11",".36",".83","6.10","9.44","7.44","13608"
"Albert Pujols","Angels","SEA @ LAA","1B","4.18",".98",".66",".16",".00",".17",".48",".63",".01",".01",".27",".58","6.10","9.56","7.27","1177"
"Rajai Davis","Indians","CLE @ DET","CF","4.08","1.02",".75",".18",".03",".06",".46",".43",".23",".09",".24",".72","6.06","9.40","7.39","3708"
"Jonathan Lucroy","Athletics","OAK @ COL","C","4.27","1.08",".74",".23",".03",".09",".49",".49",".01",".01",".42",".52","6.10","9.49","7.30","7870"
"Tyler Flowers","Braves","LAD @ ATL","C","4.20",".93",".61",".20",".00",".12",".51",".52",".01",".01",".54","1.01","6.14","9.58","7.20","9134"
"Mark Reynolds","Nationals","WSH @ MIA","1B","4.28",".90",".59",".16",".01",".15",".44",".59",".01",".01",".48","1.25","6.11","9.55","7.18","7619"
"Lucas Duda","Royals","KC @ NYY","1B","4.22",".81",".42",".17",".00",".22",".45",".52",".01",".00",".43","1.48","6.13","9.55","7.17","2502"
"Max Stassi","Astros","TEX @ HOU","C","3.90",".87",".52",".20",".01",".15",".52",".55",".02",".01",".41",".90","6.11","9.55","7.16","10059"
"Whit Merrifield","Royals","KC @ NYY","2B","4.53","1.07",".73",".23",".01",".10",".43",".34",".15",".08",".32","1.13","6.03","9.31","7.36","11281"
"Joey Wendle","Rays","TB @ BAL","2B","4.32","1.11",".78",".20",".04",".08",".46",".50",".06",".04",".27",".90","6.01","9.36","7.31","13853"
"Shin-Soo Choo","Rangers","TEX @ HOU","DH","4.51",".87",".53",".17",".01",".16",".48",".38",".05",".03",".57","1.42","6.10","9.44","7.18","3174"
"Manuel Margot","Padres","ARI @ SD","CF","4.48","1.02",".69",".21",".05",".07",".47",".29",".16",".10",".39",".84","6.01","9.25","7.30","14712"
