"Name","Team","Game","Pos","PA","H","1B","2B","3B","HR","R","RBI","SB","CS","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Joe Mauer","Twins","CLE @ MIN","1B","4.53","1.09",".74",".26",".01",".07",".52",".32",".01",".01",".50",".78","5.88","9.09","7.06","1857"
"Jake Bauers","Rays","LAA @ TB","LF","4.21",".86",".56",".19",".02",".09",".45",".47",".10",".06",".48","1.14","5.90","9.17","6.97","15194"
"Phillip Ervin","Reds","CIN @ DET","DH","4.13",".91",".61",".18",".03",".08",".42",".43",".16",".08",".36",".99","5.85","9.08","7.04","14738"
"Logan Forsythe","Dodgers","MIL @ LAD","2B","4.19",".90",".62",".19",".01",".09",".47",".47",".03",".02",".58",".86","5.90","9.18","6.92","7185"
"Tim Beckham","Orioles","BAL @ NYY","3B","4.59",".97",".61",".18",".01",".16",".47",".39",".05",".03",".29","1.52","5.81","9.01","7.00","7949"
"Dexter Fowler","Cardinals","COL @ STL","RF","4.06",".84",".53",".16",".05",".10",".45",".46",".06",".03",".53","1.02","5.85","9.10","6.89","4062"
"Jason Kipnis","Indians","CLE @ MIN","2B","4.18",".90",".54",".22",".02",".12",".43",".47",".04",".02",".41",".76","5.83","9.06","6.91","9776"
"Nick Ahmed","Diamondbacks","TEX @ ARI","SS","3.95",".96",".57",".23",".06",".10",".41",".51",".05",".03",".22",".66","5.74","8.94","6.92","12147"
"Yairo Munoz","Cardinals","COL @ STL","3B","3.95","1.00",".71",".16",".02",".10",".38",".50",".08",".05",".26",".97","5.64","8.79","6.85","16313"
"Eduardo Nunez","Red Sox","PHI @ BOS","DH","4.01","1.05",".75",".21",".01",".07",".41",".48",".12",".06",".18",".53","5.62","8.75","6.87","6848"
"Kyle Tucker","Astros","HOU @ SEA","LF","3.92",".93",".59",".20",".03",".11",".45",".45",".10",".06",".21",".82","5.64","8.78","6.80","18345"
"Yangervis Solarte","Blue Jays","TOR @ OAK","2B","4.33",".92",".60",".19",".01",".13",".44",".53",".01",".01",".33",".61","5.66","8.85","6.73","5352"
"Mark Trumbo","Orioles","BAL @ NYY","DH","4.27",".87",".52",".15",".00",".19",".44",".49",".01",".00",".27","1.35","5.64","8.79","6.71","6876"
"Jorge Polanco","Twins","CLE @ MIN","SS","4.32",".93",".61",".20",".04",".08",".42",".43",".07",".05",".39","1.00","5.63","8.75","6.75","13152"
"Melky Cabrera","Indians","CLE @ MIN","RF","4.29","1.11",".77",".25",".02",".08",".42",".49",".02",".01",".24",".51","5.58","8.69","6.79","4022"
"Joe Panik","Giants","SF @ SD","2B","4.27","1.03",".75",".17",".03",".08",".42",".46",".03",".02",".38",".35","5.60","8.71","6.75","11936"
"Ryon Healy","Mariners","HOU @ SEA","1B","3.97",".91",".57",".17",".00",".17",".42",".57",".01",".00",".21","1.11","5.59","8.75","6.68","15447"
"Miguel Rojas","Marlins","MIA @ ATL","SS","4.21","1.10",".84",".21",".01",".04",".39",".51",".03",".02",".34",".42","5.53","8.62","6.72","7802"
"Miguel Sano","Twins","CLE @ MIN","3B","4.02",".75",".40",".16",".01",".18",".43",".47",".01",".00",".40","1.67","5.60","8.73","6.56","12164"
"Dustin Fowler","Athletics","TOR @ OAK","CF","3.69",".89",".56",".15",".06",".12",".40",".47",".12",".07",".14",".73","5.51","8.58","6.69","17098"
"Devin Mesoraco","Mets","NYM @ WSH","C","4.09",".86",".56",".16",".00",".14",".40",".52",".02",".01",".36",".76","5.56","8.68","6.58","5666"
"Garrett Hampson","Rockies","COL @ STL","2b","4.07",".91",".68",".15",".02",".06",".35",".38",".19",".10",".35",".97","5.52","8.54","6.70","19262"
"Austin Romine","Yankees","BAL @ NYY","C","3.82",".87",".58",".19",".00",".11",".49",".50",".02",".01",".36",".79","5.55","8.67","6.55","5491"
"Jackie Bradley Jr.","Red Sox","PHI @ BOS","CF","3.77",".78",".47",".17",".03",".11",".49",".43",".05",".03",".42",".88","5.55","8.63","6.52","12984"
"Erik Kratz","Brewers","MIL @ LAD","C","4.12",".86",".54",".16",".00",".15",".41",".49",".03",".02",".31",".93","5.51","8.59","6.55","4403"
"Harrison Bader","Cardinals","COL @ STL","RF","3.83",".87",".60",".15",".02",".10",".37",".47",".10",".07",".32","1.24","5.48","8.52","6.58","18030"
"Tucker Barnhart","Reds","CIN @ DET","C","4.35",".96",".68",".19",".02",".07",".41",".49",".02",".01",".40",".78","5.48","8.55","6.55","10200"
"Chris Davis","Orioles","BAL @ NYY","1B","4.17",".68",".34",".12",".00",".22",".45",".46",".01",".01",".39","1.77","5.54","8.62","6.45","9272"
"Austin Barnes","Dodgers","MIL @ LAD","C","3.97",".75",".50",".15",".01",".09",".39",".43",".05",".03",".68",".87","5.54","8.61","6.44","12158"
"Gerardo Parra","Rockies","COL @ STL","LF","4.19",".97",".67",".20",".01",".09",".37",".43",".06",".04",".34",".88","5.44","8.45","6.57","8553"
"Luis Valbuena","Angels","LAA @ TB","1B","4.22",".72",".40",".15",".00",".17",".41",".47",".01",".01",".47","1.45","5.52","8.60","6.43","4969"
"James McCann","Tigers","CIN @ DET","C","3.95",".98",".68",".17",".02",".11",".43",".49",".02",".01",".26",".68","5.43","8.47","6.54","12859"
"Addison Russell","Cubs","CHC @ PIT","SS","4.15","1.01",".69",".23",".01",".08",".37",".49",".02",".02",".29",".89","5.41","8.44","6.55","14106"
"Marcus Semien","Athletics","TOR @ OAK","SS","3.95",".91",".59",".21",".02",".10",".42",".42",".06",".04",".29",".68","5.43","8.44","6.52","12533"
"Brett Phillips","Royals","KC @ CWS","RF","3.97",".71",".41",".13",".04",".12",".44",".40",".07",".04",".49","1.46","5.49","8.52","6.42","14735"
"Sean Rodriguez","Pirates","CHC @ PIT","SS","3.97",".71",".43",".13",".01",".13",".41",".47",".03",".02",".56","1.21","5.50","8.56","6.37","6589"
"Alex Gordon","Royals","KC @ CWS","LF","4.20",".81",".54",".15",".01",".12",".40",".41",".04",".02",".50",".95","5.44","8.45","6.42","5209"
"Max Kepler","Twins","CLE @ MIN","RF","3.91",".81",".47",".19",".03",".12",".41",".41",".03",".02",".40",".85","5.42","8.42","6.41","12144"
"Yolmer Sanchez","White Sox","KC @ CWS","3B","3.82",".90",".60",".17",".05",".08",".41",".43",".07",".05",".31",".72","5.37","8.35","6.47","11602"
"Max Stassi","Astros","HOU @ SEA","C","4.05",".83",".50",".19",".00",".13",".46",".44",".02",".01",".35","1.04","5.41","8.43","6.39","10059"
"Danny Valencia","Orioles","BAL @ NYY","3B","4.06",".93",".60",".18",".01",".15",".41",".40",".01",".01",".28","1.09","5.37","8.33","6.47","6364"
"Dansby Swanson","Braves","MIA @ ATL","SS","3.94",".91",".61",".20",".03",".06",".38",".48",".04",".02",".39",".77","5.37","8.37","6.41","18314"
"Adam Engel","White Sox","KC @ CWS","CF","3.95",".80",".52",".16",".03",".09",".40",".41",".12",".06",".33","1.04","5.34","8.29","6.39","15082"
"Ben Gamel","Mariners","HOU @ SEA","LF","4.08",".93",".64",".19",".04",".05",".38",".41",".06",".03",".39","1.03","5.32","8.26","6.40","12160"
"Jose Iglesias","Tigers","CIN @ DET","SS","3.82","1.04",".74",".23",".02",".04",".39",".44",".08",".05",".20",".31","5.26","8.18","6.44","10231"
"Ronald Guzman","Rangers","TEX @ ARI","1B","4.20",".85",".56",".17",".03",".08",".36",".42",".03",".02",".50","1.14","5.33","8.27","6.32","14388"
"Austin Hedges","Padres","SF @ SD","C","3.77",".81",".49",".17",".01",".15",".37",".49",".02",".02",".28",".98","5.30","8.26","6.29","12976"
"Andrew Knapp","Phillies","PHI @ BOS","C","4.02",".78",".50",".17",".01",".09",".45",".41",".02",".02",".51","1.32","5.33","8.29","6.23","14942"
"Alex Avila","Diamondbacks","TEX @ ARI","C","3.83",".77",".48",".15",".01",".13",".40",".44",".01",".01",".48","1.19","5.31","8.27","6.23","7476"
"Billy Hamilton","Reds","CIN @ DET","CF","3.89",".82",".61",".12",".06",".03",".37",".32",".23",".08",".31",".91","5.23","8.08","6.38","10199"
"Mike Zunino","Mariners","HOU @ SEA","C","3.84",".67",".36",".14",".00",".16",".41",".45",".01",".01",".45","1.51","5.30","8.26","6.15","13265"
"Jose Reyes","Mets","NYM @ WSH","3B","3.97",".87",".61",".17",".02",".08",".34",".41",".12",".05",".30",".55","5.21","8.09","6.31","1736"
"Robinson Chirinos","Rangers","TEX @ ARI","C","4.09",".69",".40",".17",".01",".12",".34",".44",".02",".01",".58","1.48","5.27","8.19","6.11","3142"
"Trey Mancini","Orioles","BAL @ NYY","LF","3.95",".88",".57",".15",".01",".15",".38",".40",".01",".01",".28","1.23","5.17","8.03","6.22","15149"
"Freddy Galvis","Padres","SF @ SD","SS","4.00",".92",".64",".17",".04",".07",".36",".40",".07",".04",".28",".77","5.15","7.99","6.25","6609"
"Adeiny Hechavarria","Rays","LAA @ TB","SS","4.00",".98",".72",".16",".04",".06",".38",".44",".03",".02",".25",".72","5.07","7.91","6.18","10459"
"David Fletcher","Angels","LAA @ TB","SS","3.98",".96",".69",".20",".02",".05",".40",".35",".10",".05",".27",".64","5.08","7.88","6.20","17992"
"Tom Murphy","Rockies","COL @ STL","C","3.96",".74",".41",".17",".01",".15",".37",".47",".02",".01",".29","1.55","5.11","7.98","6.04","13499"
"Jordy Mercer","Pirates","CHC @ PIT","SS","3.85",".88",".58",".21",".02",".07",".36",".44",".01",".01",".36",".73","5.08","7.91","6.07","6547"
"Willy Adames","Rays","LAA @ TB","SS","3.76",".84",".59",".15",".03",".07",".41",".39",".06",".04",".35","1.10","5.07","7.88","6.07","15986"
"Sandy Leon","Red Sox","PHI @ BOS","C","3.90",".83",".56",".17",".01",".09",".44",".42",".02",".01",".32",".90","5.02","7.82","5.97","5273"
"Steven Duggar","Giants","SF @ SD","CF","4.17",".85",".61",".17",".02",".05",".37",".36",".09",".06",".38","1.30","5.01","7.76","6.02","17719"
"Jake Cave","Twins","CLE @ MIN","CF","3.78",".81",".50",".17",".04",".10",".37",".39",".04",".03",".30","1.21","4.97","7.72","5.95","14477"
"Aledmys Diaz","Blue Jays","TOR @ OAK","SS","4.00",".91",".61",".19",".01",".10",".37",".40",".04",".03",".20",".62","4.94","7.68","6.00","15937"
"Mason Williams","Reds","CIN @ DET","OF","4.24",".89",".67",".14",".04",".04",".36",".43",".09",".06",".24",".79","4.92","7.67","5.99","11859"
"Victor Caratini","Cubs","CHC @ PIT","C","3.90",".94",".64",".24",".01",".05",".42",".34",".02",".01",".31",".86","4.93","7.65","5.95","14968"
"Matt Wieters","Nationals","NYM @ WSH","C","3.86",".80",".54",".16",".00",".10",".37",".45",".01",".01",".36",".74","4.94","7.70","5.85","4298"
"Victor Reyes","Tigers","CIN @ DET","LF","3.71",".93",".68",".15",".07",".03",".39",".38",".09",".06",".17",".54","4.85","7.55","5.97","15487"
"Jonathan Lucroy","Athletics","TOR @ OAK","C","3.82",".87",".59",".20",".02",".07",".39",".41",".01",".01",".30",".47","4.84","7.54","5.80","7870"
"Carlos Asuaje","Padres","SF @ SD","2B","3.88",".85",".61",".16",".04",".05",".36",".35",".03",".02",".42",".71","4.83","7.49","5.79","15197"
"Orlando Arcia","Brewers","MIL @ LAD","SS","4.01",".88",".64",".14",".01",".08",".33",".37",".08",".05",".24",".92","4.79","7.44","5.84","13185"
"Greg Allen","Indians","CLE @ MIN","CF","3.94",".79",".57",".18",".02",".03",".39",".30",".11",".06",".34",".95","4.72","7.31","5.68","16623"
"Jesus Sucre","Rays","LAA @ TB","C","3.88",".90",".68",".16",".01",".06",".39",".38",".04",".03",".24",".63","4.68","7.29","5.69","5942"
"Yadiel Rivera","Marlins","MIA @ ATL","DH","4.10",".77",".57",".15",".02",".03",".35",".38",".05",".03",".46",".99","4.70","7.31","5.57","11863"
"Alcides Escobar","Royals","KC @ CWS","SS","4.09",".84",".60",".16",".03",".05",".36",".36",".05",".03",".23",".64","4.52","7.03","5.48","6310"
"Francisco Arcia","Angels","LAA @ TB","C","4.10",".78",".58",".11",".01",".08",".34",".37",".04",".02",".32",".96","4.52","7.04","5.43","10286"
"Joey Rickard","Orioles","BAL @ NYY","RF","3.84",".75",".49",".17",".00",".09",".34",".33",".05",".03",".31","1.10","4.53","7.02","5.42","13277"
"Brandon Drury","Blue Jays","TOR @ OAK","2B","3.87",".77",".50",".19",".01",".07",".37",".30",".01",".01",".38","1.08","4.54","7.03","5.40","11615"
"Omar Narvaez","White Sox","KC @ CWS","C","3.70",".82",".64",".13",".01",".04",".38",".34",".02",".02",".40",".64","4.50","7.00","5.40","13338"
"Roberto Perez","Indians","CLE @ MIN","C","4.07",".67",".43",".14",".01",".09",".36",".37",".02",".01",".38","1.31","4.47","6.96","5.25","2900"
"Caleb Joseph","Orioles","BAL @ NYY","C","3.72",".77",".51",".18",".01",".08",".33",".33",".03",".02",".19","1.15","4.22","6.57","5.11","7087"
"Carlos Tocci","Rangers","TEX @ ARI","CF","3.97",".76",".59",".11",".04",".02",".23",".30",".06",".05",".27","1.16","3.86","5.98","4.74","14558"
"Andrew Romine","Mariners","HOU @ SEA","2B","3.72",".68",".52",".13",".01",".03",".31",".25",".07",".03",".30","1.05","3.86","5.98","4.66","1159"
"Bobby Wilson","Twins","CLE @ MIN","C","3.65",".62",".41",".13",".00",".08",".34",".31",".03",".02",".23","1.08","3.84","5.98","4.56","6564"
