"Name","Team","Game","Pos","PA","H","1B","2B","3B","HR","R","RBI","SB","CS","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Tim Beckham","Orioles","NYY @ BAL","3B","4.16",".95",".64",".16",".02",".13",".46",".50",".05",".03",".35","1.06","5.90","9.19","7.05","7949"
"Austin Dean","Marlins","ATL @ MIA","OF","4.09","1.10",".79",".19",".05",".07",".43",".52",".02",".02",".33",".81","5.86","9.13","7.10","18288"
"Mike Zunino","Mariners","SEA @ ARI","C","4.16",".77",".41",".17",".00",".18",".43",".57",".01",".01",".45","1.48","5.94","9.28","6.91","13265"
"Ketel Marte","Diamondbacks","SEA @ ARI","2B","4.02",".99",".61",".21",".08",".09",".43",".49",".05",".03",".29",".54","5.86","9.12","7.06","13613"
"Salvador Perez","Royals","CLE @ KC","C","4.32",".98",".61",".19",".01",".17",".45",".56",".01",".01",".20","1.00","5.84","9.13","7.01","7304"
"Jay Bruce","Mets","WSH @ NYM","RF","4.20",".88",".54",".17",".02",".14",".47",".52",".02",".01",".40",".94","5.89","9.18","6.94","9892"
"Brandon Crawford","Giants","TEX @ SF","SS","4.08",".95",".61",".22",".03",".09",".45",".50",".03",".02",".42",".71","5.87","9.15","6.97","5343"
"Yan Gomes","Indians","CLE @ KC","C","4.19",".99",".65",".22",".01",".11",".51",".54",".01",".01",".32",".85","5.85","9.14","6.96","9627"
"Renato Nunez","Orioles","NYY @ BAL","3B","3.94",".87",".54",".16",".01",".16",".44",".49",".02",".01",".39","1.02","5.81","9.04","6.87","14503"
"Jose Pirela","Padres","SD @ LAD","2B","4.59","1.05",".70",".25",".02",".09",".47",".32",".07",".05",".35",".97","5.77","8.91","7.00","5485"
"Greg Allen","Indians","CLE @ KC","CF","4.08","1.00",".74",".19",".04",".03",".49",".41",".13",".06",".35",".70","5.76","8.94","6.96","16623"
"Jon Jay","Diamondbacks","SEA @ ARI","LF","4.53","1.20",".89",".22",".05",".04",".53",".28",".05",".03",".31",".72","5.72","8.83","7.06","5227"
"Austin Slater","Giants","TEX @ SF","LF","3.97",".98",".67",".21",".03",".06",".41",".45",".06",".04",".49",".83","5.78","8.97","6.90","16153"
"Kevin Pillar","Blue Jays","PHI @ TOR","CF","4.13","1.01",".63",".27",".02",".09",".44",".48",".09",".04",".20",".63","5.73","8.92","6.93","12434"
"Nick Delmonico","White Sox","CWS @ DET","LF","4.13",".92",".57",".18",".06",".12",".44",".42",".03",".02",".40",".85","5.76","8.95","6.89","13157"
"Yulieski Gurriel","Astros","HOU @ LAA","1B","4.21","1.08",".72",".25",".00",".10",".45",".52",".02",".02",".20",".51","5.69","8.88","6.89","19198"
"Alex Gordon","Royals","CLE @ KC","LF","4.43",".91",".63",".18",".01",".09",".48",".38",".05",".03",".52","1.06","5.74","8.90","6.81","5209"
"Austin Hedges","Padres","SD @ LAD","C","4.19",".83",".49",".16",".00",".19",".45",".48",".03",".02",".32","1.28","5.72","8.90","6.76","12976"
"Tim Anderson","White Sox","CWS @ DET","SS","4.25","1.03",".71",".19",".06",".08",".42",".43",".12",".06",".14","1.02","5.63","8.74","6.92","15172"
"Odubel Herrera","Phillies","PHI @ TOR","CF","4.00","1.03",".71",".20",".03",".10",".46",".46",".05",".03",".24",".77","5.65","8.79","6.85","11476"
"Victor Martinez","Tigers","CWS @ DET","DH","4.14","1.02",".74",".17",".00",".11",".46",".50",".01",".00",".33",".39","5.63","8.78","6.76","393"
"Dee Gordon","Mariners","SEA @ ARI","2B","4.05","1.05",".81",".14",".07",".02",".34",".39",".23",".10",".19",".61","5.56","8.61","6.94","8203"
"Tyler Flowers","Braves","ATL @ MIA","C","4.25",".86",".60",".17",".00",".09",".43",".48",".01",".01",".63","1.13","5.70","8.88","6.66","9134"
"Matt Wieters","Nationals","WSH @ NYM","C","4.19",".93",".63",".17",".00",".13",".41",".49",".02",".01",".39",".70","5.64","8.79","6.73","4298"
"David Fletcher","Angels","HOU @ LAA","SS","4.42","1.10",".81",".23",".02",".04",".51",".35",".11",".07",".20",".56","5.56","8.62","6.83","17992"
"Jose Reyes","Mets","WSH @ NYM","3B","3.98",".88",".59",".18",".03",".08",".39",".45",".11",".05",".38",".53","5.60","8.71","6.71","1736"
"Nick Ahmed","Diamondbacks","SEA @ ARI","SS","3.90",".88",".50",".21",".04",".13",".39",".51",".05",".03",".24",".76","5.59","8.72","6.69","12147"
"Josh Harrison","Pirates","PIT @ MIL","2B","4.11",".97",".67",".19",".02",".10",".39",".48",".06",".03",".31",".83","5.55","8.65","6.69","8202"
"Mikie Mahtook","Tigers","CWS @ DET","LF","3.91",".87",".54",".16",".07",".10",".41",".45",".05",".03",".35",".95","5.57","8.66","6.66","13130"
"Jurickson Profar","Rangers","TEX @ SF","SS","4.18",".95",".59",".24",".04",".07",".41",".44",".04",".03",".36",".55","5.56","8.64","6.65","10815"
"Eric Hosmer","Padres","SD @ LAD","1B","4.39",".97",".66",".18",".00",".12",".44",".42",".03",".02",".33","1.11","5.54","8.60","6.66","3516"
"Jackie Bradley Jr.","Red Sox","BOS @ TB","CF","3.98",".80",".48",".18",".02",".12",".47",".43",".05",".03",".41","1.01","5.56","8.65","6.55","12984"
"Adrian Beltre","Rangers","TEX @ SF","3B","4.28","1.02",".71",".21",".01",".08",".44",".46",".01",".00",".31",".77","5.47","8.52","6.59","639"
"Aledmys Diaz","Blue Jays","PHI @ TOR","SS","3.79",".94",".58",".22",".01",".13",".40",".49",".05",".03",".18",".51","5.44","8.48","6.56","15937"
"Kole Calhoun","Angels","HOU @ LAA","RF","4.53",".97",".68",".17",".02",".11",".46",".39",".03",".02",".31",".97","5.44","8.45","6.57","11200"
"Max Kepler","Twins","OAK @ MIN","RF","3.97",".85",".52",".19",".03",".11",".44",".44",".03",".02",".35",".73","5.47","8.52","6.50","12144"
"Willy Adames","Rays","BOS @ TB","SS","4.01",".92",".66",".15",".02",".10",".43",".47",".05",".03",".31","1.03","5.42","8.45","6.52","15986"
"Dansby Swanson","Braves","ATL @ MIA","SS","4.14",".95",".65",".21",".03",".07",".40",".47",".04",".02",".35",".96","5.42","8.45","6.51","18314"
"Josh Reddick","Astros","HOU @ LAA","RF","4.09",".93",".67",".16",".02",".10",".44",".46",".04",".03",".32",".79","5.41","8.42","6.49","3892"
"Andrelton Simmons","Angels","HOU @ LAA","SS","4.13","1.06",".78",".21",".01",".05",".38",".45",".07",".04",".23",".30","5.34","8.31","6.53","10847"
"Erik Kratz","Brewers","PIT @ MIL","C","3.81",".90",".59",".17",".01",".14",".41",".47",".02",".02",".23",".72","5.31","8.29","6.39","4403"
"Jorge Bonifacio","Royals","CLE @ KC","RF","4.12",".89",".56",".20",".03",".09",".41",".41",".03",".01",".37","1.18","5.32","8.26","6.35","12174"
"Robbie Grossman","Twins","OAK @ MIN","DH","3.85",".88",".60",".19",".01",".08",".44",".41",".02",".02",".40",".71","5.27","8.20","6.27","5254"
"Chris Davis","Orioles","NYY @ BAL","1B","4.05",".66",".40",".10",".00",".16",".44",".44",".01",".01",".49","1.49","5.30","8.26","6.14","9272"
"Austin Barnes","Dodgers","SD @ LAD","C","3.86",".77",".54",".16",".01",".07",".39",".39",".05",".03",".60",".83","5.27","8.18","6.18","12158"
"Rene Rivera","Angels","HOU @ LAA","C","4.02",".89",".59",".15",".00",".14",".40",".46",".02",".01",".23","1.22","5.19","8.09","6.24","3648"
"Austin Romine","Yankees","NYY @ BAL","C","4.11",".96",".66",".21",".00",".09",".42",".45",".02",".01",".24",".73","5.16","8.05","6.23","5491"
"Ryan O'Hearn","Royals","CLE @ KC","1B","4.01",".75",".43",".17",".02",".13",".38",".43",".02",".01",".43","1.26","5.22","8.12","6.12","16442"
"Brock Holt","Red Sox","BOS @ TB","2B","4.21",".90",".64",".19",".01",".05",".39",".36",".06",".03",".45",".82","5.14","7.97","6.15","9345"
"Steven Duggar","Giants","TEX @ SF","CF","3.86",".83",".56",".19",".03",".05",".34",".43",".08",".06",".40",".99","5.13","7.98","6.12","17719"
"Miguel Rojas","Marlins","ATL @ MIA","SS","3.98","1.04",".81",".17",".02",".04",".34",".46",".03",".02",".28",".58","5.06","7.89","6.20","7802"
"Jake Cave","Twins","OAK @ MIN","CF","3.74",".86",".58",".15",".04",".10",".43",".41",".04",".03",".25","1.07","5.09","7.93","6.13","14477"
"Danny Jansen","Blue Jays","PHI @ TOR","C","3.91",".83",".53",".20",".01",".09",".40",".39",".03",".02",".39",".70","5.13","7.97","6.09","16535"
"Jefry Marte","Angels","HOU @ LAA","1B","3.90",".82",".50",".18",".00",".13",".41",".43",".03",".03",".25",".73","5.11","7.96","6.09","5107"
"Jonathan Lucroy","Athletics","OAK @ MIN","C","3.99",".91",".63",".20",".01",".07",".43",".41",".01",".01",".33",".58","5.08","7.90","6.08","7870"
"Kevin Plawecki","Mets","WSH @ NYM","C","3.86",".80",".54",".17",".01",".08",".36",".41",".01",".01",".52",".74","5.12","7.95","6.02","13807"
"Wilmer Difo","Nationals","WSH @ NYM","2B","4.07",".93",".68",".14",".04",".06",".35",".37",".09",".04",".28",".73","5.03","7.81","6.15","14320"
"Alex Avila","Diamondbacks","SEA @ ARI","C","3.77",".70",".42",".13",".01",".15",".37",".42",".01",".01",".47","1.37","5.12","7.97","5.99","7476"
"Craig Gentry","Orioles","NYY @ BAL","LF","3.83",".90",".70",".14",".02",".03",".36",".32",".15",".08",".34",".75","5.03","7.77","6.13","9571"
"Robinson Chirinos","Rangers","TEX @ SF","C","3.95",".75",".46",".17",".01",".11",".35",".43",".02",".02",".45","1.23","5.07","7.90","5.96","3142"
"Adeiny Hechavarria","Pirates","PIT @ MIL","SS","4.00",".96",".71",".16",".02",".07",".36",".43",".03",".02",".27",".71","4.95","7.71","6.03","10459"
"Matt Davidson","White Sox","CWS @ DET","DH","4.02",".76",".46",".15",".01",".14",".38",".43",".01",".01",".32","1.42","4.95","7.72","5.86","7226"
"Ronald Torreyes","Yankees","NYY @ BAL","3B","4.00","1.10",".86",".20",".01",".03",".43",".36",".03",".02",".17",".40","4.86","7.55","6.03","11400"
"Tony Wolters","Rockies","STL @ COL","C","3.84",".84",".59",".15",".05",".06",".38",".36",".04",".02",".38",".60","4.93","7.66","5.92","11470"
"Michael Perez","Rays","BOS @ TB","C","3.77",".85",".59",".15",".01",".09",".41",".43",".02",".01",".27",".77","4.91","7.66","5.88","12977"
"Taylor Ward","Angels","HOU @ LAA","C","3.77",".84",".60",".14",".00",".09",".37",".36",".04",".03",".36","1.01","4.88","7.58","5.86","17548"
"Manuel Margot","Padres","SD @ LAD","CF","3.83",".85",".60",".16",".02",".07",".30",".33",".13",".07",".27",".76","4.85","7.51","5.92","14712"
"Rosell Herrera","Royals","CLE @ KC","2B","3.90",".86",".60",".17",".05",".04",".34",".34",".11",".07",".29",".84","4.85","7.51","5.90","11611"
"Omar Narvaez","White Sox","CWS @ DET","C","3.91",".90",".65",".17",".02",".05",".37",".32",".02",".02",".42",".64","4.85","7.52","5.85","13338"
"Martin Maldonado","Astros","HOU @ LAA","C","3.98",".78",".50",".16",".01",".10",".42",".41",".02",".01",".30","1.05","4.86","7.59","5.77","6887"
"Sandy Leon","Red Sox","BOS @ TB","C","4.09",".78",".53",".16",".00",".09",".41",".42",".02",".01",".30","1.04","4.80","7.49","5.70","5273"
"Adam Engel","White Sox","CWS @ DET","CF","3.79",".78",".53",".15",".05",".06",".35",".36",".12",".06",".22","1.00","4.73","7.34","5.74","15082"
"James McCann","Tigers","CWS @ DET","C","3.79",".80",".56",".13",".02",".09",".37",".41",".01",".01",".30",".85","4.65","7.25","5.56","12859"
"Victor Reyes","Tigers","CWS @ DET","LF","3.66",".90",".67",".13",".07",".03",".36",".33",".08",".06",".17",".66","4.56","7.08","5.64","15487"
"Eric Young Jr.","Angels","HOU @ LAA","OF","3.65",".80",".59",".15",".02",".05",".33",".31",".12",".05",".27",".73","4.59","7.10","5.58","7158"
"Austin Wynns","Orioles","NYY @ BAL","C","3.71",".72",".49",".12",".00",".11",".38",".40",".01",".01",".32",".96","4.55","7.10","5.39","15271"
"Freddy Galvis","Padres","SD @ LAD","SS","3.96",".82",".57",".15",".01",".08",".31",".33",".06",".04",".25",".99","4.50","6.98","5.48","6609"
"Magneuris Sierra","Marlins","ATL @ MIA","RF","3.85",".90",".68",".15",".05",".01",".28",".37",".10",".08",".16",".99","4.45","6.91","5.52","17023"
"Brett Phillips","Royals","CLE @ KC","RF","3.78",".66",".41",".12",".05",".07",".34",".33",".05",".03",".39","1.52","4.53","7.03","5.37","14735"
"Richard Urena","Blue Jays","PHI @ TOR","SS","3.66",".77",".50",".19",".03",".06",".35",".35",".03",".02",".18",".78","4.27","6.65","5.16","16411"
"Alcides Escobar","Royals","CLE @ KC","SS","3.66",".78",".56",".17",".02",".03",".32",".32",".04",".02",".20",".65","4.02","6.25","4.90","6310"
