"Name","Team","Game","Pos","PA","H","1B","2B","3B","HR","R","RBI","SB","CS","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Whit Merrifield","Royals","KC @ NYY","2B","4.18",".99",".67",".23",".02",".08",".37",".38",".15",".08",".33",".94","5.71","8.83","6.95","11281"
"Johan Camargo","Braves","LAD @ ATL","3B","4.05","1.00",".63",".24",".03",".10",".42",".51",".02",".01",".29",".85","5.70","8.89","6.84","14950"
"Jefry Marte","Angels","SEA @ LAA","1B","3.88",".87",".53",".17",".01",".16",".44",".53",".03",".02",".30",".76","5.70","8.90","6.76","5107"
"Evan Longoria","Giants","MIL @ SF","3B","4.24",".97",".62",".23",".02",".10",".41",".54",".02",".01",".32",".78","5.66","8.84","6.77","9368"
"Trey Mancini","Orioles","TB @ BAL","LF","3.98",".97",".62",".18",".02",".16",".43",".45",".01",".01",".27",".96","5.65","8.79","6.81","15149"
"Salvador Perez","Royals","KC @ NYY","C","4.27",".93",".55",".17",".00",".20",".42",".49",".01",".01",".19","1.11","5.65","8.80","6.79","7304"
"Daniel Robertson","Rays","TB @ BAL","2B","4.25",".88",".61",".15",".01",".11",".45",".42",".02",".02",".54","1.19","5.69","8.83","6.71","14145"
"Hernan Perez","Brewers","MIL @ SF","2B","4.22","1.05",".75",".20",".04",".07",".40",".43",".13",".06",".17",".72","5.57","8.64","6.85","5751"
"Miguel Sano","Twins","MIN @ BOS","3B","4.10",".83",".45",".17",".01",".20",".43",".49",".01",".01",".26","1.70","5.61","8.74","6.65","12164"
"Yolmer Sanchez","White Sox","TOR @ CWS","3B","3.86",".94",".63",".19",".04",".08",".43",".44",".07",".04",".31",".71","5.54","8.62","6.67","11602"
"David Freese","Pirates","NYM @ PIT","3B","4.10",".98",".71",".17",".00",".10",".42",".48",".01",".01",".40",".88","5.53","8.62","6.63","9549"
"Mike Moustakas","Brewers","MIL @ SF","3B","4.32",".96",".65",".18",".01",".12",".43",".53",".01",".01",".27",".65","5.51","8.62","6.61","4892"
"Eduardo Nunez","Red Sox","MIN @ BOS","DH","4.01","1.03",".73",".22",".01",".08",".39",".45",".12",".06",".15",".62","5.46","8.49","6.70","6848"
"Alen Hanson","Giants","MIL @ SF","2B","3.91",".90",".59",".18",".06",".06",".33",".43",".15",".09",".27",".70","5.44","8.45","6.62","12926"
"Jorge Polanco","Twins","MIN @ BOS","SS","4.42",".98",".65",".21",".04",".08",".39",".42",".07",".04",".25",".99","5.44","8.45","6.61","13152"
"Jurickson Profar","Rangers","TEX @ HOU","SS","4.48",".87",".57",".20",".02",".08",".41",".41",".04",".03",".51",".86","5.51","8.54","6.52","10815"
"Jackie Bradley Jr.","Red Sox","MIN @ BOS","CF","4.12",".83",".50",".20",".03",".11",".42",".44",".05",".03",".40","1.11","5.50","8.55","6.51","12984"
"Neil Walker","Yankees","KC @ NYY","1B","3.86",".83",".57",".15",".01",".10",".46",".44",".01",".01",".51",".80","5.50","8.56","6.46","7539"
"Yairo Munoz","Cardinals","CHC @ STL","3B","3.79","1.00",".72",".16",".01",".10",".36",".49",".08",".05",".21",".77","5.40","8.42","6.59","16313"
"Ender Inciarte","Braves","LAD @ ATL","CF","3.93","1.03",".79",".16",".04",".04",".35",".41",".14",".07",".26",".58","5.38","8.35","6.63","4922"
"Adam Engel","White Sox","TOR @ CWS","CF","3.98",".84",".55",".18",".04",".08",".41",".42",".12",".06",".34","1.01","5.44","8.45","6.51","15082"
"J.T. Riddle","Marlins","WSH @ MIA","SS","4.01",".99",".65",".20",".05",".09",".39",".47",".03",".02",".19",".65","5.36","8.36","6.52","17642"
"Dexter Fowler","Cardinals","CHC @ STL","RF","3.91",".81",".53",".16",".04",".09",".39",".43",".06",".03",".46",".82","5.40","8.39","6.40","4062"
"Willie Calhoun","Rangers","TEX @ HOU","LF","3.93",".89",".56",".18",".02",".13",".41",".44",".02",".01",".29",".72","5.34","8.31","6.40","17838"
"Freddy Galvis","Padres","ARI @ SD","SS","4.04",".90",".62",".15",".03",".09",".39",".42",".07",".04",".32",".76","5.32","8.27","6.42","6609"
"Chris Owings","Diamondbacks","ARI @ SD","CF","4.15",".86",".56",".19",".02",".08",".34",".42",".10",".05",".35","1.05","5.32","8.26","6.38","10030"
"Pablo Sandoval","Giants","MIL @ SF","DH","4.14",".86",".57",".19",".01",".11",".41",".48",".02",".01",".35",".82","5.32","8.31","6.32","5409"
"Jim Adduci","Tigers","CLE @ DET","OF","4.04",".94",".60",".21",".03",".10",".40",".40",".07",".04",".21","1.16","5.29","8.21","6.42","6448"
"Curt Casali","Reds","PHI @ CIN","C","3.85",".92",".63",".18",".00",".12",".39",".46",".02",".01",".31",".76","5.30","8.26","6.35","12510"
"Willy Adames","Rays","TB @ BAL","SS","3.91",".85",".58",".15",".02",".11",".41",".45",".06",".03",".30","1.19","5.27","8.22","6.31","15986"
"John Hicks","Tigers","CLE @ DET","C","4.15",".93",".61",".19",".02",".11",".40",".43",".03",".03",".22","1.33","5.20","8.09","6.29","12547"
"Brandon Drury","Blue Jays","TOR @ CWS","2B","4.12",".84",".53",".20",".01",".09",".39",".39",".02",".01",".47","1.15","5.25","8.15","6.21","11615"
"Jorge Alfaro","Phillies","PHI @ CIN","C","4.04",".92",".60",".20",".01",".11",".39",".42",".01",".01",".28","1.40","5.18","8.06","6.24","12180"
"Martin Prado","Marlins","WSH @ MIA","3B","4.12","1.03",".73",".22",".01",".06",".41",".46",".02",".01",".21",".48","5.12","8.00","6.24","3312"
"Victor Caratini","Cubs","CHC @ STL","C","3.96",".92",".65",".22",".01",".05",".46",".33",".01",".01",".46",".83","5.18","8.03","6.18","14968"
"Ronny Rodriguez","Tigers","CLE @ DET","SS","3.92",".93",".62",".17",".04",".10",".36",".39",".09",".06",".13",".99","5.07","7.87","6.23","11875"
"Jake Cave","Twins","MIN @ BOS","CF","3.87",".90",".57",".18",".04",".11",".38",".39",".04",".03",".20","1.24","5.07","7.87","6.16","14477"
"Ronald Guzman","Rangers","TEX @ HOU","1B","4.16",".78",".51",".16",".02",".09",".38",".39",".03",".02",".45","1.38","5.08","7.89","6.01","14388"
"Elias Diaz","Pirates","NYM @ PIT","C","3.99",".95",".68",".18",".00",".09",".38",".46",".02",".02",".21",".62","5.00","7.81","6.06","11680"
"Joey Rickard","Orioles","TB @ BAL","RF","3.87",".88",".61",".16",".01",".09",".38",".38",".05",".03",".29",".83","5.02","7.80","6.05","13277"
"Rosell Herrera","Royals","KC @ NYY","2B","4.47",".94",".68",".18",".02",".05",".37",".26",".13",".09",".28","1.17","4.98","7.67","6.12","11611"
"Dwight Smith Jr.","Blue Jays","TOR @ CWS","LF","4.02",".79",".55",".15",".01",".07",".37",".37",".07",".04",".45",".97","5.01","7.77","5.95","13473"
"A.J. Ellis","Padres","ARI @ SD","C","3.81",".77",".54",".15",".00",".09",".36",".40",".02",".01",".51",".67","5.02","7.80","5.90","5677"
"Carlos Asuaje","Padres","ARI @ SD","2B","3.92",".86",".61",".16",".04",".05",".35",".36",".02",".02",".47",".70","4.97","7.71","5.95","15197"
"John Ryan Murphy","Diamondbacks","ARI @ SD","C","4.03",".75",".46",".14",".00",".13",".36",".44",".02",".01",".35","1.08","4.96","7.73","5.86","10346"
"Orlando Arcia","Brewers","MIL @ SF","SS","3.99",".94",".69",".17",".03",".05",".34",".37",".09",".06",".23",".71","4.86","7.54","5.97","13185"
"Jose Briceno","Angels","SEA @ LAA","C","3.76",".79",".51",".13",".01",".14",".39",".46",".05",".03",".13",".94","4.88","7.63","5.87","13151"
"Sean Rodriguez","Pirates","NYM @ PIT","SS","3.75",".66",".41",".12",".01",".13",".35",".41",".03",".02",".46","1.17","4.94","7.69","5.77","6589"
"Manny Pina","Brewers","MIL @ SF","C","4.11",".95",".67",".21",".01",".06",".35",".40",".02",".01",".28",".74","4.84","7.53","5.89","2829"
"Austin Jackson","Mets","NYM @ PIT","CF","4.15",".95",".69",".20",".01",".04",".35",".38",".04",".03",".30","1.11","4.83","7.51","5.88","9848"
"Austin Romine","Yankees","KC @ NYY","C","3.74",".82",".57",".17",".00",".08",".42",".41",".02",".01",".33",".76","4.87","7.59","5.79","5491"
"Steven Duggar","Giants","MIL @ SF","CF","4.03",".79",".53",".18",".03",".04",".34",".33",".07",".06",".44","1.23","4.86","7.52","5.80","17719"
"Gorkys Hernandez","Giants","MIL @ SF","LF","3.78",".83",".59",".17",".02",".05",".30",".38",".09",".05",".35",".92","4.82","7.47","5.81","4146"
"Kevin Plawecki","Mets","NYM @ PIT","C","4.03",".84",".58",".18",".01",".08",".35",".39",".01",".01",".38",".79","4.83","7.51","5.76","13807"
"Martin Maldonado","Astros","TEX @ HOU","C","3.79",".75",".45",".18",".01",".11",".39",".41",".02",".01",".30","1.03","4.83","7.53","5.71","6887"
"Tony Kemp","Astros","TEX @ HOU","CF","3.68",".82",".63",".11",".05",".03",".39",".33",".11",".06",".33",".52","4.78","7.41","5.79","14894"
"Isiah Kiner-Falefa","Rangers","TEX @ HOU","3B","4.27",".87",".63",".18",".02",".03",".32",".35",".08",".05",".38","1.01","4.78","7.41","5.78","16512"
"Omar Narvaez","White Sox","TOR @ CWS","C","3.74",".87",".68",".14",".01",".04",".42",".35",".03",".02",".38",".63","4.74","7.37","5.69","13338"
"Dansby Swanson","Braves","LAD @ ATL","SS","3.80",".87",".60",".19",".03",".06",".31",".40",".04",".02",".28",".87","4.70","7.31","5.69","18314"
"Robinson Chirinos","Rangers","TEX @ HOU","C","4.05",".60",".35",".13",".01",".12",".37",".35",".02",".01",".52","1.76","4.75","7.38","5.50","3142"
"Brock Holt","Red Sox","MIN @ BOS","2B","3.77",".83",".58",".20",".02",".03",".36",".32",".05",".03",".38",".78","4.66","7.23","5.60","9345"
"Robbie Grossman","Twins","MIN @ BOS","DH","3.98",".88",".59",".20",".02",".07",".35",".31",".03",".02",".28",".99","4.61","7.14","5.60","5254"
"Jace Peterson","Orioles","TB @ BAL","3B","3.75",".72",".50",".15",".02",".06",".36",".30",".07",".04",".43",".87","4.63","7.17","5.51","12325"
"Spencer Kieboom","Nationals","WSH @ MIA","C","4.17",".87",".66",".15",".01",".05",".34",".39",".02",".01",".35",".75","4.57","7.13","5.51","13300"
"Miguel Rojas","Marlins","WSH @ MIA","SS","3.88",".94",".70",".17",".02",".05",".30",".37",".03",".02",".23",".42","4.49","6.98","5.52","7802"
"Jose Iglesias","Tigers","CLE @ DET","SS","3.67",".89",".64",".19",".02",".04",".32",".32",".08",".05",".15",".50","4.42","6.85","5.45","10231"
"Luis Guillorme","Mets","NYM @ PIT","2B","3.92",".87",".67",".16",".01",".04",".30",".36",".03",".03",".32",".56","4.42","6.86","5.37","16451"
"Magneuris Sierra","Marlins","WSH @ MIA","RF","3.76",".88",".64",".17",".04",".03",".27",".34",".11",".07",".13",".69","4.36","6.76","5.41","17023"
"Blake Swihart","Red Sox","MIN @ BOS","1B","3.89",".79",".53",".17",".02",".06",".34",".34",".03",".02",".26","1.11","4.35","6.77","5.25","13176"
"Austin Wynns","Orioles","TB @ BAL","C","3.62",".71",".48",".12",".00",".11",".35",".39",".01",".01",".26",".98","4.37","6.82","5.20","15271"
"Delino DeShields","Rangers","TEX @ HOU","CF","3.82",".66",".49",".12",".02",".03",".31",".25",".15",".08",".43","1.19","4.37","6.74","5.22","11379"
"Hunter Dozier","Royals","KC @ NYY","1B","4.08",".72",".47",".16",".00",".08",".30",".31",".03",".02",".39","1.60","4.36","6.76","5.19","15117"
"Luke Maile","Blue Jays","TOR @ CWS","C","3.90",".67",".46",".14",".01",".06",".37",".32",".03",".02",".45","1.18","4.38","6.80","5.14","13355"
"James McCann","Tigers","CLE @ DET","C","3.79",".79",".56",".14",".01",".08",".32",".35",".01",".01",".21","1.03","4.20","6.53","5.10","12859"
"Sandy Leon","Red Sox","MIN @ BOS","C","3.65",".73",".51",".15",".01",".07",".38",".34",".02",".01",".25","1.04","4.18","6.51","5.00","5273"
"Victor Reyes","Tigers","CLE @ DET","LF","3.56",".82",".60",".14",".06",".02",".30",".29",".08",".05",".11",".83","4.03","6.25","5.01","15487"
"Alex Gordon","Royals","KC @ NYY","LF","3.98",".70",".51",".11",".00",".06",".24",".28",".04",".02",".35","1.26","3.92","6.07","4.72","5209"
"Alcides Escobar","Royals","KC @ NYY","SS","3.86",".79",".58",".16",".01",".03",".23",".29",".05",".02",".20",".77","3.80","5.89","4.68","6310"
"Drew Butera","Royals","KC @ NYY","C","3.59",".67",".47",".12",".00",".07",".29",".26",".03",".02",".28","1.05","3.78","5.86","4.55","3411"
"Bobby Wilson","Twins","MIN @ BOS","C","3.74",".65",".44",".13",".00",".07",".30",".30",".02",".01",".15","1.09","3.62","5.63","4.36","6564"
"Brett Phillips","Royals","KC @ NYY","RF","3.73",".57",".39",".10",".02",".07",".25",".25",".05",".03",".27","1.74","3.54","5.48","4.25","14735"
