"Name","Team","Game","Pos","PA","H","1B","2B","3B","HR","R","RBI","SB","CS","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"James McCann","Tigers","TOR @ DET","C","4.21","1.01",".70",".18",".01",".11",".46",".54",".02",".01",".32",".92","5.82","9.08","6.97","12859"
"Aledmys Diaz","Blue Jays","TOR @ DET","SS","3.97",".97",".62",".20",".02",".12",".48",".48",".05",".04",".26",".59","5.79","9.02","6.95","15937"
"Derek Dietrich","Marlins","MIA @ ARI","LF","4.20",".94",".54",".22",".05",".14",".44",".48",".01",".01",".30","1.07","5.80","9.02","6.94","10542"
"Nick Markakis","Braves","WSH @ ATL","RF","4.31","1.10",".81",".23",".01",".06",".48",".50",".01",".01",".37",".58","5.75","8.97","6.92","5930"
"Scott Schebler","Reds","CIN @ SD","RF","4.21",".83",".51",".15",".03",".15",".41",".51",".04",".02",".41","1.01","5.79","9.02","6.84","12225"
"Adrian Beltre","Rangers","TEX @ LAA","3B","4.35",".98",".68",".18",".01",".11",".41",".51",".01",".00",".43",".79","5.76","8.97","6.86","639"
"J.D. Davis","Astros","BOS @ HOU","DH","3.81",".88",".52",".19",".01",".16",".46",".49",".02",".02",".32","1.25","5.76","8.98","6.84","16219"
"Trey Mancini","Orioles","NYY @ BAL","LF","3.89",".92",".57",".16",".01",".18",".45",".46",".01",".01",".28","1.05","5.71","8.88","6.83","15149"
"Kolten Wong","Cardinals","PIT @ STL","2B","4.02",".88",".58",".17",".04",".08",".40",".47",".05",".03",".50",".57","5.73","8.91","6.79","12532"
"Ketel Marte","Diamondbacks","MIA @ ARI","2B","4.14",".96",".63",".22",".06",".05",".40",".48",".06",".03",".40",".58","5.68","8.85","6.81","13613"
"Jefry Marte","Angels","TEX @ LAA","1B","3.94",".80",".45",".18",".01",".16",".44",".48",".03",".02",".41",".80","5.72","8.91","6.72","5107"
"Andrelton Simmons","Angels","TEX @ LAA","SS","4.04","1.01",".72",".19",".02",".08",".42",".43",".07",".04",".36",".32","5.66","8.79","6.84","10847"
"Max Stassi","Astros","BOS @ HOU","C","3.93",".74",".39",".17",".01",".18",".45",".49",".02",".01",".42","1.41","5.72","8.91","6.66","10059"
"Abraham Almonte","Royals","OAK @ KC","CF","4.00",".90",".59",".18",".05",".08",".44",".45",".07",".04",".36",".79","5.65","8.79","6.76","5486"
"Starlin Castro","Marlins","MIA @ ARI","2B","4.59","1.17",".80",".23",".03",".12",".46",".34",".02",".02",".15",".95","5.57","8.62","6.90","4579"
"Brian Anderson","Marlins","MIA @ ARI","RF","4.30",".97",".59",".24",".03",".11",".44",".45",".02",".01",".28","1.10","5.63","8.76","6.76","18289"
"Alex Gordon","Royals","OAK @ KC","LF","4.12",".89",".61",".16",".02",".11",".46",".42",".04",".03",".48",".94","5.65","8.78","6.70","5209"
"Ryon Healy","Mariners","TB @ SEA","1B","4.01",".93",".56",".20",".00",".17",".43",".50",".01",".01",".21","1.14","5.60","8.74","6.72","15447"
"Wilmer Difo","Nationals","WSH @ ATL","2B","4.20","1.01",".72",".18",".04",".06",".38",".45",".09",".04",".33",".72","5.57","8.65","6.76","14320"
"Nick Williams","Phillies","PHI @ SF","RF","4.25","1.00",".67",".18",".04",".10",".42",".47",".05",".03",".23","1.14","5.55","8.65","6.74","14330"
"Xander Bogaerts","Red Sox","BOS @ HOU","SS","4.45",".94",".62",".18",".02",".13",".46",".41",".05",".03",".27","1.24","5.57","8.65","6.71","12161"
"Bruce Maxwell","Athletics","OAK @ KC","C","4.00",".97",".66",".23",".01",".08",".47",".45",".02",".01",".30",".75","5.42","8.45","6.51","13866"
"JaCoby Jones","Tigers","TOR @ DET","LF","4.10",".90",".59",".18",".04",".09",".40",".43",".09",".06",".25","1.26","5.41","8.41","6.53","14818"
"Rob Refsnyder","Rays","TB @ SEA","LF","4.31",".80",".54",".19",".01",".07",".42",".39",".06",".04",".59","1.02","5.48","8.49","6.42","13770"
"Delino DeShields","Rangers","TEX @ LAA","CF","4.66",".87",".66",".14",".02",".04",".42",".23",".21",".11",".48","1.30","5.43","8.34","6.56","11379"
"Orlando Arcia","Brewers","MIL @ CWS","SS","4.06",".85",".59",".14",".02",".10",".45",".44",".08",".05",".30",".83","5.36","8.35","6.40","13185"
"Johnny Field","Rays","TB @ SEA","LF","3.99",".88",".53",".22",".01",".11",".39",".46",".08",".04",".20","1.00","5.34","8.32","6.42","15048"
"Leonys Martin","Tigers","TOR @ DET","CF","3.98",".88",".63",".12",".05",".08",".39",".41",".11",".06",".29",".99","5.31","8.25","6.44","11846"
"Jarrod Dyson","Diamondbacks","MIA @ ARI","CF","3.91",".79",".56",".12",".06",".04",".34",".38",".19",".08",".42",".63","5.33","8.25","6.41","4866"
"Amed Rosario","Mets","CHC @ NYM","SS","3.98",".98",".71",".16",".04",".06",".34",".45",".10",".06",".21",".81","5.25","8.17","6.44","15518"
"Kevin Plawecki","Mets","CHC @ NYM","C","4.10",".83",".59",".16",".00",".08",".39",".44",".02",".01",".56",".74","5.35","8.32","6.29","13807"
"Christian Arroyo","Rays","TB @ SEA","3B","4.21",".89",".60",".20",".01",".09",".42",".43",".04",".03",".34",".94","5.28","8.22","6.31","16434"
"Curt Casali","Reds","CIN @ SD","C","4.09",".84",".56",".15",".00",".13",".36",".45",".02",".01",".43",".94","5.29","8.24","6.28","12510"
"Roberto Perez","Indians","CLE @ MIN","C","4.15",".71",".43",".16",".01",".11",".46",".44",".02",".01",".48","1.27","5.29","8.25","6.15","2900"
"Jorge Alfaro","Phillies","PHI @ SF","C","4.01",".95",".63",".21",".02",".10",".38",".42",".01",".01",".28","1.24","5.19","8.07","6.27","12180"
"Manuel Margot","Padres","CIN @ SD","CF","3.79",".87",".61",".15",".04",".07",".34",".38",".12",".07",".29",".70","5.17","8.02","6.28","14712"
"Pablo Sandoval","Giants","PHI @ SF","DH","3.95",".87",".57",".17",".01",".12",".37",".45",".02",".01",".32",".83","5.19","8.08","6.20","5409"
"Denard Span","Mariners","TB @ SEA","LF","3.77",".79",".54",".15",".02",".08",".40",".39",".08",".04",".44",".69","5.20","8.07","6.17","8347"
"Freddy Galvis","Padres","CIN @ SD","SS","3.90",".90",".63",".15",".04",".08",".36",".39",".07",".04",".31",".67","5.12","7.95","6.22","6609"
"Jose Iglesias","Tigers","TOR @ DET","SS","3.86",".98",".71",".21",".02",".04",".39",".40",".08",".05",".26",".48","5.10","7.93","6.22","10231"
"Mike Zunino","Mariners","TB @ SEA","C","3.66",".66",".35",".13",".00",".18",".40",".48",".01",".00",".36","1.49","5.17","8.07","6.01","13265"
"Jace Peterson","Orioles","NYY @ BAL","3B","4.51",".79",".54",".18",".01",".06",".45",".24",".08",".06",".54","1.24","5.15","7.94","6.10","12325"
"Dansby Swanson","Braves","WSH @ ATL","SS","3.88",".85",".58",".19",".03",".06",".33",".41",".04",".03",".45",".86","5.11","7.93","6.09","18314"
"Robbie Grossman","Twins","CLE @ MIN","DH","3.84",".80",".52",".21",".01",".06",".41",".38",".02",".02",".50",".84","5.12","7.95","6.02","5254"
"Mitch Garver","Twins","CLE @ MIN","C","3.95",".77",".46",".20",".01",".11",".40",".42",".02",".01",".38","1.26","5.08","7.91","5.98","15161"
"Adam Engel","White Sox","MIL @ CWS","CF","3.97",".70",".47",".12",".03",".07",".33",".37",".14",".06",".46","1.13","5.08","7.87","6.02","15082"
"Elias Diaz","Pirates","PIT @ STL","C","4.07",".93",".66",".17",".01",".09",".36",".46",".03",".02",".22",".70","4.97","7.76","6.02","11680"
"Jurickson Profar","Rangers","TEX @ LAA","SS","4.25",".81",".53",".20",".02",".06",".37",".39",".04",".03",".44",".77","5.03","7.81","5.96","10815"
"Rougned Odor","Rangers","TEX @ LAA","2b","4.04",".74",".45",".15",".01",".13",".34",".41",".08",".06",".28","1.17","4.98","7.75","5.94","12282"
"Eduardo Nunez","Red Sox","BOS @ HOU","DH","4.04",".90",".60",".19",".01",".10",".34",".35",".11",".05",".13",".84","4.92","7.62","6.04","6848"
"Chris Young","Angels","TEX @ LAA","RF","3.69",".65",".39",".14",".01",".11",".42",".38",".04",".03",".47",".84","5.01","7.79","5.84","3882"
"Carson Kelly","Cardinals","PIT @ STL","C","3.91",".80",".54",".17",".01",".08",".36",".47",".02",".01",".37",".65","4.96","7.75","5.87","13620"
"Billy Hamilton","Reds","CIN @ SD","CF","3.85",".76",".58",".11",".04",".03",".33",".25",".24",".09",".36","1.00","4.93","7.58","6.00","10199"
"Ryan Goins","Royals","OAK @ KC","SS","3.89",".88",".62",".17",".04",".05",".39",".40",".03",".02",".32",".82","4.86","7.58","5.86","9807"
"Miguel Rojas","Marlins","MIA @ ARI","SS","4.09",".94",".68",".18",".02",".07",".35",".40",".03",".02",".23",".61","4.81","7.48","5.87","7802"
"Lewis Brinson","Marlins","MIA @ ARI","CF","3.85",".75",".43",".16",".03",".14",".33",".42",".05",".04",".18","1.19","4.83","7.52","5.80","14352"
"Spencer Kieboom","Nationals","WSH @ ATL","C","4.09",".87",".63",".16",".01",".07",".37",".42",".02",".01",".32",".75","4.82","7.50","5.79","13300"
"Gorkys Hernandez","Giants","PHI @ SF","LF","3.82",".86",".61",".17",".02",".05",".32",".35",".09",".06",".31","1.01","4.80","7.43","5.83","4146"
"Alcides Escobar","Royals","OAK @ KC","SS","3.77",".91",".67",".17",".03",".04",".41",".41",".05",".02",".19",".58","4.76","7.42","5.80","6310"
"Charlie Culberson","Braves","WSH @ ATL","DH","4.00",".84",".60",".15",".03",".06",".33",".44",".05",".03",".31",".85","4.78","7.46","5.76","3298"
"J.T. Riddle","Marlins","MIA @ ARI","SS","3.97",".88",".55",".19",".05",".09",".32",".40",".03",".02",".17",".92","4.75","7.39","5.78","17642"
"Addison Russell","Cubs","CHC @ NYM","SS","4.08",".81",".53",".17",".01",".10",".34",".40",".02",".02",".30","1.26","4.78","7.44","5.72","14106"
"Jordy Mercer","Pirates","PIT @ STL","SS","3.95",".85",".59",".16",".02",".08",".34",".40",".01",".01",".33",".70","4.77","7.42","5.73","6547"
"Martin Maldonado","Angels","TEX @ LAA","C","3.82",".71",".45",".14",".01",".12",".39",".40",".02",".01",".34",".95","4.76","7.42","5.61","6887"
"Jake Marisnick","Astros","BOS @ HOU","CF","3.69",".63",".35",".13",".02",".14",".39",".39",".08",".04",".24","1.56","4.75","7.39","5.61","11339"
"Omar Narvaez","White Sox","MIL @ CWS","C","4.08",".78",".59",".16",".00",".03",".33",".32",".03",".02",".62",".72","4.72","7.30","5.56","13338"
"Ryan LaMarre","Twins","CLE @ MIN","LF","3.72",".77",".55",".14",".02",".06",".38",".34",".08",".04",".32","1.38","4.63","7.20","5.56","10700"
"Deven Marrero","Diamondbacks","MIA @ ARI","2B","4.02",".75",".50",".18",".02",".05",".31",".38",".07",".04",".32","1.25","4.55","7.07","5.44","13325"
"Jackie Bradley Jr.","Red Sox","BOS @ HOU","CF","3.66",".65",".37",".13",".03",".12",".36",".35",".04",".02",".30","1.18","4.53","7.04","5.36","12984"
"Guillermo Heredia","Mariners","TB @ SEA","CF","3.89",".76",".57",".13",".01",".04",".35",".29",".04",".03",".50",".85","4.52","7.00","5.38","18721"
"Jesus Sucre","Rays","TB @ SEA","C","3.86",".82",".60",".14",".00",".07",".35",".38",".04",".03",".21",".68","4.44","6.91","5.38","5942"
"Dixon Machado","Tigers","TOR @ DET","2B","3.74",".86",".66",".16",".01",".03",".39",".33",".05",".03",".25",".69","4.42","6.87","5.38","11472"
"Trayce Thompson","White Sox","MIL @ CWS","CF","3.73",".61",".39",".11",".02",".09",".36",".36",".06",".03",".35","1.21","4.45","6.93","5.23","9952"
"Robinson Chirinos","Rangers","TEX @ LAA","C","3.91",".60",".35",".13",".00",".12",".33",".32",".02",".01",".46","1.55","4.46","6.92","5.20","3142"
"Charlie Tilson","White Sox","MIL @ CWS","LF","3.86",".82",".63",".13",".04",".02",".31",".33",".09",".06",".29",".67","4.36","6.76","5.32","12983"
"Andrew Susac","Orioles","NYY @ BAL","C","3.64",".60",".34",".12",".00",".14",".35",".34",".02",".01",".34","1.47","4.42","6.88","5.19","13132"
"Brock Holt","Red Sox","BOS @ HOU","2B","3.91",".77",".53",".17",".02",".05",".31",".27",".05",".03",".37",".92","4.36","6.74","5.25","9345"
"Jeff Mathis","Diamondbacks","MIA @ ARI","C","3.79",".65",".44",".15",".02",".04",".32",".31",".02",".01",".57","1.10","4.39","6.80","5.11","3448"
"Ronald Guzman","Rangers","TEX @ LAA","1B","3.78",".70",".47",".12",".02",".09",".34",".31",".02",".01",".36","1.08","4.33","6.71","5.15","14388"
"Luis Guillorme","Mets","CHC @ NYM","2B","3.86",".73",".57",".11",".02",".02",".30",".32",".03",".03",".50",".69","4.26","6.60","5.06","16451"
"Christian Vazquez","Red Sox","BOS @ HOU","C","3.78",".79",".55",".17",".01",".06",".30",".32",".04",".02",".13",".77","3.93","6.11","4.82","9774"
