"Name","Team","Game","Pos","PA","H","1B","2B","3B","HR","R","RBI","SB","CS","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Alen Hanson","Giants","SF @ LAD","2B","4.01",".94",".61",".18",".02",".12",".37",".44",".16",".09",".21",".86","5.74","8.90","6.98","12926"
"Denard Span","Mariners","BOS @ SEA","LF","3.97",".90",".61",".17",".02",".10",".45",".40",".09",".04",".45",".57","5.79","8.97","6.90","8347"
"Ketel Marte","Diamondbacks","NYM @ ARI","2B","4.10","1.01",".66",".23",".07",".06",".41",".45",".05",".03",".32",".55","5.72","8.89","6.92","13613"
"Michael Conforto","Mets","NYM @ ARI","CF","4.16",".85",".50",".16",".03",".15",".43",".48",".02",".01",".39","1.31","5.74","8.93","6.79","16376"
"Hunter Dozier","Royals","HOU @ KC","1B","4.23",".96",".60",".26",".02",".09",".42",".42",".04",".03",".43","1.19","5.70","8.84","6.79","15117"
"Lonnie Chisenhall","Indians","MIN @ CLE","RF","3.99",".92",".59",".22",".02",".09",".47",".45",".04",".02",".39",".84","5.69","8.86","6.77","7571"
"Justin Smoak","Blue Jays","WSH @ TOR","1B","4.29",".74",".36",".19",".00",".17",".47",".40",".01",".01",".54","1.54","5.75","8.92","6.68","9054"
"Joey Rickard","Orioles","MIA @ BAL","RF","3.88",".91",".59",".19",".01",".11",".45",".44",".05",".03",".38",".75","5.68","8.83","6.76","13277"
"J.T. Riddle","Marlins","MIA @ BAL","SS","4.22","1.06",".73",".20",".02",".11",".42",".48",".03",".02",".17",".78","5.55","8.65","6.78","17642"
"Isiah Kiner-Falefa","Rangers","COL @ TEX","3B","4.12",".96",".68",".21",".03",".04",".43",".42",".08",".06",".43",".61","5.60","8.69","6.71","16512"
"Stephen Piscotty","Athletics","LAA @ OAK","RF","3.87",".88",".54",".22",".02",".09",".43",".48",".03",".02",".42",".75","5.60","8.73","6.63","13367"
"Jon Jay","Diamondbacks","NYM @ ARI","LF","4.50","1.15",".89",".19",".04",".02",".47",".27",".06",".04",".41",".81","5.54","8.54","6.82","5227"
"Kevan Smith","White Sox","DET @ CWS","C","4.12","1.10",".78",".20",".01",".11",".45",".47",".01",".01",".20",".56","5.50","8.58","6.72","12284"
"Max Kepler","Twins","MIN @ CLE","RF","4.05",".86",".49",".23",".02",".13",".42",".45",".03",".02",".32",".94","5.54","8.63","6.59","12144"
"Adam Engel","White Sox","DET @ CWS","CF","3.76",".82",".53",".14",".03",".11",".40",".43",".13",".07",".28",".99","5.47","8.50","6.57","15082"
"JaCoby Jones","Tigers","DET @ CWS","LF","4.27",".84",".55",".17",".02",".10",".41",".42",".10",".05",".35","1.24","5.47","8.50","6.53","14818"
"Noel Cuevas","Rockies","COL @ TEX","RF","3.96",".96",".66",".17",".04",".09",".46",".41",".07",".04",".24",".85","5.40","8.39","6.55","11894"
"C.J. Cron","Rays","TB @ NYY","DH","4.18",".82",".48",".16",".00",".17",".38",".48",".02",".02",".31","1.38","5.44","8.48","6.46","12546"
"Austin Wynns","Orioles","MIA @ BAL","C","3.76",".79",".49",".14",".00",".16",".48",".48",".02",".01",".33",".79","5.45","8.51","6.42","15271"
"Manuel Margot","Padres","SD @ ATL","CF","4.11",".88",".60",".18",".04",".06",".38",".35",".12",".08",".42",".87","5.41","8.36","6.50","14712"
"Chris Owings","Diamondbacks","NYM @ ARI","CF","4.00",".89",".56",".21",".04",".08",".37",".43",".10",".05",".27",".92","5.38","8.36","6.49","10030"
"Jose Peraza","Reds","CIN @ PIT","SS","4.18","1.10",".89",".15",".02",".04",".34",".47",".13",".07",".14",".41","5.29","8.25","6.60","13593"
"Brandon Crawford","Giants","SF @ LAD","SS","4.25",".95",".64",".20",".01",".10",".42",".46",".04",".03",".27","1.00","5.37","8.37","6.46","5343"
"Devin Mesoraco","Mets","NYM @ ARI","C","4.05",".79",".44",".18",".01",".15",".39",".47",".02",".01",".37","1.01","5.41","8.43","6.38","5666"
"Franklin Barreto","Athletics","LAA @ OAK","2B","3.75",".80",".51",".15",".04",".11",".40",".45",".07",".05",".34","1.22","5.36","8.34","6.38","15519"
"Chris Young","Angels","LAA @ OAK","RF","4.22",".80",".49",".20",".01",".10",".43",".40",".06",".03",".40",".91","5.36","8.33","6.34","3882"
"Jake Bauers","Rays","TB @ NYY","LF","4.38",".78",".50",".16",".01",".11",".39",".33",".11",".08",".45","1.41","5.35","8.27","6.36","15194"
"Jonathan Lucroy","Athletics","LAA @ OAK","C","3.99",".94",".64",".22",".02",".07",".44",".41",".02",".01",".38",".50","5.32","8.27","6.36","7870"
"Charlie Culberson","Braves","SD @ ATL","DH","4.09",".98",".70",".18",".03",".07",".41",".49",".05",".03",".22",".83","5.27","8.23","6.39","3298"
"A.J. Ellis","Padres","SD @ ATL","C","3.99",".78",".52",".17",".00",".09",".40",".41",".02",".02",".62",".76","5.37","8.35","6.26","5677"
"Yangervis Solarte","Blue Jays","WSH @ TOR","2B","4.20",".86",".50",".21",".01",".14",".41",".42",".01",".01",".30",".92","5.30","8.24","6.32","5352"
"Billy Hamilton","Reds","CIN @ PIT","CF","3.94",".85",".65",".13",".04",".03",".40",".32",".25",".08",".27",".86","5.26","8.12","6.43","10199"
"Joe Panik","Giants","SF @ LAD","2B","4.65","1.01",".74",".18",".02",".08",".45",".31",".03",".02",".33",".59","5.23","8.09","6.37","11936"
"Freddy Galvis","Padres","SD @ ATL","SS","4.23",".92",".64",".19",".03",".07",".38",".37",".08",".04",".34",".88","5.21","8.08","6.30","6609"
"Jarrod Dyson","Diamondbacks","NYM @ ARI","CF","3.87",".82",".60",".12",".06",".03",".32",".35",".19",".08",".39",".59","5.21","8.05","6.31","4866"
"Abraham Almonte","Royals","HOU @ KC","CF","3.91",".90",".59",".19",".05",".07",".40",".40",".06",".04",".29",".73","5.19","8.06","6.27","5486"
"Elias Diaz","Pirates","CIN @ PIT","C","3.91",".96",".67",".18",".00",".11",".37",".49",".02",".01",".21",".61","5.15","8.05","6.25","11680"
"Yairo Munoz","Cardinals","CHC @ STL","3B","3.92",".93",".66",".15",".02",".10",".36",".45",".07",".04",".20",".85","5.14","8.01","6.27","16313"
"Martin Maldonado","Angels","LAA @ OAK","C","4.33",".90",".60",".20",".01",".10",".38",".47",".02",".01",".29",".96","5.17","8.06","6.19","6887"
"Jose Iglesias","Tigers","DET @ CWS","SS","4.04",".94",".66",".22",".01",".04",".41",".38",".08",".06",".31",".44","5.15","8.00","6.23","10231"
"Erik Gonzalez","Indians","MIN @ CLE","2B","3.77",".93",".63",".20",".01",".08",".42",".44",".07",".04",".17","1.09","5.11","7.96","6.19","13369"
"Grayson Greiner","Tigers","DET @ CWS","C","4.15",".78",".50",".16",".01",".11",".42",".39",".01",".01",".45","1.15","5.14","7.99","6.05","17062"
"Robbie Grossman","Twins","MIN @ CLE","DH","4.16",".86",".57",".19",".01",".09",".39",".38",".03",".02",".40","1.05","5.11","7.94","6.09","5254"
"Ronald Guzman","Rangers","COL @ TEX","1B","3.90",".81",".55",".15",".03",".09",".40",".40",".02",".02",".42","1.00","5.11","7.94","6.06","14388"
"Kendrys Morales","Blue Jays","WSH @ TOR","DH","3.99",".79",".45",".19",".00",".15",".39",".41",".01",".01",".28","1.21","5.09","7.91","6.04","8610"
"Kolten Wong","Cardinals","CHC @ STL","2B","3.79",".83",".57",".15",".03",".07",".37",".38",".06",".03",".40",".61","5.06","7.85","6.05","12532"
"Amed Rosario","Mets","NYM @ ARI","SS","3.93",".94",".64",".18",".06",".06",".31",".39",".10",".06",".16",".94","4.99","7.73","6.16","15518"
"Matt Duffy","Rays","TB @ NYY","3B","4.47","1.06",".80",".19",".01",".06",".36",".28",".07",".04",".24","1.18","4.98","7.68","6.19","13836"
"Orlando Arcia","Brewers","PHI @ MIL","SS","3.79",".90",".64",".16",".02",".09",".35",".41",".09",".05",".20",".67","4.99","7.76","6.09","13185"
"Jordy Mercer","Pirates","CIN @ PIT","SS","3.78",".88",".59",".18",".02",".09",".35",".42",".01",".01",".31",".63","5.01","7.80","6.03","6547"
"Alex Gordon","Royals","HOU @ KC","LF","4.14",".89",".66",".14",".02",".08",".39",".39",".04",".02",".32",".87","4.99","7.75","6.02","5209"
"Christian Vazquez","Red Sox","BOS @ SEA","C","3.96",".95",".66",".20",".01",".08",".40",".39",".05",".03",".17",".58","4.90","7.62","5.98","9774"
"Wilmer Difo","Nationals","WSH @ TOR","2B","4.05",".86",".58",".18",".04",".06",".35",".39",".08",".04",".25",".77","4.89","7.60","5.93","14320"
"Logan Forsythe","Dodgers","SF @ LAD","2B","3.78",".80",".50",".18",".01",".12",".33",".37",".03",".02",".37",".86","4.90","7.60","5.84","7185"
"Ehire Adrianza","Twins","MIN @ CLE","SS","3.92",".84",".53",".22",".02",".07",".36",".37",".07",".04",".25","1.00","4.87","7.56","5.87","8418"
"David Fletcher","Angels","LAA @ OAK","SS","3.86",".93",".64",".22",".03",".04",".38",".33",".08",".05",".19",".50","4.81","7.45","5.89","17992"
"Guillermo Heredia","Mariners","BOS @ SEA","CF","3.87",".81",".62",".13",".02",".04",".41",".34",".04",".03",".48",".66","4.85","7.54","5.77","18721"
"Alcides Escobar","Royals","HOU @ KC","SS","4.03",".97",".70",".19",".04",".04",".36",".37",".05",".03",".17",".50","4.75","7.39","5.86","6310"
"Jackie Bradley Jr.","Red Sox","BOS @ SEA","CF","3.84",".75",".48",".14",".01",".11",".42",".36",".04",".02",".29","1.03","4.82","7.49","5.73","12984"
"Kevin Pillar","Blue Jays","WSH @ TOR","CF","3.86",".84",".49",".25",".01",".09",".32",".33",".08",".04",".19",".97","4.76","7.36","5.77","12434"
"Carlos Gomez","Rays","TB @ NYY","RF","3.96",".70",".43",".14",".01",".13",".33",".35",".08",".04",".30","1.49","4.78","7.42","5.71","4881"
"Andrew Knapp","Phillies","PHI @ MIL","C","4.09",".69",".45",".15",".01",".08",".31",".34",".03",".02",".59","1.32","4.81","7.44","5.62","14942"
"Blake Swihart","Red Sox","BOS @ SEA","1B","4.09",".85",".57",".18",".01",".09",".35",".41",".03",".02",".21","1.07","4.72","7.35","5.70","13176"
"Trayce Thompson","White Sox","DET @ CWS","CF","3.64",".68",".42",".12",".02",".13",".40",".39",".04",".03",".23","1.09","4.65","7.25","5.53","9952"
"Austin Barnes","Dodgers","SF @ LAD","C","3.65",".68",".44",".14",".01",".10",".30",".34",".05",".02",".46",".94","4.66","7.22","5.49","12158"
"Aledmys Diaz","Blue Jays","WSH @ TOR","SS","3.73",".79",".45",".22",".01",".11",".32",".36",".04",".02",".18",".92","4.60","7.15","5.56","15937"
"Gorkys Hernandez","Giants","SF @ LAD","LF","3.89",".80",".56",".16",".01",".07",".32",".34",".09",".05",".26","1.16","4.60","7.13","5.57","4146"
"Luis Valbuena","Angels","LAA @ OAK","1B","3.99",".71",".44",".16",".00",".11",".38",".37",".01",".01",".34","1.15","4.64","7.22","5.47","4969"
"Drew Butera","Royals","HOU @ KC","C","3.78",".77",".51",".17",".01",".08",".38",".38",".03",".02",".29",".76","4.60","7.17","5.48","3411"
"J.P. Crawford","Phillies","PHI @ MIL","SS","3.86",".65",".42",".13",".02",".08",".39",".29",".04",".03",".50",".97","4.63","7.17","5.43","15491"
"Mallex Smith","Rays","TB @ NYY","LF","3.84",".77",".60",".12",".04",".02",".27",".25",".19",".10",".33","1.16","4.53","6.98","5.56","13608"
"Joey Wendle","Rays","TB @ NYY","2B","4.07",".82",".56",".15",".03",".07",".32",".31",".06",".04",".25","1.19","4.48","6.94","5.46","13853"
"Charlie Tilson","White Sox","DET @ CWS","LF","3.89",".89",".69",".12",".04",".03",".32",".34",".09",".06",".19",".56","4.43","6.88","5.49","12983"
"Willy Adames","Rays","TB @ NYY","SS","4.28",".77",".55",".13",".01",".08",".31",".31",".05",".03",".32","1.67","4.47","6.93","5.39","15986"
"Jose Trevino","Rangers","COL @ TEX","C","3.78",".80",".56",".16",".01",".06",".38",".38",".02",".02",".24",".63","4.41","6.88","5.30","16725"
"J.B. Shuck","Marlins","MIA @ BAL","LF","3.98",".86",".63",".17",".02",".04",".34",".33",".06",".03",".23",".44","4.39","6.81","5.36","6677"
"Ryan Goins","Royals","HOU @ KC","SS","3.66",".84",".61",".16",".03",".04",".36",".33",".03",".02",".20",".69","4.21","6.55","5.14","9807"
"Deven Marrero","Diamondbacks","NYM @ ARI","2B","3.75",".73",".50",".17",".02",".04",".29",".35",".07",".04",".26","1.10","4.23","6.57","5.10","13325"
"Bobby Wilson","Twins","MIN @ CLE","C","3.80",".69",".44",".14",".00",".11",".35",".39",".02",".01",".17","1.17","4.22","6.60","5.05","6564"
"Johnny Field","Rays","TB @ NYY","LF","3.71",".70",".43",".17",".01",".09",".30",".34",".06",".03",".16","1.33","4.18","6.50","5.04","15048"
"Devon Travis","Blue Jays","WSH @ TOR","2B","3.49",".72",".43",".19",".02",".08",".31",".30",".04",".02",".15",".99","4.07","6.31","4.93","13862"
"Pedro Severino","Nationals","WSH @ TOR","C","3.93",".71",".52",".15",".00",".04",".34",".30",".02",".02",".31",".92","3.98","6.19","4.77","14523"
"Yadiel Rivera","Marlins","MIA @ BAL","DH","3.86",".71",".52",".12",".01",".05",".35",".29",".04",".03",".23","1.01","3.95","6.14","4.77","11863"
"Jesus Sucre","Rays","TB @ NYY","C","3.58",".73",".54",".11",".00",".07",".26",".29",".04",".02",".16",".84","3.69","5.74","4.53","5942"
"Luke Maile","Blue Jays","WSH @ TOR","C","3.61",".55",".35",".13",".01",".06",".25",".24",".02",".02",".29","1.41","3.37","5.23","4.01","13355"
