,Year,Team,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,Spd,BABIP,UBR,wGDP,wSB,wRC,wRAA,wOBA,wRC+
302,2000,Pirates,2202.0,5643.0,6369.0,1506.0,987.0,320.0,31.0,168.0,793.0,749.0,564.0,41.0,1032.0,66.0,37.0,59.0,133.0,86.0,40.0,0.267,8.9,16.2,0.55,0.339,0.424,0.762,0.157,4.4,0.299, , ,-0.4,790.0,-45.8,0.333,91.0
303,2000,Diamondbacks,2103.0,5527.0,6241.0,1466.0,961.0,282.0,44.0,179.0,792.0,756.0,535.0,37.0,975.0,59.0,58.0,61.0,114.0,97.0,44.0,0.265,8.6,15.6,0.55,0.333,0.429,0.763,0.164,4.8,0.29, , ,-0.1,765.0,-54.0,0.332,88.0
304,2000,Marlins,2213.0,5509.0,6203.0,1441.0,978.0,274.0,29.0,160.0,731.0,691.0,540.0,39.0,1184.0,60.0,51.0,42.0,100.0,168.0,55.0,0.262,8.7,19.1,0.46,0.331,0.409,0.74,0.147,5.1,0.304, , ,9.1,722.0,-92.1,0.324,89.0
305,2000,Devil Rays,1887.0,5505.0,6206.0,1414.0,977.0,253.0,22.0,162.0,733.0,692.0,558.0,25.0,1022.0,51.0,40.0,52.0,126.0,90.0,46.0,0.257,9.0,16.5,0.55,0.329,0.399,0.728,0.142,4.1,0.287, , ,-2.4,708.0,-106.7,0.321,83.0
306,2000,Padres,2169.0,5560.0,6291.0,1413.0,940.0,279.0,37.0,157.0,752.0,714.0,602.0,50.0,1177.0,46.0,43.0,39.0,123.0,131.0,53.0,0.254,9.6,18.7,0.51,0.33,0.402,0.732,0.148,5.0,0.294, , ,2.6,714.0,-112.0,0.321,91.0
307,2000,Brewers,2207.0,5563.0,6355.0,1366.0,867.0,297.0,25.0,177.0,740.0,708.0,620.0,47.0,1245.0,61.0,49.0,61.0,126.0,72.0,44.0,0.246,9.8,19.6,0.5,0.325,0.403,0.729,0.158,4.0,0.284, , ,-5.1,712.0,-122.7,0.319,82.0
308,2001,Rockies,2179.0,5690.0,6394.0,1663.0,1065.0,324.0,61.0,213.0,923.0,874.0,511.0,50.0,1027.0,61.0,50.0,81.0,116.0,132.0,54.0,0.292,8.0,16.1,0.5,0.354,0.483,0.837,0.191,5.8,0.322, , ,2.6,948.0,154.0,0.357,95.0
309,2001,Indians,1901.0,5600.0,6357.0,1559.0,1016.0,294.0,37.0,212.0,897.0,868.0,577.0,32.0,1076.0,69.0,62.0,49.0,126.0,79.0,41.0,0.278,9.1,16.9,0.54,0.35,0.458,0.807,0.179,4.7,0.308, , ,-2.4,896.0,106.7,0.347,112.0
310,2001,Twins,1791.0,5560.0,6185.0,1514.0,984.0,328.0,38.0,164.0,771.0,717.0,495.0,42.0,1083.0,64.0,38.0,25.0,124.0,146.0,67.0,0.272,8.0,17.5,0.46,0.337,0.433,0.77,0.161,5.1,0.31, , ,-0.2,793.0,25.0,0.332,99.0
311,2001,Cardinals,2300.0,5450.0,6177.0,1469.0,964.0,274.0,32.0,199.0,814.0,768.0,529.0,51.0,1089.0,65.0,50.0,83.0,125.0,91.0,35.0,0.27,8.6,17.6,0.49,0.339,0.441,0.78,0.172,4.6,0.302, , ,2.7,802.0,35.3,0.335,101.0
312,2001,Diamondbacks,2180.0,5595.0,6349.0,1494.0,967.0,284.0,35.0,208.0,818.0,776.0,587.0,73.0,1052.0,57.0,36.0,71.0,105.0,71.0,38.0,0.267,9.2,16.6,0.56,0.341,0.442,0.783,0.175,4.4,0.294, , ,-2.6,830.0,41.8,0.336,97.0
313,2001,Red Sox,2035.0,5605.0,6264.0,1493.0,950.0,316.0,29.0,198.0,772.0,739.0,520.0,50.0,1131.0,70.0,41.0,28.0,132.0,46.0,35.0,0.266,8.3,18.1,0.46,0.334,0.439,0.773,0.173,3.7,0.3, , ,-6.3,805.0,27.8,0.332,100.0
314,2001,Giants,2231.0,5612.0,6408.0,1493.0,914.0,304.0,40.0,235.0,799.0,775.0,625.0,79.0,1090.0,50.0,54.0,67.0,108.0,57.0,42.0,0.266,9.8,17.0,0.57,0.342,0.46,0.802,0.194,4.0,0.29, , ,-7.2,871.0,75.9,0.341,108.0
315,2001,Athletics,1830.0,5573.0,6385.0,1469.0,914.0,334.0,22.0,199.0,884.0,835.0,640.0,57.0,1021.0,88.0,59.0,25.0,131.0,68.0,29.0,0.264,10.0,16.0,0.63,0.345,0.439,0.784,0.175,4.2,0.288, , ,0.6,852.0,59.5,0.338,108.0
316,2001,Reds,2338.0,5583.0,6222.0,1464.0,962.0,304.0,22.0,176.0,735.0,690.0,468.0,47.0,1172.0,65.0,40.0,66.0,130.0,103.0,54.0,0.262,7.5,18.8,0.4,0.324,0.419,0.744,0.157,4.2,0.301, , ,-3.1,733.0,-39.0,0.321,88.0
317,2001,Cubs,2271.0,5406.0,6219.0,1409.0,915.0,268.0,32.0,194.0,777.0,748.0,577.0,72.0,1077.0,66.0,53.0,117.0,132.0,67.0,36.0,0.261,9.3,17.3,0.54,0.336,0.43,0.766,0.169,4.1,0.29, , ,-2.6,778.0,6.7,0.329,98.0
318,2001,Phillies,2083.0,5497.0,6219.0,1431.0,943.0,295.0,29.0,164.0,746.0,708.0,551.0,52.0,1125.0,43.0,61.0,67.0,104.0,153.0,47.0,0.26,8.9,18.1,0.49,0.329,0.414,0.743,0.154,5.1,0.297, , ,9.9,735.0,-36.9,0.321,92.0
319,2001,Devil Rays,1750.0,5524.0,6104.0,1426.0,973.0,311.0,21.0,121.0,672.0,645.0,456.0,24.0,1116.0,54.0,25.0,45.0,130.0,115.0,52.0,0.258,7.5,18.3,0.41,0.32,0.388,0.707,0.13,4.4,0.303, , ,0.1,664.0,-93.3,0.309,86.0
320,2001,Expos,2165.0,5379.0,6026.0,1361.0,882.0,320.0,28.0,131.0,670.0,622.0,478.0,59.0,1071.0,60.0,45.0,64.0,151.0,101.0,51.0,0.253,7.9,17.8,0.45,0.319,0.396,0.715,0.143,4.5,0.291, , ,-2.2,652.0,-96.2,0.309,79.0
321,2001,Brewers,2303.0,5488.0,6148.0,1378.0,866.0,273.0,30.0,209.0,740.0,712.0,488.0,44.0,1399.0,72.0,35.0,65.0,102.0,66.0,36.0,0.251,7.9,22.8,0.35,0.319,0.426,0.745,0.175,4.1,0.299, , ,-2.7,722.0,-40.5,0.32,90.0
322,2001,Orioles,1839.0,5472.0,6151.0,1359.0,937.0,262.0,24.0,136.0,687.0,663.0,514.0,26.0,989.0,77.0,49.0,38.0,121.0,133.0,53.0,0.248,8.4,16.1,0.52,0.319,0.38,0.699,0.131,4.6,0.278, , ,3.3,654.0,-109.5,0.306,88.0
323,2001,Mariners,2043.0,5680.0,6474.0,1637.0,1120.0,310.0,38.0,169.0,927.0,881.0,614.0,54.0,989.0,62.0,70.0,48.0,112.0,174.0,42.0,0.288,9.5,15.3,0.62,0.36,0.445,0.805,0.157,5.7,0.32, , ,16.2,912.0,108.7,0.347,116.0
324,2001,Rangers,1897.0,5685.0,6388.0,1566.0,971.0,326.0,23.0,246.0,890.0,844.0,548.0,27.0,1093.0,75.0,55.0,25.0,131.0,97.0,32.0,0.275,8.6,17.1,0.5,0.344,0.471,0.815,0.195,4.5,0.3, , ,5.2,911.0,117.7,0.349,108.0
325,2001,Astros,2121.0,5528.0,6325.0,1500.0,950.0,313.0,29.0,208.0,847.0,805.0,581.0,52.0,1119.0,89.0,56.0,71.0,128.0,64.0,49.0,0.271,9.2,17.7,0.52,0.347,0.451,0.798,0.18,4.0,0.304, , ,-8.8,861.0,76.2,0.343,101.0
326,2001,White Sox,1906.0,5464.0,6151.0,1463.0,920.0,300.0,29.0,214.0,798.0,770.0,520.0,31.0,998.0,52.0,51.0,63.0,128.0,123.0,59.0,0.268,8.5,16.2,0.52,0.334,0.451,0.785,0.183,4.7,0.29, , ,-1.3,814.0,50.3,0.337,104.0
327,2001,Yankees,1867.0,5577.0,6233.0,1488.0,976.0,289.0,20.0,203.0,804.0,774.0,519.0,38.0,1035.0,64.0,43.0,30.0,119.0,161.0,52.0,0.267,8.3,16.6,0.5,0.334,0.435,0.769,0.168,4.9,0.293, , ,9.3,796.0,22.4,0.332,103.0
328,2001,Royals,1837.0,5643.0,6176.0,1503.0,1037.0,277.0,37.0,152.0,729.0,691.0,406.0,31.0,898.0,44.0,47.0,36.0,134.0,100.0,42.0,0.266,6.6,14.5,0.45,0.318,0.409,0.727,0.143,4.9,0.291, , ,1.5,697.0,-69.0,0.314,82.0
329,2001,Marlins,2034.0,5542.0,6184.0,1461.0,940.0,325.0,30.0,166.0,742.0,713.0,470.0,43.0,1145.0,67.0,45.0,60.0,118.0,89.0,40.0,0.264,7.6,18.5,0.41,0.326,0.423,0.749,0.159,4.5,0.303, , ,0.1,738.0,-29.4,0.323,95.0
330,2001,Blue Jays,1859.0,5663.0,6284.0,1489.0,971.0,287.0,36.0,195.0,767.0,728.0,470.0,47.0,1094.0,74.0,43.0,34.0,111.0,156.0,55.0,0.263,7.5,17.4,0.43,0.325,0.43,0.755,0.167,5.3,0.293, , ,7.0,765.0,-14.7,0.324,94.0
331,2001,Angels,1824.0,5551.0,6226.0,1447.0,988.0,275.0,26.0,158.0,691.0,662.0,494.0,34.0,1001.0,77.0,53.0,46.0,109.0,116.0,52.0,0.261,7.9,16.1,0.49,0.327,0.405,0.732,0.144,4.5,0.29, , ,0.3,723.0,-49.4,0.318,93.0
332,2001,Braves,2141.0,5498.0,6152.0,1432.0,971.0,263.0,24.0,174.0,729.0,696.0,493.0,51.0,1039.0,45.0,52.0,64.0,132.0,85.0,46.0,0.26,8.0,16.9,0.47,0.324,0.412,0.736,0.152,4.0,0.29, , ,-3.3,706.0,-57.1,0.317,89.0
333,2001,Tigers,1841.0,5537.0,6145.0,1439.0,949.0,291.0,60.0,139.0,724.0,691.0,466.0,26.0,972.0,51.0,49.0,41.0,120.0,133.0,61.0,0.26,7.6,15.8,0.48,0.32,0.409,0.73,0.15,5.6,0.291, , ,-0.2,704.0,-58.8,0.316,94.0
334,2001,Dodgers,2084.0,5493.0,6169.0,1399.0,902.0,264.0,27.0,206.0,758.0,714.0,519.0,45.0,1062.0,56.0,44.0,57.0,115.0,89.0,42.0,0.255,8.4,17.2,0.49,0.323,0.425,0.748,0.17,4.4,0.279, , ,-0.7,735.0,-30.1,0.322,97.0
335,2001,Padres,2259.0,5482.0,6278.0,1379.0,919.0,273.0,26.0,161.0,789.0,753.0,678.0,37.0,1273.0,41.0,48.0,29.0,121.0,129.0,44.0,0.252,10.8,20.3,0.53,0.336,0.399,0.735,0.147,4.9,0.297, , ,6.4,745.0,-34.1,0.321,97.0
336,2001,Mets,2263.0,5459.0,6156.0,1361.0,923.0,273.0,18.0,147.0,642.0,608.0,545.0,59.0,1062.0,65.0,35.0,52.0,124.0,66.0,48.0,0.249,8.9,17.3,0.51,0.323,0.387,0.71,0.137,3.5,0.283, , ,-7.9,666.0,-98.3,0.309,87.0
337,2001,Pirates,2199.0,5398.0,6027.0,1333.0,891.0,256.0,25.0,161.0,657.0,618.0,467.0,51.0,1106.0,67.0,35.0,60.0,114.0,93.0,73.0,0.247,7.7,18.4,0.42,0.313,0.393,0.706,0.146,4.1,0.281, , ,-13.3,635.0,-113.1,0.306,80.0
338,2002,Angels,2307.0,5678.0,6327.0,1603.0,1086.0,333.0,32.0,152.0,851.0,811.0,462.0,42.0,805.0,74.0,64.0,49.0,105.0,117.0,51.0,0.282,7.3,12.7,0.57,0.341,0.433,0.773,0.15,4.9,0.303,-1.3,12.2,1.6,811.0,51.1,0.336,105.0
339,2002,Yankees,2135.0,5601.0,6377.0,1540.0,991.0,314.0,12.0,223.0,897.0,857.0,640.0,48.0,1171.0,72.0,41.0,23.0,150.0,100.0,38.0,0.275,10.0,18.4,0.55,0.354,0.455,0.809,0.18,4.2,0.31,-1.9,-2.7,3.6,901.0,134.7,0.352,116.0
340,2002,Rockies,2393.0,5512.0,6165.0,1508.0,1032.0,283.0,41.0,152.0,778.0,726.0,497.0,40.0,1043.0,56.0,50.0,49.0,133.0,103.0,53.0,0.274,8.1,16.9,0.48,0.337,0.423,0.76,0.149,4.8,0.311,7.4,-5.7,-2.1,766.0,26.0,0.331,82.0
341,2002,Rangers,2389.0,5621.0,6336.0,1511.0,950.0,304.0,27.0,230.0,843.0,807.0,554.0,45.0,1055.0,62.0,51.0,48.0,129.0,62.0,34.0,0.269,8.7,16.7,0.53,0.338,0.455,0.794,0.186,4.1,0.292,2.7,2.6,-2.3,849.0,88.5,0.343,103.0
342,2002,Cardinals,2366.0,5505.0,6246.0,1475.0,989.0,285.0,26.0,175.0,787.0,758.0,542.0,77.0,927.0,67.0,49.0,83.0,123.0,86.0,42.0,0.268,8.7,14.8,0.58,0.338,0.425,0.763,0.157,4.4,0.292,8.8,3.7,-0.8,770.0,20.2,0.331,101.0
343,2002,Giants,2263.0,5502.0,6304.0,1466.0,932.0,301.0,35.0,198.0,784.0,751.0,617.0,103.0,961.0,65.0,52.0,68.0,136.0,74.0,21.0,0.266,9.8,15.2,0.64,0.344,0.442,0.786,0.175,4.6,0.289,-2.0,-0.8,5.6,827.0,70.1,0.338,109.0
344,2002,Astros,2342.0,5503.0,6252.0,1441.0,951.0,291.0,32.0,167.0,749.0,719.0,589.0,57.0,1120.0,59.0,37.0,64.0,144.0,71.0,27.0,0.262,9.4,17.9,0.53,0.338,0.417,0.755,0.156,4.2,0.3,-3.0,-5.7,2.5,764.0,13.0,0.329,94.0
345,2002,Blue Jays,2236.0,5581.0,6230.0,1457.0,927.0,305.0,38.0,187.0,813.0,771.0,522.0,30.0,1142.0,53.0,57.0,17.0,130.0,71.0,18.0,0.261,8.4,18.3,0.46,0.327,0.43,0.757,0.169,4.9,0.295,4.7,0.5,6.3,764.0,16.1,0.329,97.0
346,2002,Marlins,2319.0,5496.0,6263.0,1433.0,975.0,280.0,32.0,146.0,699.0,653.0,595.0,69.0,1130.0,61.0,49.0,59.0,129.0,177.0,73.0,0.261,9.5,18.0,0.53,0.337,0.403,0.74,0.142,4.9,0.301,4.3,-3.2,4.3,734.0,-17.9,0.323,97.0
347,2002,Phillies,2260.0,5524.0,6323.0,1428.0,897.0,325.0,41.0,165.0,710.0,676.0,640.0,70.0,1095.0,53.0,39.0,66.0,129.0,104.0,43.0,0.259,10.1,17.3,0.58,0.339,0.422,0.761,0.163,4.6,0.294,-3.4,2.1,2.4,780.0,20.3,0.331,101.0
348,2002,Royals,2248.0,5535.0,6206.0,1415.0,948.0,285.0,42.0,140.0,737.0,695.0,524.0,27.0,921.0,52.0,51.0,44.0,106.0,140.0,65.0,0.256,8.4,14.8,0.57,0.323,0.398,0.721,0.143,5.1,0.282,6.5,4.1,0.3,697.0,-48.4,0.316,85.0
349,2002,Devil Rays,2007.0,5604.0,6198.0,1418.0,953.0,297.0,35.0,133.0,673.0,640.0,456.0,29.0,1115.0,58.0,36.0,44.0,116.0,102.0,45.0,0.253,7.4,18.0,0.41,0.314,0.39,0.704,0.137,4.7,0.293,4.5,1.0,1.1,655.0,-89.0,0.309,87.0
350,2002,Padres,2372.0,5515.0,6178.0,1393.0,985.0,243.0,29.0,136.0,662.0,627.0,547.0,42.0,1062.0,30.0,41.0,45.0,132.0,71.0,44.0,0.253,8.9,17.2,0.52,0.321,0.381,0.702,0.129,3.9,0.288,-5.7,-2.0,-4.7,653.0,-88.6,0.309,91.0
351,2002,Tigers,2096.0,5406.0,5920.0,1340.0,914.0,265.0,37.0,124.0,575.0,546.0,363.0,22.0,1035.0,64.0,57.0,30.0,125.0,65.0,44.0,0.248,6.1,17.5,0.35,0.3,0.379,0.679,0.132,4.1,0.283,0.5,-4.1,-5.8,571.0,-140.1,0.297,82.0
352,2002,Cubs,2294.0,5496.0,6244.0,1351.0,863.0,259.0,29.0,200.0,707.0,676.0,586.0,52.0,1269.0,44.0,39.0,79.0,117.0,63.0,21.0,0.246,9.4,20.3,0.46,0.321,0.413,0.734,0.167,4.1,0.283,-10.1,-0.3,3.4,712.0,-37.7,0.32,93.0
353,2002,Red Sox,2172.0,5640.0,6332.0,1560.0,1002.0,348.0,33.0,177.0,859.0,810.0,545.0,39.0,944.0,72.0,53.0,22.0,139.0,80.0,28.0,0.277,8.6,14.9,0.58,0.345,0.444,0.789,0.168,4.6,0.302,-1.5,-2.7,3.8,849.0,88.6,0.343,107.0
354,2002,Mariners,2251.0,5569.0,6362.0,1531.0,1063.0,285.0,31.0,152.0,814.0,771.0,629.0,62.0,1003.0,51.0,72.0,41.0,123.0,137.0,58.0,0.275,9.9,15.8,0.63,0.35,0.419,0.769,0.144,4.8,0.307,2.6,7.7,2.6,814.0,49.8,0.335,110.0
355,2002,Twins,2289.0,5582.0,6196.0,1518.0,967.0,348.0,36.0,167.0,768.0,731.0,472.0,30.0,1089.0,56.0,52.0,34.0,121.0,79.0,62.0,0.272,7.6,17.6,0.43,0.332,0.437,0.769,0.165,4.4,0.309,2.5,2.5,-10.6,784.0,39.6,0.334,101.0
356,2002,White Sox,2208.0,5502.0,6208.0,1475.0,940.0,289.0,29.0,217.0,856.0,819.0,555.0,17.0,952.0,49.0,53.0,48.0,111.0,75.0,31.0,0.268,8.9,15.3,0.58,0.338,0.449,0.787,0.181,4.5,0.287,-8.3,5.5,1.6,827.0,81.4,0.342,105.0
357,2002,Diamondbacks,2331.0,5508.0,6318.0,1471.0,982.0,283.0,41.0,165.0,819.0,783.0,643.0,58.0,1016.0,50.0,53.0,62.0,130.0,92.0,46.0,0.267,10.2,16.1,0.63,0.346,0.423,0.769,0.156,4.7,0.298,0.7,2.4,-1.3,805.0,45.8,0.335,97.0
358,2002,Dodgers,2302.0,5555.0,6147.0,1464.0,994.0,286.0,29.0,155.0,713.0,693.0,428.0,50.0,940.0,53.0,44.0,67.0,140.0,96.0,37.0,0.264,7.0,15.3,0.46,0.32,0.409,0.729,0.146,4.6,0.291,-0.6,-6.2,3.3,688.0,-49.8,0.317,96.0
359,2002,Expos,2262.0,5479.0,6250.0,1432.0,934.0,300.0,36.0,162.0,735.0,695.0,575.0,85.0,1104.0,46.0,42.0,108.0,123.0,118.0,64.0,0.261,9.2,17.7,0.52,0.334,0.418,0.752,0.157,4.7,0.298,4.8,-1.4,-3.7,746.0,-4.5,0.326,93.0
360,2002,Athletics,2312.0,5558.0,6291.0,1450.0,938.0,279.0,28.0,205.0,800.0,772.0,609.0,37.0,1008.0,68.0,36.0,20.0,128.0,46.0,20.0,0.261,9.7,16.0,0.6,0.339,0.432,0.771,0.171,3.9,0.284,8.0,1.7,0.4,810.0,54.8,0.337,106.0
361,2002,Braves,2319.0,5495.0,6224.0,1428.0,959.0,280.0,25.0,164.0,708.0,669.0,558.0,68.0,1028.0,54.0,49.0,67.0,147.0,76.0,39.0,0.26,9.0,16.5,0.54,0.331,0.409,0.741,0.15,4.1,0.29,-0.2,-6.1,-1.6,724.0,-23.1,0.322,94.0
362,2002,Mets,2389.0,5496.0,6150.0,1409.0,989.0,238.0,22.0,160.0,690.0,650.0,486.0,46.0,1044.0,63.0,30.0,75.0,142.0,87.0,42.0,0.256,7.9,17.0,0.47,0.322,0.395,0.717,0.139,4.0,0.289,-1.6,-3.9,-0.6,676.0,-63.1,0.314,91.0
363,2002,Reds,2353.0,5470.0,6254.0,1386.0,899.0,297.0,21.0,169.0,709.0,678.0,583.0,66.0,1188.0,66.0,40.0,95.0,119.0,116.0,52.0,0.253,9.3,19.0,0.49,0.33,0.408,0.738,0.155,4.3,0.293,-0.4,0.6,1.0,724.0,-27.4,0.322,91.0
364,2002,Brewers,2329.0,5415.0,6083.0,1369.0,932.0,269.0,29.0,139.0,627.0,597.0,500.0,37.0,1125.0,55.0,34.0,79.0,144.0,94.0,50.0,0.253,8.2,18.5,0.44,0.32,0.39,0.711,0.137,4.2,0.294,-18.4,-5.4,-2.6,657.0,-73.7,0.312,86.0
365,2002,Indians,2236.0,5423.0,6099.0,1349.0,876.0,255.0,26.0,192.0,739.0,706.0,542.0,35.0,1000.0,56.0,39.0,39.0,149.0,52.0,37.0,0.249,8.9,16.4,0.54,0.321,0.412,0.733,0.163,3.9,0.271,-3.0,-3.8,-5.5,704.0,-28.4,0.32,95.0
366,2002,Orioles,2217.0,5491.0,6096.0,1353.0,850.0,311.0,27.0,165.0,667.0,636.0,452.0,25.0,993.0,64.0,49.0,40.0,128.0,110.0,48.0,0.246,7.4,16.3,0.46,0.309,0.403,0.712,0.157,4.6,0.271,-0.9,-1.8,1.5,655.0,-77.6,0.311,90.0
367,2002,Pirates,2343.0,5333.0,6053.0,1300.0,875.0,263.0,20.0,142.0,641.0,611.0,537.0,44.0,1110.0,73.0,42.0,68.0,97.0,86.0,49.0,0.244,8.9,18.3,0.48,0.319,0.38,0.7,0.137,3.9,0.281,2.9,8.8,-3.8,636.0,-90.7,0.308,84.0
368,2003,Red Sox,2313.0,5769.0,6530.0,1667.0,1018.0,371.0,40.0,238.0,961.0,932.0,620.0,61.0,943.0,53.0,64.0,24.0,126.0,88.0,35.0,0.289,9.5,14.4,0.66,0.36,0.491,0.851,0.202,4.8,0.307,0.0,2.0,1.5,997.0,196.0,0.364,120.0
369,2003,Blue Jays,2278.0,5661.0,6364.0,1580.0,1000.0,357.0,33.0,190.0,894.0,853.0,546.0,40.0,1081.0,90.0,56.0,11.0,146.0,37.0,25.0,0.279,8.6,17.0,0.51,0.349,0.455,0.803,0.175,3.9,0.313,3.4,-4.8,-4.3,885.0,104.6,0.347,108.0
370,2003,Twins,2269.0,5655.0,6324.0,1567.0,1049.0,318.0,45.0,155.0,801.0,755.0,512.0,36.0,1027.0,63.0,52.0,42.0,139.0,94.0,44.0,0.277,8.1,16.2,0.5,0.341,0.431,0.772,0.154,4.8,0.312,2.4,0.5,-1.1,815.0,39.8,0.335,102.0
371,2003,Mariners,2180.0,5561.0,6281.0,1509.0,1047.0,290.0,33.0,139.0,795.0,759.0,586.0,34.0,989.0,53.0,46.0,35.0,130.0,108.0,37.0,0.271,9.3,15.7,0.59,0.344,0.41,0.754,0.139,4.7,0.306,-1.3,-1.0,4.7,784.0,14.3,0.331,104.0
372,2003,Angels,2286.0,5487.0,6119.0,1473.0,1014.0,276.0,33.0,150.0,736.0,687.0,476.0,42.0,838.0,56.0,50.0,50.0,125.0,129.0,61.0,0.268,7.8,13.7,0.57,0.33,0.413,0.743,0.144,4.7,0.291,-3.0,-0.6,-1.3,725.0,-25.0,0.323,96.0
373,2003,Orioles,2196.0,5674.0,6251.0,1516.0,1063.0,277.0,24.0,152.0,743.0,696.0,431.0,32.0,903.0,54.0,41.0,51.0,123.0,89.0,36.0,0.267,6.9,14.4,0.48,0.323,0.405,0.728,0.138,4.3,0.293,6.7,2.9,1.4,711.0,-55.1,0.317,94.0
374,2003,Rangers,2311.0,5664.0,6293.0,1506.0,957.0,274.0,36.0,239.0,826.0,799.0,488.0,31.0,1052.0,75.0,42.0,24.0,115.0,65.0,25.0,0.266,7.8,16.7,0.46,0.33,0.454,0.784,0.188,4.6,0.287,0.6,5.9,1.3,824.0,52.3,0.338,99.0
375,2003,Devil Rays,2223.0,5654.0,6212.0,1501.0,1028.0,298.0,38.0,137.0,715.0,678.0,420.0,46.0,1030.0,56.0,50.0,32.0,108.0,142.0,42.0,0.265,6.8,16.6,0.41,0.32,0.404,0.724,0.139,5.3,0.301,0.5,3.2,9.5,691.0,-70.5,0.314,90.0
376,2003,Diamondbacks,2319.0,5570.0,6261.0,1467.0,965.0,303.0,47.0,152.0,717.0,696.0,531.0,63.0,1006.0,45.0,52.0,63.0,126.0,76.0,38.0,0.263,8.5,16.1,0.53,0.33,0.417,0.746,0.153,4.6,0.295,-7.4,-1.4,-2.0,736.0,-31.5,0.323,86.0
377,2003,Astros,2390.0,5583.0,6320.0,1466.0,937.0,308.0,30.0,191.0,805.0,763.0,557.0,44.0,1021.0,81.0,38.0,61.0,125.0,66.0,30.0,0.263,8.8,16.2,0.55,0.336,0.431,0.767,0.169,4.3,0.289,10.7,0.8,-0.6,799.0,24.5,0.333,97.0
378,2003,Padres,2384.0,5531.0,6246.0,1442.0,1025.0,257.0,32.0,128.0,678.0,641.0,565.0,34.0,1073.0,57.0,42.0,50.0,142.0,76.0,39.0,0.261,9.0,17.2,0.53,0.333,0.388,0.721,0.127,4.0,0.301,6.5,-1.9,-2.6,710.0,-55.8,0.318,95.0
379,2003,Expos,2275.0,5437.0,6116.0,1404.0,941.0,294.0,25.0,144.0,711.0,682.0,522.0,58.0,990.0,45.0,40.0,72.0,143.0,100.0,39.0,0.258,8.5,16.2,0.53,0.326,0.401,0.727,0.143,4.6,0.29,0.8,-7.7,2.3,688.0,-62.2,0.316,85.0
380,2003,Athletics,2197.0,5497.0,6189.0,1398.0,881.0,317.0,24.0,176.0,768.0,742.0,556.0,52.0,898.0,59.0,53.0,22.0,118.0,48.0,14.0,0.254,9.0,14.5,0.62,0.327,0.417,0.743,0.162,3.9,0.273,-0.1,2.6,2.7,730.0,-28.9,0.322,95.0
381,2003,Mets,2361.0,5342.0,6008.0,1317.0,907.0,262.0,24.0,124.0,642.0,607.0,489.0,42.0,1036.0,54.0,45.0,78.0,136.0,70.0,31.0,0.247,8.1,17.2,0.47,0.314,0.374,0.688,0.128,3.9,0.282,-1.4,-2.8,-0.2,600.0,-136.6,0.302,80.0
382,2003,Dodgers,2292.0,5458.0,6036.0,1328.0,919.0,260.0,25.0,124.0,574.0,544.0,407.0,43.0,985.0,72.0,28.0,71.0,121.0,80.0,36.0,0.243,6.7,16.3,0.41,0.303,0.368,0.671,0.125,3.9,0.275,-7.9,-2.0,-0.3,563.0,-176.9,0.294,78.0
383,2003,Braves,2362.0,5670.0,6378.0,1608.0,1021.0,321.0,31.0,235.0,907.0,872.0,545.0,46.0,933.0,49.0,49.0,65.0,124.0,68.0,22.0,0.284,8.5,14.6,0.58,0.349,0.475,0.824,0.192,4.5,0.302,2.6,3.7,3.2,916.0,134.1,0.354,112.0
384,2003,Cardinals,2391.0,5672.0,6466.0,1580.0,1010.0,342.0,32.0,196.0,876.0,827.0,580.0,68.0,952.0,73.0,54.0,87.0,136.0,82.0,32.0,0.279,9.0,14.7,0.61,0.35,0.454,0.804,0.175,4.5,0.302,8.0,-0.5,1.7,888.0,95.2,0.346,109.0
385,2003,Royals,2217.0,5568.0,6239.0,1526.0,1037.0,288.0,39.0,162.0,836.0,781.0,476.0,32.0,926.0,75.0,57.0,63.0,128.0,120.0,42.0,0.274,7.6,14.8,0.51,0.336,0.427,0.763,0.153,5.3,0.301,2.1,0.2,5.0,785.0,20.1,0.332,95.0
386,2003,Yankees,2180.0,5605.0,6431.0,1518.0,970.0,304.0,14.0,230.0,877.0,845.0,684.0,54.0,1042.0,81.0,35.0,25.0,154.0,98.0,33.0,0.271,10.6,16.2,0.66,0.356,0.453,0.81,0.182,4.1,0.295,-6.0,1.3,4.4,914.0,125.7,0.351,115.0
387,2003,Pirates,2346.0,5581.0,6315.0,1492.0,1009.0,275.0,45.0,163.0,753.0,711.0,529.0,42.0,1049.0,87.0,38.0,79.0,112.0,86.0,37.0,0.267,8.4,16.6,0.5,0.338,0.42,0.758,0.153,4.6,0.302,-1.0,6.2,0.3,783.0,8.8,0.331,97.0
388,2003,Rockies,2352.0,5518.0,6283.0,1472.0,913.0,330.0,31.0,198.0,853.0,814.0,619.0,46.0,1134.0,52.0,38.0,55.0,140.0,63.0,37.0,0.267,9.9,18.0,0.55,0.344,0.445,0.79,0.179,4.2,0.302,8.1,-2.8,-4.3,843.0,72.6,0.342,90.0
