,Year,Team,W,L,ERA,G,GS,CG,ShO,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA-,FIP-,xFIP-,FIP,E-F,xFIP,SIERA
646,2012,Angels,89.0,73.0,4.02,606.0,162.0,6.0,5.0,38.0,80.0,22.0,1433.1,6034.0,1339.0,699.0,640.0,186.0,483.0,20.0,40.0,38.0,2.0,1157.0,7.26,3.03,2.4,1.17,19.2,8.0,11.2,0.243,1.27,0.277,72.6,104.0,107.0,100.0,4.26,-0.24,4.15,4.07
647,2012,White Sox,85.0,77.0,4.02,628.0,162.0,6.0,2.0,37.0,65.0,21.0,1445.2,6098.0,1365.0,676.0,646.0,186.0,503.0,29.0,68.0,66.0,9.0,1246.0,7.76,3.13,2.48,1.16,20.4,8.3,12.2,0.247,1.29,0.288,75.2,95.0,98.0,100.0,4.23,-0.21,4.12,3.96
648,2012,Marlins,69.0,93.0,4.1,645.0,162.0,5.0,3.0,38.0,88.0,22.0,1440.2,6186.0,1448.0,724.0,657.0,133.0,495.0,61.0,55.0,36.0,4.0,1113.0,6.95,3.09,2.25,0.83,18.0,8.0,10.0,0.257,1.35,0.3,70.3,106.0,103.0,106.0,3.89,0.21,4.17,4.16
649,2012,Royals,72.0,90.0,4.3,662.0,162.0,2.0,1.0,44.0,78.0,20.0,1451.1,6251.0,1504.0,746.0,693.0,163.0,542.0,44.0,60.0,49.0,8.0,1177.0,7.3,3.36,2.17,1.01,18.8,8.7,10.2,0.266,1.41,0.311,72.4,104.0,102.0,104.0,4.18,0.12,4.29,4.17
650,2012,Astros,55.0,107.0,4.57,703.0,162.0,3.0,2.0,31.0,70.0,19.0,1423.1,6238.0,1493.0,794.0,722.0,173.0,540.0,40.0,48.0,75.0,6.0,1170.0,7.4,3.41,2.17,1.09,18.8,8.7,10.1,0.264,1.43,0.306,70.0,116.0,108.0,106.0,4.27,0.3,4.15,4.1
651,2012,Red Sox,69.0,93.0,4.72,651.0,162.0,6.0,2.0,35.0,76.0,22.0,1443.0,6209.0,1449.0,806.0,757.0,190.0,529.0,33.0,66.0,42.0,11.0,1176.0,7.33,3.3,2.22,1.19,18.9,8.5,10.4,0.258,1.37,0.296,69.6,111.0,109.0,101.0,4.41,0.31,4.16,4.08
652,2012,Indians,68.0,94.0,4.79,656.0,162.0,2.0,1.0,43.0,81.0,13.0,1442.0,6283.0,1503.0,845.0,767.0,174.0,543.0,27.0,55.0,67.0,6.0,1086.0,6.78,3.39,2.0,1.09,17.3,8.6,8.6,0.264,1.42,0.3,67.6,120.0,107.0,106.0,4.4,0.39,4.39,4.3
653,2012,Nationals,98.0,64.0,3.34,644.0,162.0,3.0,1.0,51.0,105.0,17.0,1468.1,6133.0,1296.0,594.0,545.0,129.0,497.0,32.0,47.0,62.0,4.0,1325.0,8.12,3.05,2.67,0.79,21.6,8.1,13.5,0.232,1.22,0.282,75.1,84.0,92.0,97.0,3.54,-0.2,3.8,3.74
654,2012,Dodgers,86.0,76.0,3.35,668.0,162.0,2.0,2.0,40.0,81.0,19.0,1449.2,6068.0,1277.0,597.0,540.0,122.0,539.0,62.0,45.0,46.0,2.0,1276.0,7.92,3.35,2.37,0.76,21.0,8.9,12.2,0.233,1.25,0.283,74.8,88.0,93.0,101.0,3.64,-0.28,3.93,3.92
655,2012,Athletics,94.0,68.0,3.5,624.0,162.0,1.0,0.0,47.0,79.0,17.0,1470.0,6131.0,1360.0,614.0,571.0,147.0,462.0,34.0,46.0,40.0,5.0,1136.0,6.96,2.83,2.46,0.9,18.5,7.5,11.0,0.242,1.24,0.279,75.4,88.0,96.0,102.0,3.89,-0.39,4.2,4.11
656,2012,Cardinals,88.0,74.0,3.71,668.0,162.0,4.0,2.0,42.0,105.0,22.0,1462.2,6158.0,1420.0,648.0,603.0,134.0,436.0,28.0,50.0,46.0,4.0,1218.0,7.49,2.68,2.79,0.82,19.8,7.1,12.7,0.25,1.27,0.298,73.2,96.0,94.0,95.0,3.62,0.09,3.72,3.74
657,2012,Tigers,88.0,74.0,3.77,582.0,162.0,9.0,3.0,40.0,73.0,16.0,1430.2,6045.0,1409.0,670.0,599.0,151.0,438.0,35.0,42.0,46.0,6.0,1318.0,8.29,2.76,3.01,0.95,21.8,7.3,14.6,0.253,1.29,0.307,72.7,90.0,87.0,90.0,3.63,0.14,3.74,3.66
658,2012,Phillies,81.0,81.0,3.86,602.0,162.0,5.0,4.0,42.0,78.0,19.0,1451.1,6072.0,1387.0,680.0,622.0,178.0,409.0,33.0,44.0,30.0,3.0,1385.0,8.59,2.54,3.39,1.1,22.8,6.7,16.1,0.247,1.24,0.298,72.9,98.0,93.0,92.0,3.72,0.14,3.61,3.51
659,2012,Pirates,79.0,83.0,3.91,645.0,162.0,2.0,1.0,45.0,92.0,14.0,1433.1,6097.0,1357.0,674.0,623.0,153.0,490.0,30.0,45.0,45.0,3.0,1192.0,7.48,3.08,2.43,0.96,19.6,8.0,11.5,0.244,1.29,0.286,72.6,102.0,104.0,102.0,3.94,-0.03,3.97,3.95
660,2012,Padres,76.0,86.0,4.01,691.0,162.0,4.0,3.0,43.0,98.0,17.0,1434.2,6151.0,1356.0,710.0,640.0,162.0,539.0,48.0,48.0,49.0,8.0,1205.0,7.56,3.38,2.24,1.02,19.6,8.8,10.8,0.244,1.32,0.284,71.8,110.0,109.0,104.0,4.11,-0.1,4.05,4.02
661,2012,Rangers,93.0,69.0,4.02,590.0,162.0,7.0,2.0,43.0,61.0,9.0,1442.0,6067.0,1378.0,707.0,644.0,175.0,446.0,15.0,41.0,53.0,8.0,1286.0,8.03,2.78,2.88,1.09,21.2,7.4,13.9,0.247,1.26,0.292,71.5,93.0,92.0,93.0,3.9,0.12,3.86,3.75
662,2012,Mets,74.0,88.0,4.09,667.0,162.0,7.0,5.0,36.0,66.0,19.0,1434.0,6086.0,1368.0,709.0,652.0,161.0,488.0,29.0,40.0,40.0,3.0,1240.0,7.78,3.06,2.54,1.01,20.4,8.0,12.4,0.246,1.29,0.29,71.1,109.0,100.0,103.0,3.93,0.16,4.04,3.94
663,2012,Brewers,83.0,79.0,4.22,674.0,162.0,0.0,0.0,44.0,81.0,29.0,1453.2,6245.0,1458.0,733.0,682.0,169.0,525.0,20.0,31.0,57.0,5.0,1402.0,8.68,3.25,2.67,1.05,22.5,8.4,14.0,0.256,1.36,0.313,72.1,104.0,94.0,95.0,3.82,0.4,3.73,3.7
664,2012,Cubs,61.0,101.0,4.51,655.0,162.0,1.0,0.0,28.0,56.0,21.0,1413.2,6140.0,1399.0,759.0,708.0,175.0,573.0,36.0,65.0,44.0,5.0,1128.0,7.18,3.65,1.97,1.11,18.4,9.3,9.0,0.254,1.39,0.291,71.3,112.0,114.0,112.0,4.46,0.05,4.39,4.32
665,2012,Blue Jays,73.0,89.0,4.64,657.0,162.0,5.0,4.0,29.0,72.0,15.0,1443.2,6216.0,1439.0,784.0,745.0,204.0,574.0,20.0,55.0,56.0,7.0,1142.0,7.12,3.58,1.99,1.27,18.4,9.2,9.1,0.258,1.39,0.291,72.0,110.0,110.0,104.0,4.66,-0.01,4.3,4.24
666,2012,Twins,66.0,96.0,4.77,661.0,162.0,3.0,1.0,35.0,63.0,14.0,1438.2,6214.0,1536.0,832.0,762.0,198.0,465.0,43.0,57.0,60.0,2.0,943.0,5.9,2.91,2.03,1.24,15.2,7.5,7.7,0.27,1.39,0.294,68.9,116.0,114.0,108.0,4.66,0.11,4.46,4.4
667,2012,Rockies,64.0,98.0,5.22,737.0,162.0,0.0,0.0,36.0,73.0,27.0,1422.0,6384.0,1637.0,890.0,824.0,198.0,566.0,61.0,47.0,94.0,6.0,1144.0,7.24,3.58,2.02,1.25,17.9,8.9,9.1,0.284,1.55,0.325,68.9,113.0,109.0,109.0,4.59,0.63,4.28,4.22
668,2013,Braves,96.0,66.0,3.18,628.0,162.0,1.0,0.0,53.0,91.0,16.0,1450.1,5989.0,1326.0,548.0,512.0,127.0,409.0,35.0,51.0,50.0,3.0,1232.0,7.65,2.54,3.01,0.79,20.6,6.8,13.7,0.24,1.2,0.288,77.0,86.0,94.0,95.0,3.44,-0.26,3.58,3.55
669,2013,Pirates,94.0,68.0,3.27,627.0,162.0,3.0,0.0,55.0,86.0,15.0,1470.2,6147.0,1299.0,577.0,535.0,101.0,515.0,26.0,70.0,81.0,6.0,1261.0,7.72,3.15,2.45,0.62,20.5,8.4,12.1,0.234,1.23,0.285,75.0,91.0,93.0,95.0,3.42,-0.15,3.58,3.55
670,2013,Cardinals,97.0,65.0,3.43,645.0,162.0,7.0,4.0,44.0,83.0,20.0,1459.2,6104.0,1366.0,596.0,556.0,112.0,451.0,26.0,64.0,33.0,1.0,1254.0,7.73,2.78,2.78,0.69,20.5,7.4,13.2,0.244,1.24,0.297,74.5,93.0,91.0,96.0,3.39,0.04,3.63,3.57
671,2013,Athletics,96.0,66.0,3.56,609.0,162.0,6.0,4.0,46.0,64.0,21.0,1452.0,6069.0,1339.0,625.0,574.0,163.0,428.0,23.0,35.0,56.0,1.0,1183.0,7.33,2.65,2.76,1.01,19.5,7.1,12.4,0.239,1.22,0.276,74.8,92.0,98.0,102.0,3.83,-0.28,4.05,3.85
672,2013,Tigers,93.0,69.0,3.61,590.0,162.0,3.0,1.0,39.0,68.0,16.0,1462.2,6119.0,1369.0,624.0,587.0,128.0,462.0,29.0,42.0,63.0,7.0,1428.0,8.79,2.84,3.09,0.79,23.3,7.6,15.8,0.244,1.25,0.306,73.7,89.0,82.0,87.0,3.27,0.35,3.43,3.36
673,2013,Marlins,62.0,100.0,3.71,633.0,162.0,2.0,1.0,36.0,52.0,17.0,1460.0,6166.0,1376.0,646.0,602.0,121.0,526.0,58.0,47.0,53.0,2.0,1177.0,7.26,3.24,2.24,0.75,19.1,8.5,10.6,0.246,1.3,0.292,73.2,101.0,101.0,105.0,3.69,0.02,3.96,3.94
674,2013,Mets,74.0,88.0,3.78,697.0,162.0,4.0,2.0,40.0,68.0,18.0,1476.2,6249.0,1442.0,684.0,621.0,152.0,458.0,38.0,54.0,47.0,3.0,1209.0,7.37,2.79,2.64,0.93,19.4,7.3,12.0,0.251,1.29,0.295,72.9,106.0,100.0,102.0,3.79,0.0,3.86,3.79
675,2013,Indians,92.0,70.0,3.82,702.0,162.0,3.0,3.0,38.0,78.0,22.0,1441.1,6154.0,1359.0,662.0,611.0,147.0,554.0,26.0,58.0,71.0,3.0,1379.0,8.61,3.46,2.49,0.92,22.4,9.0,13.4,0.245,1.33,0.302,74.2,96.0,94.0,94.0,3.73,0.08,3.71,3.63
676,2013,Diamondbacks,81.0,81.0,3.92,689.0,162.0,6.0,2.0,38.0,64.0,29.0,1495.0,6338.0,1460.0,695.0,651.0,176.0,485.0,42.0,60.0,84.0,3.0,1218.0,7.33,2.92,2.51,1.06,19.2,7.7,11.6,0.252,1.3,0.292,74.5,101.0,107.0,102.0,4.04,-0.12,3.83,3.8
677,2013,Padres,76.0,86.0,3.98,650.0,162.0,3.0,1.0,40.0,75.0,13.0,1455.0,6179.0,1407.0,700.0,643.0,156.0,525.0,31.0,40.0,51.0,2.0,1171.0,7.24,3.25,2.23,0.96,19.0,8.5,10.5,0.251,1.33,0.292,72.5,112.0,108.0,105.0,4.0,-0.02,3.96,3.94
678,2013,Cubs,66.0,96.0,4.0,651.0,162.0,3.0,1.0,39.0,63.0,26.0,1448.0,6149.0,1332.0,689.0,643.0,160.0,540.0,43.0,62.0,59.0,4.0,1184.0,7.36,3.36,2.19,0.99,19.3,8.8,10.5,0.24,1.29,0.279,72.8,107.0,108.0,110.0,4.1,-0.1,4.13,4.03
679,2013,Orioles,85.0,77.0,4.2,635.0,162.0,2.0,1.0,57.0,80.0,27.0,1453.0,6144.0,1438.0,709.0,678.0,202.0,473.0,32.0,50.0,38.0,3.0,1169.0,7.24,2.93,2.47,1.25,19.0,7.7,11.3,0.256,1.32,0.291,74.6,102.0,105.0,101.0,4.33,-0.13,3.99,3.91
680,2013,Blue Jays,74.0,88.0,4.26,649.0,162.0,4.0,2.0,39.0,62.0,19.0,1452.0,6250.0,1451.0,756.0,688.0,195.0,500.0,33.0,65.0,54.0,7.0,1208.0,7.49,3.1,2.42,1.21,19.3,8.0,11.3,0.255,1.34,0.293,72.3,105.0,107.0,102.0,4.3,-0.03,4.04,3.88
681,2013,Phillies,73.0,89.0,4.34,628.0,162.0,6.0,2.0,32.0,55.0,16.0,1436.1,6213.0,1465.0,749.0,692.0,152.0,506.0,33.0,62.0,48.0,6.0,1199.0,7.51,3.17,2.37,0.95,19.3,8.1,11.2,0.26,1.37,0.306,70.5,116.0,103.0,106.0,3.94,0.4,4.0,3.9
682,2013,Twins,66.0,96.0,4.55,673.0,162.0,1.0,1.0,40.0,77.0,18.0,1450.1,6257.0,1591.0,788.0,734.0,168.0,458.0,31.0,44.0,50.0,4.0,985.0,6.11,2.84,2.15,1.04,15.7,7.3,8.4,0.276,1.41,0.309,70.2,113.0,107.0,108.0,4.23,0.32,4.28,4.22
683,2013,Dodgers,92.0,70.0,3.25,666.0,162.0,7.0,4.0,46.0,83.0,19.0,1450.1,6032.0,1321.0,582.0,524.0,127.0,460.0,44.0,43.0,66.0,3.0,1292.0,8.02,2.85,2.81,0.79,21.4,7.6,13.8,0.239,1.23,0.291,75.5,91.0,92.0,93.0,3.45,-0.19,3.52,3.52
684,2013,Reds,90.0,72.0,3.38,623.0,162.0,5.0,2.0,43.0,78.0,16.0,1473.2,6077.0,1294.0,589.0,554.0,170.0,435.0,28.0,66.0,44.0,5.0,1296.0,7.91,2.66,2.98,1.04,21.3,7.2,14.2,0.232,1.17,0.273,77.5,89.0,98.0,98.0,3.81,-0.43,3.68,3.56
685,2013,Royals,86.0,76.0,3.45,589.0,162.0,5.0,2.0,52.0,85.0,21.0,1448.1,6049.0,1366.0,601.0,555.0,155.0,469.0,21.0,41.0,60.0,4.0,1208.0,7.51,2.91,2.58,0.96,20.0,7.8,12.2,0.247,1.27,0.29,76.9,85.0,98.0,98.0,3.83,-0.38,3.9,3.82
686,2013,Nationals,86.0,76.0,3.59,602.0,162.0,6.0,4.0,47.0,79.0,21.0,1445.2,6038.0,1367.0,626.0,576.0,142.0,405.0,17.0,48.0,43.0,8.0,1236.0,7.69,2.52,3.05,0.88,20.5,6.7,13.8,0.245,1.23,0.291,73.7,95.0,95.0,97.0,3.55,0.03,3.64,3.58
687,2013,Rangers,91.0,72.0,3.63,638.0,163.0,4.0,2.0,46.0,74.0,11.0,1463.1,6146.0,1370.0,636.0,590.0,157.0,498.0,35.0,48.0,68.0,5.0,1309.0,8.05,3.06,2.63,0.97,21.3,8.1,13.2,0.245,1.28,0.293,75.5,86.0,93.0,95.0,3.77,-0.14,3.75,3.68
688,2013,Rays,92.0,71.0,3.74,648.0,163.0,9.0,3.0,42.0,85.0,18.0,1464.0,6083.0,1315.0,646.0,608.0,153.0,482.0,38.0,52.0,69.0,6.0,1310.0,8.05,2.96,2.72,0.94,21.5,7.9,13.6,0.237,1.23,0.284,73.6,97.0,96.0,93.0,3.71,0.03,3.71,3.61
689,2013,Red Sox,97.0,65.0,3.79,612.0,162.0,5.0,2.0,33.0,73.0,24.0,1454.0,6143.0,1366.0,656.0,613.0,156.0,524.0,10.0,47.0,47.0,5.0,1294.0,8.01,3.24,2.47,0.97,21.1,8.5,12.5,0.245,1.3,0.294,74.5,90.0,99.0,98.0,3.84,-0.05,3.89,3.78
690,2013,Brewers,74.0,88.0,3.84,663.0,162.0,4.0,2.0,40.0,83.0,23.0,1442.2,6100.0,1401.0,687.0,615.0,175.0,466.0,29.0,43.0,51.0,2.0,1125.0,7.02,2.91,2.41,1.09,18.4,7.6,10.8,0.251,1.29,0.286,73.5,99.0,105.0,105.0,4.12,-0.29,3.94,3.92
691,2013,Yankees,85.0,77.0,3.94,590.0,162.0,7.0,3.0,49.0,67.0,13.0,1447.1,6128.0,1452.0,671.0,634.0,171.0,437.0,34.0,51.0,57.0,1.0,1233.0,7.67,2.72,2.82,1.06,20.1,7.1,13.0,0.257,1.31,0.302,74.6,97.0,95.0,95.0,3.89,0.05,3.76,3.68
692,2013,White Sox,63.0,99.0,4.0,632.0,162.0,5.0,1.0,40.0,89.0,20.0,1455.0,6214.0,1424.0,723.0,646.0,182.0,509.0,24.0,60.0,62.0,4.0,1249.0,7.73,3.15,2.45,1.13,20.1,8.2,11.9,0.252,1.33,0.295,73.1,98.0,101.0,100.0,4.13,-0.13,3.98,3.84
693,2013,Giants,76.0,86.0,4.0,686.0,162.0,2.0,2.0,41.0,81.0,13.0,1447.1,6163.0,1380.0,691.0,643.0,145.0,521.0,64.0,50.0,60.0,4.0,1256.0,7.81,3.24,2.41,0.9,20.4,8.5,11.9,0.247,1.31,0.295,72.1,116.0,108.0,103.0,3.8,0.2,3.89,3.83
694,2013,Angels,78.0,84.0,4.24,658.0,162.0,4.0,2.0,41.0,79.0,17.0,1457.2,6298.0,1475.0,737.0,687.0,167.0,533.0,36.0,45.0,74.0,4.0,1200.0,7.41,3.29,2.25,1.03,19.1,8.5,10.6,0.258,1.38,0.3,72.3,112.0,107.0,103.0,4.08,0.16,4.1,4.01
695,2013,Mariners,71.0,91.0,4.32,610.0,162.0,4.0,2.0,43.0,65.0,23.0,1465.0,6256.0,1467.0,754.0,703.0,174.0,478.0,48.0,42.0,74.0,1.0,1297.0,7.97,2.94,2.71,1.07,20.7,7.6,13.1,0.256,1.33,0.303,70.7,112.0,100.0,94.0,3.89,0.43,3.72,3.65
696,2013,Rockies,74.0,88.0,4.44,665.0,162.0,1.0,0.0,35.0,82.0,18.0,1436.0,6248.0,1545.0,760.0,708.0,136.0,517.0,52.0,40.0,62.0,15.0,1064.0,6.67,3.24,2.06,0.85,17.0,8.3,8.8,0.271,1.44,0.314,70.2,101.0,98.0,107.0,3.96,0.48,4.02,4.06
697,2013,Astros,51.0,111.0,4.79,610.0,162.0,2.0,1.0,32.0,70.0,29.0,1440.0,6370.0,1530.0,848.0,767.0,191.0,616.0,32.0,56.0,61.0,6.0,1084.0,6.78,3.85,1.76,1.19,17.0,9.7,7.4,0.269,1.49,0.303,70.0,120.0,116.0,113.0,4.67,0.13,4.48,4.38
698,2014,Nationals,96.0,66.0,3.03,620.0,162.0,5.0,4.0,45.0,93.0,17.0,1470.2,6020.0,1351.0,555.0,495.0,110.0,352.0,26.0,51.0,37.0,2.0,1288.0,7.88,2.15,3.66,0.67,21.4,5.9,15.6,0.241,1.16,0.294,74.9,82.0,87.0,93.0,3.18,-0.15,3.43,3.36
699,2014,Athletics,88.0,74.0,3.22,603.0,162.0,7.0,3.0,31.0,61.0,21.0,1463.1,5971.0,1269.0,572.0,524.0,147.0,406.0,28.0,48.0,59.0,1.0,1244.0,7.65,2.5,3.06,0.9,20.8,6.8,14.0,0.23,1.14,0.272,75.9,88.0,99.0,95.0,3.67,-0.45,3.6,3.52
700,2014,Braves,79.0,83.0,3.38,634.0,162.0,5.0,2.0,54.0,81.0,13.0,1455.0,6087.0,1369.0,597.0,547.0,121.0,472.0,36.0,37.0,75.0,1.0,1301.0,8.05,2.92,2.76,0.75,21.4,7.8,13.6,0.245,1.27,0.3,75.0,93.0,97.0,98.0,3.47,-0.09,3.63,3.61
701,2014,Orioles,96.0,66.0,3.44,641.0,162.0,3.0,2.0,53.0,97.0,19.0,1461.1,6104.0,1342.0,593.0,558.0,151.0,472.0,25.0,59.0,42.0,2.0,1174.0,7.23,2.91,2.49,0.93,19.2,7.7,11.5,0.241,1.24,0.28,77.0,88.0,101.0,103.0,3.96,-0.52,3.92,3.84
702,2014,Mets,79.0,83.0,3.49,651.0,162.0,1.0,1.0,42.0,73.0,22.0,1463.2,6170.0,1370.0,618.0,568.0,141.0,509.0,38.0,50.0,56.0,1.0,1303.0,8.01,3.13,2.56,0.87,21.1,8.3,12.9,0.244,1.28,0.295,75.7,100.0,101.0,100.0,3.75,-0.26,3.7,3.65
703,2014,Cardinals,90.0,72.0,3.5,647.0,162.0,8.0,5.0,55.0,95.0,17.0,1448.2,6069.0,1321.0,603.0,564.0,123.0,470.0,35.0,61.0,44.0,5.0,1221.0,7.59,2.92,2.6,0.76,20.1,7.7,12.4,0.239,1.24,0.286,74.4,97.0,100.0,102.0,3.65,-0.15,3.77,3.71
704,2014,Rays,77.0,85.0,3.56,656.0,162.0,3.0,1.0,37.0,75.0,19.0,1463.2,6131.0,1292.0,625.0,579.0,145.0,482.0,27.0,58.0,65.0,3.0,1437.0,8.84,2.96,2.98,0.89,23.4,7.9,15.6,0.231,1.21,0.286,74.1,96.0,97.0,96.0,3.56,0.0,3.62,3.41
705,2014,Angels,98.0,64.0,3.58,705.0,162.0,3.0,2.0,46.0,81.0,16.0,1482.2,6179.0,1307.0,630.0,590.0,126.0,504.0,41.0,63.0,74.0,4.0,1342.0,8.15,3.06,2.66,0.76,21.7,8.2,13.6,0.233,1.22,0.285,73.3,98.0,97.0,100.0,3.57,0.01,3.78,3.63
706,2014,Brewers,82.0,80.0,3.67,640.0,162.0,3.0,3.0,45.0,76.0,20.0,1457.2,6106.0,1386.0,657.0,594.0,167.0,431.0,20.0,42.0,44.0,2.0,1246.0,7.69,2.66,2.89,1.03,20.4,7.1,13.4,0.246,1.25,0.289,74.0,97.0,101.0,99.0,3.89,-0.22,3.65,3.6
707,2014,Marlins,77.0,85.0,3.79,649.0,162.0,3.0,3.0,42.0,70.0,22.0,1457.2,6217.0,1481.0,674.0,614.0,114.0,458.0,35.0,49.0,56.0,4.0,1190.0,7.35,2.83,2.6,0.7,19.1,7.4,11.8,0.259,1.33,0.31,71.9,105.0,99.0,102.0,3.56,0.23,3.75,3.73
708,2014,Cubs,73.0,89.0,3.92,699.0,162.0,1.0,1.0,37.0,81.0,21.0,1463.1,6208.0,1398.0,707.0,638.0,115.0,504.0,37.0,55.0,64.0,3.0,1311.0,8.06,3.1,2.6,0.71,21.1,8.1,13.0,0.247,1.3,0.304,69.6,108.0,95.0,100.0,3.51,0.42,3.7,3.64
709,2014,Red Sox,71.0,91.0,4.01,655.0,162.0,3.0,2.0,36.0,63.0,18.0,1465.2,6231.0,1458.0,715.0,653.0,154.0,482.0,19.0,47.0,51.0,5.0,1213.0,7.45,2.96,2.52,0.95,19.5,7.7,11.7,0.256,1.32,0.301,71.8,100.0,105.0,102.0,3.93,0.08,3.87,3.81
710,2014,Astros,70.0,92.0,4.14,600.0,162.0,7.0,2.0,31.0,65.0,25.0,1438.2,6154.0,1437.0,723.0,662.0,139.0,484.0,32.0,52.0,57.0,7.0,1137.0,7.11,3.03,2.35,0.87,18.5,7.9,10.6,0.256,1.34,0.299,70.3,111.0,104.0,103.0,3.93,0.22,3.91,3.89
711,2014,White Sox,73.0,89.0,4.3,615.0,162.0,3.0,0.0,36.0,68.0,21.0,1441.0,6255.0,1468.0,758.0,688.0,140.0,557.0,42.0,69.0,75.0,3.0,1152.0,7.2,3.48,2.07,0.87,18.4,8.9,9.5,0.261,1.41,0.306,70.4,112.0,105.0,109.0,4.1,0.2,4.11,4.04
712,2014,Twins,70.0,92.0,4.58,653.0,162.0,2.0,0.0,38.0,68.0,20.0,1435.0,6212.0,1588.0,777.0,730.0,147.0,408.0,24.0,45.0,50.0,6.0,1031.0,6.47,2.56,2.53,0.92,16.6,6.6,10.0,0.276,1.39,0.315,68.9,118.0,104.0,109.0,3.97,0.6,4.12,4.05
713,2014,Mariners,87.0,75.0,3.17,659.0,162.0,2.0,1.0,51.0,86.0,11.0,1452.0,5974.0,1240.0,554.0,512.0,137.0,463.0,36.0,52.0,80.0,8.0,1317.0,8.16,2.87,2.84,0.85,22.1,7.8,14.3,0.227,1.17,0.275,76.8,86.0,97.0,94.0,3.61,-0.44,3.57,3.48
714,2014,Padres,77.0,85.0,3.27,643.0,162.0,4.0,3.0,41.0,75.0,8.0,1438.2,6006.0,1300.0,577.0,523.0,117.0,462.0,32.0,46.0,57.0,4.0,1284.0,8.03,2.89,2.78,0.73,21.4,7.7,13.7,0.236,1.22,0.289,74.9,94.0,96.0,97.0,3.46,-0.19,3.57,3.55
715,2014,Dodgers,94.0,68.0,3.4,658.0,162.0,7.0,3.0,47.0,89.0,14.0,1464.2,6075.0,1338.0,617.0,554.0,142.0,429.0,35.0,41.0,64.0,4.0,1373.0,8.44,2.64,3.2,0.87,22.6,7.1,15.5,0.239,1.21,0.292,74.0,98.0,96.0,90.0,3.48,-0.08,3.33,3.29
716,2014,Pirates,88.0,74.0,3.49,614.0,162.0,2.0,1.0,48.0,90.0,24.0,1456.1,6130.0,1341.0,631.0,565.0,128.0,499.0,43.0,88.0,71.0,3.0,1228.0,7.59,3.08,2.46,0.79,20.0,8.1,11.9,0.242,1.26,0.29,74.2,99.0,106.0,100.0,3.8,-0.31,3.71,3.64
717,2014,Giants,88.0,74.0,3.5,637.0,162.0,8.0,3.0,46.0,81.0,18.0,1449.0,5947.0,1305.0,614.0,564.0,133.0,389.0,35.0,57.0,49.0,6.0,1211.0,7.52,2.42,3.11,0.83,20.4,6.5,13.8,0.237,1.17,0.282,72.7,101.0,102.0,97.0,3.58,-0.07,3.59,3.52
718,2014,Royals,89.0,73.0,3.51,613.0,162.0,3.0,2.0,53.0,75.0,12.0,1450.2,6101.0,1386.0,624.0,565.0,128.0,440.0,14.0,56.0,58.0,6.0,1168.0,7.25,2.73,2.65,0.79,19.1,7.2,11.9,0.247,1.26,0.292,73.9,89.0,99.0,102.0,3.69,-0.19,3.88,3.81
719,2014,Indians,85.0,77.0,3.57,735.0,162.0,6.0,4.0,40.0,76.0,22.0,1468.1,6193.0,1398.0,653.0,583.0,135.0,464.0,51.0,58.0,56.0,2.0,1450.0,8.89,2.84,3.13,0.83,23.4,7.5,15.9,0.247,1.27,0.309,73.2,92.0,90.0,89.0,3.42,0.15,3.36,3.27
720,2014,Reds,76.0,86.0,3.59,590.0,162.0,5.0,3.0,44.0,69.0,19.0,1446.0,6067.0,1282.0,612.0,576.0,163.0,507.0,33.0,69.0,45.0,5.0,1290.0,8.03,3.16,2.54,1.01,21.3,8.4,12.9,0.233,1.24,0.277,76.5,97.0,105.0,101.0,4.01,-0.42,3.75,3.67
721,2014,Yankees,84.0,78.0,3.75,637.0,162.0,5.0,2.0,48.0,85.0,21.0,1453.0,6114.0,1392.0,664.0,605.0,164.0,398.0,23.0,65.0,49.0,6.0,1370.0,8.49,2.47,3.44,1.02,22.4,6.5,15.9,0.246,1.23,0.298,73.3,97.0,93.0,91.0,3.67,0.08,3.43,3.32
722,2014,Phillies,73.0,89.0,3.81,623.0,162.0,2.0,0.0,40.0,57.0,16.0,1468.1,6261.0,1396.0,687.0,621.0,134.0,521.0,43.0,69.0,49.0,1.0,1255.0,7.69,3.19,2.41,0.82,20.0,8.3,11.7,0.246,1.31,0.295,72.2,105.0,101.0,104.0,3.81,-0.01,3.83,3.77
723,2014,Blue Jays,83.0,79.0,4.0,611.0,162.0,3.0,2.0,45.0,78.0,18.0,1443.0,6150.0,1400.0,686.0,642.0,151.0,490.0,23.0,57.0,43.0,5.0,1199.0,7.48,3.06,2.45,0.94,19.5,8.0,11.5,0.25,1.31,0.294,72.7,103.0,103.0,105.0,3.97,0.04,3.99,3.86
724,2014,Tigers,90.0,72.0,4.01,635.0,162.0,5.0,4.0,41.0,72.0,16.0,1454.0,6191.0,1475.0,705.0,648.0,127.0,462.0,34.0,42.0,43.0,9.0,1244.0,7.7,2.86,2.69,0.79,20.1,7.5,12.6,0.259,1.33,0.312,70.7,104.0,94.0,99.0,3.6,0.41,3.76,3.71
