"Name","Team","Game","Pos","PA","H","1B","2B","3B","HR","R","RBI","SB","CS","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Austin Romine","Yankees","CWS @ NYY","C","3.99",".89",".58",".17",".00",".14",".48",".51",".02",".01",".38",".86","5.79","9.04","6.85","5491"
"Harrison Bader","Cardinals","PIT @ STL","RF","3.94",".98",".67",".18",".03",".09",".39",".43",".10",".07",".36","1.01","5.75","8.93","6.95","18030"
"Russell Martin","Blue Jays","TOR @ BAL","C","4.13",".83",".54",".14",".00",".15",".49",".46",".02",".01",".49",".90","5.79","9.01","6.79","4616"
"Luis Urias","Padres","SEA @ SD","2B","4.38","1.02",".71",".22",".03",".06",".53",".31",".05",".04",".46","1.00","5.74","8.88","6.90","16622"
"Matt Olson","Athletics","OAK @ HOU","1B","4.18",".85",".49",".18",".01",".17",".46",".48",".02",".01",".35","1.08","5.76","8.97","6.80","14344"
"Tony Kemp","Astros","OAK @ HOU","CF","3.81",".89",".63",".15",".05",".05",".46",".41",".12",".07",".44",".56","5.70","8.84","6.81","14894"
"Willians Astudillo","Twins","MIN @ CLE","C","3.86",".95",".59",".19",".01",".16",".47",".53",".04",".03",".11",".28","5.65","8.83","6.81","15608"
"Cameron Maybin","Mariners","SEA @ SD","RF","4.10",".86",".61",".17",".02",".06",".40",".36",".16",".08",".49",".95","5.69","8.79","6.80","5223"
"Kevan Smith","White Sox","CWS @ NYY","C","4.36","1.09",".81",".17",".00",".11",".47",".45",".01",".01",".28",".71","5.61","8.73","6.82","12284"
"Austin Hedges","Padres","SEA @ SD","C","3.97",".89",".52",".18",".00",".18",".44",".50",".03",".02",".22","1.02","5.64","8.80","6.73","12976"
"Evan Longoria","Giants","ARI @ SF","3B","4.35",".99",".65",".23",".03",".09",".45",".45",".02",".01",".32",".82","5.61","8.73","6.74","9368"
"Jon Jay","Diamondbacks","ARI @ SF","LF","4.73","1.20",".92",".21",".05",".03",".47",".30",".06",".03",".33",".76","5.56","8.58","6.88","5227"
"Patrick Wisdom","Cardinals","PIT @ STL","3b","4.06",".86",".52",".20",".01",".13",".44",".46",".05",".03",".37","1.10","5.63","8.76","6.67","13602"
"Austin Slater","Giants","ARI @ SF","LF","4.14",".96",".69",".19",".02",".05",".40",".44",".06",".04",".49","1.08","5.60","8.69","6.69","16153"
"Michael A. Taylor","Nationals","WSH @ PHI","CF","3.99",".90",".58",".19",".02",".10",".37",".43",".15",".07",".23","1.27","5.56","8.64","6.74","11489"
"Alex Gordon","Royals","DET @ KC","LF","4.38",".90",".63",".17",".01",".08",".48",".37",".05",".03",".50",".86","5.61","8.70","6.66","5209"
"Ryan O'Hearn","Royals","DET @ KC","1B","4.29",".84",".49",".22",".02",".12",".44",".47",".01",".01",".43","1.15","5.62","8.75","6.61","16442"
"Chad Pinder","Athletics","OAK @ HOU","LF","4.07",".89",".56",".17",".02",".15",".43",".46",".03",".02",".28","1.11","5.54","8.63","6.63","15191"
"Isiah Kiner-Falefa","Rangers","LAD @ TEX","3B","4.01",".99",".71",".21",".03",".04",".41",".46",".07",".05",".37",".60","5.53","8.60","6.66","16512"
"Joe Panik","Giants","ARI @ SF","2B","4.46","1.02",".73",".19",".05",".05",".51",".33",".04",".02",".39",".41","5.53","8.56","6.69","11936"
"Colin Moran","Pirates","PIT @ STL","3B","4.08","1.06",".77",".19",".02",".09",".39",".49",".02",".01",".28",".66","5.49","8.56","6.67","16909"
"Sandy Leon","Red Sox","MIA @ BOS","C","3.98",".88",".58",".19",".01",".10",".52",".48",".02",".02",".35",".87","5.54","8.65","6.55","5273"
"Adalberto Mondesi","Royals","DET @ KC","SS","3.86",".90",".58",".17",".08",".08",".36",".42",".17",".08",".14",".98","5.45","8.47","6.68","13769"
"Greg Allen","Indians","MIN @ CLE","CF","3.85",".93",".67",".19",".02",".05",".47",".39",".12",".06",".34",".71","5.48","8.50","6.59","16623"
"Devon Travis","Blue Jays","TOR @ BAL","2B","3.91",".99",".69",".18",".01",".11",".44",".46",".05",".03",".15",".57","5.38","8.39","6.55","13862"
"John Andreoli","Orioles","TOR @ BAL","OF","3.84",".86",".62",".14",".03",".07",".41",".37",".13",".06",".39",".97","5.41","8.39","6.50","13012"
"Kevin Kiermaier","Rays","TB @ ATL","CF","4.17",".88",".64",".13",".06",".06",".38",".42",".10",".06",".38",".96","5.40","8.38","6.50","11038"
"Ronald Guzman","Rangers","LAD @ TEX","1B","3.90",".85",".59",".14",".03",".09",".41",".49",".03",".01",".40",".98","5.38","8.40","6.39","14388"
"Curt Casali","Reds","MIL @ CIN","C","3.89",".78",".51",".15",".00",".13",".37",".46",".02",".01",".52","1.03","5.42","8.43","6.35","12510"
"Daniel Descalso","Diamondbacks","ARI @ SF","2B","4.21",".83",".55",".18",".03",".07",".38",".42",".02",".02",".53",".98","5.36","8.33","6.33","8392"
"Matt Wieters","Nationals","WSH @ PHI","C","4.21",".92",".63",".18",".00",".11",".40",".46",".01",".01",".31",".82","5.26","8.20","6.30","4298"
"Miguel Rojas","Marlins","MIA @ BOS","SS","4.10","1.03",".76",".18",".01",".07",".40",".46",".03",".02",".24",".67","5.22","8.13","6.36","7802"
"Austin Barnes","Dodgers","LAD @ TEX","C","4.02",".73",".50",".15",".02",".07",".48",".37",".05",".02",".58",".99","5.30","8.23","6.16","12158"
"Isaac Galloway","Marlins","MIA @ BOS","OF","3.87",".85",".57",".17",".02",".09",".38",".41",".12",".06",".24","1.15","5.20","8.08","6.28","5238"
"Jorge Bonifacio","Royals","DET @ KC","RF","3.99",".90",".59",".20",".04",".08",".39",".42",".02",".01",".33",".92","5.21","8.10","6.25","12174"
"Nick Delmonico","White Sox","CWS @ NYY","LF","4.04",".80",".52",".13",".02",".12",".40",".42",".03",".02",".41","1.10","5.23","8.14","6.20","13157"
"Max Stassi","Astros","OAK @ HOU","C","3.93",".69",".42",".14",".01",".13",".45",".45",".02",".01",".48","1.27","5.27","8.22","6.11","10059"
"Tucker Barnhart","Reds","MIL @ CIN","C","4.00",".80",".54",".17",".01",".08",".37",".41",".02",".01",".56",".90","5.24","8.14","6.16","10200"
"Ehire Adrianza","Twins","MIN @ CLE","SS","3.99",".89",".58",".20",".02",".09",".41",".39",".07",".04",".27",".90","5.17","8.03","6.22","8418"
"Ketel Marte","Diamondbacks","ARI @ SF","2B","4.10",".94",".64",".19",".06",".04",".33",".43",".05",".03",".33",".55","5.12","7.96","6.21","13613"
"Tyler Flowers","Braves","TB @ ATL","C","3.97",".82",".57",".16",".00",".09",".37",".42",".01",".01",".54",".99","5.18","8.06","6.10","9134"
"Wilmer Difo","Nationals","WSH @ PHI","2B","4.10",".95",".69",".15",".05",".05",".35",".39",".08",".05",".24",".79","5.05","7.84","6.19","14320"
"Tommy La Stella","Cubs","NYM @ CHC","DH","4.01",".98",".75",".18",".01",".03",".35",".45",".03",".02",".39",".57","5.07","7.90","6.13","12371"
"Ronald Torreyes","Yankees","CWS @ NYY","3B","3.88","1.01",".76",".20",".01",".04",".47",".40",".03",".02",".25",".53","5.05","7.87","6.15","11400"
"Brandon Crawford","Giants","ARI @ SF","SS","4.03",".85",".56",".20",".03",".06",".35",".43",".03",".02",".41",".84","5.08","7.91","6.05","5343"
"Manuel Margot","Padres","SEA @ SD","CF","3.73",".92",".62",".18",".05",".07",".31",".36",".12",".07",".17",".64","4.97","7.70","6.13","14712"
"Kevin Plawecki","Mets","NYM @ CHC","C","4.04",".85",".59",".19",".02",".06",".37",".44",".02",".01",".43",".79","5.03","7.84","5.98","13807"
"Yolmer Sanchez","White Sox","CWS @ NYY","3B","3.81",".83",".57",".15",".02",".08",".37",".38",".07",".05",".34",".97","5.02","7.79","6.02","11602"
"J.T. Riddle","Marlins","MIA @ BOS","SS","3.99",".89",".61",".15",".04",".09",".38",".45",".03",".02",".19",".95","4.90","7.65","5.94","17642"
"Greg Garcia","Cardinals","PIT @ STL","DH","3.83",".83",".60",".16",".02",".04",".36",".36",".05",".03",".49",".68","4.94","7.67","5.88","10951"
"Hunter Dozier","Royals","DET @ KC","1B","4.10",".83",".55",".19",".02",".07",".37",".40",".04",".02",".35","1.24","4.93","7.66","5.88","15117"
"Dansby Swanson","Braves","TB @ ATL","SS","3.86",".85",".58",".17",".02",".08",".35",".44",".03",".02",".30",".82","4.88","7.61","5.86","18314"
"Ryan LaMarre","White Sox","CWS @ NYY","LF","3.93",".81",".58",".14",".01",".07",".35",".35",".09",".05",".38","1.32","4.89","7.58","5.87","10700"
"Grayson Greiner","Tigers","DET @ KC","C","4.06",".82",".56",".17",".01",".07",".37",".37",".01",".01",".43",".99","4.89","7.60","5.81","17062"
"JaCoby Jones","Tigers","DET @ KC","LF","3.95",".78",".51",".16",".04",".07",".37",".37",".09",".05",".30","1.21","4.85","7.53","5.82","14818"
"Austin Wynns","Orioles","TOR @ BAL","C","3.72",".80",".55",".14",".01",".11",".42",".43",".01",".01",".24",".81","4.80","7.50","5.73","15271"
"Jordy Mercer","Pirates","PIT @ STL","SS","3.97",".91",".64",".18",".02",".06",".33",".40",".01",".01",".28",".70","4.73","7.36","5.74","6547"
"Jesus Sucre","Rays","TB @ ATL","C","4.06",".89",".70",".14",".01",".05",".37",".41",".05",".03",".26",".63","4.64","7.24","5.64","5942"
"Nick Hundley","Giants","ARI @ SF","C","3.92",".78",".51",".18",".01",".08",".32",".42",".01",".01",".35","1.11","4.67","7.29","5.56","3376"
"Brett Phillips","Royals","DET @ KC","RF","3.73",".68",".42",".14",".06",".06",".33",".33",".06",".04",".40","1.31","4.62","7.16","5.48","14735"
"Gorkys Hernandez","Giants","ARI @ SF","LF","3.79",".79",".56",".17",".01",".05",".28",".37",".08",".04",".31",".97","4.52","7.02","5.45","4146"
"Josh Phegley","Athletics","OAK @ HOU","C","3.83",".73",".42",".20",".02",".09",".36",".36",".02",".01",".25",".96","4.44","6.91","5.28","9308"
"Alex Avila","Diamondbacks","ARI @ SF","C","3.98",".63",".42",".13",".01",".08",".31",".36",".01",".01",".55","1.46","4.48","6.96","5.21","7476"
"Carlos Tocci","Rangers","LAD @ TEX","CF","3.78",".84",".65",".13",".04",".02",".35",".34",".06",".04",".27",".94","4.36","6.78","5.31","14558"
"Victor Reyes","Tigers","DET @ KC","LF","3.84",".89",".69",".15",".04",".02",".34",".32",".09",".06",".15",".75","4.31","6.69","5.34","15487"
"Drew Butera","Royals","DET @ KC","C","3.61",".68",".48",".14",".01",".05",".30",".32",".02",".01",".27",".79","3.89","6.05","4.65","3411"
