"Name","Team","Game","Pos","PA","H","1B","2B","3B","HR","R","RBI","SB","CS","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Jose Peraza","Reds","CIN @ WSH","SS","4.50","1.04",".80",".17",".02",".06",".40",".27",".16",".09",".21",".79","5.24","8.07","6.52","13593"
"Eric Young Jr.","Angels","LAA @ TB","OF","3.87",".82",".56",".15",".04",".08",".40",".33",".12",".05",".42",".88","5.31","8.21","6.36","7158"
"Caleb Joseph","Orioles","BAL @ TEX","C","3.99",".93",".64",".20",".01",".08",".44",".47",".03",".02",".25",".86","5.21","8.13","6.26","7087"
"Brock Holt","Red Sox","NYY @ BOS","2B","4.18",".91",".68",".18",".02",".03",".39",".40",".06",".03",".50",".86","5.23","8.12","6.24","9345"
"Greg Garcia","Cardinals","COL @ STL","DH","3.93",".87",".62",".17",".02",".06",".40",".38",".05",".02",".49",".72","5.23","8.11","6.22","10951"
"Jackie Bradley Jr.","Red Sox","NYY @ BOS","CF","3.83",".77",".50",".15",".03",".09",".47",".41",".05",".03",".39","1.03","5.24","8.15","6.18","12984"
"Willy Adames","Rays","LAA @ TB","SS","3.88",".83",".56",".15",".02",".09",".37",".41",".06",".03",".38","1.14","5.15","8.01","6.15","15986"
"Hunter Dozier","Royals","KC @ CWS","1B","4.07",".76",".46",".19",".01",".11",".39",".41",".03",".02",".45","1.31","5.17","8.04","6.07","15117"
"Kevin Plawecki","Mets","ATL @ NYM","C","3.90",".80",".54",".17",".01",".09",".36",".44",".01",".01",".53",".90","5.16","8.02","6.06","13807"
"Sandy Leon","Red Sox","NYY @ BOS","C","3.96",".85",".58",".17",".01",".09",".43",".46",".02",".01",".30","1.01","5.10","7.96","6.07","5273"
"Gorkys Hernandez","Giants","SF @ ARI","LF","3.87",".86",".56",".17",".02",".11",".36",".41",".08",".05",".22","1.04","5.06","7.86","6.12","4146"
"Joe Panik","Giants","SF @ ARI","2B","3.98",".92",".62",".17",".03",".09",".37",".39",".02",".02",".29",".43","5.04","7.84","6.10","11936"
"Jose Briceno","Angels","LAA @ TB","C","4.00",".77",".48",".14",".01",".15",".40",".44",".05",".04",".21","1.11","5.05","7.88","6.03","13151"
"Carlos Tocci","Rangers","BAL @ TEX","CF","3.92",".88",".68",".13",".04",".03",".44",".38",".07",".04",".31",".87","4.89","7.62","5.91","14558"
"Hernan Perez","Brewers","MIL @ LAD","2B","3.90",".86",".58",".16",".01",".11",".33",".37",".10",".05",".14",".92","4.84","7.51","5.93","5751"
"Erik Kratz","Brewers","MIL @ LAD","C","3.78",".79",".48",".15",".01",".16",".35",".39",".03",".02",".20",".95","4.87","7.57","5.85","4403"
"Shane Robinson","Yankees","NYY @ BOS","OF","3.98",".93",".70",".17",".03",".03",".40",".34",".09",".05",".25",".58","4.80","7.45","5.88","4249"
"Guillermo Heredia","Mariners","TOR @ SEA","CF","3.82",".78",".55",".16",".01",".06",".39",".31",".04",".04",".43",".77","4.70","7.29","5.59","18721"
"Steven Duggar","Giants","SF @ ARI","CF","4.10",".79",".51",".19",".03",".07",".34",".31",".07",".05",".31","1.39","4.68","7.24","5.63","17719"
"Brandon Drury","Blue Jays","TOR @ SEA","2B","3.87",".80",".52",".19",".01",".08",".38",".34",".02",".01",".34","1.08","4.66","7.23","5.56","11615"
"Mason Williams","Reds","CIN @ WSH","OF","4.12",".82",".58",".16",".02",".07",".30",".39",".08",".05",".21","1.04","4.56","7.09","5.55","11859"
"Magneuris Sierra","Marlins","MIA @ PHI","RF","3.99",".88",".67",".14",".03",".03",".31",".35",".12",".07",".17","1.07","4.51","6.99","5.57","17023"
"Phillip Ervin","Reds","CIN @ WSH","DH","3.88",".75",".49",".16",".01",".08",".25",".32",".13",".07",".27","1.31","4.55","7.03","5.52","14738"
"Jesus Sucre","Rays","LAA @ TB","C","3.75",".84",".63",".14",".01",".07",".36",".37",".04",".03",".24",".60","4.52","7.04","5.48","5942"
"Tucker Barnhart","Reds","CIN @ WSH","C","4.00",".81",".54",".18",".01",".09",".29",".35",".02",".01",".33","1.03","4.52","7.01","5.44","10200"
"Tony Wolters","Rockies","COL @ STL","C","3.92",".76",".57",".14",".02",".04",".29",".30",".03",".02",".37",".68","4.18","6.48","5.04","11470"
"Jeff Mathis","Diamondbacks","SF @ ARI","C","3.76",".70",".46",".18",".02",".04",".30",".32",".02",".01",".39","1.02","4.17","6.48","4.95","3448"
"Alcides Escobar","Royals","KC @ CWS","SS","3.83",".78",".57",".15",".03",".04",".32",".32",".05",".03",".22",".58","4.11","6.40","5.01","6310"
"Billy Hamilton","Reds","CIN @ WSH","CF","3.62",".64",".48",".10",".03",".03",".26",".20",".20",".06",".24","1.21","3.94","6.07","4.84","10199"
